candidate_id,block,artifact_units,safe_units,yield_estimable_units,conditional_estimable_units,joint_feasibility,continuous_surface_eligible,D_support,D_order,D_lag,D_cover,Z_D_support,Z_D_order,Z_D_lag,Z_D_cover,E_D_support,E_D_order,E_D_lag,E_D_cover,JK_D_support,JK_D_order,JK_D_lag,JK_D_cover,JK_Z_D_support,JK_Z_D_order,JK_Z_D_lag,JK_Z_D_cover,candidate_failure_reasons
dci_p052,lock_g_LEE,4,4,4,2,True,True,0.32369106526050767,0.15170774369021564,55.553261179726924,10.431617338723967,7.196450742590762,30.44864543932037,69.9476714819785,7.493638826104273,7.196450742590762,30.44864543932037,69.9476714819785,7.493638826104273,0.017687049711642252,0.012484607877176855,1.7405298991548728,0.24596947814516346,0.4478598801114446,2.6425148502770166,2.3427415452816853,0.5537048275098887,
dci_p053,lock_g_LEE,4,4,4,4,True,True,0.093104379942988,0.16809795921694012,12.197193910088012,8.781746475756771,1.4466951236170136,46.13887259951979,8.901873393640662,4.843264244239694,1.4466951236170136,46.13887259951979,8.901873393640662,4.843264244239694,0.006591683440636015,0.016668584553628348,0.7150366550923462,0.19795260029989548,0.17158965095941703,4.6541507069287995,0.6334001543626887,0.5111015145691892,
dci_p054,lock_g_LEE,4,4,4,4,True,True,0.10484760172832157,0.1536809228146799,23.506521185766015,9.342022243090227,1.7341368466751699,44.807474791956736,25.758449131267025,5.561230389479303,1.7341368466751699,44.807474791956736,25.758449131267025,5.561230389479303,0.009873513852867713,0.008240037051611407,0.9180575793644702,0.24023966091286722,0.263582089905782,2.4499960109926526,1.1132999194547015,0.5487011383656071,
dci_p055,lock_g_LEE,4,4,4,4,True,True,0.09752798877743078,0.1615614131449057,18.952833210141687,9.159946779541203,1.4083909431328367,45.817215302590945,15.27584513737946,5.4626444253489765,1.4083909431328367,45.817215302590945,15.27584513737946,5.4626444253489765,0.004567374599888151,0.008124665068289443,1.0293011897086655,0.46324058517875644,0.109995675493292,2.347349216436475,0.9373219586537315,1.1386317702628423,
dci_p056,lock_g_LEI,4,4,4,1,True,True,0.39495431611823656,0.09809928596641034,20.14842944360865,10.25084581214662,10.087939439195743,18.919334034206255,24.58337565699122,8.58802671130654,10.087939439195743,18.919334034206255,24.58337565699122,8.58802671130654,0.011551931372928849,0.011076961859292656,2.9944435282517095,0.4780797133709881,0.32588641887400355,2.3008255744735364,4.373977489009223,1.155710401756961,
dci_p057,lock_g_LEI,4,4,4,4,True,True,0.08366589842473597,0.13975724259893815,17.585602805172673,8.523147128314504,1.0455546515733456,31.925013944632706,14.450892460610069,3.7195982221104416,1.0455546515733456,31.925013944632706,14.450892460610069,3.7195982221104416,0.017667813662640426,0.004725406813239415,1.0620496611132517,0.10531651507073976,0.42538514971291413,1.1049156483450036,1.0057084124526097,0.25327986624283527,
dci_p058,lock_g_LEI,4,4,4,2,True,True,0.3524370971013553,0.15206695908929166,55.73086616280802,9.878161783939353,8.457696434349467,19.213136335094134,56.9502184716803,5.191380328766804,8.457696434349467,19.213136335094134,56.9502184716803,5.191380328766804,0.027013352878613565,0.014399208221575853,6.38703332573566,0.34589710589491696,0.7376634702651754,1.9758623510672317,7.057402886360228,0.7019614363492412,
dci_p059,lock_g_LEI,4,4,4,4,True,True,0.0907081785177732,0.16531397545984716,19.97937700117767,9.063193265488524,1.383466253583265,40.08941513596636,17.100147111387944,4.636328880790398,1.383466253583265,40.08941513596636,17.100147111387944,4.636328880790398,0.012498807910303956,0.00977701645335137,0.6836919130598471,0.09847009498647459,0.33224978834889735,2.4229758438093962,0.6622385927619899,0.21515980598436657,
dci_p060,lock_g_LEI,4,4,4,0,True,True,0.3751479569559531,0.13085303957594777,58.445281383428835,10.634711692114164,8.601452490687375,14.605660276633563,60.534766112470315,6.609026145029287,8.601452490687375,14.605660276633563,60.534766112470315,6.609026145029287,0.02142879410171702,0.03423943497077582,9.087074447563845,0.2647062605224787,0.555706537184304,4.281233746730676,10.214194485661732,0.55127187790881,
dci_p061,lock_g_LEI,4,4,4,4,True,True,0.13255097130730698,0.12294252247496885,20.256480109650337,9.417820482339193,2.3467840485402434,34.14291665431619,16.711077976021993,5.558740157960335,2.3467840485402434,34.14291665431619,16.711077976021993,5.558740157960335,0.011969046032090713,0.0026209029142335565,1.1018848960007066,0.08388792235509011,0.30083367025333596,0.7442648298502397,1.0162282817308106,0.1797372824309997,
dci_p062,lock_g_LEI,4,4,3,4,True,True,0.08108174157293928,0.1265333527132114,37.03053811358108,9.958183711257991,0.6761359943410226,16.22358733569972,31.250791549769186,3.6456954006907427,0.6761359943410226,16.22358733569972,31.250791549769186,3.6456954006907427,0.01463626985523247,0.013404222375001027,1.3734580478773444,0.3269558956481597,0.2907480384016547,1.8082999707226435,1.2707806152645842,0.5531273041091063,
dci_p063,lock_g_LEI,4,4,2,1,False,False,,,,,,,,,,,,,,,,,,,,,POOLED_OR_LOO_NOT_ESTIMABLE:pooled event yield 33 is below the registered minimum 36
dci_p064,lock_theta,4,4,4,0,False,False,,,,,,,,,,,,,,,,,,,,,POOLED_OR_LOO_NOT_ESTIMABLE:pooled D_order is not estimable
dci_p065,lock_theta,4,4,4,0,False,False,,,,,,,,,,,,,,,,,,,,,POOLED_OR_LOO_NOT_ESTIMABLE:pooled D_order is not estimable
dci_p066,lock_theta,4,4,4,1,True,True,0.3611870347516722,0.09105334766568712,23.58621913265333,9.309452590983906,7.919592764631802,14.611367028092923,19.640953268278604,5.443306439377601,7.919592764631802,14.611367028092923,19.640953268278604,5.443306439377601,0.022357263745625577,0.01723172154975927,4.392060817409315,0.1542002704707697,0.5475499140041727,2.9963034841749274,4.250503648833847,0.3365660377498219,
dci_p067,lock_theta,4,4,4,0,False,False,,,,,,,,,,,,,,,,,,,,,POOLED_OR_LOO_NOT_ESTIMABLE:pooled D_order is not estimable
dci_p068,lock_theta,4,4,4,4,True,True,0.08898648065260491,0.13982211488349947,14.878362127371966,8.602657051364746,1.228050574489675,30.144641618477845,11.110794796054995,3.4916902766729088,1.228050574489675,30.144641618477845,11.110794796054995,3.4916902766729088,0.005367216302888835,0.010704945145300328,1.1390985658018877,0.1579177901641465,0.13789120379285513,2.3632271881185476,1.003530296479564,0.3402919694281422,
dci_p069,lock_theta,4,4,4,4,True,True,0.11631503127020541,0.17009219961969832,23.603835260425637,9.444090241325004,2.0721241545427858,39.9094417426203,22.157109301970106,6.689066851262683,2.0721241545427858,39.9094417426203,22.157109301970106,6.689066851262683,0.008174601263057963,0.010568123011068057,0.821625214477115,0.1628533575859731,0.2210306171646795,2.5213362170478204,0.8505342400363508,0.4384384138694546,
dci_p070,lock_theta,4,4,4,1,True,True,0.3523144361921027,0.15980491864697768,48.39468250824174,10.448946871336803,8.149875590622974,23.699496347572897,46.51168289997018,8.541838504396472,8.149875590622974,23.699496347572897,46.51168289997018,8.541838504396472,0.02160918460920918,0.017653214278894155,1.552511536644152,0.3876387067868486,0.5655473959821345,2.7640357253094026,1.6096738920022111,0.9667981750411694,
dci_p071,lock_theta,4,4,4,4,True,True,0.09187618650372864,0.16892802710506372,19.610630160281044,8.91146823817667,1.316044026497234,43.39067882328883,18.93059460655149,4.2420112338030895,1.316044026497234,43.39067882328883,18.93059460655149,4.2420112338030895,0.013004264069642718,0.00819043883409226,1.2437508474306092,0.15172341020420158,0.3288146150665995,2.147278460470966,1.3621627668788583,0.31901097240771964,
dci_p072,lock_AR,4,4,4,4,True,True,0.44179477290222696,0.162331556643195,13.007358236923736,9.578491837667562,11.665118884604885,31.898919460481718,12.37528691563775,7.267051334065108,11.665118884604885,31.898919460481718,12.37528691563775,7.267051334065108,0.012625809342369405,0.04939044032120143,0.4402547619019689,0.1259045484268004,0.365508046866283,10.253375928666356,0.5714681783847884,0.3012193610013526,
dci_p073,lock_AR,4,4,4,0,False,False,,,,,,,,,,,,,,,,,,,,,POOLED_OR_LOO_NOT_ESTIMABLE:pooled D_order is not estimable
dci_p074,lock_AR,4,4,4,0,False,False,,,,,,,,,,,,,,,,,,,,,POOLED_OR_LOO_NOT_ESTIMABLE:pooled D_order is not estimable
dci_p075,lock_AR,4,4,4,1,True,True,0.35274880465144953,0.04908521690003085,18.140470716616353,9.645694477120061,8.802038531200672,8.477592573532247,17.48304364131066,5.51555336013706,8.802038531200672,8.477592573532247,17.48304364131066,5.51555336013706,0.012005778092433098,0.014228574642472729,2.249562076091398,0.448973277142123,0.3385684973148153,2.9245901548452373,2.679051838439461,0.9197502401600357,
dci_p076,lock_AR,4,4,4,1,True,True,0.3758782780813464,0.24037292017577905,15.0533682636529,9.893487754704273,8.184467407511812,20.764678698362655,14.196953373892187,7.877845641156836,8.184467407511812,20.764678698362655,14.196953373892187,7.877845641156836,0.012541472864455408,0.020454353934941237,0.17785120550096337,0.274902133204411,0.3032851599960138,1.8413528934410108,0.219298273770221,0.6810576730916459,
dci_p077,lock_AR,4,4,4,0,False,False,,,,,,,,,,,,,,,,,,,,,POOLED_OR_LOO_NOT_ESTIMABLE:pooled D_order is not estimable
dci_p078,lock_AR,4,4,4,4,True,True,0.09137670356273205,0.13224257039925558,33.43087430342947,9.901389578921,1.3770122626806194,31.24153607731214,25.699681782664314,5.875269822972375,1.3770122626806194,31.24153607731214,25.699681782664314,5.875269822972375,0.008191187878282661,0.008840062554693745,0.6270120026014269,0.2625631245282824,0.23146296485650092,2.1549444689516757,0.5228118094938481,0.580334517957195,
dci_p079,lock_AR,4,4,4,1,True,True,0.2971853112826644,0.142013526278073,40.447363704168055,9.57362495138475,5.69055085668981,21.358991218848928,36.15425281379231,4.412482294116043,5.69055085668981,21.358991218848928,36.15425281379231,4.412482294116043,0.01652636977557226,0.007599489952360204,3.6725209730528197,0.4115256310071689,0.36695446654619135,1.2114278994825904,3.6020005473542724,0.7935562219094618,
dci_p080,dose_plane,4,4,4,1,True,True,0.3537668190005358,0.11100381392716104,26.680762260954154,9.4202547776732,8.29840427035645,25.81393274370398,29.300108640724073,6.421137736370041,8.29840427035645,25.81393274370398,29.300108640724073,6.421137736370041,0.01176490333103861,0.017621046252672534,1.587698427856152,0.025027437691670783,0.31065368112765823,4.355138308938195,1.982299581916376,0.0627432099028062,
dci_p081,dose_plane,4,4,4,1,True,True,0.36800349583646125,0.17091657922609774,30.521813594960815,9.580278722932324,8.708705055381307,23.232470811489375,29.718584263178563,6.962904163818441,8.708705055381307,23.232470811489375,29.718584263178563,6.962904163818441,0.008591776732048998,0.022785923908391133,3.5934147636079676,0.2269831373787149,0.22715454204227856,3.244244478619099,3.952903754981496,0.5799353952767812,
dci_p082,dose_plane,4,4,4,4,True,True,0.21369661310202873,0.11709992685946603,32.95830494816625,8.863218775076597,4.321822071701428,28.21444592290771,27.836388744584305,3.8486147776017785,4.321822071701428,28.21444592290771,27.836388744584305,3.8486147776017785,0.01919451661378043,0.020830208015121622,1.9897145594366514,0.07440018302712242,0.47560506770961636,5.263876374739908,1.8475785255244916,0.16893462476096538,
dci_p083,dose_plane,4,4,4,0,False,False,,,,,,,,,,,,,,,,,,,,,POOLED_OR_LOO_NOT_ESTIMABLE:pooled D_order is not estimable
