q,phase,dt_ms,outcome,contained_local_cycle,bounded_ceiling_cycle,core_poincare_closure_scaled,core_recent_peak_drift,final_fast_rhs_max_per_ms,core_status,core_returns,core_period_ms,core_period_cv,core_peak_hz,core_tail_mean_hz,core_sustained_ceiling,core_support_violations,core_bound_violations,core_return_times_ms,annulus_status,annulus_returns,annulus_period_ms,annulus_period_cv,annulus_peak_hz,annulus_tail_mean_hz,annulus_sustained_ceiling,annulus_support_violations,annulus_bound_violations,annulus_return_times_ms,bath_status,bath_returns,bath_period_ms,bath_period_cv,bath_peak_hz,bath_tail_mean_hz,bath_sustained_ceiling,bath_support_violations,bath_bound_violations,bath_return_times_ms,checkpoint_time_ms
0.845,0.0,0.125,bounded_CCO,True,False,1.5743779545313786e-05,0.0017297320152107332,0.009420529411436594,C,21,573.5839982911106,2.3805034293196596e-07,141.3670778274536,10.868063354432516,False,0,0,"[502.78083776002643, 1076.3636009358086, 1649.947473000881, 2223.5315124799745, 2797.1156019409286, 3370.6994659160264, 3944.283497305058, 4517.867603407368, 5091.451459222591, 5665.035482517768, 6238.619605267555, 6812.203452920399, 7385.787468117932, 7959.3716075213115, 8532.955447009275, 9106.539454105365, 9680.123610168497, 10253.707441489561, 10827.291440480389, 11400.875605649495, 11974.459436362893]",C,21,573.5839940789841,1.4691924642674114e-07,92.46271103620529,6.872091301068099,False,0,0,"[509.4538919957815, 1083.0365407303511, 1656.6206410611114, 2230.204519575977, 2803.788527594315, 3377.3726408710468, 3950.9565130524707, 4524.540514825505, 5098.124640987352, 5671.708506831075, 6245.292502354313, 6818.876625760391, 7392.460500911638, 7966.044490180584, 8539.628607405866, 9113.212495293996, 9686.796478304193, 10260.380589346256, 10833.964489978487, 11407.548466725706, 11981.132571583208]",O_unresolved,0,,,9.721573442220688,0.9996601881272533,False,0,0,[],2797.1156019409286
0.845,0.25,0.125,bounded_CCO,True,False,9.607898260469977e-07,0.0015543049151801455,0.0016565605507717987,C,21,573.5839995385522,1.199155095411205e-07,141.3668543100357,13.303820082723552,False,0,0,"[458.80424228090385, 1032.3823116555277, 1605.9661981197671, 2179.5501614985947, 2753.1342913990734, 3326.718194737884, 3900.3021499907495, 4473.88627184369, 5047.470191757167, 5621.05413888083, 6194.638252682437, 6768.22218917657, 7341.806128168255, 7915.390233914731, 8488.974186995412, 9062.558117852348, 9636.142215539896, 10209.726185213007, 10783.310107932422, 11356.894197557245, 11930.478183828664]",C,21,573.5839950247009,9.705927056765785e-08,92.46248751878738,8.267687832190285,False,0,0,"[465.477573464178, 1039.0552062373417, 1612.6392898097638, 2186.2232464498793, 2759.807195664689, 3333.391273368223, 3906.975242791551, 4480.559185720601, 5054.14325723142, 5627.727239445873, 6201.311176084914, 6774.8952413983325, 7348.479236412284, 7922.063166757063, 8495.647225868304, 9069.231233690127, 9642.81515773639, 10216.399210640677, 10789.983231278733, 11363.567149022227, 11937.15119571478]",O_unresolved,0,,,9.721505455672741,1.2277194647120309,False,0,0,[],2753.1342913990734
0.845,0.5,0.125,bounded_CCO,True,False,3.7243495298005622e-06,0.001468071142516333,0.0011086290654478725,C,21,573.5839993055888,1.295778004793781e-07,141.36731624603271,13.411067205573248,False,0,0,"[449.428938310739, 1023.0038385965618, 1596.5876958546569, 2170.1716734818538, 2743.7558174932487, 3317.339691771193, 3890.9236612792047, 4464.5077972497065, 5038.091688086966, 5611.675649471911, 6185.259777397737, 6758.843684803641, 7332.427638061716, 7906.011757939073, 8479.59568192118, 9053.179627049374, 9626.763738874466, 10200.347679438677, 10773.931616434213, 11347.51572020324, 11921.099677355443]",C,21,573.5839948480825,9.175621912755982e-08,92.46253222227097,8.32670003985763,False,0,0,"[456.1023910218147, 1029.6767159637607, 1603.2608102258323, 2176.8447444543563, 2750.428704687799, 3324.012793251937, 3897.5967402509114, 4471.180694206036, 5044.764776580829, 5618.348736357499, 6191.932684030068, 6765.516760214177, 7339.100732775891, 7912.684674161658, 8486.26874415197, 9059.852729506867, 9633.43666460158, 10207.020728393321, 10780.60472654977, 11354.188655349179, 11927.772712937569]",O_unresolved,0,,,9.721588343381882,1.2370589432750871,False,0,0,[],2743.7558174932487
0.845,0.75,0.125,bounded_CCO,True,False,1.5056065104483222e-05,0.0011487380696920072,0.0010487650561417968,C,21,573.5839983485257,2.3043913643566127e-07,141.36725664138794,13.423796919520253,False,0,0,"[447.9152601290667, 1021.4894755340798, 1595.0733435959262, 2168.6573795411637, 2742.2414762714593, 3315.825336682067, 3889.4093645356106, 4462.993477909938, 5036.577330159576, 5610.161349917609, 6183.745479942085, 6757.329324028252, 7330.9133356869825, 7904.497482367721, 8478.08131828795, 9051.665321843571, 9625.249485186838, 10198.833312939736, 10772.417308388423, 11346.001470049512, 11919.585307985313]",C,21,573.5839941223494,1.416564813203052e-07,92.46232360601425,8.333577448804258,False,0,0,"[454.5886817314111, 1028.1624091769518, 1601.746514678742, 2175.330390427221, 2748.91439571773, 3322.4985146225135, 3896.0823840357166, 4469.66638307896, 5043.250509964354, 5616.834377946256, 6190.41837073774, 6764.002491443976, 7337.586372158685, 7911.170358693911, 8484.754473218118, 9058.338366672862, 9631.922346947475, 10205.506455287854, 10779.090361489858, 11352.674335499654, 11926.258437654902]",O_unresolved,0,,,9.721565991640091,1.2381094371474268,False,0,0,[],2742.2414762714593
0.85,0.0,0.125,bounded_CCO,True,False,8.886019123718459e-06,0.002621692829837397,0.0035833565680938964,C,17,670.8173565734281,1.3189608312897553e-07,136.29375398159027,7.932187567261455,False,0,0,"[603.8501836832795, 1274.6673974939915, 1945.484868658834, 2616.3021421626945, 3287.119678902284, 3957.936896279945, 4628.7544432362965, 5299.571659859898, 5970.38915131844, 6641.20643291681, 7312.023868739073, 7982.841215466398, 8653.658595513849, 9324.476007524361, 9995.293331670662, 10666.110809118745, 11336.928077244645]",C,17,670.8173472568991,1.8062124244784907e-07,88.86132389307022,4.99287308351752,False,0,0,"[610.7375668858957, 1281.554731781846, 1952.3722437911124, 2623.189488964485, 3294.006984888013, 3964.824253356271, 4635.641707180388, 5306.4590249740095, 5977.276436544828, 6648.093803834658, 7318.911172997966, 7989.728589956646, 8660.545916558103, 9331.36338335819, 10002.180667255825, 10672.99818406993, 11343.815425128887]",O_unresolved,0,,,8.59329104423523,0.9673384833614344,False,0,0,[],3287.119678902284
0.85,0.25,0.125,bounded_CCO,True,False,8.846651127505642e-06,0.0029302388011385396,0.007156881638406177,C,18,670.8173567110456,1.3116393933234075e-07,136.2939327955246,11.909439504874346,False,0,0,"[559.9081668362171, 1230.724981056874, 1901.5423110632285, 2572.3597816474035, 3243.177055648802, 3913.9945918059652, 4584.811809682131, 5255.62935713034, 5926.446573178058, 6597.264065129682, 7268.081346150797, 7938.898782467376, 8609.71612861608, 9280.533509159053, 9951.350920589577, 10622.168245232455, 11292.985722099173, 11963.802990722714]",C,18,670.81734736213,1.8004766958536913e-07,88.86144310235977,7.440884484437308,False,0,0,"[566.7955251246668, 1237.612356854566, 1908.429645229967, 2579.247156795404, 3250.0644023493974, 3920.8818986458223, 4591.699166677123, 5262.516620875498, 5933.333938230673, 6604.151350177114, 7274.96871702696, 7945.786086567264, 8616.60350308443, 9287.420830064233, 9958.238296421277, 10629.055580698448, 11299.873097067972, 11970.690338507668]",O_unresolved,0,,,8.593225851655006,1.0998494589204961,False,0,0,[],3243.177055648802
0.85,0.5,0.125,bounded_CCO,True,False,1.1613450147730323e-05,0.0015079251755504787,0.0038175537434057983,C,18,670.817323023009,2.219300806736004e-07,136.29388809204102,12.466242899857981,False,0,0,"[550.5545987348471, 1221.371235372396, 1892.1884438364937, 2563.0059820019155, 3233.823208918135, 3904.640691563803, 4575.4579834792285, 5246.275410466645, 5917.092767535485, 6587.910138726733, 7258.727561103216, 7929.54487637447, 8600.362364213139, 9271.17962344502, 9941.99717689038, 10612.814379969299, 11283.631912815965, 11954.449145959406]",C,18,670.8173514878769,1.0112021326134654e-07,88.86145800352097,7.759970878534383,False,0,0,"[557.4420067354949, 1228.2585260626852, 1899.0758023365013, 2569.8932494708874, 3240.7105751014997, 3911.5279799581517, 4582.34535511233, 5253.162717536996, 5923.980142387409, 6594.797462226367, 7265.614936945532, 7936.43221405936, 8607.249738820052, 9278.066973073746, 9948.884458298606, 10619.70173930311, 11290.519182389427, 11961.336512762236]",O_unresolved,0,,,8.59312154352665,1.154707209230354,False,0,0,[],3233.823208918135
0.85,0.75,0.125,bounded_CCO,True,False,1.4152369623896724e-05,0.002675405003660108,0.0037089357138976953,C,18,670.8173381475881,2.314311306186646e-07,136.29400730133057,12.533421847065854,False,0,0,"[549.0451886404054, 1219.8616997780678, 1890.6789628054814, 2561.4965118026935, 3232.3137186888835, 3903.131255292776, 4573.948484037245, 5244.765965117487, 5915.583258865504, 6586.400684283591, 7257.218043189365, 7928.035412807545, 8598.85283702531, 9269.670150720147, 9940.487640404472, 10611.304898056567, 11282.122453350958, 11952.939654847236]",C,18,670.8173332059541,1.6178981016879958e-07,88.86110782623291,7.798307269840444,False,0,0,"[555.9325890827434, 1226.7490745392151, 1897.5663116957692, 2568.3837997698524, 3239.20107743584, 3910.0185233818033, 4580.835850404624, 5251.653254068513, 5922.47063061976, 6593.287991847317, 7264.105418099658, 7934.922736737326, 8605.74021286328, 9276.55748877203, 9947.375014804094, 10618.192247989207, 11289.009732029555, 11959.827014421957]",O_unresolved,0,,,8.593305945396423,1.1611541607319573,False,0,0,[],3232.3137186888835
0.825,0.0,0.0625,bounded_CCO,True,False,1.4150137525340046e-06,0.0022332162236049858,6.475086545944791e-05,C,27,433.230972293711,3.541339372488959e-08,150.83955228328705,14.4421891288408,False,0,0,"[358.0694272653653, 791.2813330833808, 1224.5123079001653, 1657.7432883203826, 2090.9742287761815, 2524.205204736216, 2957.4362081945305, 3390.667138543042, 3823.898104432101, 4257.129105735306, 4690.36005117575, 5123.591006983475, 5556.82199824051, 5990.052966680357, 6423.283912396211, 6856.514893597422, 7289.745885057865, 7722.976820671733, 8156.207791807225, 8589.43879833887, 9022.669731810967, 9455.900692870564, 9889.131689361033, 10322.362645819652, 10755.593596792845, 11188.824583232547, 11622.055562700785]",C,27,433.23097238181316,5.0131139439828735e-08,98.62037003040314,8.932237396831857,False,0,0,"[364.3891551596776, 797.6001797710214, 1230.831141049477, 1664.0621402742202, 2097.293077243689, 2530.5240423251007, 2963.755035378017, 3396.9859887516764, 3830.2169458633443, 4263.447930985797, 4696.678902529545, 5129.909851659821, 5563.140828840335, 5996.371818583719, 6429.602759720757, 6862.833728948502, 7296.064726125232, 7729.2956700479435, 8162.526631311836, 8595.757620566335, 9028.988582642683, 9462.219535931303, 9895.450517249472, 10328.681497511085, 10761.912442812616, 11195.143416183688, 11628.374414656524]",O_unresolved,0,,,8.982868865132332,1.1117002281835284,False,0,0,[],2090.9742287761815
0.825,0.25,0.0625,bounded_CCO,True,False,4.481550363484963e-06,0.0022649530670591674,0.0025099833109924834,C,27,433.2309732879833,5.9423115708446336e-08,150.83953738212585,14.678293347062205,False,0,0,"[313.8267933797047, 746.9744838338637, 1180.2054103854525, 1613.4364146925982, 2046.6673446559057, 2479.898310161162, 2913.129311081886, 3346.3602573979488, 3779.591212821471, 4212.8222036956595, 4646.053173011967, 5079.284118343226, 5512.515099161219, 5945.746091498924, 6378.977026727809, 6812.2079974797025, 7245.439003629067, 7678.669937976177, 8111.900898651779, 8545.131894759594, 8978.362852094253, 9411.593802683048, 9844.824788739728, 10278.055769084813, 10711.286709576478, 11144.517685572246, 11577.748688948763]",C,27,433.2309650628722,5.284912100024299e-08,98.62037003040314,9.042520562029758,False,0,0,"[320.14987812353087, 753.293334812623, 1186.5242481330802, 1619.75524085392, 2052.9861949190745, 2486.21715172695, 2919.448136547092, 3352.6791087835845, 3785.910057609618, 4219.141034487414, 4652.372024924493, 5085.602965756843, 5518.833934681454, 5952.0649315567625, 6385.295876170379, 6818.526837130709, 7251.757826083122, 7684.988788851551, 8118.219741836163, 8551.450722851827, 8984.681703806658, 9417.912648803727, 9851.143621871883, 10284.374621038853, 10717.605558036741, 11150.836523146427, 11584.06751622747]",O_unresolved,0,,,8.982867933809757,1.1211300534595867,False,0,0,[],2046.6673446559057
0.825,0.5,0.0625,bounded_CCO,True,False,3.184390642326057e-06,0.0020934975714499526,0.008207092813239015,C,27,433.2309686637412,4.3527687428919625e-08,150.84101259708405,14.944710164724063,False,0,0,"[304.2815981478273, 737.3858874641043, 1170.6167871620582, 1603.8477303725178, 2037.0787091211548, 2470.309706195929, 2903.540639345944, 3336.771608026439, 3770.00261211151, 4203.233551183788, 4636.464509785853, 5069.6955038273845, 5502.926465892532, 5936.157414405615, 6369.388398394022, 6802.619383473935, 7235.850321887824, 7669.081295813279, 8102.312303928943, 8535.543232233465, 8968.77419608588, 9402.005195359467, 9835.236145446452, 10268.4670992154, 10701.698088440886, 11134.929061531622, 11568.160005206624]",C,27,433.23096950627706,5.1752405210207206e-08,98.61953556537628,9.171046803778822,False,0,0,"[310.60708508235035, 743.7047230105446, 1176.935639111308, 1610.1665782521138, 2043.3975455397137, 2476.628540787116, 2909.8594891318594, 3343.0904484528905, 3776.321435773971, 4209.552402279954, 4642.783353622859, 5076.014333004959, 5509.245317703252, 5942.47626105617, 6375.707232488528, 6808.938231857063, 7242.169170755294, 7675.400134226895, 8108.631125678224, 8541.862082721584, 8975.09303822112, 9408.324021739327, 9841.554996959327, 10274.785944475077, 10708.016920049178, 11141.247913473739, 11574.478852993909]",O_unresolved,0,,,8.982958272099495,1.12379106518463,False,0,0,[],2037.0787091211548
0.825,0.75,0.0625,bounded_CCO,True,False,3.0022012624807436e-07,0.0019937140138679803,0.009110614498175977,C,28,433.2309665393186,6.80433539012258e-08,150.84107220172882,15.018746867253558,False,0,0,"[302.73469961893096, 735.8303615567052, 1169.0612859216528, 1602.2922160782462, 2035.5231818229, 2468.754182982225, 2901.9851287520546, 3335.2160844152513, 3768.4470755282678, 4201.678044297819, 4634.908989868997, 5068.13997092605, 5501.370962716499, 5934.601898185545, 6367.8328691767365, 6801.063875564577, 7234.294809365832, 7667.525770280979, 8100.756766627502, 8533.987723415668, 8967.218674244261, 9400.449660539878, 9833.680640337963, 10266.911581069664, 10700.142557304607, 11133.373560133628, 11566.604490758318, 11999.835456922563]",C,27,433.2309704820212,3.8991017273075875e-08,98.61885756254196,9.211576899965321,False,0,0,"[309.0606169499307, 742.1492031810094, 1175.3801127228005, 1608.6110663074983, 2041.8420233048578, 2475.073008313589, 2908.3039801179284, 3341.534929133756, 3774.7659062003954, 4207.99689620473, 4641.227837227151, 5074.458806340865, 5507.689803404209, 5940.920747586821, 6374.151708736522, 6807.382697877383, 7240.613660214073, 7673.844613388332, 8107.075594592708, 8540.306575115092, 8973.537520302092, 9406.768493559213, 9839.999492293164, 10273.230429481255, 10706.461394780172, 11139.692388049461, 11572.923340927318]",O_unresolved,0,,,8.982925675809383,1.1243481367237182,False,0,0,[],2035.5231818229
0.835,0.0,0.0625,bounded_CCO,True,False,1.875172282783677e-06,0.0017696118135614607,0.0016501269969965474,C,24,483.50974770500943,4.503369926888484e-08,147.20574021339417,14.142466444585345,False,0,0,"[409.36705231022563, 892.8672726177737, 1376.3770371277724, 1859.8867665851856, 2343.396505398793, 2826.9062535792127, 3310.4160111382093, 3793.9257780946814, 4277.435554477363, 4760.94529208115, 5244.4550270729505, 5727.964771426607, 6211.4745251541035, 6694.984288269391, 7178.494060798891, 7662.003819136283, 8145.5135503080355, 8629.023290836969, 9112.533040734948, 9596.042800013869, 10079.55256869529, 10563.06234680843, 11046.572075104024, 11530.081811810318]",C,24,483.50975859062055,2.7275870542375883e-08,96.35891020298004,8.728858893862675,False,0,0,"[415.79345068497526, 899.293348898288, 1382.8031113044929, 1866.31288248861, 2349.8226158234834, 2833.3323564506422, 3316.8421043839458, 3800.3518596444374, 4283.861622263036, 4767.371392272332, 5250.881139985811, 5734.390877633155, 6217.90062258106, 6701.410374845579, 7184.9201344553185, 7668.429901442445, 8151.939665362933, 8635.44940003286, 9118.959141997695, 9602.468891271426, 10085.978647877768, 10569.488411848119, 11052.998183214475, 11536.50792364963]",O_unresolved,0,,,9.908795356750488,1.1963706225167938,False,0,0,[],2343.396505398793
0.835,0.25,0.0625,bounded_CCO,True,False,9.171757470986032e-07,0.001858596855272387,0.013246502242913053,C,25,483.50973831532974,9.734720932191445e-09,147.20579981803894,17.620118413545274,False,0,0,"[365.27281717011937, 848.7411026577095, 1332.2508628174492, 1815.760591142445, 2299.2703288257444, 2782.7800758743674, 3266.2898323001036, 3749.7995981202207, 4233.309373362959, 4716.819117099502, 5200.3288509615095, 5683.838594183959, 6167.348346778857, 6650.8581087592065, 7134.367880150298, 7617.877644615688, 8101.387374658183, 8584.897114056534, 9068.406862822463, 9551.916620967755, 10035.42638851219, 10518.936165484707, 11002.445899915563, 11485.955635491831, 11969.465380430696]",C,25,483.5097512691652,2.8720912605495237e-08,96.35892510414124,10.957506503988832,False,0,0,"[371.7003574910329, 855.1671809051559, 1338.6769316007196, 1822.1867037358893, 2305.696440022234, 2789.2061797680067, 3272.715926818208, 3756.2256811922407, 4239.735442920531, 4723.245212035674, 5206.754964543831, 5690.264701310482, 6173.774445376052, 6657.284196755637, 7140.793955476706, 7624.303721571196, 8107.813490280159, 8591.323224070125, 9074.832965153275, 9558.342713543489, 10041.852469262692, 10525.362232342008, 11008.872002813901, 11492.381748046524, 11975.891486149503]",O_unresolved,0,,,9.909129701554775,1.285683041210277,False,0,0,[],2299.2703288257444
0.835,0.5,0.0625,bounded_CCO,True,False,2.5250451465931327e-06,0.0020145022281277914,0.005856481961770965,C,25,483.50976518054875,1.5884873440083054e-08,147.20578491687775,17.99912326583479,False,0,0,"[355.82526362449335, 839.2718711584951, 1322.7815990436093, 1806.2913569282953, 2289.8011242181474, 2773.3109009352706, 3256.82063673995, 3740.330372063158, 4223.840116748642, 4707.34987080837, 5190.859634256624, 5674.369407120115, 6157.879163659845, 6641.388895162851, 7124.898636023432, 7608.408386253483, 8091.9181458649555, 8575.427914879941, 9058.93769213884, 9542.447419823477, 10025.957156861245, 10509.466903263492, 10992.976659042051, 11476.4864242133, 11959.996198805138]",C,25,483.50975387794034,1.2389955335954872e-08,96.35892510414124,11.17214344756979,False,0,0,"[362.2535361625881, 845.6979820403135, 1329.2077016097073, 1812.7174497951073, 2296.2272053156885, 2779.736968195514, 3263.2467384671118, 3746.756484773919, 4230.266222679617, 4713.775967886355, 5197.285720410519, 5680.795480281004, 6164.305247530039, 6647.815010045676, 7131.3247449737455, 7614.834487197225, 8098.344236730152, 8581.853993596786, 9065.363757828576, 9548.873529457325, 10032.383268484988, 10515.893007727425, 10999.40275427335, 11482.912508141262, 11966.422269361246]",O_unresolved,0,,,9.909132495522499,1.3639157218068556,False,0,0,[],2289.8011242181474
0.835,0.75,0.0625,bounded_CCO,True,False,1.053079808495159e-06,0.0019029155812859062,0.0050222484034563334,C,25,483.50973964834884,8.070953292012193e-09,147.205650806427,17.981439096687694,False,0,0,"[354.2975403351818, 837.7398922499331, 1321.2496480814088, 1804.7593774019717, 2288.269113918155, 2771.778859798145, 3255.2886150538166, 3738.7983797008537, 4222.308153766842, 4705.8179038350845, 5189.327636530512, 5672.837378584952, 6156.34713001038, 6639.856890819122, 7123.366661035041, 7606.876431827385, 8090.386160703865, 8573.895898934854, 9057.405646531884, 9540.915403506728, 10024.42516987743, 10507.934945672489, 10991.444686437519, 11474.954420846963, 11958.464164617535]",C,25,483.50975230894073,2.7494754674515606e-08,96.35884314775467,11.153854707863829,False,0,0,"[360.72592931764706, 844.165972421309, 1327.675713429202, 1811.1854846376082, 2294.6952258799265, 2778.204964715697, 3261.714710854207, 3745.2244643132613, 4228.73422512263, 4712.243993314709, 5195.753750772417, 5679.263486629799, 6162.773229784378, 6646.282980250568, 7129.792738054404, 7613.302503227559, 8096.812275800909, 8580.322009761134, 9063.831749933972, 9547.341497412059, 10030.851252215582, 10514.361014375223, 10997.870783923616, 11481.380534108668, 11964.890271302045]",O_unresolved,0,,,9.909141808748245,1.3735974703621707,False,0,0,[],2288.269113918155
0.8375,0.0,0.0625,bounded_CCO,True,False,6.489201067579736e-08,0.0012126538109069923,0.002185066158976877,C,24,500.37292464645907,6.973746999003202e-10,145.96152305603027,13.856118937286022,False,0,0,"[426.76945173020584, 927.1355330735727, 1427.50846038621, 1927.881389766143, 2428.254319570803, 2928.6272497994323, 3429.0001804515623, 3929.3730998239485, 4429.74601850531, 4930.118937613061, 5430.491857146287, 5930.864777104081, 6431.237697485479, 6931.610618290404, 7431.983539519808, 7932.356461174652, 8432.729383255908, 8933.102305764553, 9433.47522870095, 9933.848152064998, 10434.221075856602, 10934.594000075678, 11434.96692472216, 11935.339849795979]",C,24,500.37292182633547,5.338905312846131e-09,95.53329646587372,8.579897772829362,False,0,0,"[433.23735262545483, 933.6031822975083, 1433.9761037546693, 1934.3490272473807, 2434.721951073598, 2935.094875232526, 3435.4677997236736, 3935.8407245461167, 4436.213649698901, 4936.586575181081, 5436.959500991725, 5937.332427129905, 6437.705353594639, 6938.078280385827, 7438.451207504397, 7938.824134951287, 8439.197062727442, 8939.569990833825, 9439.942919270776, 9940.315848038175, 10440.688777135907, 10941.06170273524, 11441.434622506898, 11941.807542614913]",O_unresolved,0,,,9.988482110202312,1.2043526017631287,False,0,0,[],2428.254319570803
0.8375,0.25,0.0625,bounded_CCO,True,False,6.376016330580486e-07,0.0014052577323700613,0.0012421334517672858,C,24,500.3729297674593,6.921700034743803e-10,145.96116542816162,13.83204774758193,False,0,0,"[382.7051420728888, 883.0480720710241, 1383.420986095968, 1883.7939077600286, 2384.166829852257, 2884.5397523718984, 3384.9126753192895, 3885.285598694326, 4385.658522496918, 4886.031446726982, 5386.404371384447, 5886.777296469248, 6387.150221981136, 6887.523147919809, 7387.896074284973, 7888.2690010763445, 8388.64192829365, 8889.014855936624, 9389.387784005015, 9889.760712498583, 10390.133641417091, 10890.506570760308, 11390.879500527888, 11891.252430719469]",C,24,500.37292379698494,5.432800028456322e-10,95.53413838148117,8.56620240110733,False,0,0,"[389.173821617344, 889.5157345383167, 1389.8886542307005, 1890.2615816842572, 2390.6345094688886, 2891.007437583769, 3391.380366029216, 3891.7532948051057, 4392.126223911327, 4892.499149262385, 5392.872069042689, 5893.244989159344, 6393.61790961208, 6893.990830400571, 7394.363751524502, 7894.736672983565, 8395.109594777463, 8895.482516905911, 9395.855439368635, 9896.228362165368, 10396.601285295854, 10896.974208759837, 11397.34713255695, 11897.720056686809]",O_unresolved,0,,,9.988616220653057,1.2019610632756565,False,0,0,[],2384.166829852257
0.8375,0.5,0.0625,bounded_CCO,True,False,6.524049774570479e-07,0.001254352695785763,0.0009474784907769622,C,24,500.3729230288045,1.0791589574021403e-08,145.96141874790192,13.83097478450683,False,0,0,"[373.27691549578986, 873.6042276698014, 1373.9771392467492, 1874.3500622148006, 2374.7229856131244, 2875.095909438998, 3375.4688336923396, 3875.841758373079, 4376.2146834811465, 4876.587609016285, 5376.960534978192, 5877.333461366574, 6377.706388181147, 6878.079315421641, 7378.4522430877905, 7878.825171179345, 8379.198099696061, 8879.571028637705, 9379.943958004042, 9880.316887794723, 10380.689818009385, 10881.062748647571, 11381.435668428507, 11881.808587095798]",C,24,500.3729248112213,5.398726844862177e-10,95.53409367799759,8.565646408501262,False,0,0,"[379.7461591764817, 880.0719079285193, 1380.444824760628, 1880.817753221362, 2381.1906820152444, 2881.5636111394524, 3381.9365359644735, 3882.309455763097, 4382.682375898064, 4883.0552963690925, 5383.42821717586, 5883.801138318049, 6384.174059795353, 6884.546981607479, 7384.919903754139, 7885.292826235061, 8385.665749049977, 8886.038672198632, 9386.411595680767, 9886.784519496012, 10387.157443643982, 10887.530368124195, 11387.903292935734, 11888.276218077646]",O_unresolved,0,,,9.988619014620781,1.2018956821885876,False,0,0,[],2374.7229856131244
0.8375,0.75,0.0625,bounded_CCO,True,False,3.147629470244222e-08,0.0014425846408619176,0.0009004107093483552,C,24,500.3729237821129,6.97612156211833e-10,145.96033096313477,13.830852480451883,False,0,0,"[371.7530383920185, 872.0772323378558, 1372.4501487572202, 1872.8230772757342, 2373.1960062219773, 2873.568935592908, 3373.941865388179, 3874.314795607429, 4374.687726250195, 4875.0606458969505, 5375.433564568863, 5875.806483667187, 6376.179403191005, 6876.552323139412, 7376.925243511442, 7877.298164306983, 8377.671085526983, 8878.0440071724, 9378.416929244207, 9878.789851743384, 10379.162774670314, 10879.535698024896, 11379.908621807037, 11880.281546016653]",C,24,500.3729278878818,2.944304344687872e-09,95.53410857915878,8.56558758890472,False,0,0,"[378.22231767322967, 878.5448933657059, 1378.9178037518063, 1879.290726567432, 2379.663649719699, 2880.036573205441, 3380.409497024289, 3880.7824211758584, 4381.155345659662, 4881.528270474782, 5381.901195620265, 5882.274121095165, 6382.647046898548, 6883.019973029489, 7383.392899487003, 7883.765826270956, 8384.13875338227, 8884.511680821885, 9384.884608590743, 9885.257536689805, 10385.630465119442, 10886.003393879528, 11386.376322969949, 11886.749248783088]",O_unresolved,0,,,9.988619945943356,1.2018902182203537,False,0,0,[],2373.1960062219773
0.84,0.0,0.0625,bounded_CCO,True,False,3.140224778367073e-06,0.00011033764559300286,0.0011201732044581188,C,23,520.0234265754085,5.475216667956578e-08,144.46260035037994,13.711932994529397,False,0,0,"[447.1957618434296, 967.2147038867265, 1487.2381516817327, 2007.2615828127718, 2527.284995035425, 3047.308461665093, 3567.3318626232176, 4087.3552929159423, 4607.378754380303, 5127.402148433718, 5647.425596819796, 6167.449028162814, 6687.472440258568, 7207.495906760847, 7727.519307931148, 8247.542738096809, 8767.56619977265, 9287.58959369943, 9807.613041958279, 10327.63647351316, 10847.659885482013, 11367.683351856907, 11887.706753239385]",C,23,520.0234310272996,2.3601562948198223e-08,94.56788748502731,8.498298346776954,False,0,0,"[453.713676111156, 973.7324980678309, 1493.7559453500594, 2013.779351537009, 2533.8027998756365, 3053.826224527719, 3573.849644684536, 4093.8731071205843, 4613.896508336238, 5133.919942509804, 5653.943390699625, 6173.966796788645, 6693.990245028303, 7214.013669844859, 7734.037089903358, 8254.060552240246, 8774.08395362081, 9294.107387695694, 9814.130836049546, 10334.15424204052, 10854.177690181208, 11374.201115162236, 11894.22453512242]",O_unresolved,0,,,9.971164166927338,1.217578860692691,False,0,0,[],2527.284995035425
0.84,0.25,0.0625,bounded_CCO,True,False,3.419996606348771e-06,0.0001041141620049413,0.0003132954497578677,C,23,520.02342912116,4.3884269397275447e-08,144.47642862796783,13.72526261370867,False,0,0,"[403.1584889572279, 923.1621221159351, 1443.1855904965644, 1963.2089832270358, 2483.232418446905, 3003.2558717102547, 3523.2792706750224, 4043.3027239945095, 4563.326147121741, 5083.349564138193, 5603.373035580024, 6123.396428523248, 6643.419863616005, 7163.44331709094, 7683.466715928981, 8203.490169121194, 8723.51359246039, 9243.537009349895, 9763.560480664297, 10283.583873819756, 10803.607308785402, 11323.63076247192, 11843.654161183236]",C,23,520.0234330122572,5.5131280653094354e-08,94.56867724657059,8.502682203430675,False,0,0,"[409.67695562448347, 929.6799297496278, 1449.7033447227473, 1969.7267686927116, 2489.7502338486684, 3009.7736297941597, 3529.797067795417, 4049.8205096235306, 4569.8439195148385, 5089.86737159251, 5609.890790030268, 6129.914213902346, 6649.937679222015, 7169.961075069605, 7689.984512972083, 8210.007954964347, 8730.03136475755, 9250.054816736198, 9770.078235338548, 10290.10165911221, 10810.125124595588, 11330.148520345278, 11850.171958148982]",O_unresolved,0,,,9.970246814191341,1.2173992170377852,False,0,0,[],2483.232418446905
