candidate_id,median_mean_mode_score,median_mode_0_precedence.ICL-ICL_excess,median_mode_0_precedence.ICL-SCL_excess,median_mode_0_precedence.SCL-SCL_excess,median_mode_0_recruitment.ICL_excess,median_mode_0_recruitment.SCL_excess,median_mode_1_precedence.ICL-ICL_excess,median_mode_1_precedence.ICL-SCL_excess,median_mode_1_precedence.SCL-SCL_excess,median_mode_1_recruitment.ICL_excess,median_mode_1_recruitment.SCL_excess,median_pooled_multishaft_fraction,median_pooled_scl_recruitment_fraction,median_weak_mode_score,n_eligible_replicates,n_replicates,old_objective
sobol_046,5.621088204166535,6.9513757367963525,5.565769399170436,3.245464688289686,3.55620528699776,5.412846020761246,4.115173949173757,7.608145377516226,3.4941741861622733,1.7673627337215343,4.105267394128943,0.0,0.0,5.621432372709726,1,1,5.555702656531878
sobol_047,5.55537988178086,7.763767901754202,5.565769399170436,3.245464688289686,1.2923158385468523,5.412846020761246,4.0602017403914505,7.608145377516226,3.4941741861622733,0.9063958708539198,4.105267394128943,0.0,0.0,5.562227635958483,1,1,5.350612760467996
sobol_048,5.355783934668786,5.269062667033263,5.565769399170436,3.245464688289686,3.057019689548595,5.412846020761246,4.0602017403914505,7.608145377516226,3.4941741861622733,0.9063958708539198,4.105267394128943,0.0,0.0,5.39470164465982,1,1,5.643832886304413
sobol_049,5.597890533620024,8.065431906531495,5.565769399170436,3.245464688289686,1.2923158385468523,5.412846020761246,4.0602017403914505,7.608145377516226,3.4941741861622733,0.9063958708539198,4.105267394128943,0.0,0.0,5.617990402091717,1,1,5.4624801123223365
sobol_050,5.529529572286846,7.579227315216264,5.565769399170436,3.245464688289686,1.2923158385468523,5.412846020761246,3.943239712530313,7.608145377516226,3.4941741861622733,0.9063958708539198,4.105267394128943,0.0,0.0,5.531830898220995,1,1,5.217785292035827
sobol_051,5.5807178963828665,7.114286497386408,5.565769399170436,3.245464688289686,2.7764508164169723,5.412846020761246,3.331520712974775,7.608145377516226,3.4941741861622733,0.9851982924741796,4.105267394128943,0.0,0.0,5.624333225431959,1,1,5.752431554261471
sobol_052,5.618772372534313,7.587460909322969,5.565769399170436,3.245464688289686,1.2923158385468523,5.412846020761246,4.558764707023733,7.608145377516226,3.4941741861622733,1.8578216969194177,4.105267394128943,0.0,0.0,5.623403624411047,1,1,5.212365424436107
sobol_053,5.553111578278385,7.742774568610092,5.565769399170436,3.245464688289686,1.2923158385468523,5.412846020761246,3.9483072517641515,7.608145377516226,3.4941741861622733,0.9063958708539198,4.105267394128943,0.0,0.0,5.559264776674814,1,1,5.351599428047522
sobol_054,5.530815898485478,7.569902059098539,5.565769399170436,3.245464688289686,1.2923158385468523,5.412846020761246,4.0602017403914505,7.608145377516226,3.4941741861622733,0.9063958708539198,4.105267394128943,0.0,0.0,5.5331109519542805,1,1,5.18031935439732
sobol_055,5.440124603364513,6.055993970215924,5.565769399170436,3.245464688289686,2.8434908228631266,5.412846020761246,3.875962917689803,7.608145377516226,3.4941741861622733,0.9063958708539198,4.105267394128943,0.0,0.0,5.4486756577267075,1,1,5.450442739493569
sobol_056,5.193511584950915,3.1531724925008033,5.565769399170436,3.245464688289686,2.125135973570765,5.412846020761246,4.0602017403914505,7.608145377516226,3.4941741861622733,0.9063958708539198,4.105267394128943,0.0,0.0,5.351135816675288,1,1,5.0949769776098845
sobol_057,5.552562684669239,7.763767901754202,5.565769399170436,3.245464688289686,1.2923158385468523,5.412846020761246,3.9046054435191646,7.608145377516226,3.4941741861622733,0.9063958708539198,4.105267394128943,0.0,0.0,5.56000082913476,1,1,5.3506107894951525
sobol_058,5.626235772108786,7.676854127884614,5.565769399170436,3.245464688289686,1.2923158385468523,5.412846020761246,4.558764707023733,7.608145377516226,3.4941741861622733,1.8578216969194177,4.105267394128943,0.0,0.0,5.6285683728762885,1,1,5.291667165248362
sobol_059,5.4388663422293675,7.092524891352725,5.565769399170436,3.245464688289686,1.2519583071937932,5.412846020761246,4.0602017403914505,7.608145377516226,3.4941741861622733,0.9063958708539198,4.105267394128943,0.0,0.0,5.444788109427728,1,1,5.195456919318575
sobol_060,5.604149385906795,7.359260590854627,5.565769399170436,3.245464688289686,2.1358642163605692,5.412846020761246,4.0602017403914505,7.608145377516226,3.4941741861622733,0.9063958708539198,4.105267394128943,0.0,0.0,5.6271059782806105,1,1,5.621096979995074
sobol_061,6.709748406930197,7.498759411455678,5.565769399170436,3.245464688289686,1.2923158385468523,5.412846020761246,6.736128947580121,7.608145377516226,3.4941741861622733,7.919895406167462,4.105267394128943,0.0,0.0,7.705182089721356,1,1,
