window_start_sec,window_end_sec,window_center_sec,n_seizures,mean_maxAB_abs_corr,median_maxAB_abs_corr,sd_maxAB_abs_corr,var_maxAB_abs_corr,q25_maxAB_abs_corr,q75_maxAB_abs_corr,mean_maxAB_signed_corr,median_maxAB_signed_corr,sd_maxAB_signed_corr,var_maxAB_signed_corr
-120.0,-110.0,-115.0,12,0.7661857028887608,0.7991129454978239,0.12461946238763075,0.015530010405782113,0.6633661685908042,0.8536720399824971,0.10027057702005511,0.5764609043294754,0.8031000292506373,0.6449696569823744
-118.0,-108.0,-113.0,12,0.7873229572353232,0.8522078601078557,0.17876287573619704,0.03195616574147502,0.7593326563970033,0.887412753846754,-0.2573562396103814,-0.7137591725498507,0.7974539190013523,0.6359327529306154
-116.0,-106.0,-111.0,12,0.757519765418753,0.7601973486535152,0.15792872101883063,0.024941480922643634,0.6976746042341986,0.8814114080177168,-0.09447141904375615,-0.4862805471085858,0.8007548962161992,0.641208403814216
-114.0,-104.0,-109.0,12,0.7482819497918625,0.7657656320656823,0.1464295842790356,0.021441623152131193,0.7017294382808441,0.8255006318517327,-0.28048216017825217,-0.7495652213342827,0.7392210559492565,0.5464477695587338
-112.0,-102.0,-107.0,12,0.8612334206418609,0.8675902722048794,0.07144201341784764,0.005103961281195923,0.7943656300117541,0.9313117207892228,-0.2861897073964546,-0.7803277039403274,0.8514140670150883,0.7249059135111733
-110.0,-100.0,-105.0,12,0.8236162548501298,0.8350636357450828,0.11050390988865112,0.012211114100679129,0.7739266752412324,0.900717967118821,-0.27863211698725543,-0.76762969094606,0.8170243569723068,0.6675287998860113
-108.0,-98.0,-103.0,12,0.7949494867184282,0.792543808531226,0.033484205036685505,0.001121191986938795,0.7713264387983041,0.8184332902122533,-0.13175825538909736,-0.7481780352249154,0.8194979890543241,0.6715769540640812
-106.0,-96.0,-101.0,12,0.8319210566425314,0.851370005465296,0.07675537634516434,0.005891387797887813,0.7836784120824951,0.8637720232180737,-0.14054247862449898,-0.734921195946512,0.8598567925175608,0.7393537036385875
-104.0,-94.0,-99.0,12,0.7670363941751587,0.7822939617497098,0.08804650960821528,0.007752187854189545,0.7457584847777196,0.8226945701555481,0.5268798039811659,0.7620470029649511,0.5888497332741994,0.34674400837709585
-102.0,-92.0,-97.0,12,0.7393809774748771,0.7451821358877739,0.15364169898674745,0.023605771667534314,0.716852233503562,0.8052359857496609,0.09148893265126794,0.5241942331077956,0.7815736776175775,0.6108574135446649
-100.0,-90.0,-95.0,12,0.740018143297721,0.7523277318721757,0.11499151796967044,0.013223049204969039,0.6386554807776643,0.8187837715155887,-0.2601529613161287,-0.6766258427735097,0.7326676668668792,0.5368019100721564
-98.0,-88.0,-93.0,12,0.7208958368865273,0.7619355424136992,0.14052351674174854,0.019746858757468483,0.6146260939869377,0.8267119878667625,-0.21296213560550614,-0.6045237857093244,0.7329436716293215,0.5372064257814707
-96.0,-86.0,-91.0,12,0.7178458445391822,0.7211989526011484,0.14474185299316805,0.02095020400789587,0.6779973064784723,0.808953548591002,-0.26847998009783125,-0.6885774808930539,0.7102564278159708,0.5044641932539032
-94.0,-84.0,-89.0,12,0.6971038967791237,0.7465175721664565,0.19538612448260267,0.03817573764033111,0.5987104305785289,0.8500489262270995,-0.12725110654642,-0.4790626618782454,0.7420527486452608,0.5506422817719867
-92.0,-82.0,-87.0,12,0.742739938494709,0.7496730514403909,0.14342649318085937,0.020571158946159098,0.68460405845989,0.8283891782545324,-0.23819464817507466,-0.6409733207555919,0.7486590350388468,0.5604903507452973
-90.0,-80.0,-85.0,12,0.7931922186939185,0.7877890488687969,0.08453737964784476,0.007146568557723837,0.7431391273222496,0.8396085854629652,0.15869245169561982,0.741653843147331,0.8161026825429583,0.6660235884538125
-88.0,-78.0,-83.0,12,0.7304871881649239,0.737063344120288,0.18177068936991037,0.03304058351401244,0.6716078173809549,0.86411075110026,0.14268344296210114,0.6370366833442005,0.7700343572491409,0.5929529113440976
