window_start_sec,window_end_sec,window_center_sec,n_seizures,mean_maxAB_abs_corr,median_maxAB_abs_corr,sd_maxAB_abs_corr,var_maxAB_abs_corr,q25_maxAB_abs_corr,q75_maxAB_abs_corr,mean_maxAB_signed_corr,median_maxAB_signed_corr,sd_maxAB_signed_corr,var_maxAB_signed_corr
-120.0,-110.0,-115.0,3,0.6519082486632445,0.786023693123463,0.29266674048488023,0.08565382098604424,0.5511206861232107,0.8197535334333875,-0.6519082486632445,-0.786023693123463,0.29266674048488023,0.08565382098604424
-118.0,-108.0,-113.0,3,0.7308354323117512,0.9050570775031374,0.36461944503748345,0.13294733969944242,0.6084221316037294,0.9403595556154661,0.12746404730965966,0.31178718570432146,0.9538120141558609,0.9097573583480602
-116.0,-106.0,-111.0,3,0.6718258610565045,0.7105217570296366,0.13073835111687965,0.017092516452760508,0.6183146168834951,0.74468505321608,0.6718258610565045,0.7105217570296366,0.13073835111687965,0.017092516452760508
-114.0,-104.0,-109.0,3,0.8208489463234235,0.8434619778353062,0.0550247559462951,0.0030277237669493378,0.8007912538527038,0.8522131545500846,0.8208489463234235,0.8434619778353062,0.0550247559462951,0.0030277237669493378
-112.0,-102.0,-107.0,3,0.8513811581533998,0.9116559217081007,0.13516764467853618,0.01827029216794301,0.8041090381178464,0.9287906599663036,0.22076422600372878,0.6965621545275921,1.016090469215877,1.0324398416313412
-110.0,-100.0,-105.0,3,0.8356023735934817,0.8627714150769287,0.12749648586419032,0.016255353907717686,0.7797413493410079,0.905047918587679,0.3711281845234235,0.8627714150769287,0.9257419456948195,0.8569981500188302
-108.0,-98.0,-103.0,3,0.828269767886311,0.7800304687973044,0.1036950183132645,0.01075265682298826,0.7687563227554943,0.8636635634726244,0.3232816500771882,0.7800304687973044,0.9396980001573426,0.8830323314997091
-106.0,-96.0,-101.0,3,0.9143311957328515,0.9117640893309872,0.06519054085242391,0.004249806616631551,0.881113108375285,0.9462657298894857,-0.26048628210086194,-0.8504621274195829,1.0753940929296273,1.1564724551079357
-104.0,-94.0,-99.0,3,0.9449025344324746,0.9501643908020316,0.041688097331612245,0.0017378974591299758,0.9254988521272104,0.9669371449225174,0.3114596072311202,0.9008333134523892,1.0933839519673112,1.1954884664196554
-102.0,-92.0,-97.0,3,0.9062686810278014,0.9100697966806182,0.0666831323373223,0.004446640138316839,0.8739180448703868,0.9405198750116245,0.3477578189876978,0.9100697966806182,1.0271454485395448,1.0550277724555026
-100.0,-90.0,-95.0,3,0.9009205044106109,0.9124688448382361,0.09236732256135437,0.008531722277153283,0.8578954474628846,0.9497197315721497,-0.24294009220656862,-0.8033220500875331,1.066531069672306,1.1374885225763531
-98.0,-88.0,-93.0,3,0.7826637681679413,0.7591674796666776,0.08110345557685078,0.006577770506506208,0.737535034451595,0.8160443576336557,-0.20071627776751877,-0.7159025892365124,0.9300489746618165,0.864991095269496
-96.0,-86.0,-91.0,3,0.6653581740551223,0.7518671907871578,0.2650065630714267,0.07022847847093008,0.5598874139057148,0.8140834425705474,-0.0811583778191642,-0.367907637024272,0.8511173272284629,0.7244007047085225
-94.0,-84.0,-89.0,3,0.719260376137516,0.701732473355527,0.13578768337706007,0.018438294956908713,0.6474101219235966,0.782346678960441,-0.14395311976061273,-0.593087770491666,0.8737034834232438,0.7633577769459103
-92.0,-82.0,-87.0,3,0.615485711774267,0.5868865225189916,0.13278303586951123,0.01763133461472391,0.5431095789141759,0.6735622500067204,0.22422803009493922,0.49933263530936006,0.7144564454826848,0.5104480124917525
-90.0,-80.0,-85.0,3,0.7074602576472918,0.7318473175846048,0.14880937742459505,0.022144230809495576,0.639905504843108,0.7872085404201321,0.14574708214351892,0.5479636921016113,0.8608315381682005,0.7410309371050299
-88.0,-78.0,-83.0,3,0.7894463873820082,0.7437645796668957,0.1747311296401058,0.030530967665307454,0.6929291567271569,0.8631227141793033,0.2936033342707444,0.6420937337874181,0.9143658942943549,0.8360649886487154
-86.0,-76.0,-81.0,3,0.7528576115143184,0.7511521795036892,0.17164391120592512,0.029461632254067508,0.6666124751465644,0.8382500318767578,0.13595902201443413,0.5820727707894396,0.9229984959770802,0.8519262235759522
-84.0,-74.0,-79.0,3,0.847052021567298,0.8847060246906592,0.14586763667789024,0.02127736742999299,0.7853775496196549,0.9275534950766218,0.847052021567298,0.8847060246906592,0.14586763667789024,0.02127736742999299
-82.0,-72.0,-77.0,3,0.7423131080875303,0.6728278095398462,0.1905375641322192,0.03630456334543954,0.6345490178250572,0.8153345490761614,0.10375224901254598,0.5962702261102683,0.9201635154908892,0.8467008952405517
-80.0,-70.0,-75.0,3,0.8326794937404055,0.8206379962850994,0.03849460305157992,0.0014818344640987063,0.8111415303646885,0.8481967083884694,0.29824945077755377,0.8206379962850994,0.9529351714959927,0.9080854410740969
-78.0,-68.0,-73.0,3,0.862820126782462,0.834445522427249,0.05669063127799084,0.003213827674697113,0.8301824497508823,0.8812705016364353,-0.31220720873278496,-0.834445522427249,0.9867581632137522,0.9736916726689779
-76.0,-66.0,-71.0,3,0.8101242180445397,0.8544170183921745,0.15526549721085312,0.024107374624133433,0.7459711170424064,0.8964237192204905,-0.38510740758278095,-0.8544170183921745,0.8866214945256253,0.7860976745548535
-74.0,-64.0,-69.0,3,0.7610090861817241,0.7548549424175139,0.1906710726711653,0.0363554579535728,0.6641722647898438,0.8547688356914995,0.1245539335380675,0.5734895871621737,0.9390352380451861,0.8817871782905792
-72.0,-62.0,-67.0,3,0.7920382891864298,0.7836834003742972,0.05074108210140676,0.002574657412821701,0.764838293182948,0.8150608407838452,0.7920382891864298,0.7836834003742972,0.05074108210140676,0.002574657412821701
-70.0,-60.0,-65.0,3,0.8834988198708502,0.8736354261799354,0.04761636118720311,0.002267317852710183,0.8576110108588385,0.9044549320374045,0.3224410895123558,0.8736354261799354,1.0085485514409382,1.017170180613615
-68.0,-58.0,-63.0,3,0.8526796944748511,0.8175258196841527,0.06864098567025091,0.004711584913783592,0.8131311106555474,0.8746513408988057,0.8526796944748511,0.8175258196841527,0.06864098567025091,0.004711584913783592
-66.0,-56.0,-61.0,3,0.6608717355912241,0.5715122702750789,0.18616370400238808,0.03465692468788876,0.5538736015668555,0.7231901369575202,0.6608717355912241,0.5715122702750789,0.18616370400238808,0.03465692468788876
-64.0,-54.0,-59.0,3,0.6644933595991115,0.7817485462982496,0.25007251900109473,0.06253626475955287,0.5795435568057522,0.8080707557420397,0.41293431472360825,0.7817485462982496,0.6849023870393065,0.46909127977213994
-62.0,-52.0,-57.0,3,0.8368722476351903,0.8032529096281548,0.08015266944877916,0.006424450419765257,0.7911285744271267,0.8658062518397363,0.21796585160097856,0.7790042392260986,0.9928209909225926,0.9856935200165186
-60.0,-50.0,-55.0,3,0.6925012964603544,0.6367317257269263,0.09689407947267474,0.009388462636857008,0.6365595619011599,0.7205582456528348,0.6925012964603544,0.6367317257269263,0.09689407947267474,0.009388462636857008
-58.0,-48.0,-53.0,3,0.6999629372641273,0.659748515475446,0.15737338706655365,0.024766382956799313,0.6131736113750551,0.7666450522588588,0.1176018779026129,0.5665987072746642,0.8596180842342747,0.7389432507426045
-56.0,-46.0,-51.0,3,0.7560667695960158,0.7797120209791671,0.10607423793939366,0.011251743954423103,0.7099386250087802,0.8140175398748268,0.1905180637490246,0.6401652290383933,0.9023643860234285,0.8142614851634391
-54.0,-44.0,-49.0,3,0.6909640153981784,0.6925570981952938,0.018947034586878353,0.0003589901196363646,0.6819139173885542,0.7008106548063604,0.6909640153981784,0.6925570981952938,0.018947034586878353,0.0003589901196363646
