window_start_sec,window_end_sec,window_center_sec,n_seizures,mean_maxAB_abs_corr,median_maxAB_abs_corr,sd_maxAB_abs_corr,var_maxAB_abs_corr,q25_maxAB_abs_corr,q75_maxAB_abs_corr,mean_maxAB_signed_corr,median_maxAB_signed_corr,sd_maxAB_signed_corr,var_maxAB_signed_corr
-120.0,-110.0,-115.0,71,0.5847040413926677,0.5802600320003313,0.13439949393784004,0.0180632239707475,0.5110466842512477,0.6821167238847434,0.07441214605479157,0.3732447336253258,0.5993410992119773,0.35920975320462123
-118.0,-108.0,-113.0,71,0.5453322271886756,0.5451080774031287,0.15547316745449732,0.02417190579833417,0.44869384824499936,0.6241139377797197,-0.0066532847536635385,-0.26222200461670947,0.5707561951928873,0.32576263435106134
-116.0,-106.0,-111.0,71,0.536373483128194,0.5446260066670856,0.15897019721855113,0.025271523603705045,0.4408196028407405,0.6493985730298818,-0.02374185518923095,0.2105338804182949,0.5625888898659447,0.31650625900059604
-114.0,-104.0,-109.0,71,0.5214865814097702,0.4861482707782291,0.15541271718537367,0.024153112662940943,0.41001236285743586,0.6434212506578068,0.01834739452412807,0.2913457397058099,0.5473983069736622,0.2996449064776317
-112.0,-102.0,-107.0,71,0.5067845938434316,0.49862721024228923,0.1742465653182932,0.030361865525222218,0.3537644025627916,0.64935681509734,0.028865092379976455,0.2476304200213048,0.5385317100053603,0.2900164026812974
-110.0,-100.0,-105.0,71,0.5298982508883625,0.5125926417777594,0.1710163409244137,0.029246588863175292,0.3865719459821637,0.6635032736783544,0.07192166487461735,0.3589150795065308,0.5557008545196792,0.3088034397139017
-108.0,-98.0,-103.0,71,0.5176801013465285,0.5113499096859471,0.1584578120272138,0.025108878192451816,0.4105829666998962,0.6247300605437327,-0.06351296521114724,-0.2944404026460954,0.5411455521743881,0.29283850863812344
-106.0,-96.0,-101.0,71,0.5422229027703731,0.5381787073154889,0.14546893653709542,0.021161211497233497,0.4626592725984822,0.6427530978706106,0.005315024737601508,0.270944601530734,0.5651002705925093,0.31933831582372724
-104.0,-94.0,-99.0,71,0.5479555152111479,0.5707734864438704,0.15734759547293214,0.024758265801113497,0.42488104089019263,0.66791052878073,0.11619383970118768,0.3739228900342409,0.5617908802971135,0.3156089931850058
-102.0,-92.0,-97.0,71,0.567977393147933,0.589978347757053,0.16577863497041856,0.027482555812655286,0.43808132519832577,0.683071160977032,0.09211149362181181,0.42518552567774454,0.5882887790587131,0.34608368756639135
-100.0,-90.0,-95.0,71,0.5590037928599895,0.5592146848219498,0.1611791877837866,0.025978730574641142,0.416863490193106,0.6908772292733903,-0.010736097607740459,0.2877784941731908,0.5855007561501238,0.34281113545236663
