window_start_sec,window_end_sec,window_center_sec,n_seizures,mean_maxAB_abs_corr,median_maxAB_abs_corr,sd_maxAB_abs_corr,var_maxAB_abs_corr,q25_maxAB_abs_corr,q75_maxAB_abs_corr,mean_maxAB_signed_corr,median_maxAB_signed_corr,sd_maxAB_signed_corr,var_maxAB_signed_corr
-120.0,-110.0,-115.0,24,0.6402571188735321,0.7034169409433635,0.1943292781283742,0.03776386833789502,0.5312407831621062,0.7610019832553311,0.08182543662954032,0.40606706043244234,0.6771480988964417,0.45852954783906513
-118.0,-108.0,-113.0,24,0.5760444913295402,0.5872043671991163,0.22635362300104125,0.05123596264569751,0.4268721553756817,0.7550300876029433,-0.06196521744917427,-0.23352703451224244,0.6272829182265607,0.39348385949882997
-116.0,-106.0,-111.0,24,0.6480586897754498,0.6593266632452555,0.20104444126057325,0.04041886736177609,0.5091917696804157,0.8121651538715948,0.12706621965587728,0.3683907525870356,0.6795668613648389,0.4618111190652581
-114.0,-104.0,-109.0,24,0.6841238780767659,0.7091061258661879,0.20686001150951924,0.04279106436171843,0.6201072858939016,0.8315072861548624,0.209876711284303,0.5013428316592752,0.6965645011828383,0.4852021043080964
-112.0,-102.0,-107.0,24,0.7378231810353882,0.7517816833306807,0.1617811352068788,0.0261731357088264,0.6579001760958496,0.862078011558634,0.029996713687993042,-0.027179379039041413,0.7702506641316134,0.5932860855951915
-110.0,-100.0,-105.0,24,0.7013861962265041,0.747972200487938,0.17809484683408308,0.031717774468855514,0.5733739202767741,0.8567590354907576,0.1899385511204764,0.5281448261663129,0.7123229435571371,0.5074039759179043
-108.0,-98.0,-103.0,24,0.7004504222084265,0.7113732008420564,0.14229123775729674,0.020246796342503547,0.605268266447136,0.8176418653663361,0.16462355459020148,0.5979003798798295,0.7098803762601494,0.5039301485992513
-106.0,-96.0,-101.0,24,0.6728003207801679,0.7717058192254986,0.19621399750958007,0.0384999328186895,0.48969986107695646,0.8083558790991519,0.09474745418778639,0.4132231809645123,0.708148076274944,0.5014736979319039
-104.0,-94.0,-99.0,24,0.6919219357074194,0.7472303829593607,0.17159541493776168,0.029444986427662606,0.6029808463110136,0.7986061276963979,-0.07962041482040519,-0.4117173257926118,0.7227734024485591,0.5224013912870669
-102.0,-92.0,-97.0,24,0.6808331334376431,0.686300591185579,0.1781338766857431,0.03173167802309153,0.5872428148697072,0.7981704035519814,-0.14333956571689568,-0.4756871517752447,0.702836773128224,0.4939795296612946
-100.0,-90.0,-95.0,24,0.6576295484924088,0.6815972711570925,0.20091202567719407,0.040365642061713496,0.5044213228291636,0.8270505520940168,0.18051912032150144,0.4350264180546142,0.6764921366999462,0.45764161101685874
-98.0,-88.0,-93.0,24,0.7085720296301751,0.7744256554656541,0.1713412476987582,0.02935782316296721,0.6578581934400244,0.824315351173875,-0.010993069885802906,0.03266812147437875,0.7437307045031509,0.5531353608207532
-96.0,-86.0,-91.0,24,0.6669359591463445,0.7085590293531081,0.1575495845761333,0.024821871600112178,0.607406834996121,0.7689528348011211,-0.22521324565112388,-0.6078137796241563,0.6603320860472358,0.4360384638634941
-94.0,-84.0,-89.0,24,0.680834426156978,0.6901299716918212,0.15056637799703168,0.022670234183145028,0.6263710350013734,0.7886783169571288,-0.15562092181435702,-0.6025590528681071,0.6936055405422847,0.481088645870955
-92.0,-82.0,-87.0,24,0.7080666244828201,0.7440111185635954,0.13974634596646987,0.019529041210980293,0.6115088052742826,0.7971083687395314,-0.07942563461070538,-0.46932206688355926,0.7321904559313165,0.5361028637569091
-90.0,-80.0,-85.0,24,0.6935373934053852,0.7061704456505151,0.13127389704032916,0.017232836044154938,0.6222320703937746,0.8021895169309757,-0.12175451909129735,-0.4925457614037519,0.7096978568435871,0.5036710480083807
-88.0,-78.0,-83.0,24,0.6784328877110056,0.7026766192442422,0.15598333018140317,0.02433079929448064,0.5429759944607195,0.8050018693119434,-0.07267970162152591,-0.45431148222206447,0.7064713490659806,0.49910176705110665
-86.0,-76.0,-81.0,24,0.6608469216243372,0.673916115159154,0.18389106170368402,0.03381592257450813,0.4883156848662414,0.8034207529718032,-0.052325930713083384,0.025662036962164014,0.6976140030973471,0.48666529731750546
-84.0,-74.0,-79.0,24,0.6613765051077914,0.7158057978293685,0.18519481700605453,0.034297120245906025,0.5287423340701944,0.8127539959477011,0.11226905817464865,0.471217924721667,0.69107297568787,0.47758185772608736
-82.0,-72.0,-77.0,24,0.6637606779149242,0.6929738336891466,0.1705337525965865,0.029081760774673778,0.5220346906101863,0.7885126385224301,0.11731121583888254,0.4834587722158823,0.6888071632159559,0.47445530809761255
