window_start_sec,window_end_sec,window_center_sec,n_seizures,mean_maxAB_abs_corr,median_maxAB_abs_corr,sd_maxAB_abs_corr,var_maxAB_abs_corr,q25_maxAB_abs_corr,q75_maxAB_abs_corr,mean_maxAB_signed_corr,median_maxAB_signed_corr,sd_maxAB_signed_corr,var_maxAB_signed_corr
-120.0,-110.0,-115.0,6,0.7325247084947836,0.7298334036961209,0.16904315175887052,0.02857558715657253,0.6422544649343651,0.8398262794677349,0.0827626584197705,0.06300035269656579,0.8150257273660536,0.6642669362685647
-118.0,-108.0,-113.0,6,0.7633187570774259,0.8013592135735726,0.23966271432477895,0.05743821663752061,0.6269666289177,0.9691779948944366,0.015228551007941219,-0.10647921446218961,0.8696818705745397,0.7563465560060305
-116.0,-106.0,-111.0,6,0.7509014381272076,0.7507063340656097,0.15689968404281515,0.02461751085273522,0.6199475227040628,0.862527687909229,0.006965066365312578,0.0031111127820812046,0.8373666222218183,0.7011828600111774
-114.0,-104.0,-109.0,6,0.6854713154946123,0.6745455402102603,0.1275943163976986,0.01628030957699602,0.5844189341112993,0.7653011091720856,-0.4918888407602903,-0.6745455402102603,0.5383120478112026,0.28977986081869045
-112.0,-102.0,-107.0,6,0.7359253373600171,0.7195732536008703,0.10595449258494224,0.011226354498932582,0.6580507532544646,0.7645450142319943,0.04357139097430283,0.006922522666866826,0.8116966907455986,0.658851517767356
-110.0,-100.0,-105.0,6,0.6266979485575539,0.6348129864625858,0.20172494574213126,0.040692953734665804,0.5057275215183705,0.7947377793633716,-0.189782922935132,-0.446462699547208,0.6846694580604563,0.4687722668007989
-108.0,-98.0,-103.0,6,0.5451195334990144,0.5160244586117997,0.11065626744379334,0.012244809524592316,0.47110826299573194,0.6028013548499381,-0.37165171410742764,-0.4846206616801011,0.45064529351633636,0.20308118056842495
-106.0,-96.0,-101.0,6,0.6063345620760144,0.6122136159913398,0.1897204017757218,0.03599383084994131,0.4874888772497213,0.7622776701298583,-0.17453979856114188,-0.41809516496766974,0.6637821801715674,0.44060678271331916
-104.0,-94.0,-99.0,6,0.6604377450987474,0.6812724145333755,0.16238664612641532,0.026369422840185636,0.5208860093178154,0.7990371312268909,-0.13477110326492311,-0.4804565089541591,0.7266272364088988,0.5279871406912338
-102.0,-92.0,-97.0,6,0.7122793040852168,0.6939032079289335,0.16280144359412754,0.026504310036331892,0.6564824605815138,0.795153923522712,0.04599750201783185,0.09083315655529678,0.7954719066314161,0.6327755542398203
-100.0,-90.0,-95.0,6,0.6939347916898627,0.7803543123931536,0.24023669732525976,0.05771367074174848,0.4859140711998158,0.8781541032908277,-0.014931158394469493,0.014202913348848434,0.7970575496748847,0.6353007374937314
-98.0,-88.0,-93.0,6,0.5699310994051046,0.6096258406814771,0.23478749467751878,0.0551251676569459,0.41485759786691495,0.6882553354666567,0.19128613349047266,0.4724376138426394,0.633247546778507,0.40100245550099745
-96.0,-86.0,-91.0,6,0.7522087743940268,0.7997224718050566,0.15848100915336996,0.025116230262270535,0.7196998230645741,0.8406686465426079,-0.21547869408904655,-0.6126542754320352,0.8052208376992749,0.648380597465122
-94.0,-84.0,-89.0,6,0.7669770387657248,0.8357653390154312,0.17511040101034708,0.030663652542004566,0.6547819733764929,0.8739781191015599,-0.25129900551397977,-0.6604787209199507,0.8128879122780917,0.6607867579278344
-92.0,-82.0,-87.0,6,0.8322137933428949,0.8185813215607739,0.11181604772242468,0.012502828528263552,0.7625760953436489,0.9124767501240414,0.01013551172191953,0.032217133401271636,0.9184091199498348,0.84347531160703
-90.0,-80.0,-85.0,6,0.6830982197355825,0.6868280786806158,0.20300943814579192,0.04121283197627011,0.6013224669892611,0.7848317967616962,0.36151629419118275,0.625853936690385,0.6665791837317647,0.44432780818450573
-88.0,-78.0,-83.0,6,0.6359002649444622,0.6204831446335537,0.1698394470079523,0.028845437759967042,0.5086597022170952,0.7097155602646408,0.0944226271031024,0.47500119343779307,0.7094995807587413,0.5033896550968298
-86.0,-76.0,-81.0,6,0.6341838137817277,0.6136865527285784,0.17415384608717563,0.03032956210695566,0.5216186991308646,0.7643034381218666,-0.05872531943762551,0.044168029666708186,0.7133148659116665,0.5088180979305787
-84.0,-74.0,-79.0,6,0.538863754464046,0.5434555366300671,0.18779332687723524,0.03526633361962012,0.42427101338487144,0.660399311052457,-0.04946804787609412,-0.3390421668801431,0.6170727699039389,0.3807788033569195
-82.0,-72.0,-77.0,6,0.7426012477389965,0.8210492562240748,0.17114927103266944,0.029292072975014148,0.6282908787184699,0.8639439633451451,0.30408617034181296,0.6900860753210014,0.7616284723902143,0.5800779299554514
-80.0,-70.0,-75.0,6,0.752389595104117,0.7972607478509728,0.13847275610126814,0.01917470418228129,0.6500819999731815,0.8613535587230663,0.012588539761861714,-0.03294141768231784,0.8356390739831415,0.6982926619674024
-78.0,-68.0,-73.0,6,0.7883746106650472,0.8132367736731194,0.12541194639910253,0.015728156299611364,0.748079389756692,0.8741166144064566,-0.0560157317035892,-0.0854716399788697,0.8705195424292226,0.7578042737511831
-76.0,-66.0,-71.0,6,0.8118549706053297,0.8453876085382241,0.14778611031197852,0.02184073440114429,0.811126593657275,0.8850977838878762,-0.3526244744536163,-0.8216536549756039,0.8145907576056913,0.6635581023766142
-74.0,-64.0,-69.0,6,0.7856751751657153,0.8657337488236709,0.2547331377866062,0.06488897148661012,0.8494869975630036,0.9105516128268459,0.09037107676465606,0.28758232521432836,0.8920937342644544,0.7958312307138989
-72.0,-62.0,-67.0,6,0.7036274025931163,0.7502944952131152,0.16627028605146016,0.027645808023634387,0.5981585920506696,0.812030558935734,0.13334382840121442,0.5051623512783809,0.7748670480490998,0.6004189421523259
-70.0,-60.0,-65.0,6,0.634304068281248,0.6157442969014018,0.11891748426144472,0.014141368063070953,0.5417233226986591,0.7355058879880042,-0.03592296747870485,-0.024741935221297584,0.7038485616934015,0.49540279779787
