window_start_sec,window_end_sec,window_center_sec,n_seizures,mean_maxAB_abs_corr,median_maxAB_abs_corr,sd_maxAB_abs_corr,var_maxAB_abs_corr,q25_maxAB_abs_corr,q75_maxAB_abs_corr,mean_maxAB_signed_corr,median_maxAB_signed_corr,sd_maxAB_signed_corr,var_maxAB_signed_corr
-120.0,-110.0,-115.0,26,0.8000698928685274,0.8952708383527422,0.17233872529599825,0.02970063623664955,0.6814803213429121,0.9307119560410377,0.09083835504346507,0.5298586266892021,0.8287552546038004,0.68683527203341
-118.0,-108.0,-113.0,26,0.8239005359418571,0.8560539641866673,0.1283446193904182,0.016472341326471306,0.7483778196733823,0.9312178688177506,0.36157403877288696,0.8002291309129584,0.765814403913666,0.5864717012416435
-116.0,-106.0,-111.0,26,0.857976917548765,0.8902311302428352,0.11007526839228106,0.012116564711632711,0.7982133754172756,0.9449898189340897,0.39103145333934697,0.8056349666886301,0.786552038964532,0.6186641099992627
-114.0,-104.0,-109.0,26,0.8328251915053119,0.9092659805316208,0.17816904586011634,0.031744208902704234,0.7899039107012513,0.9438084355804864,0.3510918227268173,0.7971585659460947,0.7904997367410903,0.6248898337877331
-112.0,-102.0,-107.0,26,0.8565121767848122,0.9088901422606355,0.13237494254575022,0.01752312541399067,0.8415750232995068,0.9398520209349676,0.2675393270281618,0.8733149025171492,0.8402620874387499,0.7060403755869252
-110.0,-100.0,-105.0,26,0.8169555533551923,0.9006942070985949,0.14773346286165362,0.02182517604909559,0.7444996844596172,0.9313465330640727,0.385040483746739,0.7778485521534235,0.7495010247921078,0.5617517861644198
-108.0,-98.0,-103.0,26,0.8059294699952356,0.8650534062265065,0.15304664299729445,0.023423274932741302,0.7094489212491786,0.9276038179666553,0.2626088771198272,0.7201870734088196,0.7919624478016573,0.6272045187279928
-106.0,-96.0,-101.0,26,0.8316440753002627,0.8839120133064475,0.1509871638105898,0.02279712363556588,0.7977248058531285,0.9258971086743175,-0.04763976121217427,-0.5817888863812541,0.8600778671809832,0.7397339376145889
-104.0,-94.0,-99.0,26,0.8341836182600244,0.8797642510536414,0.13028840660498878,0.01697506889566688,0.7852397238569483,0.9226696191563544,0.08220207209674092,0.6234560884987606,0.8565304444937789,0.7336444023447105
-102.0,-92.0,-97.0,26,0.8123809688589817,0.8655692539990645,0.1595594097959305,0.025459205254425684,0.7558539401960737,0.9268506862631964,0.060644367314790455,0.45928233042728167,0.8414248085852724,0.7079957085027623
