candidate_id,topology_seed,dynamics_seed,primary_local_index,detected_event_index,window_start_ms,window_stop_ms,mode,support_state,assigned_patient_distance,distance_to_mode0,distance_to_mode1,relative_distance_mode0_minus_mode1,upper_SCL_n,upper_SCL_ms,right_ICL_n,right_ICL_ms,middle_ICL_n,middle_ICL_ms,left_ICL_n,left_ICL_ms,middle_before_both_ICL_ends,right_before_upper_and_left,upper_and_left_before_right,t10_t50_t90_ms,left_10ms_mass_fraction,right_10ms_mass_fraction,native_mapping_status,native_overlapping_worker_events,native_worker_event_index,native_source_evaluable,native_arrival_finite_bins,native_arrival_span_p10_p90_ms,native_arrival_total_span_ms,native_early_quartile_components_4_neighbor,native_early_quartile_extent_mm
v2_anchor_support_rank__baseline,6101,7101,7,7,3572.0,3822.0,0,-1,0.9005887302251836,0.9005887302251836,1.392975428054776,-0.4923866978295923,4,3802.365966796875,0,,4,3695.72509765625,3,3719.412109375,,,,"[34.106201171875, 58.106201171875, 152.106201171875]",8.868776696450814e-12,0.06011234669022229,UNIQUE_OVERLAPPING_PHYSICAL_EVENT,1,7,True,145,55.2,126.0,1,9.486832980505138
v2_anchor_support_rank__baseline,6101,7101,8,8,3934.0,4184.0,1,-1,0.8690480451235709,1.0270299620164898,0.8690480451235709,0.15798191689291885,4,3963.979736328125,2,4071.314697265625,4,4045.815673828125,3,4062.30810546875,True,False,True,"[13.63671875, 99.63671875, 119.63671875]",0.004374608248814433,0.00015448457711688928,AMBIGUOUS_OVERLAP_CHOSEN_MAXIMUM_FOR_DESCRIPTION,3,9,True,107,36.8,94.0,1,7.615773105863909
v2_anchor_support_rank__baseline,6101,7101,9,9,4522.0,4772.0,1,1,0.41881310962652274,0.5412902362050989,0.41881310962652274,0.12247712657857612,3,4687.96435546875,2,4671.15576171875,4,4636.766845703125,3,4627.794921875,False,False,False,"[-3.70068359375, 16.29931640625, 58.29931640625]",8.162341523073107e-05,5.889722922391847e-21,AMBIGUOUS_OVERLAP_CHOSEN_MAXIMUM_FOR_DESCRIPTION,2,13,True,102,42.0,116.0,1,7.615773105863909
v2_anchor_support_rank__baseline,6101,7101,10,10,4844.0,5094.0,1,0,0.6066935736743349,0.6102779823047431,0.6066935736743349,0.003584408630408209,3,5003.59033203125,2,4986.6396484375,2,4948.302001953125,3,4932.19970703125,False,False,False,"[-5.193359375, 44.806640625, 76.806640625]",1.75590165048215e-05,0.0004230825489770054,UNIQUE_OVERLAPPING_PHYSICAL_EVENT,1,14,True,109,60.400000000000006,108.0,1,7.0710678118654755
v2_anchor_support_rank__baseline,6101,7101,11,11,6062.0,6312.0,1,0,0.5367114318488035,0.6303797230432249,0.5367114318488035,0.09366829119442133,0,,2,6173.44921875,4,6181.030517578125,3,6186.6083984375,False,,,"[33.9873046875, 49.9873046875, 65.9873046875]",4.934117732150012e-05,2.2435889196535158e-14,NOT_ESTIMABLE_NO_OVERLAPPING_PHYSICAL_EVENT,0,,False,0,,,,
v2_anchor_support_rank__baseline,6101,7101,12,14,7422.0,7672.0,0,-1,0.9667140161771028,0.9667140161771028,1.08099193783178,-0.1142779216546772,3,7633.849609375,2,7521.684326171875,4,7535.3427734375,3,7548.884765625,False,True,False,"[29.39794921875, 51.39794921875, 143.39794921875]",0.01396109000343493,9.927954511119815e-05,UNIQUE_OVERLAPPING_PHYSICAL_EVENT,1,19,True,163,55.599999999999994,154.0,1,9.486832980505138
v2_anchor_support_rank__baseline,6101,7101,13,15,7730.0,7980.0,0,-1,1.0610608817251919,1.0610608817251919,1.2965771055039927,-0.23551622377880088,4,7968.326416015625,1,7838.19384765625,4,7875.95458984375,2,7825.529052734375,False,False,False,"[2.818359375, 40.818359375, 150.818359375]",0.0001634696673441886,0.1305597626397781,UNIQUE_OVERLAPPING_PHYSICAL_EVENT,1,20,True,98,57.79999999999999,104.0,1,8.246211251235321
v2_anchor_support_rank__baseline,6101,7101,14,16,7986.0,8236.0,0,-1,1.0223077289169669,1.0223077289169669,1.239502640054153,-0.21719491113718603,4,8016.63037109375,0,,4,8098.525390625,3,8122.28662109375,,,,"[2.185546875, 108.185546875, 142.185546875]",0.0991618782535567,7.001303442946555e-05,AMBIGUOUS_OVERLAP_CHOSEN_MAXIMUM_FOR_DESCRIPTION,2,20,True,98,57.79999999999999,104.0,1,8.246211251235321
v2_anchor_support_rank__baseline,6101,7101,15,17,8562.0,8812.0,0,1,0.34453739604313466,0.34453739604313466,0.45915544523658847,-0.11461804919345381,2,8672.2529296875,0,,4,8688.37255859375,3,8710.8857421875,,,,"[8.240234375, 26.240234375, 48.240234375]",8.496303220684633e-06,2.184983552156833e-10,UNIQUE_OVERLAPPING_PHYSICAL_EVENT,1,22,True,90,46.0,80.0,1,8.246211251235321
v2_anchor_support_rank__baseline,6101,7101,16,18,9082.0,9332.0,1,1,0.2705119568420396,0.4272792774264461,0.2705119568420396,0.1567673205844065,0,,2,9228.13427734375,4,9198.66943359375,0,,,,,"[7.302734375, 25.302734375, 43.302734375]",1.804075785864631e-05,6.075685646114188e-13,AMBIGUOUS_OVERLAP_CHOSEN_MAXIMUM_FOR_DESCRIPTION,2,25,True,192,61.8,130.0,1,10.63014581273465
v2_anchor_support_rank__baseline,6101,7101,17,19,9470.0,9720.0,1,1,0.3086141333174541,0.3595333092772,0.3086141333174541,0.05091917595974593,0,,2,9608.96484375,3,9586.3359375,1,9583.4482421875,False,,,"[-0.1171875, 15.8828125, 31.8828125]",0.0002672517898001986,0.0,NOT_ESTIMABLE_NO_OVERLAPPING_PHYSICAL_EVENT,0,,False,0,,,,
v2_anchor_support_rank__baseline,6101,7101,18,20,9746.0,9996.0,0,1,0.3603032741036941,0.3603032741036941,0.37537957232800456,-0.015076298224310447,4,9860.51708984375,2,9883.720703125,4,9872.55908203125,2,9886.455078125,True,False,False,"[5.1064453125, 21.1064453125, 37.1064453125]",8.789044867888482e-08,9.385651671545064e-36,NOT_ESTIMABLE_NO_OVERLAPPING_PHYSICAL_EVENT,0,,False,0,,,,
v2_anchor_support_rank__baseline,6101,7101,19,21,10002.0,10252.0,0,1,0.3552234592639578,0.3552234592639578,0.4953106207212795,-0.1400871614573217,0,,2,10111.83447265625,4,10144.974609375,3,10121.4892578125,False,,,"[4.244140625, 24.244140625, 46.244140625]",2.070783406569151e-34,1.0067760958977051e-26,NOT_ESTIMABLE_NO_OVERLAPPING_PHYSICAL_EVENT,0,,False,0,,,,
v2_anchor_support_rank__baseline,6101,7101,20,24,10740.0,10990.0,1,1,0.4343600375252185,0.5032108680352166,0.4343600375252185,0.06885083050999813,1,10831.2646484375,2,10875.9091796875,2,10871.94677734375,3,10857.171875,False,False,True,"[21.7353515625, 37.7353515625, 49.7353515625]",0.0005595279682742816,2.0662424518371483e-09,UNIQUE_OVERLAPPING_PHYSICAL_EVENT,1,29,True,101,46.0,114.0,1,6.708203932499369
v2_anchor_support_rank__baseline,6101,7101,21,25,11852.0,12102.0,1,-1,0.6898976656106593,0.9509628444988494,0.6898976656106593,0.26106517888819003,4,11906.2255859375,2,12006.37646484375,4,11986.8896484375,2,11970.609375,False,False,True,"[2.400390625, 80.400390625, 114.400390625]",0.00038349300340120824,3.912009519250038e-05,UNIQUE_OVERLAPPING_PHYSICAL_EVENT,1,33,True,126,60.0,108.0,1,8.602325267042627
v2_anchor_support_rank__baseline,6101,7101,22,26,12126.0,12376.0,1,1,0.40832138442259974,0.3911107534202204,0.40832138442259974,-0.01721063100237935,0,,1,12225.4130859375,4,12247.89013671875,3,12242.4375,False,,,"[5.5869140625, 19.5869140625, 31.5869140625]",3.837112724737215e-10,2.889909334449792e-17,UNIQUE_OVERLAPPING_PHYSICAL_EVENT,1,34,True,101,44.0,80.0,1,6.708203932499369
v2_anchor_support_rank__baseline,6101,7101,23,27,12870.0,13120.0,0,-1,1.0961365085870138,1.0961365085870138,1.2844960443471725,-0.18835953576015863,4,13078.228515625,2,12961.021484375,4,12977.92529296875,3,12994.55078125,False,True,False,"[42.4453125, 66.4453125, 154.4453125]",0.0001507361148870895,4.423636101398228e-06,AMBIGUOUS_OVERLAP_CHOSEN_MAXIMUM_FOR_DESCRIPTION,2,37,True,121,36.0,92.0,1,7.615773105863909
v2_anchor_support_rank__baseline,6101,7101,24,28,13354.0,13604.0,0,0,0.8557711099347415,0.8557711099347415,0.941528395652908,-0.08575728571816654,3,13500.62890625,2,13421.4765625,2,13455.2822265625,1,13443.89453125,False,True,False,"[-31.96484375, 90.03515625, 116.03515625]",0.10500008929370389,0.00469058125371976,UNIQUE_OVERLAPPING_PHYSICAL_EVENT,1,39,True,99,62.4,114.0,3,6.708203932499369
v2_anchor_support_rank__baseline,6101,7101,25,29,13616.0,13866.0,1,-1,0.7908242693891477,0.8385620028421175,0.7908242693891477,0.04773773345296972,4,13806.52392578125,2,13760.72607421875,4,13726.55810546875,3,13711.3125,False,False,False,"[6.7294921875, 38.7294921875, 100.7294921875]",0.00015715633058562348,4.403406730476264e-18,AMBIGUOUS_OVERLAP_CHOSEN_MAXIMUM_FOR_DESCRIPTION,2,40,True,130,48.40000000000002,86.0,1,8.54400374531753
v2_anchor_support_rank__baseline,6101,7101,26,30,14466.0,14716.0,0,1,0.4156277356728911,0.4156277356728911,0.48712605764637595,-0.07149832197348488,3,14582.60546875,1,14636.931640625,3,14585.53515625,3,14605.51953125,True,False,True,"[6.615234375, 22.615234375, 42.615234375]",0.00046398232479891426,0.0,NOT_ESTIMABLE_NO_OVERLAPPING_PHYSICAL_EVENT,0,,False,0,,,,
v2_anchor_support_rank__baseline,6101,7101,27,33,15388.0,15638.0,0,1,0.362208754400501,0.362208754400501,0.35648459092837537,0.005724163472125621,0,,2,15510.7861328125,4,15511.59521484375,0,,,,,"[1.9150390625, 11.9150390625, 25.9150390625]",0.00011150755104784637,2.6955284478440537e-11,UNIQUE_OVERLAPPING_PHYSICAL_EVENT,1,46,True,118,38.0,86.0,1,7.615773105863909
v2_anchor_support_rank__baseline,6101,7101,28,34,15856.0,16106.0,1,1,0.3712430732244235,0.5608654450559365,0.3712430732244235,0.18962237183151298,0,,2,15997.8525390625,4,15972.36572265625,2,15962.65478515625,False,,,"[19.6611328125, 39.6611328125, 57.6611328125]",4.570313348288381e-05,1.9148434067759565e-12,NOT_ESTIMABLE_NO_OVERLAPPING_PHYSICAL_EVENT,0,,False,0,,,,
v2_anchor_support_rank__baseline,6101,7101,29,35,16540.0,16790.0,1,1,0.2643961887589435,0.5411449883703617,0.2643961887589435,0.27674879961141824,4,16675.5654296875,2,16689.3779296875,4,16651.1669921875,3,16634.580078125,False,False,True,"[4.208984375, 40.208984375, 58.208984375]",0.0003017045070952812,5.913119799863858e-06,UNIQUE_OVERLAPPING_PHYSICAL_EVENT,1,48,True,129,40.0,140.0,1,8.54400374531753
v2_anchor_support_rank__baseline,6101,7101,30,36,16860.0,17110.0,0,1,0.47099596117445985,0.47099596117445985,0.9046207808069419,-0.433624819632482,3,17032.421875,1,16949.74609375,4,16976.0283203125,3,17000.1953125,False,True,False,"[11.25390625, 37.25390625, 83.25390625]",0.0006342371221840718,0.0,UNIQUE_OVERLAPPING_PHYSICAL_EVENT,1,49,True,201,68.0,140.0,1,10.44030650891055
v2_anchor_support_rank__baseline,6101,7101,31,39,17892.0,18142.0,1,1,0.370710496597965,0.49917909051752823,0.370710496597965,0.12846859391956322,3,17981.703125,2,18035.9326171875,2,18014.3125,3,18020.494140625,True,False,True,"[6.99609375, 44.99609375, 60.99609375]",2.32795340666204e-07,8.657635377616567e-08,UNIQUE_OVERLAPPING_PHYSICAL_EVENT,1,50,True,182,50.0,90.0,1,8.94427190999916
v2_anchor_support_rank__baseline,6101,7101,32,40,18146.0,18396.0,1,0,0.5006996342953265,0.6256079943356371,0.5006996342953265,0.12490836004031058,4,18231.419921875,2,18289.5986328125,4,18284.2666015625,0,,,,,"[-4.52734375, 37.47265625, 77.47265625]",1.5541203626425826e-05,3.3243478041675536e-06,NOT_ESTIMABLE_NO_OVERLAPPING_PHYSICAL_EVENT,0,,False,0,,,,
v2_anchor_support_rank__baseline,6101,7101,33,41,18808.0,19058.0,1,1,0.3072491526067925,0.48625233054712175,0.3072491526067925,0.17900317794032927,0,,2,18943.630859375,4,18930.35546875,2,18910.939453125,False,,,"[6.890625, 24.890625, 38.890625]",2.8274458533750594e-06,2.017781754876575e-18,UNIQUE_OVERLAPPING_PHYSICAL_EVENT,1,55,True,79,58.800000000000004,100.0,1,8.06225774829855
v2_anchor_support_rank__baseline,6101,7101,34,42,19222.0,19472.0,1,1,0.28034074199576375,0.5754936050504688,0.28034074199576375,0.295152863054705,3,19315.861328125,2,19372.8740234375,4,19350.7412109375,3,19334.8125,False,False,True,"[18.498046875, 42.498046875, 62.498046875]",7.075797744763698e-05,2.9302707258469277e-12,NOT_ESTIMABLE_NO_OVERLAPPING_PHYSICAL_EVENT,0,,False,0,,,,
v2_anchor_support_rank__baseline,6101,7101,35,43,20086.0,20336.0,1,1,0.3366757878011996,0.4036540192798319,0.3366757878011996,0.0669782314786323,3,20203.775390625,2,20217.4990234375,3,20211.1015625,3,20211.369140625,False,False,True,"[4.732421875, 16.732421875, 26.732421875]",0.0005413829977168242,4.80128400504207e-10,NOT_ESTIMABLE_NO_OVERLAPPING_PHYSICAL_EVENT,0,,False,0,,,,
v2_anchor_support_rank__baseline,6101,7101,36,44,20342.0,20592.0,0,1,0.41432744964320917,0.41432744964320917,0.5974772121495837,-0.18314976250637455,2,20447.0439453125,1,20458.037109375,2,20433.8642578125,3,20493.279296875,True,False,False,"[5.78125, 19.78125, 65.78125]",2.66838924345143e-07,2.551994285253439e-09,NOT_ESTIMABLE_NO_OVERLAPPING_PHYSICAL_EVENT,0,,False,0,,,,
v2_anchor_support_rank__baseline,6101,7101,37,45,20594.0,20844.0,0,0,0.5972896412130344,0.5972896412130344,0.9344664113257016,-0.3371767701126672,4,20684.8759765625,1,20709.0546875,3,20752.474609375,3,20773.095703125,False,False,False,"[2.103515625, 76.103515625, 96.103515625]",9.484819011609803e-06,1.2363888175000407e-06,UNIQUE_OVERLAPPING_PHYSICAL_EVENT,1,60,True,132,51.60000000000001,100.0,1,9.486832980505138
v2_anchor_support_rank__baseline,6101,7101,38,46,20882.0,21132.0,0,1,0.5141998001528374,0.5141998001528374,0.7874616774715354,-0.273261877318698,2,20981.44921875,1,20965.5859375,3,21016.41015625,3,21040.580078125,False,True,False,"[17.4140625, 61.4140625, 81.4140625]",1.19190203726648e-06,2.1873451171151557e-21,NOT_ESTIMABLE_NO_OVERLAPPING_PHYSICAL_EVENT,0,,False,0,,,,
v2_anchor_support_rank__baseline,6101,7101,39,47,21156.0,21406.0,0,1,0.4574069395795405,0.4574069395795405,0.536589405289287,-0.07918246570974652,1,21242.1171875,1,21268.09375,4,21289.3623046875,3,21283.42578125,False,False,False,"[26.8828125, 40.8828125, 52.8828125]",3.819822830014056e-05,7.057323416470444e-05,NOT_ESTIMABLE_NO_OVERLAPPING_PHYSICAL_EVENT,0,,False,0,,,,
v2_anchor_support_rank__baseline,6101,7101,40,48,21704.0,21954.0,1,-1,0.7753261909940617,1.0300534197001996,0.7753261909940617,0.25472722870613784,4,21756.4111328125,2,21811.240234375,3,21829.5703125,2,21821.6513671875,False,False,False,"[-8.1640625, 89.8359375, 119.8359375]",0.0035825423796945807,0.03236062235671418,AMBIGUOUS_OVERLAP_CHOSEN_MAXIMUM_FOR_DESCRIPTION,2,62,True,78,38.0,118.0,1,6.324555320336759
v2_anchor_support_rank__baseline,6101,7101,41,49,22546.0,22796.0,1,1,0.2808482887570892,0.5358035109224296,0.2808482887570892,0.2549552221653404,2,22678.88671875,2,22685.25,4,22662.5576171875,3,22643.197265625,False,False,True,"[-0.068359375, 19.931640625, 41.931640625]",0.00040478359858131855,9.966921981531918e-06,UNIQUE_OVERLAPPING_PHYSICAL_EVENT,1,67,True,72,29.799999999999997,76.0,1,5.830951894845301
v2_anchor_support_rank__baseline,6101,7101,42,50,23094.0,23344.0,1,1,0.36694625783812496,0.4770227595528792,0.36694625783812496,0.11007650171475425,3,23195.341796875,1,23218.552734375,4,23223.384765625,3,23217.00390625,False,False,False,"[12.033203125, 30.033203125, 46.033203125]",5.405519755891078e-05,2.381708741920726e-09,NOT_ESTIMABLE_NO_OVERLAPPING_PHYSICAL_EVENT,0,,False,0,,,,
v2_anchor_support_rank__baseline,6101,7101,43,51,23410.0,23660.0,0,1,0.3520024187008949,0.3520024187008949,0.47411127476310766,-0.12210885606221278,0,,2,23537.568359375,4,23523.1640625,3,23548.451171875,True,,,"[8.21875, 26.21875, 44.21875]",0.0003729568447210594,5.926957930481573e-38,UNIQUE_OVERLAPPING_PHYSICAL_EVENT,1,68,True,127,51.60000000000001,102.0,1,11.40175425099138
v2_anchor_support_rank__baseline,6101,7102,0,2,1134.0,1384.0,0,0,0.5229703063457449,0.5229703063457449,0.5767468397784187,-0.053776533432673745,3,1207.9947509765625,2,1262.3721313476562,4,1260.3273315429688,3,1276.4217529296875,True,False,False,"[11.263671875, 57.263671875, 75.263671875]",5.006617444568458e-07,9.207125279906435e-05,UNIQUE_OVERLAPPING_PHYSICAL_EVENT,1,2,True,244,75.40000000000003,132.0,1,11.704699910719626
v2_anchor_support_rank__baseline,6101,7102,1,5,2602.0,2852.0,0,-1,1.378395660436975,1.378395660436975,1.7067071564682945,-0.3283114960313196,2,2839.237060546875,2,2632.9215087890625,4,2714.4307861328125,3,2738.54541015625,False,True,False,"[9.130859375, 93.130859375, 117.130859375]",0.00118488756740522,0.04985145105932146,AMBIGUOUS_OVERLAP_CHOSEN_MAXIMUM_FOR_DESCRIPTION,3,12,True,112,41.8,102.0,1,8.06225774829855
v2_anchor_support_rank__baseline,6101,7102,2,6,3208.0,3458.0,1,1,0.3787506599470462,0.42372449590506445,0.3787506599470462,0.04497383595801824,4,3308.1407470703125,2,3339.579345703125,4,3346.8829345703125,3,3327.57666015625,False,False,True,"[-2.56982421875, 25.43017578125, 49.43017578125]",4.009099230878907e-05,0.0,NOT_ESTIMABLE_NO_OVERLAPPING_PHYSICAL_EVENT,0,,False,0,,,,
v2_anchor_support_rank__baseline,6101,7102,3,7,3732.0,3982.0,0,1,0.4985699662062778,0.4985699662062778,0.6468492730325901,-0.1482793068263123,4,3889.0899658203125,2,3847.1495361328125,2,3821.572509765625,0,,,,,"[5.92431640625, 31.92431640625, 79.92431640625]",1.537330843909895e-10,9.170199776769367e-41,UNIQUE_OVERLAPPING_PHYSICAL_EVENT,1,14,True,286,78.0,126.0,1,11.40175425099138
v2_anchor_support_rank__baseline,6101,7102,4,8,4258.0,4508.0,1,1,0.22408109339709026,0.5420085338175086,0.22408109339709026,0.3179274404204183,4,4383.503173828125,2,4410.74365234375,4,4375.796630859375,3,4355.73779296875,False,False,True,"[2.046875, 26.046875, 52.046875]",0.00020072441132382225,2.867535813872268e-16,UNIQUE_OVERLAPPING_PHYSICAL_EVENT,1,15,True,79,40.800000000000004,88.0,1,6.708203932499369
v2_anchor_support_rank__baseline,6101,7102,5,9,4512.0,4762.0,0,0,0.564877413729911,0.564877413729911,0.6943718656980763,-0.12949445196816534,4,4669.707275390625,2,4621.7685546875,2,4597.37060546875,0,,,,,"[4.0361328125, 28.0361328125, 80.0361328125]",1.1147598504456863e-12,5.737201411369787e-10,AMBIGUOUS_OVERLAP_CHOSEN_MAXIMUM_FOR_DESCRIPTION,3,16,True,151,44.0,86.0,2,12.36931687685298
v2_anchor_support_rank__baseline,6101,7102,6,10,5792.0,6042.0,0,-1,0.9819438905801559,0.9819438905801559,1.4582539462813913,-0.4763100557012354,4,5972.05078125,1,5817.451171875,4,5895.256591796875,3,5919.4892578125,False,True,False,"[71.548828125, 103.548828125, 163.548828125]",0.003196132339979658,0.000669871527598514,NOT_ESTIMABLE_NO_OVERLAPPING_PHYSICAL_EVENT,0,,False,0,,,,
v2_anchor_support_rank__baseline,6101,7102,7,11,6906.0,7156.0,1,-1,0.7929509194027677,0.7861164147310244,0.7929509194027677,-0.006834504671743291,2,7128.829345703125,2,7048.292724609375,4,7021.6796875,3,7025.2978515625,True,False,False,"[-4.14013671875, 9.85986328125, 39.85986328125]",0.006328613435871828,0.00011332071725525478,UNIQUE_OVERLAPPING_PHYSICAL_EVENT,1,22,True,123,40.0,80.0,1,8.06225774829855
v2_anchor_support_rank__baseline,6101,7102,8,12,7168.0,7418.0,1,1,0.26801000464905067,0.521008116628838,0.26801000464905067,0.2529981119797873,0,,2,7314.431884765625,4,7282.105224609375,1,7263.57080078125,False,,,"[11.42919921875, 31.42919921875, 53.42919921875]",7.330829771196619e-08,9.672010366446492e-12,UNIQUE_OVERLAPPING_PHYSICAL_EVENT,1,23,True,152,51.8,122.0,1,8.54400374531753
v2_anchor_support_rank__baseline,6101,7102,9,13,7700.0,7950.0,1,0,0.49818926284447435,0.6583995909119811,0.49818926284447435,0.16021032806750674,4,7843.839599609375,1,7898.88330078125,2,7801.7802734375,3,7822.30712890625,True,False,True,"[14.76318359375, 34.76318359375, 56.76318359375]",5.8386023190878816e-05,9.306623716195719e-17,NOT_ESTIMABLE_NO_OVERLAPPING_PHYSICAL_EVENT,0,,False,0,,,,
v2_anchor_support_rank__baseline,6101,7102,10,14,7954.0,8204.0,0,1,0.3773582351169381,0.3773582351169381,0.544699563063409,-0.16734132794647094,1,8060.91455078125,1,8065.77099609375,4,8080.869384765625,3,8105.11328125,False,False,False,"[8.08544921875, 28.08544921875, 50.08544921875]",7.068504626456049e-06,0.0,NOT_ESTIMABLE_NO_OVERLAPPING_PHYSICAL_EVENT,0,,False,0,,,,
v2_anchor_support_rank__baseline,6101,7102,11,15,8232.0,8482.0,0,0,0.8762059613021,0.8762059613021,1.2584628384972085,-0.3822568771951085,3,8276.4833984375,2,8326.96533203125,3,8371.7841796875,3,8392.939453125,False,False,False,"[7.77734375, 107.77734375, 129.77734375]",0.0004991859860241304,8.199603545754717e-06,AMBIGUOUS_OVERLAP_CHOSEN_MAXIMUM_FOR_DESCRIPTION,2,26,True,123,56.0,132.0,1,9.219544457292887
v2_anchor_support_rank__baseline,6101,7102,12,19,9948.0,10198.0,0,1,0.43893737265278887,0.43893737265278887,0.45739678548339435,-0.01845941283060548,1,10048.8173828125,2,10067.24755859375,4,10067.2783203125,3,10076.908203125,False,False,False,"[10.1826171875, 24.1826171875, 36.1826171875]",2.6457376935328373e-06,2.371734762773173e-11,NOT_ESTIMABLE_NO_OVERLAPPING_PHYSICAL_EVENT,0,,False,0,,,,
v2_anchor_support_rank__baseline,6101,7102,13,20,10232.0,10482.0,1,-1,0.7902328758443635,1.1185953533194293,0.7902328758443635,0.32836247747506575,4,10269.876953125,2,10355.87255859375,4,10374.9306640625,0,,,,,"[0.51171875, 104.51171875, 130.51171875]",0.0008533512222160659,7.350509783035339e-05,UNIQUE_OVERLAPPING_PHYSICAL_EVENT,1,29,True,175,53.19999999999999,106.0,1,9.848857801796104
v2_anchor_support_rank__baseline,6101,7102,14,21,10674.0,10924.0,1,1,0.31898563847962524,0.4316522985613956,0.31898563847962524,0.11266666008177034,4,10790.93212890625,2,10808.888671875,0,,3,10788.9365234375,,False,True,"[-1.224609375, 10.775390625, 24.775390625]",7.665670342492153e-06,0.0,NOT_ESTIMABLE_NO_OVERLAPPING_PHYSICAL_EVENT,0,,False,0,,,,
v2_anchor_support_rank__baseline,6101,7102,15,25,12244.0,12494.0,0,0,0.7085706985054259,0.7085706985054259,0.9131652899509006,-0.20459459144547476,3,12463.5400390625,2,12363.09912109375,4,12375.03759765625,3,12368.7802734375,False,True,False,"[-1.55859375, 12.44140625, 120.44140625]",3.937611354749012e-06,0.07982190300276729,AMBIGUOUS_OVERLAP_CHOSEN_MAXIMUM_FOR_DESCRIPTION,2,35,True,160,36.2,68.0,2,10.816653826391969
v2_anchor_support_rank__baseline,6101,7102,16,26,12776.0,13026.0,0,-1,1.040760508669633,1.040760508669633,1.0978898313939847,-0.05712932272435167,4,12789.45703125,2,12841.92041015625,4,12898.1806640625,3,12911.09765625,False,False,False,"[-3.603515625, 102.396484375, 126.396484375]",0.13918922852730095,0.000874427257454821,AMBIGUOUS_OVERLAP_CHOSEN_MAXIMUM_FOR_DESCRIPTION,2,40,True,116,39.0,94.0,1,7.280109889280518
v2_anchor_support_rank__baseline,6101,7102,17,27,13228.0,13478.0,1,1,0.2255839581995244,0.6309074367729749,0.2255839581995244,0.4053234785734505,4,13333.24365234375,2,13393.306640625,4,13359.3994140625,3,13343.6240234375,False,False,True,"[5.55859375, 35.55859375, 69.55859375]",0.0004439714276690709,1.2402966994986234e-25,NOT_ESTIMABLE_NO_OVERLAPPING_PHYSICAL_EVENT,0,,False,0,,,,
v2_anchor_support_rank__baseline,6101,7102,18,28,13504.0,13754.0,0,0,0.6968454834698953,0.6968454834698953,0.6490436171703204,0.047801866299574836,1,13575.0234375,2,13622.91552734375,4,13651.5,3,13624.166015625,False,False,False,"[35.9765625, 51.9765625, 73.9765625]",9.229294363687595e-07,1.6067185470178806e-17,UNIQUE_OVERLAPPING_PHYSICAL_EVENT,1,42,True,137,62.80000000000001,116.0,1,8.246211251235321
v2_anchor_support_rank__baseline,6101,7102,19,29,14570.0,14820.0,1,-1,1.0642702396577723,1.213275702431034,1.0642702396577723,0.14900546277326177,2,14580.80322265625,2,14688.58154296875,4,14686.412109375,2,14695.185546875,True,False,False,"[4.8154296875, 112.8154296875, 130.8154296875]",0.07657363437931371,5.4237359746485527e-05,AMBIGUOUS_OVERLAP_CHOSEN_MAXIMUM_FOR_DESCRIPTION,2,49,True,96,38.0,84.0,1,7.615773105863909
v2_anchor_support_rank__baseline,6101,7102,20,33,16472.0,16722.0,0,0,0.6163495261255775,0.6163495261255775,0.6047792397156023,0.01157028640997515,2,16543.552734375,1,16558.802734375,4,16592.90625,3,16609.603515625,False,False,False,"[8.408203125, 58.408203125, 74.408203125]",5.340396927126668e-06,3.0449803318939197e-15,UNIQUE_OVERLAPPING_PHYSICAL_EVENT,1,55,True,160,38.0,66.0,1,10.295630140987
v2_anchor_support_rank__baseline,6101,7102,21,34,17276.0,17526.0,0,1,0.33531908939910543,0.33531908939910543,0.617047657915845,-0.2817285685167396,0,,2,17391.80078125,4,17404.38671875,3,17430.630859375,False,,,"[0.673828125, 18.673828125, 50.673828125]",0.0002450953136190427,1.2215341112623582e-09,UNIQUE_OVERLAPPING_PHYSICAL_EVENT,1,58,True,92,37.80000000000001,82.0,1,7.615773105863909
v2_anchor_support_rank__baseline,6101,7102,22,38,19026.0,19276.0,1,0,0.46388528274893537,0.5193247232751407,0.46388528274893537,0.05543944052620531,0,,1,19109.12109375,4,19147.931640625,3,19143.84375,False,,,"[21.87890625, 37.87890625, 53.87890625]",0.0007585910449642939,2.848701024224537e-10,AMBIGUOUS_OVERLAP_CHOSEN_MAXIMUM_FOR_DESCRIPTION,4,62,True,102,43.80000000000001,106.0,1,7.280109889280518
v2_anchor_support_rank__baseline,6101,7102,23,39,20044.0,20294.0,1,-1,0.8916022845947367,1.143245244420628,0.8916022845947367,0.25164295982589135,2,20055.1923828125,2,20159.640625,4,20165.4033203125,3,20141.6171875,False,False,True,"[5.646484375, 109.646484375, 151.646484375]",0.052249083331018104,4.1015473096794846e-05,AMBIGUOUS_OVERLAP_CHOSEN_MAXIMUM_FOR_DESCRIPTION,2,66,True,173,40.0,98.0,1,10.295630140987
v2_anchor_support_rank__baseline,6101,7102,24,40,20354.0,20604.0,0,1,0.37382448514657934,0.37382448514657934,0.4098180179253686,-0.03599353277878925,0,,2,20441.8740234375,4,20471.7158203125,3,20447.67578125,False,,,"[-57.224609375, 22.775390625, 70.775390625]",0.0009452701188684725,1.0909071457463909e-13,UNIQUE_OVERLAPPING_PHYSICAL_EVENT,1,67,True,176,56.0,112.0,1,8.54400374531753
