subject,dataset,condition,seed,heldout_event_nll,n_eval_events,top1_next_set_accuracy,stop_brier,stop_accuracy,terminal_stop_probability,nonterminal_stop_probability
yuquan_chenziyang,yuquan,history_1_gru,20260726,1.913775308881416,1922,0.2591572799332499,0.2131896439224445,0.7181994678938664,0.5187267178648772,0.4514729107329705
yuquan_chenziyang,yuquan,history_2_gru,20260726,1.8799160612857555,1922,0.2653316645807259,0.2229231442549059,0.5020493276767096,0.5775526762474156,0.4604958781096689
yuquan_chenziyang,yuquan,history_3_gru,20260726,1.8490808608008475,1922,0.2574050896954526,0.1803711546968628,0.6885021931401453,0.559559606788536,0.3955895150262888
yuquan_gaolan,yuquan,history_1_gru,20260726,1.9579730199056,599,0.2685085257932225,0.2119648679401964,0.7542048929663608,0.5058169727516318,0.4487891179078161
yuquan_gaolan,yuquan,history_2_gru,20260726,1.935328977931919,599,0.2687243686596158,0.2265993368466687,0.4913990825688073,0.5402455228027311,0.4622720733683236
yuquan_gaolan,yuquan,history_3_gru,20260726,1.917785392380716,599,0.247787610619469,0.1976250208144595,0.625,0.5370448629540738,0.4189113752407005
yuquan_hanyuxuan,yuquan,history_1_gru,20260726,2.5908997494734183,1094,0.1469872185027388,0.2297460602094092,0.6030015978087194,0.5306418796241056,0.4749966760319006
yuquan_hanyuxuan,yuquan,history_2_gru,20260726,2.5762533890917707,1094,0.1427875836883749,0.254520030139338,0.4171992695731568,0.5717642965557669,0.4988002967887436
yuquan_hanyuxuan,yuquan,history_3_gru,20260726,2.564633615492031,1094,0.1386488131466829,0.2357365928914957,0.4749486418625884,0.5672044425052606,0.4735037210646364
yuquan_huanghanwen,yuquan,history_1_gru,20260726,1.9232271352539887,92,0.2681451612903225,0.2225209200885236,0.6547619047619048,0.5431428092728553,0.4658204853690687
yuquan_huanghanwen,yuquan,history_2_gru,20260726,1.8832082178281704,92,0.2721774193548387,0.2056895229354707,0.6020408163265306,0.5693039960319518,0.4381264226749177
yuquan_huanghanwen,yuquan,history_3_gru,20260726,1.863014457018479,92,0.2741935483870967,0.1651338033599394,0.7329931972789115,0.5502552733399749,0.3722749557973779
yuquan_litengsheng,yuquan,history_1_gru,20260726,2.813715616861979,129,0.0992407809110629,0.2440708134947563,0.5484034465281298,0.5398607538257918,0.4868852419198268
yuquan_litengsheng,yuquan,history_2_gru,20260726,2.7533585175063258,129,0.1171366594360086,0.2290222708964465,0.5367460719716168,0.5304182314185322,0.4662481157251792
yuquan_litengsheng,yuquan,history_3_gru,20260726,2.740718649339306,129,0.1117136659436008,0.2000240814695446,0.6436898124683224,0.5106958790495187,0.4257552823527641
yuquan_liyouran,yuquan,history_1_gru,20260726,2.338191383950254,470,0.1985933740514529,0.2289983232167579,0.7287587263749361,0.5353037989453504,0.4713500388369108
yuquan_liyouran,yuquan,history_2_gru,20260726,2.319894609806385,470,0.1910049972237645,0.2214265032699367,0.6429422782223736,0.5436459633142441,0.4591179480158021
yuquan_liyouran,yuquan,history_3_gru,20260726,2.304993834140453,470,0.1948917268184342,0.2237230705566008,0.5372041546058233,0.5762542560797493,0.4556805681136777
yuquan_pengzihang,yuquan,history_1_gru,20260726,1.8927775962840128,4525,0.3379287658123748,0.2191085378772231,0.6101833315772838,0.5374351994045325,0.4595153500777812
yuquan_pengzihang,yuquan,history_2_gru,20260726,1.8557892447150213,4525,0.3393343102365501,0.2108034106082638,0.6182172584553788,0.5716086465471287,0.4450650233869312
yuquan_pengzihang,yuquan,history_3_gru,20260726,1.8259078442589356,4525,0.3396931726427226,0.1901678704923128,0.6457433357918028,0.5860894613234333,0.4099717795006172
yuquan_songzishuo,yuquan,history_1_gru,20260726,3.1782748248842028,90,0.0885368126747437,0.236120401675494,0.5898926654740608,0.5221398105418767,0.4821201761428809
yuquan_songzishuo,yuquan,history_2_gru,20260726,3.186458733346728,90,0.0950605778191985,0.2364388429915763,0.5456171735241503,0.5137544514628661,0.4795081645740244
yuquan_songzishuo,yuquan,history_3_gru,20260726,3.189848401811388,90,0.0941286113699906,0.2562286693623139,0.3935599284436494,0.5383289132485531,0.4964848152899699
yuquan_sunyuanxin,yuquan,history_1_gru,20260726,1.9945833511389648,257,0.2660642570281124,0.1766788888489216,0.8803912850155625,0.434869629348315,0.3937052701234718
yuquan_sunyuanxin,yuquan,history_2_gru,20260726,1.966898351791768,257,0.2670682730923694,0.1898587055301721,0.7852378835037794,0.497737314724573,0.4139588285046131
yuquan_sunyuanxin,yuquan,history_3_gru,20260726,1.9379514511457212,257,0.270582329317269,0.2051848216019283,0.5237883503779458,0.5683410155839174,0.4313877949221381
yuquan_wangyiyang,yuquan,history_1_gru,20260726,2.583101686090231,384,0.1430753564154786,0.1986954976783284,0.8430528999362651,0.4673635572428034,0.4360776250001463
yuquan_wangyiyang,yuquan,history_2_gru,20260726,2.572601313392321,384,0.1390020366598778,0.2209772763485826,0.618706182281708,0.5219520122632461,0.4612532829662166
yuquan_wangyiyang,yuquan,history_3_gru,20260726,2.559828113143643,384,0.1199932111337406,0.2397444508595955,0.4112492033142129,0.5669017473494992,0.4779182543400854
yuquan_xuxinyi,yuquan,history_1_gru,20260726,2.2259849747230662,1333,0.2311120395515632,0.1892845437669279,0.8921243787434688,0.4439282771997123,0.4165832618279408
yuquan_xuxinyi,yuquan,history_2_gru,20260726,2.182171771424388,1333,0.2396769027226516,0.2372728855592786,0.4662928507709953,0.4961040300441684,0.4709248357156579
yuquan_xuxinyi,yuquan,history_3_gru,20260726,2.171868823653133,1333,0.2150964417519671,0.2308890353270971,0.4471772651968905,0.5483811095850384,0.4589205889437466
yuquan_zhangbichen,yuquan,history_1_gru,20260726,3.437535698734113,1675,0.0628690457745872,0.1286339699179375,0.9718726992838498,0.4004532866852153,0.3426522362079893
yuquan_zhangbichen,yuquan,history_2_gru,20260726,3.417172167336763,1675,0.0616467833841174,0.1564927842935936,0.8950204136269326,0.4548648508297415,0.3815250608610889
yuquan_zhangbichen,yuquan,history_3_gru,20260726,3.4171488989644976,1675,0.0667424125049493,0.1513108620092913,0.9287698279900944,0.4460714614731387,0.3732024599724444
yuquan_zhangjiaqi,yuquan,history_1_gru,20260726,1.5016683478899109,9656,0.3453039781841514,0.1554456638631959,0.8377906195403844,0.3723529730241633,0.3283368981352662
yuquan_zhangjiaqi,yuquan,history_2_gru,20260726,1.4700200434252555,9656,0.3420757138273981,0.1518961389457455,0.8499697621287461,0.436636027150756,0.3314992349036549
yuquan_zhangjiaqi,yuquan,history_3_gru,20260726,1.4684645526586433,9656,0.3452237728585178,0.134035325806008,0.8424942884020965,0.4296006439311318,0.2921497810549396
yuquan_zhangkexuan,yuquan,history_1_gru,20260726,2.702798246887495,1590,0.1188792963023293,0.1607401905339681,0.8910639615920706,0.4550720017182298,0.3852484050473989
yuquan_zhangkexuan,yuquan,history_2_gru,20260726,2.6853816371293937,1590,0.1466362599771949,0.1662521821709851,0.8707449279851324,0.4836733544332173,0.3908961644948414
yuquan_zhangkexuan,yuquan,history_3_gru,20260726,2.664585777948488,1590,0.1631536080794917,0.1775578758975327,0.806938206597491,0.5101910814752857,0.4040529785926358
yuquan_zhaochenxi,yuquan,history_1_gru,20260726,2.8483061518612884,763,0.1034394250513347,0.1555491923946678,0.8368002570074693,0.3864739088810438,0.3664438132906046
yuquan_zhaochenxi,yuquan,history_2_gru,20260726,2.8336678682429763,763,0.1102840520191649,0.1166818794388756,0.9286001124407678,0.3389841105471573,0.2996195351661575
yuquan_zhaochenxi,yuquan,history_3_gru,20260726,2.834746111423597,763,0.1089151266255989,0.1162233886956985,0.9360693920167056,0.344752595080334,0.2980064954807385
epilepsiae_1073,epilepsiae,history_1_gru,20260727,1.6340883357252012,27655,0.1892155854837051,0.2786112556655092,0.4427456473884331,0.6849651639748573,0.5496642609762574
epilepsiae_1073,epilepsiae,history_2_gru,20260727,1.5848025256611946,27655,0.2037627223193173,0.1927550094987205,0.6641184710826495,0.6575083739582188,0.418051556269192
epilepsiae_1073,epilepsiae,history_3_gru,20260727,1.5428142268087393,27655,0.2315205099208389,0.1252781187186005,0.869041424854913,0.6197591350892883,0.298092570439138
epilepsiae_1077,epilepsiae,history_1_gru,20260727,1.366264650304793,6476,0.4064982523037814,0.290455928762704,0.4092000505497283,0.6904901356809329,0.5538166967011141
epilepsiae_1077,epilepsiae,history_2_gru,20260727,1.3267078771865095,6476,0.332737527804258,0.2206509990153475,0.5953810185770252,0.6812065770345964,0.4584498479886131
epilepsiae_1077,epilepsiae,history_3_gru,20260727,1.280692568618328,6476,0.4306085160470289,0.1645428715220448,0.7538228232023253,0.6759407850250002,0.3709821106465974
epilepsiae_1084,epilepsiae,history_1_gru,20260727,1.907513342349907,1464,0.2560353948254304,0.3413881809529117,0.2468594553578956,0.674135750979158,0.5937765392356563
epilepsiae_1084,epilepsiae,history_2_gru,20260727,1.89784758827074,1464,0.2284312782533423,0.3063793562470309,0.3664952364893348,0.6736440565609618,0.548672539997967
epilepsiae_1084,epilepsiae,history_3_gru,20260727,1.8859087705937887,1464,0.2283350966624988,0.2682302976597396,0.4650535368012815,0.6750419330574114,0.4957117392606782
epilepsiae_1096,epilepsiae,history_1_gru,20260727,1.489077472231897,28068,0.3933753736716926,0.3165572865780998,0.3390776479115702,0.6861981963349698,0.5739767865191374
epilepsiae_1096,epilepsiae,history_2_gru,20260727,1.4773121945463357,28068,0.3981831009477259,0.2448661778026602,0.490435202802694,0.6445500983601188,0.48468526471782
epilepsiae_1096,epilepsiae,history_3_gru,20260727,1.4568967210171109,28068,0.3962483725734069,0.2034043684635864,0.624475249916946,0.6496233724221084,0.424134465385813
epilepsiae_1125,epilepsiae,history_1_gru,20260727,1.431907016904591,7195,0.4294354364248229,0.3453529151462416,0.2896071486073096,0.7011157103527091,0.6025143828710117
epilepsiae_1125,epilepsiae,history_2_gru,20260727,1.4147588589027411,7195,0.4367778222295437,0.2632379216450913,0.4344107229109644,0.6342529381367533,0.5049842324102211
epilepsiae_1125,epilepsiae,history_3_gru,20260727,1.4187141180038452,7195,0.4159743957828348,0.2302301070344977,0.5205884720656899,0.6406052278687155,0.457583801574829
epilepsiae_1146,epilepsiae,history_1_gru,20260727,2.15634882454899,2486,0.230774662806299,0.4075974152781832,0.16138665281745,0.7041264405103138,0.6503974168397805
epilepsiae_1146,epilepsiae,history_2_gru,20260727,2.1520336910974374,2486,0.2361062071887578,0.3306166160657049,0.2216956634640353,0.635325770444464,0.5739559579869834
epilepsiae_1146,epilepsiae,history_3_gru,20260727,2.1682614046340016,2486,0.2195819504272297,0.3093325259031657,0.2863217346143858,0.6324420769466236,0.5468629217671928
epilepsiae_1150,epilepsiae,history_1_gru,20260727,1.6164784299930632,1713,0.363265306122449,0.3457036738904661,0.3040468583599574,0.7016162202058636,0.607633303219235
epilepsiae_1150,epilepsiae,history_2_gru,20260727,1.6135501857048855,1713,0.3195185766614338,0.2636954042882331,0.425896343627973,0.6495664733659011,0.5106473492609439
epilepsiae_1150,epilepsiae,history_3_gru,20260727,1.6079835369095632,1713,0.3182626896912611,0.2248316143100646,0.555111821086262,0.6523356910493583,0.4570318139498573
epilepsiae_139,epilepsiae,history_1_gru,20260727,1.537044350810199,1837,0.3428166686341636,0.3142568960893845,0.3564221963523477,0.6781374311916761,0.578335133417178
epilepsiae_139,epilepsiae,history_2_gru,20260727,1.5153504790789938,1837,0.3535592019832369,0.2553229313115851,0.496604578967792,0.6624345342968325,0.5034782033531559
epilepsiae_139,epilepsiae,history_3_gru,20260727,1.4822088662021888,1837,0.3372683272340928,0.2289062886535501,0.5821691889794335,0.6889620768025677,0.4672636721418593
epilepsiae_253,epilepsiae,history_1_gru,20260727,1.6842169318175668,10150,0.2906685395391215,0.3634372819784892,0.3230837789661319,0.7028397681374435,0.6304616120151992
epilepsiae_253,epilepsiae,history_2_gru,20260727,1.6553219330486992,10150,0.3045252647963251,0.3119192423603779,0.393048128342246,0.7008878178335866,0.5632783299678423
epilepsiae_253,epilepsiae,history_3_gru,20260727,1.6292401171670172,10150,0.271648760487453,0.2617871278753921,0.5058091418385536,0.7166775103823361,0.4920701077091766
epilepsiae_384,epilepsiae,history_1_gru,20260727,1.6453757901390256,4299,0.3952862763992612,0.3425126572889869,0.2944016435541859,0.6855475988374886,0.6081885028703758
epilepsiae_384,epilepsiae,history_2_gru,20260727,1.635855332755244,4299,0.3884606119007468,0.2998555105170901,0.4416024653312789,0.6877252706292106,0.5480594985116718
epilepsiae_384,epilepsiae,history_3_gru,20260727,1.6299175845936138,4299,0.3880992531920019,0.2631611126754377,0.4623180962164013,0.6936713271353372,0.4938157097310869
epilepsiae_442,epilepsiae,history_1_gru,20260727,2.1829472650749406,534,0.1886467889908256,0.3892033983831203,0.1852237252861602,0.6945196326255866,0.6375951995007313
epilepsiae_442,epilepsiae,history_2_gru,20260727,2.14771838558747,534,0.202025993883792,0.3680875530317014,0.265695456122095,0.7019738999944207,0.607736941778132
epilepsiae_442,epilepsiae,history_3_gru,20260727,2.142564165681489,534,0.1876911314984709,0.3396984904269893,0.3154699965313909,0.7132594851315202,0.5715056428450235
epilepsiae_548,epilepsiae,history_1_gru,20260727,2.071951456383969,1397,0.1970452620683165,0.3697182214674179,0.2323685961410512,0.6965254754185712,0.6250651326408473
epilepsiae_548,epilepsiae,history_2_gru,20260727,2.032766564624516,1397,0.2106897525171732,0.3335147666332516,0.3216067864271457,0.6972517714743173,0.5774575520711996
epilepsiae_548,epilepsiae,history_3_gru,20260727,2.0254415161027683,1397,0.1921520654935541,0.2987532571617274,0.3972055888223553,0.7145412177485304,0.5300114471856491
epilepsiae_583,epilepsiae,history_1_gru,20260727,1.5637967858277977,1566,0.3760359601067565,0.3340338009634072,0.3606217616580311,0.6991706782521132,0.5974865687196255
epilepsiae_583,epilepsiae,history_2_gru,20260727,1.5200642281869667,1566,0.398370557662593,0.265916440559248,0.5127230857800806,0.6902427485123787,0.5075461124641256
epilepsiae_583,epilepsiae,history_3_gru,20260727,1.4684377761027214,1566,0.4021632251720747,0.2142000717120714,0.5736327000575705,0.705909033510158,0.4342164784196949
epilepsiae_590,epilepsiae,history_1_gru,20260727,2.2909471357358973,997,0.2592226613965744,0.3982422922342328,0.1973280554181098,0.6986108617314651,0.645659591615773
epilepsiae_590,epilepsiae,history_2_gru,20260727,2.18159622653437,997,0.2444005270092226,0.3616298551387159,0.2531420089064819,0.6884548867614688,0.6015253674287161
epilepsiae_590,epilepsiae,history_3_gru,20260727,2.1596211015640074,997,0.27832674571805,0.3315963008153976,0.3222167243938644,0.6889017678816742,0.5612923940882968
epilepsiae_620,epilepsiae,history_1_gru,20260727,1.6010477984393086,4482,0.3620113211294647,0.3421950115871307,0.2583955492779107,0.678171802639015,0.5962075767626975
epilepsiae_620,epilepsiae,history_2_gru,20260727,1.5857080068241427,4482,0.3642954086530504,0.2957342061826558,0.3875933239168661,0.6613253827517488,0.5367075439947551
epilepsiae_620,epilepsiae,history_3_gru,20260727,1.5832560477592963,4482,0.3423483067959879,0.262372623912147,0.4813640425470583,0.6762858620647034,0.4879342658554251
epilepsiae_635,epilepsiae,history_1_gru,20260727,1.6691991455510682,1023,0.3420055134390076,0.308142747513537,0.2996923978321371,0.6546469154846439,0.5657000121591336
epilepsiae_635,epilepsiae,history_2_gru,20260727,1.6373942179763772,1023,0.3404548587181254,0.244656158669802,0.4411893950490698,0.6234817297564713,0.4800225610680869
epilepsiae_635,epilepsiae,history_3_gru,20260727,1.615547115618649,1023,0.3532046864231564,0.203935074063541,0.591475025633514,0.6271874097671092,0.4151971838799793
epilepsiae_922,epilepsiae,history_1_gru,20260727,1.663635302180026,16728,0.3018674052894925,0.337131558290691,0.3148385153956184,0.6899167316571169,0.5993649870644198
epilepsiae_922,epilepsiae,history_2_gru,20260727,1.6700917181003498,16728,0.1805977483917083,0.2955129112153644,0.4633365956485734,0.7009403885607585,0.5434542706563756
epilepsiae_922,epilepsiae,history_3_gru,20260727,1.683107734360745,16728,0.1860145639742673,0.2429740240176724,0.5393548144244523,0.7224906080311466,0.4672769031746593
epilepsiae_958,epilepsiae,history_1_gru,20260727,2.300780032301544,24684,0.1758567029044649,0.2946897477665123,0.1643611230411202,0.6036474732898552,0.544926723297568
epilepsiae_958,epilepsiae,history_2_gru,20260727,2.287314985969468,24684,0.1725956637973875,0.2868922581442634,0.2465416845616803,0.6233302832432245,0.5293239104303108
epilepsiae_958,epilepsiae,history_3_gru,20260727,2.281161991964764,24684,0.160461986585848,0.3054498435204343,0.3187276728491858,0.6700470512494244,0.5389862868169891
yuquan_chengshuai,yuquan,history_1_gru,20260727,1.4297945053898138,5516,0.443440940473969,0.2930976941743742,0.3414317105629662,0.6408861169457912,0.5556131421861773
yuquan_chengshuai,yuquan,history_2_gru,20260727,1.426735569766849,5516,0.4293711513342041,0.2372425184894284,0.5022747671071771,0.6108112236293008,0.4809401075341863
yuquan_chengshuai,yuquan,history_3_gru,20260727,1.3862330422745484,5516,0.4441500279902967,0.2023583957820047,0.6394416762093404,0.6056144247945893,0.4291172397696673
yuquan_chenziyang,yuquan,history_1_gru,20260727,1.9074977525935335,1922,0.2423863162286191,0.3473169288793046,0.2764075645358452,0.6849009339982765,0.6109861253862134
yuquan_chenziyang,yuquan,history_2_gru,20260727,1.8958569123147055,1922,0.2453900709219858,0.2730722279137775,0.4146113468037679,0.6360837089578469,0.5237584992864347
yuquan_chenziyang,yuquan,history_3_gru,20260727,1.9089725074609285,1922,0.2508135168961201,0.2002541661519015,0.5528151290716905,0.5709037579344487,0.4236037845013007
yuquan_gaolan,yuquan,history_1_gru,20260727,1.984830606162847,599,0.2758471832505935,0.3557414668359375,0.2289755351681957,0.6768381067674248,0.6145511830297415
yuquan_gaolan,yuquan,history_2_gru,20260727,1.96357211744248,599,0.2570688538743794,0.2729508302951011,0.3434633027522936,0.6252987159098513,0.5219486910476
yuquan_gaolan,yuquan,history_3_gru,20260727,1.9767243892004176,599,0.2575005396071659,0.2113758141717174,0.4726681957186544,0.5788758476509733,0.4407152916084885
yuquan_hanyuxuan,yuquan,history_1_gru,20260727,2.5968313644311545,1094,0.1386488131466829,0.404345708207755,0.1248573385071901,0.6952831219763066,0.6468051479562676
yuquan_hanyuxuan,yuquan,history_2_gru,20260727,2.592347169053184,1094,0.1429093122337188,0.3234485926590558,0.1872860077607852,0.6416942280055001,0.569744811814655
yuquan_hanyuxuan,yuquan,history_3_gru,20260727,2.5955841796271764,1094,0.1446135118685331,0.2619377571978659,0.2497146770143802,0.591060193140375,0.5031900884701421
yuquan_huanghanwen,yuquan,history_1_gru,20260727,1.9357059934864875,92,0.2641129032258064,0.3027200782360785,0.3129251700680272,0.6291293217794696,0.5623276166374312
yuquan_huanghanwen,yuquan,history_2_gru,20260727,1.9189973901147428,92,0.2741935483870967,0.2621191284989826,0.477891156462585,0.6293269389360253,0.5045098510895188
yuquan_huanghanwen,yuquan,history_3_gru,20260727,1.9000372925530309,92,0.2560483870967742,0.2181135103080387,0.5612244897959183,0.6156348376087314,0.4432412222766345
yuquan_litengsheng,yuquan,history_1_gru,20260727,2.8191571993421216,129,0.0986984815618221,0.3725935242002707,0.1307653319817536,0.6613628672595329,0.6189176908383552
yuquan_litengsheng,yuquan,history_2_gru,20260727,2.7852418441181035,129,0.1100867678958785,0.3236070737045153,0.1961479979726305,0.6390100872025187,0.5665572282200538
yuquan_litengsheng,yuquan,history_3_gru,20260727,2.780748029087865,129,0.0997830802603036,0.2954639235771635,0.2600101368474404,0.6309621282056924,0.5313896298878914
yuquan_liyouran,yuquan,history_1_gru,20260727,2.357844776295601,470,0.1873033499907458,0.3589626211396372,0.1600544866337476,0.6406891589613972,0.6026190637498674
yuquan_liyouran,yuquan,history_2_gru,20260727,2.3444659344693446,470,0.1852674440125856,0.3738315796397606,0.2414438957943129,0.6612531295233167,0.6075734370778535
yuquan_liyouran,yuquan,history_3_gru,20260727,2.334840461294702,470,0.1791597260781047,0.3684317573367148,0.2601736761450706,0.6817451914659456,0.5938722461038582
yuquan_pengzihang,yuquan,history_1_gru,20260727,1.8682525898475013,4525,0.3359849277789407,0.2981967035628836,0.2383837319565904,0.6344298388341144,0.5495717515826964
yuquan_pengzihang,yuquan,history_2_gru,20260727,1.8651684664889596,4525,0.3425939770926164,0.259681449037054,0.3599989463702455,0.6206883763500408,0.4991527485190895
yuquan_pengzihang,yuquan,history_3_gru,20260727,1.8436759293540408,4525,0.3387960166272915,0.2267265702067258,0.4709725002634074,0.6048991279920826,0.4500287473916591
yuquan_songzishuo,yuquan,history_1_gru,20260727,3.185623206032647,90,0.0876048462255358,0.3682350553500534,0.0805008944543828,0.6489274066851715,0.6086497409230195
yuquan_songzishuo,yuquan,history_2_gru,20260727,3.172619644800822,90,0.0857409133271202,0.3598757870295269,0.1207513416815742,0.6569239369203524,0.5974782805753363
yuquan_songzishuo,yuquan,history_3_gru,20260727,3.174658121003045,90,0.0852749301025163,0.3505092691022381,0.1587656529516994,0.6524141389719583,0.5846105206609808
yuquan_sunyuanxin,yuquan,history_1_gru,20260727,1.9688991113395544,257,0.2254016064257028,0.2839704099474434,0.2285460204535349,0.6098739735191718,0.5341345455554063
yuquan_sunyuanxin,yuquan,history_2_gru,20260727,1.9573119043840044,257,0.2274096385542168,0.2769317646636883,0.3428190306803023,0.6367733851046449,0.5183896107773032
yuquan_sunyuanxin,yuquan,history_3_gru,20260727,1.9420919770860487,257,0.2720883534136546,0.2431592825138663,0.4570920409070698,0.6259540109777414,0.4707306527184431
yuquan_wangyiyang,yuquan,history_1_gru,20260727,2.5981864078591266,384,0.1272912423625254,0.3201980029486451,0.1223709369024856,0.6202948646249962,0.5688514925429058
yuquan_wangyiyang,yuquan,history_2_gru,20260727,2.59017311843733,384,0.1177868295994569,0.331341888486395,0.1835564053537285,0.6530796090003975,0.5740319266598132
yuquan_wangyiyang,yuquan,history_3_gru,20260727,2.5798287640015283,384,0.1205023761031907,0.2973517273900624,0.2447418738049713,0.6320151081447849,0.5350321670029027
yuquan_xuxinyi,yuquan,history_1_gru,20260727,2.1564112496572783,1333,0.2258199289743054,0.3503315316342338,0.1872053013890658,0.6000553593036084,0.5913283666829049
yuquan_xuxinyi,yuquan,history_2_gru,20260727,2.154400635642032,1333,0.2105006615138221,0.3716751690954032,0.2293233082706766,0.6079400165487138,0.6017663164302641
yuquan_xuxinyi,yuquan,history_3_gru,20260727,2.148797014469682,1333,0.1905159807812826,0.3533328322935933,0.2969287625844272,0.6384531952939074,0.5778224222892684
yuquan_zhangbichen,yuquan,history_1_gru,20260727,3.4373621352750865,1675,0.0609581848542753,0.4020145023954228,0.0560538116591928,0.6925620087712663,0.6361567040541631
yuquan_zhangbichen,yuquan,history_2_gru,20260727,3.4156120358652142,1675,0.0686532734252612,0.3999798167639606,0.0821732146442674,0.704891106759576,0.6321883211523771
yuquan_zhangbichen,yuquan,history_3_gru,20260727,3.406220236109264,1675,0.0650037012170979,0.402756489009977,0.1029214911987149,0.7183245246511686,0.6303389368129038
yuquan_zhangjiaqi,yuquan,history_1_gru,20260727,1.516636020885881,9656,0.319377606673083,0.3039277838923852,0.3244187609192313,0.6579089759375855,0.5641869963548534
yuquan_zhangjiaqi,yuquan,history_2_gru,20260727,1.49247023858309,9656,0.3170316008982996,0.2570762650730725,0.4866281413788469,0.6512013376798318,0.4952471054399334
yuquan_zhangjiaqi,yuquan,history_3_gru,20260727,1.4720634332894291,9656,0.2864733718318896,0.2241606385959482,0.550010079290418,0.6614207748544527,0.4467525808224712
yuquan_zhangkexuan,yuquan,history_1_gru,20260727,2.7224645404695718,1590,0.1130477276429385,0.4215648638006095,0.0984977543750968,0.7078822623846335,0.6539171746257334
yuquan_zhangkexuan,yuquan,history_2_gru,20260727,2.6917544396418447,1590,0.1369929956018895,0.4265604173479688,0.1097723400960198,0.7111194732172305,0.6534141279213168
yuquan_zhangkexuan,yuquan,history_3_gru,20260727,2.692991460344327,1590,0.1382961394363903,0.4057995924702746,0.1554282174384389,0.7022446217192465,0.6294742186024631
yuquan_zhaochenxi,yuquan,history_1_gru,20260727,2.8306531737391323,763,0.0939425051334702,0.4405600838608334,0.1225604369126977,0.7294735197036198,0.6720286862469738
yuquan_zhaochenxi,yuquan,history_2_gru,20260727,2.800292148502595,763,0.1002737850787132,0.4001705274094567,0.156935185928841,0.717756959220226,0.6335732954501306
yuquan_zhaochenxi,yuquan,history_3_gru,20260727,2.7867483524007537,763,0.1022416153319644,0.3786532742519072,0.2156453296923942,0.7211546030686297,0.6049080227534223
epilepsiae_1073,epilepsiae,full_history_gru,20260725,1.7457412626251478,27655,0.1876940474966587,0.1279993893540925,0.8277206323794276,0.4925975347268317,0.2806664275058862
epilepsiae_1073,epilepsiae,static_contact_hazard,20260725,1.7053026462114218,27655,0.2222473527295158,0.256201474434819,0.2213728236942165,0.5301355882685987,0.5159580609298418
epilepsiae_1073,epilepsiae,unordered_prefix,20260725,1.708551668293156,27655,0.1815770535622494,0.140292594048276,0.7965259155493296,0.416729079412081,0.2691563587771758
epilepsiae_1073,epilepsiae,last_set_first_order,20260725,1.6894129573792365,27655,0.1979952708954456,0.2165140626921909,0.5731839103462077,0.5464567864130447,0.4577406175607393
epilepsiae_1073,epilepsiae,rank_shuffle_gru,20260725,1.7034378860208446,27655,0.2250436928138172,0.1427826353866993,0.8282969781869122,0.4794866198096706,0.3158006348319299
epilepsiae_1077,epilepsiae,full_history_gru,20260725,1.3143715294718816,6476,0.4691769939625039,0.1407826075152069,0.8460760773410843,0.5198665281553897,0.3190645648247951
epilepsiae_1077,epilepsiae,static_contact_hazard,20260725,1.4382494456003003,6476,0.4258023514458214,0.2688567502145557,0.2046000252748641,0.5446601125386102,0.5335149021152471
epilepsiae_1077,epilepsiae,unordered_prefix,20260725,1.3316880234823762,6476,0.4206387035271687,0.1265471883163941,0.8210223682547706,0.4779733539715327,0.2681563548480222
epilepsiae_1077,epilepsiae,last_set_first_order,20260725,1.4042651514586584,6476,0.4434381951064506,0.2098970267185385,0.7185327941362315,0.5141790667140843,0.4409426620570922
epilepsiae_1077,epilepsiae,rank_shuffle_gru,20260725,1.4031836776968285,6476,0.4317604067365745,0.159680603564532,0.8284784531783141,0.5843578136425026,0.3775771255040686
epilepsiae_1084,epilepsiae,full_history_gru,20260725,1.9336439842571975,1464,0.2373761662017889,0.2000823215839383,0.6075373071410505,0.6062158346886412,0.4174392456891472
epilepsiae_1084,epilepsiae,static_contact_hazard,20260725,1.936068930098268,1464,0.234202173703953,0.2835605442058623,0.1234297276789478,0.5502037440229209,0.5431245315432965
epilepsiae_1084,epilepsiae,unordered_prefix,20260725,1.8879547139497403,1464,0.1598538039819178,0.175649182163087,0.7004468425933732,0.5803692164087635,0.3894435835298886
epilepsiae_1084,epilepsiae,last_set_first_order,20260725,1.909951774963264,1464,0.2617101086851977,0.2375268204196101,0.4991990557288593,0.5176315477787303,0.479228529205183
epilepsiae_1084,epilepsiae,rank_shuffle_gru,20260725,1.8853239582373145,1464,0.2326632682504568,0.2807514358931168,0.4313295674900936,0.6930329422125294,0.5319521428982094
epilepsiae_1096,epilepsiae,full_history_gru,20260725,1.450019663780847,28068,0.3957683271872977,0.1503561979395709,0.7947932711183595,0.589996894919628,0.3464840162599688
epilepsiae_1096,epilepsiae,static_contact_hazard,20260725,1.55002744206,28068,0.3251725617694764,0.2893742641326722,0.1695388239557851,0.5651862971209516,0.5566235533080423
epilepsiae_1096,epilepsiae,unordered_prefix,20260725,1.4444365003339343,28068,0.3198047815429822,0.1348210572984738,0.8344115248708889,0.5291191002285384,0.309994279905629
epilepsiae_1096,epilepsiae,last_set_first_order,20260725,1.4977195821898912,28068,0.3819124717245994,0.2180574017600555,0.6283712361450877,0.5074304691086565,0.4532711423122513
