candidate,stage,topology,noise,comparison,description,layer,mode,n,SCL_any,SCL_upper_participation,ICL_contact_participation,both_rods,participation_mae,rank_correlation,rank_shared_contacts,lag_joint_n,SCL_minus_ICL_lag_median_ms,SCL_minus_ICL_lag_q05_ms,SCL_minus_ICL_lag_q95_ms,mean_contacts_per_event,pair_order_probability_mae,pair_order_supported_pairs,local_width_ms_n,local_width_ms_mean,local_width_ms_median,local_width_ms_variance,local_width_ms_q05,local_width_ms_q95,recruitment_span_ms_n,recruitment_span_ms_mean,recruitment_span_ms_median,recruitment_span_ms_variance,recruitment_span_ms_q05,recruitment_span_ms_q95,B_minus_A_t10_ms_n,B_minus_A_t10_ms_mean,B_minus_A_t10_ms_median,B_minus_A_t10_ms_variance,B_minus_A_t10_ms_q05,B_minus_A_t10_ms_q95,B_minus_A_t50_ms_n,B_minus_A_t50_ms_mean,B_minus_A_t50_ms_median,B_minus_A_t50_ms_variance,B_minus_A_t50_ms_q05,B_minus_A_t50_ms_q95,first_10pct_mass_core_share_n,first_10pct_mass_core_share_mean,first_10pct_mass_core_share_median,first_10pct_mass_core_share_variance,first_10pct_mass_core_share_q05,first_10pct_mass_core_share_q95,peak_active_components_n,peak_active_components_mean,peak_active_components_median,peak_active_components_variance,peak_active_components_q05,peak_active_components_q95,peak_largest_component_fraction_n,peak_largest_component_fraction_mean,peak_largest_component_fraction_median,peak_largest_component_fraction_variance,peak_largest_component_fraction_q05,peak_largest_component_fraction_q95,union_active_area_mm2_n,union_active_area_mm2_mean,union_active_area_mm2_median,union_active_area_mm2_variance,union_active_area_mm2_q05,union_active_area_mm2_q95,peak_active_area_mm2_n,peak_active_area_mm2_mean,peak_active_area_mm2_median,peak_active_area_mm2_variance,peak_active_area_mm2_q05,peak_active_area_mm2_q95,native_spatial_rms_mm_n,native_spatial_rms_mm_mean,native_spatial_rms_mm_median,native_spatial_rms_mm_variance,native_spatial_rms_mm_q05,native_spatial_rms_mm_q95,no_SCL
curve_circle_out1_EI0.75,response,2511,847401,curve_circle_out1_EI1,圆核｜向外EE×1，核内EI×0.75,primary,ALL,162,1.0,0.5092592592592593,0.9994388327721662,1.0,0.2018743950492391,-0.1678571428571428,15,162,-12.054639532701913,-22.489205671028135,35.67558010298544,14.012345679012345,0.28343330904151,105,162,16.38888888888889,16.0,0.6118012422360248,16.0,18.0,162,56.17283950617284,50.0,213.28671114178363,30.0,74.0,162,7.718901404591367,25.594624306362675,2921.8038263228086,-60.20502834562758,61.10567520926288,162,7.555827391725243,25.463486104232288,2882.196279095448,-59.756801600257766,60.53723523549306,162,0.2958076150759218,0.2879357759293235,0.0011329467898705,0.2697725810398863,0.3680854052204888,162,2.037037037037037,2.0,0.1849551414768805,1.0,3.0,162,0.929324394446948,0.9399861256963136,0.0076203970729817,0.9096263618547532,1.0,162,363.5,359.0,108.3136645962733,353.05,378.0,162,105.11111111111111,100.0,193.97515527950307,93.0,134.0,162,7.634750280645923,7.587987579612436,0.0192395213422781,7.477496848326939,7.81327592980854,0.0
curve_ellipse4_out1_EI0.75,response,2511,847402,curve_ellipse4_out1_EI1,椭圆4:1｜向外EE×1，核内EI×0.75,primary,ALL,159,1.0,0.9716981132075472,0.997141223556318,1.0,0.1794061900535402,-0.9607142857142856,15,159,35.11135030702644,-25.134226410112756,36.2493931317209,14.90566037735849,0.518993593763504,105,159,16.67924528301887,16.0,0.9027943635060904,16.0,18.0,159,67.71069182389937,74.0,144.8524798980973,38.0,76.0,159,-38.86869483125404,-59.62193354300689,1677.6623092951245,-60.951114685217725,60.11753672135782,159,-39.06250398622454,-59.24531872358057,1625.71112543807,-60.6576670791801,58.51503498388483,159,0.2803949524399676,0.2813391961737252,0.0009565746289778,0.225111490443689,0.3454508397460658,159,2.050314465408805,2.0,0.2885916726375289,1.0,3.0,159,0.9262133259812856,0.9318236569501324,0.0069530052375114,0.8948698146977573,1.0,159,369.874213836478,372.0,86.70559668816176,346.9,378.0,159,102.71698113207547,97.0,224.22951994267973,89.0,137.1,159,7.73728960246457,7.758385708850325,0.0073259833342423,7.608578207543267,7.812748341523436,0.0
bridge_circle_out125_xminus075,response,2511,847401,bridge_circle_out125,圆核｜向外EE×1.25，核内EI×1，左核x偏移-0.75mm,primary,ALL,139,1.0,0.7302158273381295,0.999345977763244,1.0,0.189923739309008,0.8285714285714284,15,139,-10.308991186248932,-20.70704508298986,36.07178119637574,14.086330935251798,0.1006334276148534,105,139,16.14388489208633,16.0,0.2545094359295172,16.0,18.0,139,52.79136690647482,44.0,358.3547075383172,30.0,86.0,139,27.99903090048827,65.21481481481896,3265.462811146502,-70.05897200111504,71.03495312308988,139,24.27306635636769,53.62393162393164,2881.4034550542924,-66.99475795398538,67.95819188452916,139,0.0985474685345492,0.0887673166857848,0.0008683960871676,0.0684009849421285,0.1567893337192848,139,2.115107913669065,2.0,0.62433531435721,1.0,3.0,139,0.9287617731322538,0.9378060724779628,0.0062040077731488,0.7987703402812995,1.0,139,367.0,368.0,243.9275362318841,345.9,391.0,139,101.66187050359711,99.0,82.3558544468773,90.0,121.0,139,7.47348659984923,7.461674225261698,0.0250766920069186,7.2481173016859985,7.752524678957667,0.0
bridge_circle_out125_xminus075,response,2712,847402,bridge_circle_out125,圆核｜向外EE×1.25，核内EI×1，左核x偏移-0.75mm,primary,ALL,174,1.0,0.6810344827586207,0.9702194357366772,1.0,0.1819712905307589,-0.7107142857142856,15,174,34.09789860350202,-14.03989168086009,49.82788497657839,13.827586206896552,0.3709215412494575,105,174,16.798850574712645,16.0,0.959305029566142,16.0,18.0,174,86.10344827586206,74.0,1110.208889774766,35.3,130.0,174,-1.0424302638655707,-6.230602377712785,3073.5596750937566,-62.84904050423879,64.36912768260802,174,-1.277395719592522,-6.803509403088356,2935.165355188017,-61.21945160385803,62.56691162038005,174,0.2111042437056138,0.2184863229778555,0.0026738526436652,0.1189676091308362,0.2864872379149378,174,1.4310344827586208,1.0,0.3507075941797887,1.0,2.0,174,0.9611253901322584,1.0,0.0093418837152835,0.874376390854785,1.0,174,369.2298850574713,370.0,92.7098531659026,355.0,384.35,174,101.04022988505749,98.0,287.35675370407284,78.0,134.0,174,7.681805855544497,7.726339421505985,0.0151277680681202,7.447150542896387,7.8124772281070305,0.0
bridge_circle_out125,response,2711,847402,curve_circle_out1_EI1,圆核｜向外EE×1.25，核内EI×1,primary,ALL,139,1.0,0.935251798561151,0.9404839764551997,1.0,0.1537430571476051,-0.1928571428571428,15,139,-3.907967261773592,-26.62023484848214,93.96365399721,14.086330935251798,0.2371037626281587,105,139,16.14388489208633,16.0,0.283494943175894,16.0,18.0,139,61.6115107913669,50.0,635.7610259618392,26.0,118.0,139,15.858974118716466,41.69243697478851,2866.632400116828,-61.52478808100277,70.38260363594672,139,15.250493111073608,42.610010214504655,2722.9848643420128,-59.827616304410185,64.74295539203449,139,0.1305859689143499,0.1259347072770381,0.0020524718402981,0.0655656609857076,0.2047052878328783,139,1.9640287769784173,2.0,0.6001459701803774,1.0,4.0,139,0.9240357824952946,0.9484396200814112,0.0086266476764252,0.7269425081668843,1.0,139,365.3237410071943,375.0,474.77124387446565,316.7,387.1,139,99.97122302158272,99.0,204.66583255135023,81.0,126.29999999999998,139,7.648704244911399,7.661862842257224,0.055367114086198,7.319630138136559,8.124786075687876,0.0
bridge_circle_out125_xminus075,response,2511,847402,bridge_circle_out125,圆核｜向外EE×1.25，核内EI×1，左核x偏移-0.75mm,primary,ALL,144,1.0,0.7638888888888888,0.9987373737373736,1.0,0.1873857696847075,0.4071428571428571,15,144,-5.03123663750398,-20.372710568663752,36.47302039877941,14.180555555555555,0.1689076979431518,105,144,16.23611111111111,16.0,0.3914141414141414,16.0,18.0,144,54.59722222222222,46.0,479.8925796425797,24.0,91.7,144,17.423055442308996,44.54023809523733,3285.2034654027866,-71.07011805026596,72.25522071054279,144,16.051232764762275,47.635968325466365,2947.6396528522914,-67.17335750496527,67.99242318398122,144,0.1020111316253507,0.0906114409540336,0.0013447211486167,0.0636290493283774,0.1805654276478832,144,2.138888888888889,2.0,0.595959595959596,1.0,3.0,144,0.9185850546897468,0.9367521504390935,0.0094839975789358,0.714198016363075,1.0,144,368.80555555555554,369.0,215.7241647241647,343.15,391.85,144,105.14583333333331,102.0,122.9645979020979,91.0,125.0,144,7.493365386453088,7.468344714303185,0.0292559906162096,7.26137152871651,7.87308973176922,0.0
bridge_circle_weight150,response,2711,847401,curve_circle_out1_EI1,圆核｜向外EE×1.5，核内EI×1,primary,ALL,171,1.0,1.0,0.9946836788942052,1.0,0.1814069992042997,0.2857142857142856,15,171,-11.34688684046705,-20.60096123590301,36.0774284586696,14.935672514619885,0.1667784504068916,105,171,16.830409356725145,16.0,0.976952184382525,16.0,18.0,171,52.994152046783626,48.0,277.57055383556934,24.0,78.0,171,14.244408011244335,41.18896025692448,2570.189151115529,-58.46298315143213,61.77585135135087,171,13.51483961521508,36.94281641058478,2428.977349834789,-56.9058969843336,60.108342775965866,171,0.1713407864588822,0.1686656157905558,0.0019227276944367,0.1056502702173531,0.2405935408552437,171,1.5321637426900585,2.0,0.2857241142070864,1.0,2.0,171,0.96569392935657,0.9990632318501173,0.0025944633336523,0.9060638145915414,1.0,171,381.1754385964912,386.0,100.9455108359133,361.0,389.0,171,114.15789473684212,105.0,577.8866873065015,93.0,170.5,171,7.776625468517153,7.804773488580091,0.0123457312172796,7.5977674180079635,7.938231348671634,0.0
curve_circle_out1_EI0.75,response,2711,847402,curve_circle_out1_EI1,圆核｜向外EE×1，核内EI×0.75,primary,ALL,178,1.0,0.8735955056179776,0.9713993871297242,1.0,0.1490240765052788,-0.3714285714285714,15,178,-9.7624372929713,-24.889027920837545,35.86527844115808,14.432584269662922,0.259123189767531,105,178,16.741573033707866,16.0,0.8819907319240783,16.0,18.0,178,52.831460674157306,50.0,265.02228147019616,24.0,72.0,178,3.7795955757768263,11.042062064094353,2486.9135453469485,-58.93087415983637,60.75079639262858,178,3.816145273841185,11.50330489136104,2456.7525120168957,-58.54054985573521,60.19020271683439,178,0.3301286666626303,0.3205703439501468,0.0012296591978927,0.3039126626209149,0.4359031518488387,178,1.3932584269662922,1.0,0.2964514695613534,1.0,2.0,178,0.9567285056695188,1.0,0.0137881612970753,0.5257769818623989,1.0,178,366.4719101123595,371.5,206.10372627436044,340.85,382.0,178,110.69101123595506,101.0,440.632800101568,87.85,150.0,178,7.615107366632388,7.616453356934264,0.0190243243960344,7.40369098240658,7.7974062650984335,0.0
bridge_circle_degree150,response,2511,847402,curve_circle_out1_EI1,圆核｜向外EE×1，核内EI×1，向外边数×1.5,primary,ALL,166,1.0,0.9969879518072288,0.9967141292442498,1.0,0.1828842532497212,-0.3071428571428571,15,166,-10.53745404433107,-21.897730949434845,35.80424202832182,14.957831325301203,0.2123807191693453,105,166,16.602409638554217,16.0,0.8470244614822928,16.0,18.0,166,59.963855421686745,52.0,349.9865644395765,30.0,86.0,166,2.4820948249897787,10.366565614618594,3047.702506691116,-61.96095477103973,63.6029285714294,166,1.1854363482305152,11.4810995205753,2764.8368242035526,-60.48738354274792,60.895884782619305,166,0.1154972376755952,0.1093164594521487,0.0007547635036525,0.0836287000333876,0.1660635170273456,166,1.572289156626506,2.0,0.2705001825483753,1.0,2.0,166,0.964313253562825,0.9834002706521984,0.0053659291891762,0.9082872590463924,1.0,166,377.8313253012048,378.5,46.80774005111354,366.0,387.0,166,112.21686746987952,104.5,337.5163198247535,95.0,154.75,166,7.701388937528491,7.682446403406125,0.0144776693479923,7.524627477680831,7.875143629373789,0.0
bridge_circle_out125_xminus075,response,2711,847402,bridge_circle_out125,圆核｜向外EE×1.25，核内EI×1，左核x偏移-0.75mm,primary,ALL,158,1.0,0.9683544303797468,0.9234752589182968,1.0,0.1782145730756015,-0.5392857142857141,15,158,-4.443577032003304,-26.01858978996193,37.007963874577584,14.056962025316457,0.2776434554974534,105,158,16.151898734177216,16.0,0.3079900024187696,16.0,18.0,158,61.29113924050633,55.0,467.87648149641217,26.0,86.30000000000001,158,4.657136492242123,15.16853294853354,3044.953046872777,-64.5379484126981,70.47432687724503,158,5.526562382445827,16.299992741000096,2871.0588336717315,-63.77055080271639,67.03734065604567,158,0.1440613649075535,0.1346576235698121,0.002186882337594,0.0794301154928148,0.2246822073181199,158,1.759493670886076,2.0,0.6551640732080948,1.0,3.0,158,0.9323403005306844,0.9537495344112784,0.0075989148129605,0.7219457012619761,1.0,158,363.1645569620253,374.0,530.5842134967347,319.85,385.15,158,103.73417721518987,101.0,233.54672256712084,83.0,131.05000000000004,158,7.583222044916847,7.6511399280330625,0.0582100130140194,7.1480529573753016,7.885059306693344,0.0
bridge_circle_weight150,response,2511,847401,curve_circle_out1_EI1,圆核｜向外EE×1.5，核内EI×1,primary,ALL,159,1.0,0.9842767295597484,0.9954259576901088,1.0,0.1789869028418002,0.1214285714285714,15,159,-12.42086568527884,-22.373850475564723,35.60794728198671,14.89937106918239,0.1894432892375579,105,159,16.58490566037736,16.0,0.8266061619297828,16.0,18.0,159,58.33962264150944,50.0,286.28898973011707,32.0,82.0,159,7.608075812174848,29.147428571428463,3017.5358471642467,-61.65806013671845,63.15701807989662,159,6.299188354887264,28.41996124030993,2823.925403795781,-60.23862717732554,60.36684222732074,159,0.1282429907682563,0.120008319467554,0.000948062594687,0.0874018408632771,0.1841031473979112,159,1.6163522012578615,2.0,0.2759334447894275,1.0,2.0,159,0.961590478855103,0.978393242977804,0.0049402386073692,0.895528553201272,1.0,159,375.6352201257862,377.0,74.10659979301009,364.0,387.1,159,111.54716981132076,105.0,321.1227609266778,95.9,151.1,159,7.677419782624671,7.6689818450321345,0.0169481831040651,7.489122008820567,7.865853336790513,0.0
curve_circle_out1_EI1,response,2711,847401,curve_circle_out1_EI1,圆核｜向外EE×1，核内EI×1,primary,ALL,108,0.9629629629629628,0.925925925925926,0.9057239057239058,0.9629629629629628,0.1487060454485846,-0.9392857142857142,15,104,36.868460256308026,28.88911783625299,112.07959564406808,13.296296296296296,0.5734491304277993,105,108,16.074074074074073,16.0,0.1626860505365177,16.0,16.0,108,98.9074074074074,84.0,703.1315334025614,71.4,155.29999999999998,108,-24.09373641068456,-55.58562937062925,2837.353404295663,-78.04075574712587,66.68831501512837,108,-20.20301793106749,-59.84945018409098,3054.608472172049,-69.30303562319895,66.67340728580511,108,0.1212723455452651,0.1121838709877114,0.0033922082389596,0.0524834016224956,0.2199246384641804,108,1.5833333333333333,1.0,0.5817757009345795,1.0,3.0,108,0.9172759148594491,1.0,0.0143269138983105,0.6676371973558876,1.0,108,315.27777777777777,314.0,1576.9501557632402,254.1,381.3,108,78.05555555555556,78.0,94.595015576324,64.0,97.29999999999998,108,7.346541205184082,7.296624861870809,0.3808230676181137,6.139039904442049,8.219185353783283,0.0370370370370372
