candidate,stage,topology,noise,comparison,description,layer,mode,n,SCL_any,SCL_upper_participation,ICL_contact_participation,both_rods,participation_mae,rank_correlation,rank_shared_contacts,lag_joint_n,SCL_minus_ICL_lag_median_ms,SCL_minus_ICL_lag_q05_ms,SCL_minus_ICL_lag_q95_ms,mean_contacts_per_event,pair_order_probability_mae,pair_order_supported_pairs,local_width_ms_n,local_width_ms_mean,local_width_ms_median,local_width_ms_variance,local_width_ms_q05,local_width_ms_q95,recruitment_span_ms_n,recruitment_span_ms_mean,recruitment_span_ms_median,recruitment_span_ms_variance,recruitment_span_ms_q05,recruitment_span_ms_q95,B_minus_A_t10_ms_n,B_minus_A_t10_ms_mean,B_minus_A_t10_ms_median,B_minus_A_t10_ms_variance,B_minus_A_t10_ms_q05,B_minus_A_t10_ms_q95,B_minus_A_t50_ms_n,B_minus_A_t50_ms_mean,B_minus_A_t50_ms_median,B_minus_A_t50_ms_variance,B_minus_A_t50_ms_q05,B_minus_A_t50_ms_q95,first_10pct_mass_core_share_n,first_10pct_mass_core_share_mean,first_10pct_mass_core_share_median,first_10pct_mass_core_share_variance,first_10pct_mass_core_share_q05,first_10pct_mass_core_share_q95,peak_active_components_n,peak_active_components_mean,peak_active_components_median,peak_active_components_variance,peak_active_components_q05,peak_active_components_q95,peak_largest_component_fraction_n,peak_largest_component_fraction_mean,peak_largest_component_fraction_median,peak_largest_component_fraction_variance,peak_largest_component_fraction_q05,peak_largest_component_fraction_q95,union_active_area_mm2_n,union_active_area_mm2_mean,union_active_area_mm2_median,union_active_area_mm2_variance,union_active_area_mm2_q05,union_active_area_mm2_q95,peak_active_area_mm2_n,peak_active_area_mm2_mean,peak_active_area_mm2_median,peak_active_area_mm2_variance,peak_active_area_mm2_q05,peak_active_area_mm2_q95,native_spatial_rms_mm_n,native_spatial_rms_mm_mean,native_spatial_rms_mm_median,native_spatial_rms_mm_variance,native_spatial_rms_mm_q05,native_spatial_rms_mm_q95,no_SCL
follow_circle_out1.125_EI0.875,confirmation,2612,847301,follow_circle_out1.125_EI1,圆核｜离核EE×1.125，同核EI×0.875,primary,TA,73,1.0,0.4520547945205479,0.7608966376089664,1.0,0.3279443383677837,0.4285714285714285,15,73,-26.209963350534963,-30.27945839187887,-16.49171246468978,11.26027397260274,0.2990947913770934,102,73,16.136986301369863,16.0,0.2309741248097412,16.0,17.39999999999999,73,53.0958904109589,50.0,495.337899543379,28.0,122.0,73,56.768583837670846,60.10191472868246,77.2954424606251,33.76902476234191,62.28468871497461,73,56.5420304105572,59.75807657393034,71.24852586205243,34.375704277659864,61.78180200915958,73,0.2458310743380485,0.2521403390968608,0.0005466085360376,0.2013631015407112,0.2790059028043761,73,1.0410958904109588,1.0,0.0399543378995433,1.0,1.0,73,0.9992302893137602,1.0,3.4705465221590615e-05,1.0,1.0,73,341.6164383561644,352.0,252.8508371385084,318.0,357.4,73,91.06849315068492,86.0,138.0091324200913,82.0,118.4,73,7.610380530369844,7.641738805099729,0.0289599164145417,7.3510936433852,7.862017564929106,0.0
follow_circle_out1.125_EI0.875,confirmation,2612,847301,follow_circle_out1.125_EI1,圆核｜离核EE×1.125，同核EI×0.875,primary,TB,100,1.0,0.77,0.9872727272727272,1.0,0.1955740600555135,0.5285714285714286,15,100,35.11464114199043,-10.375296090294068,37.10450438821344,14.38,0.3584007232459647,105,100,17.68,18.0,0.4622222222222223,16.0,18.0,100,71.62,72.0,101.79353535353532,62.0,76.1,100,-39.14637925589523,-56.94786526961616,679.374419515432,-59.67607977740742,9.935675768139106,100,-38.45196945968809,-55.99652046328265,666.4942933658965,-58.65755441738488,10.676284546111482,100,0.2989550145658563,0.284090118441258,0.0013947685017859,0.2695066503618221,0.3825877841481779,100,1.28,1.0,0.2440404040404039,1.0,2.0,100,0.935398354993222,1.0,0.0230660562565488,0.5486647826864803,1.0,100,369.08,372.0,150.33696969696973,341.95,393.05,100,112.31,98.0,440.2160606060606,90.95,145.05,100,7.6830560501057,7.681875656135571,0.0189963776629586,7.410211432127538,7.992239390794098,0.0
up3__ellipse4__EI_same_core_scale_0.75__x_plus075,response,2511,847101,up3__ellipse4__EI_same_core_scale_0.75,椭圆4:1｜离核EE×1，同核EI×0.75｜x_plus075,primary,ALL,157,1.0,0.9745222929936306,1.0,1.0,0.1810245852784731,-0.9571428571428572,15,157,34.69762558686489,-27.85565178699617,36.04326884007496,14.929936305732484,0.4549759099395243,105,157,16.668789808917197,16.0,0.8895966029723988,16.0,18.0,157,65.10828025477707,74.0,225.40486689531275,36.0,76.0,157,-27.713073527394595,-56.19841860465385,1994.7954011458603,-58.2216260765912,57.40928953348338,157,-28.01730163302513,-55.915535524920415,1933.708919812377,-57.89721921577584,56.072467240513646,157,0.2802542714632703,0.2811463046757164,0.0009567421432062,0.2369915996635457,0.3415009235734823,157,1.9745222929936304,2.0,0.4096031357177853,1.0,3.0,157,0.9222452450041382,0.9325842696629212,0.0098207124110993,0.8048373795397276,1.0,157,371.2738853503185,373.0,145.8796341662584,344.0,395.2,157,104.88535031847134,97.0,346.4098481136698,89.0,148.0,157,7.771986788567903,7.774942498841682,0.0106710957485243,7.615079446109438,8.002973192848069,0.0
up3__ellipse4__EI_same_core_scale_0.75__x_plus075,response,2511,847101,up3__ellipse4__EI_same_core_scale_0.75,椭圆4:1｜离核EE×1，同核EI×0.75｜x_plus075,primary,TA,29,1.0,0.9137931034482758,1.0,1.0,0.1569300347927061,0.7321428571428571,15,29,-24.56408142206237,-30.88398807131889,14.77875216716484,14.758620689655173,0.2395128852119173,105,29,16.06896551724138,16.0,0.1379310344827586,16.0,16.0,29,50.0,50.0,268.85714285714283,33.6,55.2,29,54.88173492612913,56.80122023809599,47.555211819105125,45.99135712645657,59.15915413753101,29,53.4974723816438,55.522011486995325,45.42556873960212,45.78058413392646,57.46631431821152,29,0.2397505821797,0.2411991641215238,0.0001725165746045,0.2109116349446726,0.2557646872944529,29,2.034482758620689,2.0,0.0344827586206896,2.0,2.0,29,0.898303733813109,0.900517063081696,0.0005708296873832,0.8617573990553659,0.9315216007046532,29,374.3448275862069,376.0,67.3768472906404,364.8,389.0,29,106.86206896551724,106.0,103.48029556650246,95.2,128.39999999999998,29,7.7859124736420915,7.774942498841682,0.0056934060748157,7.712081115797802,7.92915189028398,0.0
up3__ellipse4__EI_same_core_scale_0.75__x_plus075,response,2511,847101,up3__ellipse4__EI_same_core_scale_0.75,椭圆4:1｜离核EE×1，同核EI×0.75｜x_plus075,primary,TB,128,1.0,0.98828125,1.0,1.0,0.2298217890487005,0.5249999999999999,15,128,34.88185424503172,-16.23827483265195,36.08909143750507,14.96875,0.3500319238925399,105,128,16.8046875,16.0,0.9615526574803148,16.0,18.0,128,68.53125,74.0,153.66830708661416,36.7,76.0,128,-46.42595981764606,-56.806640309617705,529.128637977516,-58.25252625031317,10.909542365212468,128,-46.48549262072357,-56.45681335144309,504.2055152674848,-57.95250811320148,9.905943339239448,128,0.2894308885665793,0.2840905242359017,0.0006776887806492,0.2654730833482801,0.3525614871867608,128,1.9609375,2.0,0.4945250984251969,1.0,3.0,128,0.9276694936333554,0.938138651414981,0.0117768436655988,0.5886706045609484,1.0,128,370.578125,373.0,161.69463582677164,344.0,395.65,128,104.4375,95.0,401.6023622047244,89.0,149.29999999999998,128,7.768831750543281,7.774235437584288,0.0117982488529469,7.614262980490292,8.004199537080375,0.0
follow_circle_out1.125_EI1,confirmation,2611,847301,up3__circle,圆核｜离核EE×1.125，同核EI×1,primary,ALL,150,1.0,0.9166666666666666,0.9824242424242424,1.0,0.1630025290844714,-0.9285714285714284,15,150,36.27654592431827,-25.07545920002722,101.79893368431816,14.426666666666666,0.4495790497270724,105,150,16.093333333333334,16.0,0.3804921700223714,16.0,18.0,150,93.04,88.0,647.501744966443,50.0,136.0,150,-14.35448698024178,-47.83614136600818,3595.0955491163754,-71.91044024907168,73.47283709273178,150,-11.99083959189318,-42.30829634813563,3243.454697584797,-67.33149826923436,68.24717351551952,150,0.1050390698345221,0.0952999780312193,0.0019474238015057,0.0537073824230365,0.1837587630542594,150,2.033333333333333,2.0,0.5961968680089486,1.0,4.0,150,0.9199267944712284,0.9477343049754944,0.0094939403971477,0.6841800136137715,1.0,150,359.05333333333334,361.0,852.8025055928413,305.45,392.0,150,90.43333333333334,88.0,89.6565995525727,79.0,107.0,150,7.611193441657033,7.553123456245762,0.1347105266153101,7.157118293470119,8.186555835039485,0.0
follow_circle_out1.125_EI1,confirmation,2611,847301,up3__circle,圆核｜离核EE×1.125，同核EI×1,primary,TA,43,1.0,0.8255813953488372,0.970401691331924,1.0,0.155402067379739,0.3142857142857143,15,43,86.51943616829521,-29.49663262821296,95.2808577965936,13.86046511627907,0.2876189904128528,105,43,15.83720930232558,16.0,0.2823920265780731,14.1,16.0,43,98.46511627906976,116.0,996.9213732004432,48.2,123.8,43,68.04767061680636,67.66410256410745,66.72132066576687,58.0093533834578,77.41063333333368,43,65.58248103898508,65.97933114035004,17.24959990642529,61.88825088339981,69.76178106585503,43,0.0967716984208507,0.0861500412201154,0.0016365824818855,0.0468016964902029,0.1587038987056948,43,2.0,2.0,0.0952380952380952,2.0,2.0,43,0.9288907214344474,0.9251473981030504,0.0008328684205456,0.8903413859873676,0.9756321195858186,43,384.27906976744185,384.0,36.06312292358804,375.0,392.0,43,94.83720930232558,94.0,66.42524916943522,86.0,107.7,43,7.972995311125486,8.056763151614058,0.0471980662206552,7.685721396027887,8.208404868197585,0.0
follow_circle_out1.125_EI1,confirmation,2611,847301,up3__circle,圆核｜离核EE×1.125，同核EI×1,primary,TB,107,1.0,0.9532710280373832,0.9872557349192864,1.0,0.2088521628804761,0.5357142857142856,15,107,36.2145985942916,-2.7968672371726795,103.5230563801637,14.654205607476635,0.3650852112637011,105,107,16.19626168224299,16.0,0.3856462704990301,16.0,18.0,107,90.85981308411216,84.0,498.42355845529886,70.6,137.39999999999998,107,-47.4693727435415,-64.22040650406507,1165.6248681983716,-72.40147136177912,23.77774891774824,107,-43.16516470523678,-61.42246515287775,1130.2441426770615,-69.21818739549107,27.97764079822589,107,0.1083614714306704,0.0965650015199108,0.0020500901225288,0.0555563233638395,0.1912798551805818,107,2.046728971962617,2.0,0.7996825956621406,1.0,4.0,107,0.9163244686822712,0.9541586604446884,0.0129695565822792,0.6654920858898282,1.0,107,348.9158878504673,357.0,822.5871980250397,304.3,387.7,107,88.66355140186916,86.0,88.67818726855936,78.3,106.7,107,7.465796428693076,7.450027173161185,0.0962152171565129,7.123372362288263,7.9710992401844925,0.0
follow_ellipse4_out1.25_EI0.875,response,2511,847101,up3__ellipse4__EE_core_to_out_scale_1.25,椭圆4:1｜离核EE×1.25，同核EI×0.875,primary,ALL,157,1.0,1.0,1.0,1.0,0.1856954982296409,-0.9607142857142856,15,157,34.22166260363883,-22.69173757899116,35.7977593558011,15.0,0.3966881537424952,105,157,17.044585987261147,18.0,1.0044096031357177,16.0,18.0,157,65.00636942675159,72.0,199.416625837008,34.0,76.0,157,-26.377396272617037,-58.86180860403692,2465.0379083388275,-60.81896181212505,58.967898297178905,157,-26.484050597352766,-58.284985649857845,2385.717849767621,-60.223692301598206,57.300077154245805,157,0.2170055527791732,0.2134280639431616,0.0003453968698797,0.1933957744029472,0.2399997079878508,157,1.6560509554140128,2.0,0.2527355871304916,1.0,2.0,157,0.9730551709948096,0.9812683367185736,0.0027288614695293,0.9171240521255288,1.0,157,382.5541401273885,382.0,26.60762698023844,374.8,396.0,157,106.79617834394904,100.0,305.1761391474767,94.0,152.59999999999997,157,7.781978353126882,7.802461580755966,0.0088630334230537,7.616258597859263,7.973295548427144,0.0
follow_ellipse4_out1.25_EI0.875,response,2511,847101,up3__ellipse4__EE_core_to_out_scale_1.25,椭圆4:1｜离核EE×1.25，同核EI×0.875,primary,TA,39,1.0,1.0,1.0,1.0,0.1625117103430814,0.8535714285714284,15,39,-18.91282879688515,-28.535117095174428,-14.11346453684091,15.0,0.2208590190428618,105,39,16.102564102564102,16.0,0.1997300944669365,16.0,16.200000000000003,39,47.94871794871795,50.0,53.78677462887988,31.6,56.0,39,55.49543852989854,57.71074775291709,46.900444209059216,40.02370949836713,60.13045058552744,39,54.13137435613753,56.24584440900253,43.0100417292213,39.51287348971255,58.73601469518253,39,0.2070730775566407,0.2085215398098833,5.834933379891507e-05,0.1907613779586912,0.2173504636034614,39,1.6666666666666667,2.0,0.3333333333333332,1.0,2.1000000000000014,39,0.9780840538601586,0.9735855209522256,0.0003664335761033,0.9516275998787368,1.0,39,382.02564102564105,382.0,25.657219973009447,374.5,389.0,39,109.4102564102564,106.0,131.03778677462887,95.6,137.1,39,7.699888289759351,7.695917529696337,0.0022033325053622,7.629293501888477,7.770099562776534,0.0
follow_ellipse4_out1.25_EI0.875,response,2511,847101,up3__ellipse4__EE_core_to_out_scale_1.25,椭圆4:1｜离核EE×1.25，同核EI×0.875,primary,TB,118,1.0,1.0,1.0,1.0,0.2319051223820338,0.5107142857142856,15,118,34.58382628893287,5.463586034201946,35.9470003233162,15.0,0.3730810675377199,105,118,17.35593220338983,18.0,0.8807764739968134,16.0,18.0,118,70.64406779661017,74.0,119.37650296972328,43.7,76.0,118,-53.437062012431504,-59.50391342323201,298.6137143705551,-60.92177169539936,-12.70503124698193,118,-53.12813172604872,-58.9301154420964,284.73117193571386,-60.355830101017816,-13.685522277027165,118,0.220288320013739,0.218013049260084,0.0003978247380731,0.1952758212724066,0.2517009686522025,118,1.652542372881356,2.0,0.2286686947703896,1.0,2.0,118,0.97139308259016,0.9824964636881146,0.0035082533079874,0.9100229872546428,1.0,118,382.728813559322,382.0,27.01984644357525,374.85,396.15,118,105.9322033898305,99.0,361.31160365058673,94.0,156.14999999999998,118,7.809109814748353,7.812535295470219,0.0081130983282242,7.606207883405846,7.991709542447139,0.0
follow_circle_out1.125_EI0.875,confirmation,2611,847301,follow_circle_out1.125_EI1,圆核｜离核EE×1.125，同核EI×0.875,primary,ALL,174,1.0,0.7614942528735632,0.947753396029258,1.0,0.1875235321135588,-0.9535714285714284,15,174,33.783116355596576,-26.359056513104587,36.46023914701582,13.948275862068966,0.4354707664911199,105,174,17.057471264367816,18.0,0.96777622749319,16.0,18.0,174,63.44827586206897,74.0,247.6013553916683,32.0,78.0,174,-15.053071281977962,-54.15980904654134,2780.4822227080344,-61.14107103005991,61.19587433455818,174,-14.871432097828231,-54.13111623240184,2738.3978640494392,-60.577002978063135,60.73299304802731,174,0.2552181629578377,0.25085789763708,0.0013170954900935,0.2142699347513146,0.3248907776330658,174,1.3160919540229885,1.0,0.3561557371603216,1.0,3.0,174,0.9655004608560892,1.0,0.0132438534843686,0.5232208462702771,1.0,174,357.4655172413793,354.5,421.4525612916085,329.0,395.35,174,99.60919540229884,93.0,287.187429406684,83.0,136.0,174,7.60076620077802,7.586594913932489,0.0200580237486414,7.385624775480573,7.948962534186719,0.0
follow_circle_out1.125_EI0.875,confirmation,2611,847301,follow_circle_out1.125_EI1,圆核｜离核EE×1.125，同核EI×0.875,primary,TA,51,1.0,0.5,0.8556149732620321,1.0,0.2736020692616837,0.6747252747252748,14,51,-24.10379441929581,-27.855557227976533,-21.07205030094337,12.411764705882351,0.2506322567862293,91,51,16.07843137254902,16.0,0.0737254901960784,16.0,17.0,51,48.27450980392157,50.0,34.72313725490196,32.0,54.0,51,59.06520172173557,60.4387136672849,23.097396018621083,49.67742950237425,61.7190886112694,51,58.68142624255913,59.96261439902082,20.729067112808256,50.55937953805733,60.98112710165879,51,0.2516400740946016,0.2534192736991039,0.0002202788370857,0.2231949706791554,0.272865491907883,51,1.4901960784313726,1.0,0.4549019607843136,1.0,3.0,51,0.9885975779706384,1.0,0.000328277428687,0.952814989784652,1.0,51,372.7843137254902,366.0,133.73254901960786,362.0,393.5,51,99.07843137254902,95.0,56.71372549019608,91.0,112.5,51,7.637457906096539,7.611295573606987,0.0036864123357614,7.581352813321171,7.758681551634949,0.0
follow_circle_out1.125_EI0.875,confirmation,2611,847301,follow_circle_out1.125_EI1,圆核｜离核EE×1.125，同核EI×0.875,primary,TB,123,1.0,0.8699186991869918,0.9859571322985956,1.0,0.2042628459592696,0.5142857142857142,15,123,34.90093188444007,-11.969756938109366,36.54344889835557,14.585365853658535,0.3621805179931025,105,123,17.463414634146343,18.0,0.7752898840463817,16.0,18.0,123,69.73983739837398,74.0,200.71864587498337,28.0,78.0,123,-45.78503813717626,-59.53647130276477,684.6827943180951,-61.41575791175892,16.03845883092482,123,-45.368958726769335,-59.01606190662278,675.3525623230447,-60.79823795087177,15.605178246258829,123,0.2567017607791795,0.2502901073397157,0.0017698353158145,0.1999407239635505,0.3605759051305172,123,1.2439024390243902,1.0,0.3006797281087566,1.0,2.8999999999999915,123,0.9559236074183493,1.0,0.0183301998411049,0.5132912564646882,1.0,123,351.1138211382114,349.0,404.052512328402,327.0,396.9,123,99.82926829268293,90.0,383.8312674930028,82.1,137.89999999999998,123,7.585552566865462,7.5669764728019135,0.0261359690634356,7.378388688167583,7.96315210898644,0.0
follow_circle_out1_EI0.875,response,2511,847102,up3__circle,圆核｜离核EE×1，同核EI×0.875,primary,ALL,146,1.0,0.5068493150684932,0.9987546699875468,1.0,0.214806207458836,-0.7107142857142856,15,146,34.59396052129159,-23.029141364258976,42.48489864385738,13.60958904109589,0.4272917728320247,105,146,16.41780821917808,16.0,0.6035427491733587,16.0,18.0,146,63.71232876712329,75.0,594.5925366084082,34.0,90.5,146,-2.0480187784557624,-13.92143450843014,3106.7596825957494,-62.99203813485656,63.73559705917637,146,-2.234139607635702,-14.055826108425208,3118.0565850765684,-62.96355143870096,63.62661659691196,146,0.2215104377622064,0.2151983587681209,0.0028096562753026,0.1557871232617754,0.3299387995619046,146,1.6849315068493151,2.0,0.575909305621162,1.0,3.0,146,0.9400239983800164,0.9859250199387136,0.0125547107014932,0.6818951690127358,1.0,146,325.3767123287671,328.0,646.1398677373642,291.25,374.0,146,92.04109589041096,91.0,86.35692017005195,80.0,111.25,146,7.400632683244519,7.334544068456145,0.06455355638083,7.136106284565269,7.864369041067834,0.0
follow_circle_out1_EI0.875,response,2511,847102,up3__circle,圆核｜离核EE×1，同核EI×0.875,primary,TA,57,1.0,0.0614035087719298,0.996810207336523,1.0,0.28494666213578,0.3857142857142856,15,57,-15.76832402814398,-27.900773015034066,43.87817103456398,12.350877192982455,0.3383034025941534,103,57,16.280701754385966,16.0,0.4197994987468672,16.0,18.0,57,48.8421052631579,42.0,653.7067669172933,33.6,126.4,57,61.76492958064183,62.32929104477808,14.237956955074056,58.83494204654708,65.64100855826254,57,61.813884077083536,62.47406221784695,13.426459661409847,59.17709406995418,64.6692551197848,57,0.1929391474414548,0.2047315741583257,0.001103204131639,0.1129191697204348,0.2284580719287096,57,2.0526315789473686,2.0,0.0864661654135338,2.0,3.0,57,0.9466231364780808,0.96757979391807,0.0025871451002783,0.8417743687944965,0.9886879993988018,57,340.4561403508772,337.0,255.9310776942356,326.6,388.6,57,94.64912280701756,92.0,66.19611528822057,86.8,112.6,57,7.397454602854181,7.325120260829128,0.077363318244763,7.144826436339211,8.158770305737821,0.0
follow_circle_out1_EI0.875,response,2511,847102,up3__circle,圆核｜离核EE×1，同核EI×0.875,primary,TB,89,1.0,0.7921348314606742,1.0,1.0,0.2006905448431701,0.5392857142857141,15,89,35.76201741445402,-7.418772324141172,40.11973713016629,14.415730337078651,0.3845106634693154,105,89,16.50561797752809,16.0,0.7073544433094994,16.0,18.0,89,73.23595505617978,76.0,328.7732379979571,34.8,85.19999999999999,89,-42.916985705068825,-60.087685185186274,783.174023797341,-63.18823483674787,17.626567550096286,89,-43.253660394478366,-60.3888899996,770.367207010225,-63.0323050417508,14.59678132152438,89,0.2398089045968451,0.2265173078688825,0.0030601176196244,0.1775284388581129,0.3745035494261497,89,1.449438202247191,1.0,0.7502553626149133,1.0,3.0,89,0.9357975840924928,1.0,0.0189941009674505,0.5875997922856243,1.0,89,315.7191011235955,307.0,660.1815628192032,289.0,371.0,89,90.37078651685393,87.0,92.94050051072524,79.4,105.6,89,7.402668083045074,7.355542080546098,0.0571247207788807,7.128574685480644,7.854474768731282,0.0
follow_ellipse4_out1.125_EI0.875,response,2511,847102,follow_ellipse4_out1.125_EI1,椭圆4:1｜离核EE×1.125，同核EI×0.875,primary,ALL,159,1.0,0.940251572327044,0.9954259576901088,1.0,0.1743747435126597,-0.9428571428571428,15,159,34.90699485142977,-23.017769920885893,36.3999979426424,14.830188679245284,0.4654986754785609,105,159,16.78616352201258,16.0,0.9539845553697954,16.0,18.0,159,68.44025157232704,74.0,169.65305310086777,42.0,78.0,159,-32.79804019241634,-60.10785714285885,2310.5435359947965,-62.27844522144623,60.11085117496391,159,-33.17880036764037,-60.02083709182625,2236.758000491935,-61.73924176585988,58.316805290406045,159,0.2109754985507962,0.2068965517241379,0.0007229818901907,0.1822038951116492,0.2490272838628101,159,1.9056603773584904,2.0,0.1619297826606162,1.0,2.0,159,0.9414255899696652,0.9460630869251144,0.0046844636872654,0.903452121975828,1.0,159,373.9182389937107,372.0,129.8730196640395,360.0,397.0,159,100.1509433962264,96.0,197.2935275853833,90.0,140.1,159,7.737232451659298,7.73112736742209,0.018914724909521,7.526728234052156,8.001989642954324,0.0
follow_ellipse4_out1.125_EI0.875,response,2511,847102,follow_ellipse4_out1.125_EI1,椭圆4:1｜离核EE×1.125，同核EI×0.875,primary,TA,32,1.0,0.734375,0.9829545454545454,1.0,0.156527883276364,0.8678571428571429,15,32,-19.575666366936275,-28.842121642277835,-12.60616896304109,14.28125,0.211166764266341,105,32,16.0625,16.0,0.125,16.0,16.0,32,49.3125,50.0,34.99596774193548,42.0,58.0,32,58.54465061105108,59.35449289792939,22.05325045796292,54.082494472275904,61.64655601011773,32,56.82881261118334,57.62581861293074,20.688788616987424,53.01143291107237,60.15643905306329,32,0.2014725611533566,0.2026375718556626,6.618387940326562e-05,0.1881667005217896,0.2134215212614115,32,2.125,2.0,0.1129032258064516,2.0,3.0,32,0.9494575395887492,0.9601327961364652,0.0006679715580845,0.8955900037465063,0.97626460499051,32,370.8125,372.5,80.67338709677419,361.0,387.0,32,102.0625,100.0,73.67338709677419,93.1,116.75,32,7.618817215735033,7.613129852791605,0.0056281214703467,7.504155572820457,7.735899314436636,0.0
follow_ellipse4_out1.125_EI0.875,response,2511,847102,follow_ellipse4_out1.125_EI1,椭圆4:1｜离核EE×1.125，同核EI×0.875,primary,TB,127,1.0,0.9921259842519684,0.9985683607730852,1.0,0.2298053848492254,0.5071428571428571,15,127,35.12142919162579,6.185692321156242,36.60275382103482,14.968503937007874,0.3878380252612053,105,127,16.968503937007874,16.0,0.999000124984377,16.0,18.0,127,73.25984251968504,76.0,87.79702537182854,56.6,78.0,127,-55.81352133974671,-60.44505253358511,239.02513809312376,-62.337847793683615,-16.105919786097388,127,-55.85788395285578,-60.4047130346371,223.8196295258529,-61.76150688678317,-17.494489768113294,127,0.2133699394698361,0.2103539685014813,0.0008615993417929,0.1806994128592426,0.2518933958943801,127,1.8503937007874016,2.0,0.1599800024996875,1.0,2.0,127,0.9394017916404472,0.941421568627451,0.0056893142217335,0.9181181928152536,1.0,127,374.7007874015748,372.0,139.94150731158604,360.0,397.0,127,99.66929133858268,95.0,228.11198600174976,89.3,144.49999999999994,127,7.767069361498484,7.746794098789555,0.01787527587289,7.558578737359754,8.016856504100101,0.0
up3__ellipse4__EI_same_core_scale_0.75__x_plus075,response,2511,847102,up3__ellipse4__EI_same_core_scale_0.75,椭圆4:1｜离核EE×1，同核EI×0.75｜x_plus075,primary,ALL,161,1.0,0.9875776397515528,1.0,1.0,0.1832110261799514,-0.9678571428571427,15,161,35.02504142052203,-26.995943362690014,36.015216182000586,14.96273291925466,0.4855522973238508,105,161,16.832298136645964,16.0,0.9779503105590062,16.0,18.0,161,66.57142857142857,74.0,177.67142857142858,36.0,76.0,161,-32.97423735402494,-56.55919222835655,1789.0300519664604,-58.05231660231948,57.25684866805205,161,-33.14969860951446,-56.35254833641011,1734.9623043647716,-57.7948207171321,55.86640926641121,161,0.2778200487273288,0.2804518310669832,0.0006230500274839,0.2357681881456517,0.3124629833319232,161,2.049689440993789,2.0,0.3975155279503106,1.0,3.0,161,0.9341175283924924,0.9342619745845552,0.0040448400800426,0.873696682464455,1.0,161,371.4409937888199,374.0,141.1730590062112,344.0,393.0,161,102.75155279503106,97.0,252.23788819875776,88.0,137.0,161,7.773586055603872,7.772116796163918,0.0102313641605844,7.616942061723255,8.020888256098296,0.0
up3__ellipse4__EI_same_core_scale_0.75__x_plus075,response,2511,847102,up3__ellipse4__EI_same_core_scale_0.75,椭圆4:1｜离核EE×1，同核EI×0.75｜x_plus075,primary,TA,27,1.0,0.9259259259259258,1.0,1.0,0.1507146239795942,0.7285714285714285,15,27,-23.87716400334739,-30.50469805488633,-11.291958450258974,14.77777777777778,0.2398746772462136,105,27,16.0,16.0,0.0,16.0,16.0,27,45.48148148148148,48.0,82.95156695156692,29.2,55.4,27,52.05714404200247,56.52966254099374,99.95617066775289,29.621609242547493,58.57628000139776,27,50.73412582609002,55.18791174317812,94.9279874634514,28.77565623693845,57.198878712749504,27,0.2413320813076637,0.2413740805338591,0.0001445219544431,0.2218680667447929,0.2586805794154382,27,2.074074074074074,2.0,0.0712250712250712,2.0,2.6999999999999997,27,0.9079579885320426,0.9062702003878474,0.0007111084746049,0.8691708059516257,0.9550283132662996,27,374.6666666666667,376.0,58.07692307692308,366.3,380.7,27,111.11111111111111,108.0,159.48717948717947,96.5,135.7,27,7.776625741518318,7.773428685850631,0.0062848923492173,7.707701380336831,7.832894803074751,0.0
up3__ellipse4__EI_same_core_scale_0.75__x_plus075,response,2511,847102,up3__ellipse4__EI_same_core_scale_0.75,椭圆4:1｜离核EE×1，同核EI×0.75｜x_plus075,primary,TB,134,1.0,1.0,1.0,1.0,0.2319051223820338,0.5107142857142856,15,134,35.23761605320169,-7.371738276473479,36.03428972332413,15.0,0.3682541127234137,105,134,17.0,17.0,1.0075187969924813,16.0,18.0,134,70.82089552238806,74.0,89.03534956794974,53.900000000000006,76.0,134,-50.10742614277674,-56.90270783168489,369.1104924707251,-58.12196404816641,-0.4162344233759216,134,-50.05166323459895,-56.68936165444575,352.3294005616905,-57.887616407554745,-1.1641506271790298,134,0.285172101864127,0.2823990033287654,0.0003965438801119,0.2639532040247616,0.3170824079225773,134,2.044776119402985,2.0,0.4641454382224218,1.0,3.0,134,0.9393884804539262,0.9370379677543242,0.0045600450969771,0.9113395132732888,1.0,134,370.7910447761194,373.0,155.94097183256648,342.3,393.35,134,101.06716417910448,96.0,255.22101896532376,87.65,137.7,134,7.772973581576334,7.771961495385273,0.0110775287691524,7.6162249728045985,8.022115257081204,0.0
