candidate,stage,topology,noise,comparison,description,layer,mode,n,SCL_any,SCL_upper_participation,ICL_contact_participation,both_rods,participation_mae,rank_correlation,rank_shared_contacts,lag_joint_n,SCL_minus_ICL_lag_median_ms,SCL_minus_ICL_lag_q05_ms,SCL_minus_ICL_lag_q95_ms,mean_contacts_per_event,pair_order_probability_mae,pair_order_supported_pairs,local_width_ms_n,local_width_ms_mean,local_width_ms_median,local_width_ms_variance,local_width_ms_q05,local_width_ms_q95,recruitment_span_ms_n,recruitment_span_ms_mean,recruitment_span_ms_median,recruitment_span_ms_variance,recruitment_span_ms_q05,recruitment_span_ms_q95,B_minus_A_t10_ms_n,B_minus_A_t10_ms_mean,B_minus_A_t10_ms_median,B_minus_A_t10_ms_variance,B_minus_A_t10_ms_q05,B_minus_A_t10_ms_q95,B_minus_A_t50_ms_n,B_minus_A_t50_ms_mean,B_minus_A_t50_ms_median,B_minus_A_t50_ms_variance,B_minus_A_t50_ms_q05,B_minus_A_t50_ms_q95,first_10pct_mass_core_share_n,first_10pct_mass_core_share_mean,first_10pct_mass_core_share_median,first_10pct_mass_core_share_variance,first_10pct_mass_core_share_q05,first_10pct_mass_core_share_q95,peak_active_components_n,peak_active_components_mean,peak_active_components_median,peak_active_components_variance,peak_active_components_q05,peak_active_components_q95,peak_largest_component_fraction_n,peak_largest_component_fraction_mean,peak_largest_component_fraction_median,peak_largest_component_fraction_variance,peak_largest_component_fraction_q05,peak_largest_component_fraction_q95,union_active_area_mm2_n,union_active_area_mm2_mean,union_active_area_mm2_median,union_active_area_mm2_variance,union_active_area_mm2_q05,union_active_area_mm2_q95,peak_active_area_mm2_n,peak_active_area_mm2_mean,peak_active_area_mm2_median,peak_active_area_mm2_variance,peak_active_area_mm2_q05,peak_active_area_mm2_q95,native_spatial_rms_mm_n,native_spatial_rms_mm_mean,native_spatial_rms_mm_median,native_spatial_rms_mm_variance,native_spatial_rms_mm_q05,native_spatial_rms_mm_q95,no_SCL
follow_ellipse4_out1.125_EI0.75,response,2511,847101,follow_ellipse4_out1.125_EI1,椭圆4:1｜离核EE×1.125，同核EI×0.75,primary,ALL,156,1.0,1.0,0.9953379953379954,1.0,0.1822766948108375,-0.9571428571428572,15,156,34.21644418564756,-21.431728575864327,35.68902562652056,14.948717948717947,0.4060670056159965,105,156,17.333333333333332,18.0,0.881720430107527,16.0,18.0,156,63.58974358974359,72.0,208.65641025641025,32.0,74.0,156,-26.266954272751384,-58.49174185740321,2360.9494184699533,-60.31831213082114,59.12047004806482,156,-26.38005227656815,-57.93327841653627,2284.5666305532222,-59.724788337763925,57.73790560866655,156,0.2585545670631078,0.2623240379550484,0.0006438152260426,0.2195058182428293,0.2873889851407879,156,1.7820512820512822,2.0,0.184449958643507,1.0,2.0,156,0.9697243695834598,0.9865640402272322,0.004267515648249,0.915875604946058,1.0,156,385.2307692307692,382.0,69.90769230769232,375.0,398.0,156,106.76923076923076,99.0,357.2625310173697,93.0,151.75,156,7.830648281621521,7.805344328725082,0.0199248010586848,7.623606185410305,8.047186621547059,0.0
up3__ellipse4,shape_range,2511,847102,up3__circle,椭圆4:1｜离核EE×1，同核EI×1,primary,ALL,112,1.0,0.9196428571428572,0.984577922077922,1.0,0.1549231640051064,-0.9392857142857142,15,112,36.28428601246833,-14.36083862993718,102.22350208984588,14.428571428571429,0.5561729944489195,105,112,16.107142857142858,16.0,0.1866151866151865,16.0,17.0,112,94.35714285714286,88.0,626.5379665379666,77.1,135.5999999999999,112,-39.18155847849591,-68.26666411830047,3534.520138694644,-81.06788834087459,78.17497241765486,112,-46.71722141204972,-68.4261688154711,2374.446463580105,-79.95912561576283,64.97875793003476,112,0.0844129202880508,0.0789063077317651,0.0009935483433662,0.0354898087808523,0.1414089123944674,112,1.3035714285714286,1.0,0.3214285714285714,1.0,2.0,112,0.9712093341961068,1.0,0.0039177365386561,0.8188244293289131,1.0,112,303.6517857142857,282.0,1485.9587355212357,276.0,381.0,112,79.28571428571429,79.0,45.881595881595885,72.0,90.45,112,7.21508068263441,6.971149440975891,0.2175020926655076,6.862041254216071,8.21106116191419,0.0
up3__ellipse4__EI_same_core_scale_0.75,response,2511,847102,up3__ellipse4,椭圆4:1｜离核EE×1，同核EI×0.75,primary,ALL,157,1.0,0.9522292993630572,0.9959467284308048,1.0,0.1763536723273054,-0.9607142857142856,15,157,34.86712531802186,-24.834815247830196,36.35036881573833,14.859872611464969,0.4731939533231963,105,157,16.738853503184714,16.0,0.9377756001959826,16.0,18.0,157,67.2484076433121,74.0,158.12379552506945,41.6,76.0,157,-32.87377726816116,-59.58308474576188,2233.375033180128,-61.095876326287545,60.62962745132536,157,-33.06199324651916,-59.29199748577594,2160.892786237829,-60.646775471809086,58.92254323608067,157,0.2741208785349768,0.2783724340175953,0.0008295571690054,0.2231846375438825,0.3036158607199561,157,2.038216560509554,2.0,0.357504491262453,1.0,3.0,157,0.932574040326784,0.9323660714285714,0.0046380265620331,0.8859436766434758,1.0,157,370.2484076433121,373.0,121.3161032173771,344.8,382.2,157,101.90445859872612,98.0,186.52286460885188,89.0,140.2,157,7.737698159549738,7.760658145991374,0.0093366756203804,7.593156100226492,7.836285219356237,0.0
up3__ellipse4__EI_same_core_scale_0.75__radius205,response,2511,847102,up3__ellipse4__EI_same_core_scale_0.75,椭圆4:1｜离核EE×1，同核EI×0.75｜radius205,primary,ALL,153,1.0,0.9934640522875816,0.9904931669637552,1.0,0.1778523609747389,-0.9428571428571428,15,153,35.13654155596669,-25.13779597373341,36.257397283994216,14.882352941176473,0.5671866300584837,105,153,16.88888888888889,16.0,0.9809941520467836,16.0,18.0,153,70.88888888888889,74.0,76.88888888888889,53.2,76.0,153,-46.49293882147163,-59.88402210593631,1265.0172319254086,-61.1845082923348,59.834439097247376,153,-46.749263677458494,-59.94531678310887,1232.6476453557602,-61.2164218353937,58.26485829379381,153,0.2872218018868522,0.2841931613677264,0.0005431474424929,0.2693202599816624,0.3047708666766363,153,2.1372549019607843,2.0,0.4086687306501547,1.0,3.0,153,0.9373840414506848,0.9352449223416964,0.0046007211097323,0.912833505141241,1.0,153,370.6535947712418,373.0,127.46474028207774,344.6,386.0,153,98.91503267973856,96.0,161.60457516339866,88.6,130.00000000000009,153,7.760579639615823,7.774284233450954,0.0085202164274812,7.622204544249097,7.914081507390442,0.0
up3__circle__EE_core_to_out_scale_1.25__x_minus075,response,2511,847102,up3__circle__EE_core_to_out_scale_1.25,圆核｜离核EE×1.25，同核EI×1｜x_minus075,primary,ALL,142,1.0,0.721830985915493,0.9993597951344432,1.0,0.1953278667113115,0.4499999999999999,15,142,-7.065546324550269,-20.14444658585489,36.14954111432749,14.014084507042254,0.1793195073512618,105,142,16.260563380281692,16.0,0.435171311557287,16.0,18.0,142,53.7887323943662,46.0,354.7635600839077,30.1,84.0,142,19.150699077896466,57.31819379391163,3160.342543774512,-68.73700693632891,70.97728571428578,142,16.298422502932034,49.53276090880172,2952.9409202381644,-67.43432343514397,67.49485640441635,142,0.1104886758851531,0.101653061183939,0.0018485173918491,0.0646103822236411,0.1991550019866081,142,2.176056338028169,2.0,0.6567275996403956,1.0,3.0,142,0.9143820435012572,0.9357639492489598,0.0104749983310015,0.69176243567753,1.0,142,368.9295774647888,369.0,255.9382679053042,344.05,395.0,142,104.66197183098592,103.0,123.45939466586752,91.0,124.0,142,7.489667734142524,7.465416015186147,0.0295362980932356,7.253144108362684,7.823319218936727,0.0
up3__ellipse4__EE_core_to_out_scale_1.25,response,2511,847101,up3__ellipse4,椭圆4:1｜离核EE×1.25，同核EI×1,primary,ALL,133,1.0,0.8759398496240601,0.9986329460013668,1.0,0.1672391398323832,-0.9571428571428572,15,133,35.10958461384871,-23.5738495147416,36.82291606719591,14.721804511278195,0.3903769549801708,105,133,16.43609022556391,16.0,0.6720209614946455,16.0,18.0,133,69.30827067669173,78.0,368.3057644110276,31.200000000000003,90.79999999999998,133,-25.879814788598104,-62.5076923076922,2861.098782105916,-70.59942793325536,60.086084317114,133,-24.804579116060616,-61.86529271206382,2679.839826497647,-66.2847738337623,58.198156987939,133,0.1257794580124966,0.1178093306288032,0.002141215862929,0.0661627348115015,0.1979405274699859,133,2.045112781954887,2.0,0.5737069947596265,1.0,3.0,133,0.9447067687799212,0.9428503108560498,0.0037596024264376,0.905354559941162,1.0,133,367.5488721804512,366.0,169.11312371838687,351.8,390.8,133,103.10526315789474,97.0,192.8524720893142,90.0,133.79999999999998,133,7.583778715669192,7.560138316326148,0.0222701482495982,7.388062117888072,7.850600678451029,0.0
follow_circle_out1.125_EI0.75,response,2511,847101,follow_circle_out1.125_EI1,圆核｜离核EE×1.125，同核EI×0.75,primary,ALL,169,1.0,1.0,0.9983862291554598,1.0,0.1845120662769782,0.3071428571428571,15,169,-17.07895575103612,-22.88810578928824,35.34183847849781,14.982248520710058,0.1693797707505253,105,169,16.757396449704142,16.0,0.9467455621301776,16.0,18.0,169,55.52662721893491,52.0,215.06029867568327,28.0,74.0,169,9.703888520086531,42.97881173944188,2845.941063423092,-59.69555679117475,60.29100682917779,169,9.510861597848333,42.62739463600883,2791.4748451808982,-59.16895921688702,59.61823489611125,169,0.2760272678697288,0.2697368421052631,0.0005459250281122,0.2584117498105766,0.3122415706919108,169,1.857988165680473,2.0,0.1344744998591152,1.0,2.0,169,0.9579802106765328,0.972671102661597,0.0042010551061716,0.9064558965289532,1.0,169,378.1893491124261,373.0,88.94012397858552,369.0,398.0,169,110.1301775147929,102.0,342.26866723020566,94.0,151.79999999999998,169,7.729394880352005,7.670839729274684,0.0210309605574237,7.57347905786119,8.030381911885417,0.0
follow_circle_out1.125_EI0.875,confirmation,2612,847302,follow_circle_out1.125_EI1,圆核｜离核EE×1.125，同核EI×0.875,primary,ALL,165,1.0,0.6454545454545455,0.8798898071625345,1.0,0.2209340751981116,-0.5214285714285714,15,165,-7.787493127252674,-29.991489542696947,36.84298387955132,12.93939393939394,0.4018187234365222,105,165,16.993939393939392,17.0,0.957280118255728,16.0,18.0,165,62.50909090909091,66.0,394.519733924612,28.4,83.59999999999997,165,2.265983969319487,8.645282555284211,2583.7925511762005,-59.08290247519617,61.27904482506128,165,2.575837249096438,9.096423913659237,2537.926435262361,-58.10912744815087,60.82773291413014,165,0.2717341830246994,0.275973421101658,0.0019676290809536,0.2018781122492553,0.3692422908975523,165,1.193939393939394,1.0,0.2182557280118255,1.0,2.0,165,0.961282024032751,1.0,0.0135943692585332,0.5791042678251981,1.0,165,358.0,363.0,419.6707317073171,321.2,393.0,165,105.52727272727272,98.0,384.7751662971176,84.0,142.79999999999998,165,7.675534005808489,7.6850249610234815,0.0265309852377982,7.424709214438112,8.002801352324777,0.0
follow_circle_out1.125_EI0.875,confirmation,2612,847301,follow_circle_out1.125_EI1,圆核｜离核EE×1.125，同核EI×0.875,primary,ALL,173,1.0,0.6358381502890174,0.8917498686284815,1.0,0.2143830154678611,-0.5464285714285714,15,173,1.2251961254387425,-29.514093300960667,36.96334479973011,13.063583815028904,0.3976323402135847,105,173,17.028901734104046,17.0,0.94683425191558,16.0,18.0,173,63.80346820809248,66.0,350.12394138997183,30.0,82.80000000000001,173,1.3264086390777343,2.5831753283855505,2680.336832053481,-59.36876830917318,61.59868589932103,173,1.6322038959645455,3.1509803921580897,2627.2582834876,-58.37469278944773,61.2528445602522,173,0.2765385542385155,0.2762766730527846,0.0017239707332929,0.2125690993730438,0.3756459657315642,173,1.1791907514450868,1.0,0.1711923645651297,1.0,2.0,173,0.9623332174521776,1.0,0.0142905162792765,0.5615298816701872,1.0,173,357.4913294797688,361.0,377.4141685710445,323.0,379.80000000000007,173,103.34682080924856,95.0,421.8441322758436,83.0,143.4,173,7.652389501315425,7.679214615059545,0.0243524773701379,7.388896040441494,7.912615878786595,0.0
up3__ellipse4__EI_same_core_scale_0.75__x_plus075,response,2511,847101,up3__ellipse4__EI_same_core_scale_0.75,椭圆4:1｜离核EE×1，同核EI×0.75｜x_plus075,primary,ALL,157,1.0,0.9745222929936306,1.0,1.0,0.1810245852784731,-0.9571428571428572,15,157,34.69762558686489,-27.85565178699617,36.04326884007496,14.929936305732484,0.4549759099395243,105,157,16.668789808917197,16.0,0.8895966029723988,16.0,18.0,157,65.10828025477707,74.0,225.40486689531275,36.0,76.0,157,-27.713073527394595,-56.19841860465385,1994.7954011458603,-58.2216260765912,57.40928953348338,157,-28.01730163302513,-55.915535524920415,1933.708919812377,-57.89721921577584,56.072467240513646,157,0.2802542714632703,0.2811463046757164,0.0009567421432062,0.2369915996635457,0.3415009235734823,157,1.9745222929936304,2.0,0.4096031357177853,1.0,3.0,157,0.9222452450041382,0.9325842696629212,0.0098207124110993,0.8048373795397276,1.0,157,371.2738853503185,373.0,145.8796341662584,344.0,395.2,157,104.88535031847134,97.0,346.4098481136698,89.0,148.0,157,7.771986788567903,7.774942498841682,0.0106710957485243,7.615079446109438,8.002973192848069,0.0
follow_circle_out1.125_EI1,confirmation,2611,847301,up3__circle,圆核｜离核EE×1.125，同核EI×1,primary,ALL,150,1.0,0.9166666666666666,0.9824242424242424,1.0,0.1630025290844714,-0.9285714285714284,15,150,36.27654592431827,-25.07545920002722,101.79893368431816,14.426666666666666,0.4495790497270724,105,150,16.093333333333334,16.0,0.3804921700223714,16.0,18.0,150,93.04,88.0,647.501744966443,50.0,136.0,150,-14.35448698024178,-47.83614136600818,3595.0955491163754,-71.91044024907168,73.47283709273178,150,-11.99083959189318,-42.30829634813563,3243.454697584797,-67.33149826923436,68.24717351551952,150,0.1050390698345221,0.0952999780312193,0.0019474238015057,0.0537073824230365,0.1837587630542594,150,2.033333333333333,2.0,0.5961968680089486,1.0,4.0,150,0.9199267944712284,0.9477343049754944,0.0094939403971477,0.6841800136137715,1.0,150,359.05333333333334,361.0,852.8025055928413,305.45,392.0,150,90.43333333333334,88.0,89.6565995525727,79.0,107.0,150,7.611193441657033,7.553123456245762,0.1347105266153101,7.157118293470119,8.186555835039485,0.0
