s,mean_z,N,period_ms,minimum_hz,maximum_hz,mean_hz,residual_hz,unit_minimum_hz,unit_maximum_hz,file
0.0,1.0,512,252.22627771922188,0.016289477167086255,27.448232718423206,6.103360539726949,3.534672554650342e-11,-0.007595468835747132,784.1506974697907,/home/honglab/leijiaxin/HFOsp/results/topic4_sef_hfo/fig5_z_bifurcation_preview_20260915/periodic/s0_N512.npz
0.01,0.99,256,253.61662502692397,0.016059535462711997,28.584645361244352,6.421517369039687,6.276590358567091e-09,-0.10884493025186309,786.3327256187526,/home/honglab/leijiaxin/HFOsp/results/topic4_sef_hfo/fig5_z_bifurcation_preview_20260915/periodic/s0.01_N256.npz
0.03,0.97,256,256.7372037411151,0.01589998019690233,31.068188016587886,7.119478666302494,9.45454825540537e-09,-0.16276059746132956,790.6297766698369,/home/honglab/leijiaxin/HFOsp/results/topic4_sef_hfo/fig5_z_bifurcation_preview_20260915/periodic/s0.03_N256.npz
0.06,0.94,256,261.748738085904,0.01588760458229647,35.133945842665334,8.2812801961469,1.2195522369751188e-08,-0.1368625508985415,795.5656407313661,/home/honglab/leijiaxin/HFOsp/results/topic4_sef_hfo/fig5_z_bifurcation_preview_20260915/periodic/s0.06_N256.npz
0.12,0.88,256,271.36747208510764,0.015487947844746622,46.68445724490545,11.163585914713485,2.0801693700889246e-09,-0.1107178134714329,801.4885866906192,/home/honglab/leijiaxin/HFOsp/results/topic4_sef_hfo/fig5_z_bifurcation_preview_20260915/periodic/s0.12_N256.npz
