candidate_nll,comparison,floor_reference,gain,horizon,reference_nll,seed,target_table_digest,view
8.571716293211907,P_marks_state_over_constant_state,,-5.749647232793993,5,2.8220690604179137,20260906,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,count
8.571716293211907,P_marks_state_over_reference_floor,fixed_marked_history,-5.890722920817714,5,2.6809933723941928,20260906,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,count
9.810955214121986,P_marks_state_over_P_stats_state,,-3.2651572984362414,5,6.545797915685744,20260906,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,spatial
9.810955214121986,P_marks_state_over_marked_history,,-5.883597336118184,5,3.9273578780038014,20260906,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,spatial
9.810955214121986,P_marks_state_over_fixed_marked_history,,-5.612624191102528,5,4.198331023019458,20260906,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,spatial
9.810955214121986,P_marks_state_over_constant_state,,-5.371968216366239,5,4.438986997755747,20260906,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,spatial
9.810955214121986,P_marks_state_over_reference_floor,marked_history,-5.883597336118184,5,3.9273578780038014,20260906,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,spatial
1.8579244669516894,P_marks_state_over_P_stats_state,,0.18137174742102902,5,2.0392962143727185,20260906,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,morphology
1.8579244669516894,P_marks_state_over_marked_history,,-0.575170664937124,5,1.2827538020145655,20260906,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,morphology
1.8579244669516894,P_marks_state_over_fixed_marked_history,,-0.5653160077607506,5,1.2926084591909388,20260906,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,morphology
1.8579244669516894,P_marks_state_over_constant_state,,-0.5489420756213559,5,1.3089823913303336,20260906,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,morphology
1.8579244669516894,P_marks_state_over_reference_floor,marked_history,-0.575170664937124,5,1.2827538020145655,20260906,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,morphology
4.96945345590985,P_marks_state_over_P_stats_state,,-2.3407261182391452,5,2.6287273376707048,20260906,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,load
4.96945345590985,P_marks_state_over_marked_history,,-3.786078335746886,5,1.1833751201629639,20260906,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,load
4.96945345590985,P_marks_state_over_fixed_marked_history,,-3.8778345547025164,5,1.0916189012073336,20260906,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,load
4.96945345590985,P_marks_state_over_constant_state,,-3.9925810079725963,5,0.9768724479372539,20260906,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,load
4.96945345590985,P_marks_state_over_reference_floor,constant_state,-3.9925810079725963,5,0.9768724479372539,20260906,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,load
8.61802735755114,P_marks_state_over_P_stats_state,,-5.441938280090084,30,3.1760890774610564,20260906,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,count
8.61802735755114,P_marks_state_over_marked_history,,-5.877605566164342,30,2.7404217913867983,20260906,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,count
8.61802735755114,P_marks_state_over_fixed_marked_history,,-5.933125398992523,30,2.6849019585586174,20260906,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,count
8.61802735755114,P_marks_state_over_constant_state,,-5.7908856965662014,30,2.827141660984939,20260906,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,count
8.61802735755114,P_marks_state_over_reference_floor,fixed_marked_history,-5.933125398992523,30,2.6849019585586174,20260906,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,count
9.798789508759029,P_marks_state_over_P_stats_state,,-3.2557557726663253,30,6.543033736092704,20260906,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,spatial
9.798789508759029,P_marks_state_over_marked_history,,-5.872921724168081,30,3.925867784590948,20260906,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,spatial
9.798789508759029,P_marks_state_over_fixed_marked_history,,-5.601846944718133,30,4.196942564040896,20260906,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,spatial
9.798789508759029,P_marks_state_over_constant_state,,-5.359802511003282,30,4.438986997755747,20260906,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,spatial
9.798789508759029,P_marks_state_over_reference_floor,marked_history,-5.872921724168081,30,3.925867784590948,20260906,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,spatial
1.8566766241484334,P_marks_state_over_P_stats_state,,0.181408920572512,30,2.0380855447209454,20260906,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,morphology
1.8566766241484334,P_marks_state_over_marked_history,,-0.5737347486872837,30,1.2829418754611497,20260906,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,morphology
1.8566766241484334,P_marks_state_over_fixed_marked_history,,-0.5640427304820992,30,1.2926338936663342,20260906,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,morphology
1.8566766241484334,P_marks_state_over_constant_state,,-0.547694246362205,30,1.3089823777862284,20260906,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,morphology
1.8566766241484334,P_marks_state_over_reference_floor,marked_history,-0.5737347486872837,30,1.2829418754611497,20260906,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,morphology
4.947144001249283,P_marks_state_over_P_stats_state,,-2.33481432521154,30,2.612329676037743,20260906,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,load
4.947144001249283,P_marks_state_over_marked_history,,-3.760952764087253,30,1.18619123716203,20260906,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,load
4.947144001249283,P_marks_state_over_fixed_marked_history,,-3.853729444836813,30,1.0934145564124698,20260906,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,load
4.947144001249283,P_marks_state_over_constant_state,,-3.970271551419818,30,0.9768724498294649,20260906,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,load
4.947144001249283,P_marks_state_over_reference_floor,constant_state,-3.970271551419818,30,0.9768724498294649,20260906,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,load
6.649876136046189,P_marks_state_over_P_stats_state,,-3.7009853705381732,120,2.948890765508016,20260906,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,count
6.649876136046189,P_marks_state_over_marked_history,,-3.839846670118152,120,2.810029465928037,20260906,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,count
6.649876136046189,P_marks_state_over_fixed_marked_history,,-3.954154966223953,120,2.6957211698222365,20260906,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,count
6.649876136046189,P_marks_state_over_constant_state,,-3.8316093734186936,120,2.8182667626274958,20260906,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,count
6.649876136046189,P_marks_state_over_reference_floor,fixed_marked_history,-3.954154966223953,120,2.6957211698222365,20260906,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,count
7.61361499692573,P_marks_state_over_P_stats_state,,-2.0820367297188183,120,5.531578267206911,20260906,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,spatial
7.61361499692573,P_marks_state_over_marked_history,,-3.768741326253923,120,3.8448736706718067,20260906,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,spatial
7.61361499692573,P_marks_state_over_fixed_marked_history,,-3.5256017466060454,120,4.088013250319684,20260906,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,spatial
7.61361499692573,P_marks_state_over_constant_state,,-3.300361531679748,120,4.313253465245982,20260906,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,spatial
7.61361499692573,P_marks_state_over_reference_floor,marked_history,-3.768741326253923,120,3.8448736706718067,20260906,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,spatial
1.7297624824257245,P_marks_state_over_P_stats_state,,-0.046073441809796334,120,1.6836890406159282,20260906,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,morphology
1.7297624824257245,P_marks_state_over_marked_history,,-0.4486601869023681,120,1.2811022955233564,20260906,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,morphology
1.7297624824257245,P_marks_state_over_fixed_marked_history,,-0.4356067952414051,120,1.2941556871843194,20260906,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,morphology
1.7297624824257245,P_marks_state_over_constant_state,,-0.4128878433653649,120,1.3168746390603596,20260906,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,morphology
1.7297624824257245,P_marks_state_over_reference_floor,marked_history,-0.4486601869023681,120,1.2811022955233564,20260906,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,morphology
4.295437664282127,P_marks_state_over_P_stats_state,,-2.0041567458481087,120,2.291280918434018,20260906,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,load
4.295437664282127,P_marks_state_over_marked_history,,-2.9645971831728204,120,1.3308404811093064,20260906,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,load
4.295437664282127,P_marks_state_over_fixed_marked_history,,-3.131242417898335,120,1.1641952463837921,20260906,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,load
4.295437664282127,P_marks_state_over_constant_state,,-3.32405182963512,120,0.9713858346470067,20260906,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,load
4.295437664282127,P_marks_state_over_reference_floor,constant_state,-3.32405182963512,120,0.9713858346470067,20260906,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,load
10.09555916595459,P_marks_state_over_P_stats_state,,-7.388075584411622,1,2.7074835815429688,20260907,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,count
10.09555916595459,P_marks_state_over_marked_history,,-7.513974380493164,1,2.581584785461426,20260907,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,count
10.09555916595459,P_marks_state_over_fixed_marked_history,,-7.373153709411621,1,2.722405456542969,20260907,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,count
10.09555916595459,P_marks_state_over_constant_state,,-7.264795356750488,1,2.8307638092041016,20260907,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,count
10.09555916595459,P_marks_state_over_reference_floor,marked_history,-7.513974380493164,1,2.581584785461426,20260907,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,count
6.217975318431854,P_marks_state_over_P_stats_state,,-2.190072737634182,1,4.027902580797672,20260907,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,spatial
6.217975318431854,P_marks_state_over_marked_history,,-2.0997998118400574,1,4.118175506591797,20260907,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,spatial
6.217975318431854,P_marks_state_over_fixed_marked_history,,-2.1472718119621277,1,4.070703506469727,20260907,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,spatial
6.217975318431854,P_marks_state_over_constant_state,,-1.7006146758794785,1,4.517360642552376,20260907,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,spatial
6.217975318431854,P_marks_state_over_reference_floor,P_stats_state,-2.190072737634182,1,4.027902580797672,20260907,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,spatial
1.6043077220087465,P_marks_state_over_P_stats_state,,-0.26869152433975874,1,1.3356161976689878,20260907,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,morphology
1.6043077220087465,P_marks_state_over_marked_history,,-0.32822802336319623,1,1.2760796986455503,20260907,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,morphology
1.6043077220087465,P_marks_state_over_fixed_marked_history,,-0.32264808588442584,1,1.2816596361243207,20260907,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,morphology
1.6043077220087465,P_marks_state_over_constant_state,,-0.29718682728643,1,1.3071208947223165,20260907,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,morphology
1.6043077220087465,P_marks_state_over_reference_floor,marked_history,-0.32822802336319623,1,1.2760796986455503,20260907,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,morphology
3.6894157007336617,P_marks_state_over_P_stats_state,,-2.037571106106043,1,1.6518445946276188,20260907,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,load
3.6894157007336617,P_marks_state_over_marked_history,,-2.5550353303551674,1,1.1343803703784943,20260907,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,load
3.6894157007336617,P_marks_state_over_fixed_marked_history,,-2.3235692009329796,1,1.365846499800682,20260907,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,load
3.6894157007336617,P_marks_state_over_constant_state,,-2.7182477489113808,1,0.9711679518222809,20260907,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,load
3.6894157007336617,P_marks_state_over_reference_floor,constant_state,-2.7182477489113808,1,0.9711679518222809,20260907,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,load
9.57150359307566,P_marks_state_over_P_stats_state,,-6.857000312497538,5,2.714503280578121,20260907,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,count
9.57150359307566,P_marks_state_over_marked_history,,-6.874147361324679,5,2.6973562317509807,20260907,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,count
9.57150359307566,P_marks_state_over_fixed_marked_history,,-6.4325862007756385,5,3.138917392300021,20260907,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,count
9.57150359307566,P_marks_state_over_constant_state,,-6.747315491399457,5,2.8241881016762025,20260907,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,count
9.57150359307566,P_marks_state_over_reference_floor,marked_history,-6.874147361324679,5,2.6973562317509807,20260907,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,count
5.935444264184861,P_marks_state_over_P_stats_state,,-2.011831321413555,5,3.9236129427713062,20260907,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,spatial
5.935444264184861,P_marks_state_over_marked_history,,-1.928708273266989,5,4.006735990917872,20260907,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,spatial
5.935444264184861,P_marks_state_over_fixed_marked_history,,-2.032646232181125,5,3.902798032003736,20260907,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,spatial
5.935444264184861,P_marks_state_over_constant_state,,-1.4957352668520008,5,4.43970899733286,20260907,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,spatial
5.935444264184861,P_marks_state_over_reference_floor,fixed_marked_history,-2.032646232181125,5,3.902798032003736,20260907,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,spatial
1.5811125939679191,P_marks_state_over_P_stats_state,,-0.24824560223983516,5,1.332866991728084,20260907,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,morphology
1.5811125939679191,P_marks_state_over_marked_history,,-0.3011952039087811,5,1.279917390059138,20260907,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,morphology
1.5811125939679191,P_marks_state_over_fixed_marked_history,,-0.29235791355852925,5,1.28875468040939,20260907,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,morphology
1.5811125939679191,P_marks_state_over_constant_state,,-0.2722766699470127,5,1.3088359240209064,20260907,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,morphology
1.5811125939679191,P_marks_state_over_reference_floor,marked_history,-0.3011952039087811,5,1.279917390059138,20260907,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,morphology
3.6003863319518072,P_marks_state_over_P_stats_state,,-1.9840083841293576,5,1.6163779478224496,20260907,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,load
3.6003863319518072,P_marks_state_over_marked_history,,-2.444662359025743,5,1.1557239729260642,20260907,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,load
3.6003863319518072,P_marks_state_over_fixed_marked_history,,-2.0926243842594205,5,1.5077619476923867,20260907,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,load
3.6003863319518072,P_marks_state_over_constant_state,,-2.624204631835695,5,0.9761817001161122,20260907,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,load
3.6003863319518072,P_marks_state_over_reference_floor,constant_state,-2.624204631835695,5,0.9761817001161122,20260907,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,load
9.61967831123166,P_marks_state_over_P_stats_state,,-6.898535309768304,30,2.7211430014633553,20260907,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,count
9.61967831123166,P_marks_state_over_marked_history,,-6.917794708313981,30,2.701883602917679,20260907,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,count
9.61967831123166,P_marks_state_over_fixed_marked_history,,-6.46679799925021,30,3.1528803119814492,20260907,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,count
9.61967831123166,P_marks_state_over_constant_state,,-6.790374158843746,30,2.8293041523879134,20260907,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,count
9.61967831123166,P_marks_state_over_reference_floor,marked_history,-6.917794708313981,30,2.701883602917679,20260907,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,count
5.931797693646144,P_marks_state_over_P_stats_state,,-2.0061326556735573,30,3.9256650379725864,20260907,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,spatial
5.931797693646144,P_marks_state_over_marked_history,,-1.9266801637316506,30,4.005117529914493,20260907,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,spatial
5.931797693646144,P_marks_state_over_fixed_marked_history,,-2.0305952193245056,30,3.901202474321638,20260907,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,spatial
5.931797693646144,P_marks_state_over_constant_state,,-1.4920887265886584,30,4.439708967057485,20260907,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,spatial
5.931797693646144,P_marks_state_over_reference_floor,fixed_marked_history,-2.0305952193245056,30,3.901202474321638,20260907,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,spatial
1.579340878714682,P_marks_state_over_P_stats_state,,-0.24707579244501554,30,1.3322650862696666,20260907,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,morphology
1.579340878714682,P_marks_state_over_marked_history,,-0.29936291399887516,30,1.279977964715807,20260907,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,morphology
1.579340878714682,P_marks_state_over_fixed_marked_history,,-0.29032998446480285,30,1.2890108942498792,20260907,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,morphology
1.579340878714682,P_marks_state_over_constant_state,,-0.2705049601114178,30,1.3088359186032643,20260907,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,morphology
1.579340878714682,P_marks_state_over_reference_floor,marked_history,-0.29936291399887516,30,1.279977964715807,20260907,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,morphology
3.582660228487045,P_marks_state_over_P_stats_state,,-1.9702392684088812,30,1.6124209600781638,20260907,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,load
3.582660228487045,P_marks_state_over_marked_history,,-2.424449670882452,30,1.158210557604593,20260907,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,load
3.582660228487045,P_marks_state_over_fixed_marked_history,,-2.069023847579956,30,1.513636380907089,20260907,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,load
3.582660228487045,P_marks_state_over_constant_state,,-2.606478526478722,30,0.9761817020083231,20260907,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,load
3.582660228487045,P_marks_state_over_reference_floor,constant_state,-2.606478526478722,30,0.9761817020083231,20260907,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,load
7.450080486444326,P_marks_state_over_P_stats_state,,-4.735551909503774,120,2.7145285769405527,20260907,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,count
7.450080486444326,P_marks_state_over_marked_history,,-4.699658848281599,120,2.750421638162727,20260907,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,count
7.450080486444326,P_marks_state_over_fixed_marked_history,,-4.10520596585722,120,3.344874520587106,20260907,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,count
7.450080486444326,P_marks_state_over_constant_state,,-4.629538383239355,120,2.820542103204972,20260907,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,count
7.450080486444326,P_marks_state_over_reference_floor,P_stats_state,-4.735551909503774,120,2.7145285769405527,20260907,71d6975dc9a01d5b18f7c137061905e747bb2e16353618b33ff4f5bfd04064fd,count
