subject,dataset,condition,seed,n_events,n_contacts,whole_participation_mae,whole_rank_wasserstein,whole_precedence_mae,whole_precedence_correlation,whole_participant_count_mean_error,whole_event_length_mean_error,suffix_participation_mae,suffix_rank_wasserstein,suffix_precedence_mae,suffix_precedence_correlation,suffix_participant_count_mean_error,suffix_event_length_mean_error,event_length_wasserstein,stop_hazard_mae,sink_distribution_mae,source_sink_distance_wasserstein,generated_zero_suffix_fraction,mode_prevalence_error,mode_margin_error,template_error,template_correlation,transition_mae,transition_correlation,signed_axis_wasserstein,axis_concentration_error,axis_side_prevalence_error,generated_axis_concentration,generated_axis_positive_fraction,generated_direction_support,mode_readback_reliable,axis_readback_reliable,axis_side_support,global_readback_eligible,suffix_participation_mae__within_empirical,suffix_rank_wasserstein__within_empirical,suffix_precedence_mae__within_empirical,n_local_endpoints_within_empirical,template_within_empirical,axis_within_empirical
epilepsiae_1084,epilepsiae,static_shuffle,20260726.0,1464.0,11.0,0.1229508196721311,0.1107697541904373,0.1603011290398386,0.1704845462117413,0.5081967213114753,0.5081967213114753,0.1229508196721311,0.1403062389623885,0.1965282395448049,-0.6166940780528022,0.5081967213114753,0.5081967213114753,0.0461997019374068,0.0796173618769148,0.0711624441132637,0.0392341633471843,0.0006830601092896,0.09972677595628421,0.04116916303602945,0.36363636363636365,0.6363636363636364,0.03740740028451069,0.6776118543011603,0.0836710223450865,0.037286674933324604,0.12459987524698479,0.712123397993716,0.5857826384142174,True,True,True,True,True,False,False,False,0,False,False
epilepsiae_1096,epilepsiae,constant_stop,20260726.0,28068.0,7.0,0.1296188847492823,0.0486900290545522,0.0946520620938646,0.6226441691902621,-0.8940074105743196,-0.8940074105743196,0.1296188847492823,0.0675183557481297,0.097275806675223,0.8358628796935222,-0.8940074105743196,-0.8940074105743196,0.2075113499867668,0.2395672708084305,0.019697062236609,0.1623994728237654,0.1958458030497363,0.15433946130825138,0.05348186430740884,0.1071428571428571,0.8928571428571429,0.03530106825684317,0.7946172738436348,0.03410109384826505,0.009727896305433248,0.03493434376572091,0.7820716738046749,0.4404851489531229,True,True,True,True,True,True,False,False,1,True,True
epilepsiae_1096,epilepsiae,full_constructive,20260726.0,28068.0,7.0,0.0642521223966285,0.0464777028422732,0.0713209916981755,0.4854459260034154,0.2110944848225733,0.2110944848225733,0.0642521223966286,0.0621943365040541,0.0947481128571247,0.8095612323500744,0.2110944848225737,0.2110944848225737,0.0301563549746533,0.0258877136539184,0.0392719721492701,0.0592707998539574,0.0,0.04777682770414704,0.04069808432212513,0.05357142857142838,0.9464285714285716,0.030706619376429507,0.9200777732296357,0.028835871202524177,0.060637110302359964,0.04097192532421268,0.8524366804124681,0.4465227305116147,True,True,True,True,True,True,False,False,1,True,True
epilepsiae_1096,epilepsiae,history_h1,20260726.0,28068.0,7.0,0.0442293206294916,0.0401144678086688,0.0618064924867741,0.5610754521522162,0.2110944848225733,0.2110944848225733,0.0442293206294916,0.0589662614971833,0.0926480215620376,0.8116612290290965,0.2110944848225737,0.2110944848225737,0.0301563549746533,0.0258877136539184,0.0349559233697754,0.0566984092213034,0.0,0.05084081516317518,0.042380249259360764,0.05357142857142838,0.9464285714285716,0.02910465034052288,0.9238641015145312,0.026629258864363153,0.051967329966595366,0.040116859056576915,0.8437669000767035,0.4456676642439789,True,True,True,True,True,True,False,False,1,True,True
epilepsiae_1096,epilepsiae,history_h2,20260726.0,28068.0,7.0,0.059447464321342,0.0442145141060749,0.0673890628401616,0.5252993043283617,0.2110944848225733,0.2110944848225733,0.059447464321342,0.0609669280785991,0.0931086301285253,0.8132950520745506,0.2110944848225737,0.2110944848225737,0.0301563549746533,0.0258877136539184,0.0379588346668295,0.0560785907183523,0.0,0.049273193672509596,0.04078244501528702,0.05357142857142838,0.9464285714285716,0.029892924416718716,0.9223291035611951,0.028258681329939028,0.05532628481877877,0.040045603534273944,0.8471258549288869,0.44559640872167594,True,True,True,True,True,True,False,False,1,True,True
epilepsiae_1096,epilepsiae,no_termination,20260726.0,28068.0,7.0,0.3002351432235998,0.1129337411714263,0.1336303742180256,0.5677998669309163,2.1016460025651984,2.1016460025651984,0.3002351432235998,0.1104451159526382,0.1169422667559298,0.8159065127000263,2.101646002565199,2.101646002565199,0.3002351432235998,0.2455385280721317,0.1494431889900038,0.1117335129269804,0.0,0.0990451760011401,0.08361141049881828,0.4821428571428571,0.5178571428571429,0.050078709473442985,0.6205485059353254,0.06743683680937707,0.22835944327823943,0.07777540259370103,0.5634401268318687,0.483326207781103,True,True,True,True,True,True,False,False,1,True,True
epilepsiae_1096,epilepsiae,static_only,20260726.0,28068.0,7.0,0.0653922107534762,0.037582643682524,0.0538345477519134,0.6516569002090694,0.2110944848225733,0.2110944848225733,0.0653922107534762,0.0574545771644127,0.0983225221519613,0.8320186604542378,0.2110944848225737,0.2110944848225737,0.0301563549746533,0.0258877136539184,0.0284818502005334,0.0594401188494757,0.0,0.048418127404873834,0.05151329116401837,0.035714285714285476,0.9642857142857145,0.03986097569885707,0.8226565697912402,0.025431128466959337,0.04672727696103873,0.0371241271198518,0.8385268470711469,0.4426749323072538,True,True,True,True,True,True,False,False,1,True,True
epilepsiae_1096,epilepsiae,static_shuffle,20260726.0,28068.0,7.0,0.0645982206478145,0.0448455747835007,0.0730527585034533,0.4179076129096318,0.2110944848225733,0.2110944848225733,0.0645982206478144,0.0609724768151925,0.0981564215986691,0.7861189452137324,0.2110944848225737,0.2110944848225737,0.0301563549746533,0.0258877136539184,0.0382438567560414,0.0608506488958231,0.0,0.06587573036910355,0.039095962227694236,0.035714285714285476,0.9642857142857145,0.031972486289814965,0.9087187883749488,0.03308274245453639,0.06321817758036907,0.05237280889268919,0.8550177476904772,0.4579236140800912,True,True,True,True,True,True,False,False,1,True,True
epilepsiae_1125,epilepsiae,constant_stop,20260726.0,7195.0,8.0,0.2153926337734537,0.053800175259047,0.0659256473090952,0.8725767392662055,-1.3303683113273106,-1.3303683113273106,0.2153926337734538,0.0633651654611167,0.0743895304704427,0.9079097990677047,-1.33036831132731,-1.33036831132731,0.2029186935371785,0.1635826905044812,0.0380472550382209,,0.1655316191799861,0.01820708825573314,0.08754503832375443,0.08333333333333326,0.9166666666666667,0.04458857001413617,0.8056243692081841,,,,,,False,True,False,False,False,False,False,False,0,False,False
epilepsiae_1125,epilepsiae,full_constructive,20260726.0,7195.0,8.0,0.0910875608061153,0.036534055390977,0.0512163617479805,0.8617422998176837,-0.0048644892286304,-0.0048644892286304,0.0910875608061153,0.0546989178104886,0.0803449167164127,0.901657427830259,-0.0048644892286304,-0.0048644892286304,0.0121959694232105,0.0210524578386356,0.0386031966643502,,0.0,0.08533703961084083,0.06763712817092954,0.08333333333333326,0.9166666666666667,0.04339000144808808,0.804234382041861,,,,,,False,True,False,False,False,False,False,False,0,False,False
epilepsiae_1125,epilepsiae,history_h1,20260726.0,7195.0,8.0,0.1078353022932592,0.0392805796335634,0.0485079831591643,0.8532152103648213,-0.0048644892286304,-0.0048644892286304,0.1078353022932592,0.0574662826875315,0.0890934544822328,0.9021096460663252,-0.0048644892286304,-0.0048644892286304,0.0121959694232105,0.0210524578386356,0.0381167477414871,,0.0,0.07991660875608064,0.0737784218848852,0.07142857142857129,0.9285714285714287,0.04613933793033026,0.7972382471192185,,,,,,False,True,False,False,False,False,False,False,0,False,False
epilepsiae_1125,epilepsiae,history_h2,20260726.0,7195.0,8.0,0.0963690062543433,0.0374309695706516,0.0508293740275077,0.860676503805994,-0.0048644892286304,-0.0048644892286304,0.0963690062543433,0.0551106281862454,0.0821773641422048,0.8998460661497388,-0.0048644892286304,-0.0048644892286304,0.0121959694232105,0.0210524578386356,0.0383947185545517,,0.0,0.08603196664350243,0.06857180632424331,0.08333333333333326,0.9166666666666667,0.04371475116312937,0.8176761363522494,,,,,,False,True,False,False,False,False,False,False,0,False,False
epilepsiae_1125,epilepsiae,no_termination,20260726.0,7195.0,8.0,0.261761640027797,0.0880338076339324,0.0933607984601525,0.8811714973792591,2.094093120222377,2.094093120222377,0.2617616400277971,0.0768714341248767,0.0807806235307721,0.9087550948595026,2.094093120222377,2.094093120222377,0.2617616400277971,0.186676629740896,0.1078179291174426,,0.0,0.24211257817929122,0.07489367831706428,0.29761904761904745,0.7023809523809526,0.04924172084724386,0.7324525185796861,,,,,,False,True,False,False,False,False,False,False,0,False,False
epilepsiae_1125,epilepsiae,static_only,20260726.0,7195.0,8.0,0.1312543432939541,0.0450851251217379,0.0481951438481945,0.8241488090447112,-0.0048644892286304,-0.0048644892286304,0.1312543432939541,0.0768910833950321,0.1190706667456679,0.9478522067999324,-0.0048644892286304,-0.0048644892286304,0.0121959694232105,0.0210524578386356,0.0326963168867268,,0.0,0.037109103544127886,0.09122093037529244,0.05952380952380942,0.9404761904761906,0.05735175620753157,0.6330469888363504,,,,,,False,True,False,False,False,False,False,False,0,False,False
epilepsiae_1125,epilepsiae,static_shuffle,20260726.0,7195.0,8.0,0.1278839471855455,0.0449965448301338,0.0508281478514373,0.7931704264119736,-0.0048644892286304,-0.0048644892286304,0.1278839471855455,0.0734989022387702,0.1222256006875728,0.6972392873992117,-0.0048644892286304,-0.0048644892286304,0.0121959694232105,0.0210524578386356,0.039402362751911,,0.0,0.05476025017373176,0.07290162415829829,0.09523809523809512,0.9047619047619049,0.05156243360976928,0.7214423341590971,,,,,,False,True,False,False,False,False,False,False,0,False,False
epilepsiae_1146,epilepsiae,constant_stop,20260726.0,2486.0,15.0,0.1844194153928667,0.0688560142065654,0.1095047534723795,0.4975182038487858,-2.664119066773935,-2.664119066773935,0.1844194153928667,0.0804502569511341,0.1193534571800334,0.266857493435098,-2.6641190667739343,-2.6641190667739343,0.2063555913113435,0.1118719393542597,0.0423169750603378,0.1768766903282065,0.0852775543041029,0.20957361222847948,0.12603894934421944,0.13035714285714306,0.8696428571428569,0.02589698840614122,0.6569513448810442,0.10432022367153945,0.04821940419202486,0.07402821225558975,0.777712656408739,0.6266958424507658,True,True,True,True,True,False,False,False,0,False,False
epilepsiae_1146,epilepsiae,full_constructive,20260726.0,2486.0,15.0,0.0633681952266023,0.0694974847548565,0.1018649750577703,0.5632017032721762,0.2168141592920349,0.2168141592920349,0.0633681952266023,0.0779896999657745,0.1120357177461441,0.2626391420719384,0.2168141592920349,0.2168141592920349,0.0148297130598015,0.0081550564914317,0.0389916867792974,0.1152930226087938,0.0,0.1448109412711182,0.13098688537749015,0.13035714285714295,0.869642857142857,0.026326234203346916,0.6137215207482664,0.10484029464150704,0.05274095548850721,0.07361222847948512,0.7731911051122566,0.6271118262268705,True,True,True,True,True,False,False,False,0,False,False
epilepsiae_1146,epilepsiae,history_h1,20260726.0,2486.0,15.0,0.0578439259855189,0.0698699706286683,0.1012479156534054,0.5932742469819249,0.2168141592920349,0.2168141592920349,0.0578439259855188,0.0784089003418992,0.1104360784672336,0.2161386022136968,0.2168141592920349,0.2168141592920349,0.0148297130598015,0.0081550564914317,0.0388844194153928,0.123277339815965,0.0,0.16693483507642798,0.13395708294858522,0.08928571428571441,0.9107142857142856,0.026280406550828708,0.6278013661993707,0.1083991961517312,0.054842538107514605,0.08286403861625102,0.7710895224932492,0.6178600160901045,True,True,True,True,True,False,False,False,0,False,False
epilepsiae_1146,epilepsiae,history_h2,20260726.0,2486.0,15.0,0.0610083132207025,0.0689642206690341,0.1022321464845716,0.5736668262592243,0.2168141592920349,0.2168141592920349,0.0610083132207025,0.0772065239281232,0.1102603294638041,0.2654420308610945,0.2168141592920349,0.2168141592920349,0.0148297130598015,0.0081550564914317,0.0384553499597747,0.1191563690516716,0.0,0.1544650040225261,0.13142547237095936,0.11250000000000016,0.8874999999999998,0.02605874645584798,0.6268932208708213,0.10620399963851763,0.05261832789335952,0.07884151246983107,0.7733137327074043,0.6218825422365245,True,True,True,True,True,False,False,False,0,False,False
epilepsiae_1146,epilepsiae,no_termination,20260726.0,2486.0,15.0,0.2404934298739608,0.0810828989815333,0.122652886094996,0.3845663572681176,3.607401448109412,3.607401448109412,0.2404934298739608,0.0860017058453734,0.1288488616698251,0.2322888297997559,3.607401448109412,3.607401448109412,0.2404934298739608,0.1119961541511951,0.0705819254491821,0.1421995422070586,0.0,0.1319388576025744,0.1417195753954961,0.26250000000000007,0.7374999999999999,0.0267884859695579,0.5726191802896518,0.10440960968510847,0.02126609055904971,0.03137570394207556,0.8046659700417141,0.66934835076428,True,True,True,True,True,False,False,False,0,False,False
epilepsiae_1146,epilepsiae,static_only,20260726.0,2486.0,15.0,0.0656208098685974,0.0737412093959535,0.1064817704036392,0.54484183271666,0.2168141592920349,0.2168141592920349,0.0656208098685974,0.0833150227213404,0.1163869946300547,-0.0496743313890525,0.2168141592920349,0.2168141592920349,0.0148297130598015,0.0081550564914317,0.0397961920085813,0.1198537030282053,0.0,0.19509251810136763,0.1386994511354664,0.08035714285714313,0.9196428571428569,0.030600991367309434,0.36158634469899886,0.1135213862372853,0.06062417712831447,0.09613837489943677,0.7653078834724494,0.6045856798069188,True,True,True,True,True,False,False,False,0,False,False
epilepsiae_1146,epilepsiae,static_shuffle,20260726.0,2486.0,15.0,0.0772056851702869,0.0664451780732066,0.0950234630017865,0.6498978696656686,0.2168141592920349,0.2168141592920349,0.0772056851702869,0.074756701622834,0.1028454717622324,0.4037024232068514,0.2168141592920349,0.2168141592920349,0.0148297130598015,0.0081550564914317,0.0361491016358273,0.1148503423558254,0.0,0.15366049879324212,0.13124892286190865,0.09464285714285725,0.9053571428571427,0.026153164618047745,0.6202534480281824,0.10543131653580502,0.0514863260380678,0.07079646017699115,0.774445734562696,0.6299275945293644,True,True,True,True,True,False,False,False,0,False,False
epilepsiae_1150,epilepsiae,constant_stop,20260726.0,1713.0,9.0,0.1311539209963027,0.0800564270498059,0.1351518468605781,0.7938457121862047,-1.0916520723876235,-1.0916520723876235,0.1311539209963027,0.1070892706150336,0.1395382054804769,0.8094788171798851,-1.0916520723876235,-1.0916520723876235,0.2314976973470844,0.2927688415938168,0.0529285853278847,0.1022396802589739,0.1903093987157034,0.1780502043199066,0.07844201609183167,0.3833333333333333,0.6166666666666667,0.04530461408011295,0.8317512367624098,0.044626722372751754,0.030283043280752597,0.07529121786873927,0.7609447076173328,0.4880174291938998,True,True,True,True,True,False,False,False,0,False,False
epilepsiae_1150,epilepsiae,full_constructive,20260726.0,1713.0,9.0,0.0814036453265875,0.0934173622381178,0.1348453489134072,0.4082790520703562,-0.1716287215411558,-0.1716287215411558,0.0814036453265875,0.0982924888446799,0.1158176873471089,0.7392702722763586,-0.1716287215411558,-0.1716287215411558,0.0190698579490173,0.0452567923493156,0.0666796393591489,0.0830890689064775,0.0,0.05487448920023352,0.05705649514759173,0.4916666666666667,0.5083333333333333,0.05219591278064905,0.7889990727967614,0.06713158834696273,0.032959227226898036,0.06390930269353107,0.8241869781249834,0.4766355140186916,True,True,True,True,True,False,False,False,0,False,False
epilepsiae_1150,epilepsiae,history_h1,20260726.0,1713.0,9.0,0.0577933450087565,0.074758022547364,0.1048911752761863,0.6332739174169375,-0.1716287215411558,-0.1716287215411558,0.0577933450087565,0.0829836698033453,0.1071629128485277,0.7853666154328394,-0.1716287215411558,-0.1716287215411558,0.0190698579490173,0.0452567923493156,0.0613608354413958,0.0721629545214319,0.0,0.06771745475773494,0.05879944325575162,0.35,0.65,0.04823599856840012,0.8125286219211132,0.06613391868451653,0.011672745257624184,0.06713368359603039,0.8029004961557096,0.4798598949211909,True,True,True,True,True,False,False,False,0,False,False
epilepsiae_1150,epilepsiae,history_h2,20260726.0,1713.0,9.0,0.0741389375364856,0.0872930981368386,0.1253427411268746,0.4876333602121532,-0.1716287215411558,-0.1716287215411558,0.0741389375364857,0.0893769764315996,0.1099566851618219,0.766416913980326,-0.1716287215411558,-0.1716287215411558,0.0190698579490173,0.0452567923493156,0.06512291626127,0.0794276040526468,0.0,0.05837711617046115,0.05846284252083109,0.5083333333333333,0.4916666666666667,0.05061913516504525,0.8001537800493,0.06707276823725153,0.02408022018662126,0.06538237011091652,0.8153079710847067,0.47810858143607704,True,True,True,True,True,False,False,False,0,False,False
epilepsiae_1150,epilepsiae,no_termination,20260726.0,1713.0,9.0,0.3802296166569371,0.1559899313185204,0.1750121226552625,0.7773730615269938,3.4220665499124348,3.4220665499124348,0.3802296166569372,0.1607914858245248,0.1583784935798554,0.808869437301937,3.4220665499124348,3.4220665499124348,0.3802296166569372,0.2957823470031827,0.14023480573393,0.1416467869327563,0.0,0.028021015761821366,0.13640023737785362,0.45833333333333337,0.5416666666666666,0.05785419285615692,0.7086127161547081,0.11757852227332397,0.22578922956584369,0.15119673088149443,0.5654385213322417,0.5329830706363106,True,True,True,True,True,False,False,False,0,False,False
epilepsiae_1150,epilepsiae,static_only,20260726.0,1713.0,9.0,0.0560420315236427,0.0684514949765358,0.0976259113449393,0.6865944668586557,-0.1716287215411558,-0.1716287215411558,0.0560420315236427,0.0985726181234132,0.1394604922393926,0.7993600447118571,-0.1716287215411558,-0.1716287215411558,0.0190698579490173,0.0452567923493156,0.0569501199974054,0.0561567877741386,0.0,0.06129597197898423,0.05510933062140563,0.3500000000000001,0.6499999999999999,0.0599621620515674,0.6324564527993343,0.05749910313240335,0.004737725938622095,0.07122008172796268,0.7959654768367075,0.4839462930531232,True,True,True,True,True,False,False,False,0,False,False
epilepsiae_1150,epilepsiae,static_shuffle,20260726.0,1713.0,9.0,0.0950898358954401,0.0949617413934643,0.1290268721563456,0.406970448982861,-0.1716287215411558,-0.1716287215411558,0.0950898358954401,0.1050637067130493,0.117429016289052,0.7369551954202034,-0.1716287215411558,-0.1716287215411558,0.0190698579490173,0.0452567923493156,0.0677174547577349,0.0782678822794056,0.0,0.05662580268534734,0.050531252210856636,0.41666666666666674,0.5833333333333333,0.055764760603622655,0.7197697822203124,0.0640133514955067,0.030352620162298227,0.06479859894921192,0.8215803710603836,0.47752481027437244,True,True,True,True,True,False,False,False,0,False,False
epilepsiae_139,epilepsiae,constant_stop,20260726.0,1837.0,7.0,0.1598880161754413,0.0771399196522161,0.1245540682129631,-0.4861800131999215,-0.7528579205225907,-0.7528579205225907,0.1598880161754413,0.0920852071660289,0.1382721612366338,-0.107765882383268,-0.7528579205225912,-0.7528579205225912,0.2176685589859242,0.2856771853955017,0.0544365813826891,0.1510755661094462,0.2101252041371802,0.12629286880783885,0.04849868055996559,0.10714285714285698,0.892857142857143,0.03989853660215288,0.840731738793787,0.06363773457634131,0.0003494955724472337,0.058688946218235505,0.9972166245557431,0.5072463768115942,True,True,True,True,True,False,False,False,0,False,True
epilepsiae_139,epilepsiae,full_constructive,20260726.0,1837.0,7.0,0.0613578038727739,0.0451394987507213,0.0915286967129053,-0.0159372365711171,0.0952640174197059,0.0952640174197059,0.0613578038727739,0.051589419607315,0.08707999414808,-0.0044125830415421,0.0952640174197059,0.0952640174197059,0.0157866086009798,0.0265501666808906,0.0437047981958161,0.0326501426333934,0.0,0.020685900925421885,0.05029403764509502,0.05357142857142838,0.9464285714285716,0.038085803152989144,0.8723616550556255,0.02783344876003419,0.00022323162053305978,0.00574697307701888,0.9973428885076573,0.4512792596624932,True,True,True,True,True,False,False,False,0,False,True
epilepsiae_139,epilepsiae,history_h1,20260726.0,1837.0,7.0,0.0759779143012675,0.0483734080403896,0.0945232224621009,-0.1230719271148563,0.0952640174197059,0.0952640174197059,0.0759779143012676,0.0529221975577232,0.0864481329194074,-0.046551588556068,0.0952640174197059,0.0952640174197059,0.0157866086009798,0.0265501666808906,0.0421494672991678,0.0342110732740479,0.0,0.03701687534022863,0.05000026935829785,0.05357142857142838,0.9464285714285716,0.03862348655491562,0.873487349020739,0.03589702792895349,0.00019007176983765195,0.020685900925421885,0.9973760483583527,0.4692433315187806,True,True,True,True,True,False,False,False,0,False,True
epilepsiae_139,epilepsiae,history_h2,20260726.0,1837.0,7.0,0.0646239987557353,0.046576017294446,0.0957340682831408,-0.0607838652804255,0.0952640174197059,0.0952640174197059,0.0646239987557353,0.0532697974940506,0.0879280933849749,-0.0213019235724574,0.0952640174197059,0.0952640174197059,0.0157866086009798,0.0265501666808906,0.0466599268994478,0.0309685978603992,0.0,0.023952095808383256,0.049271078545727626,0.0535714285714286,0.9464285714285714,0.03884151609409438,0.8714629279025737,0.029302864091248874,0.00017990833259018402,0.015786608600979857,0.9973862117956002,0.4643440391943386,True,True,True,True,True,False,False,False,0,False,True
epilepsiae_139,epilepsiae,no_termination,20260726.0,1837.0,7.0,0.3412395987246285,0.1243709138140883,0.1695837737453949,-0.5226495754201623,2.388677191072401,2.388677191072401,0.3412395987246288,0.1313780514948073,0.1644299742307712,-0.0709076631257845,2.3886771910724005,2.3886771910724005,0.3412395987246286,0.2922281380386967,0.1460455711952717,0.0587351039801131,0.0,0.21012520413718017,0.06748789817444004,0.3214285714285713,0.6785714285714287,0.054422856194646596,0.6869291582568932,0.20998952842492088,0.00048704075117611545,0.2574850299401198,0.9980531608793665,0.7060424605334785,True,True,True,True,True,False,False,False,0,False,True
epilepsiae_139,epilepsiae,static_only,20260726.0,1837.0,7.0,0.1045960027995956,0.0499503720177353,0.0897257189476534,-0.1174964091346509,0.0952640174197059,0.0952640174197059,0.1045960027995956,0.0414300602998155,0.0728637835432709,-0.0899310340965263,0.0952640174197059,0.0952640174197059,0.0157866086009798,0.0265501666808906,0.0454156621821292,0.0464010217745434,0.0,0.0462710941752858,0.06484495024704234,0.07142857142857117,0.9285714285714288,0.04736155897249098,0.7630865271452694,0.04358462467476128,0.0003637635375050019,0.026673924877517685,0.9972023565906853,0.4752313554708764,True,True,True,True,True,False,False,False,0,False,True
epilepsiae_139,epilepsiae,static_shuffle,20260726.0,1837.0,7.0,0.1195271794074189,0.053221112066331,0.0909406373926272,-0.1106547693120231,0.0952640174197059,0.0952640174197059,0.1195271794074189,0.0465666593699676,0.0793626493476725,0.0183726587500213,0.0952640174197059,0.0952640174197059,0.0157866086009798,0.0265501666808906,0.0508593203203981,0.0329264297034922,0.0,0.032661948829613485,0.05266460053690547,0.05357142857142838,0.9464285714285716,0.0507958016115676,0.7348223196817313,0.034519419157366074,0.00031709517741085325,0.013064779531845427,0.9972490249507795,0.46162221012520416,True,True,True,True,True,False,False,False,0,False,True
epilepsiae_253,epilepsiae,constant_stop,20260726.0,10150.0,8.0,0.198731527093596,0.0878553123958897,0.164973526435225,-0.0804443866796524,-1.1983251231527094,-1.1983251231527094,0.198731527093596,0.1457912985088621,0.2292547688648475,-0.0822368245068827,-1.1983251231527094,-1.1983251231527094,0.2111699507389162,0.2526380144303101,0.0514778325123152,0.1017682870696177,0.2086699507389162,0.20285714285714285,0.06913545579210745,0.0714285714285714,0.9285714285714286,0.04514339033749879,0.6853918409460884,0.01891296719770692,0.06200909736976312,0.010140013364205669,0.5723753317335918,0.5398107255520505,True,True,True,True,True,False,False,False,0,False,True
epilepsiae_253,epilepsiae,full_constructive,20260726.0,10150.0,8.0,0.1422413793103448,0.0625025264095743,0.0820745491082617,0.7208894668199605,-0.4029556650246304,-0.4029556650246304,0.1422413793103448,0.117997665448965,0.1957769536850193,0.1377925057804392,-0.4029556650246308,-0.4029556650246308,0.0503694581280788,0.0524782179300774,0.0369211822660098,0.0442846081561201,0.0,0.056157635467980305,0.0318154291728098,0.13095238095238093,0.8690476190476191,0.04786838392971708,0.6765758326451967,0.018982026486193206,0.05555192077333038,0.028825495195479056,0.565918155137159,0.5787762341117352,True,True,True,True,True,False,False,False,0,False,True
epilepsiae_253,epilepsiae,history_h1,20260726.0,10150.0,8.0,0.1226600985221674,0.0618295960435608,0.0792735299513068,0.7229420772243391,-0.4029556650246304,-0.4029556650246304,0.1226600985221675,0.1213959603320482,0.1951054134582371,0.1453825420298229,-0.4029556650246308,-0.4029556650246308,0.0503694581280788,0.0524782179300774,0.0342118226600985,0.0350369492599657,0.0,0.0696551724137931,0.03518686682691888,0.11904761904761896,0.880952380952381,0.044102186970558135,0.7192861730433983,0.011503284369861784,0.04926915817145072,0.01418719211822661,0.5596353925352794,0.5641379310344827,True,True,True,True,True,False,False,False,0,False,True
epilepsiae_253,epilepsiae,history_h2,20260726.0,10150.0,8.0,0.1361330049261083,0.0616745138549574,0.0803247254343572,0.7294420965071413,-0.4029556650246304,-0.4029556650246304,0.1361330049261083,0.1192698633257114,0.1954619428321405,0.1666185691165716,-0.4029556650246308,-0.4029556650246308,0.0503694581280788,0.0524782179300774,0.0358374384236453,0.0387748785035964,0.0,0.060985221674876855,0.03232381086991301,0.13095238095238093,0.8690476190476191,0.046892927704859366,0.6890999174236168,0.015630453086639157,0.05090852015300562,0.025812807881773425,0.5612747545168343,0.5757635467980295,True,True,True,True,True,False,False,False,0,False,True
epilepsiae_253,epilepsiae,no_termination,20260726.0,10150.0,8.0,0.3512068965517241,0.1747576928038805,0.2278221110745286,-0.3584297153166957,2.809655172413793,2.809655172413793,0.3512068965517241,0.1770945538019758,0.2459083532970936,-0.1065730386290907,2.809655172413793,2.809655172413793,0.3512068965517241,0.2806933575389355,0.1397044334975369,0.0819947801891773,0.0,0.27142857142857146,0.07128212948029879,0.6428571428571428,0.3571428571428572,0.050816284023536454,0.5874850903752638,0.06439621590220937,0.08385049214781792,0.13871921182266006,0.5942167265116466,0.41123152709359606,True,True,True,True,True,False,False,False,0,False,True
epilepsiae_253,epilepsiae,static_only,20260726.0,10150.0,8.0,0.0915270935960591,0.0642097837748881,0.0785668339024072,0.7515639783289767,-0.4029556650246304,-0.4029556650246304,0.0915270935960591,0.1140353711431728,0.1814658489056175,0.3120569767527582,-0.4029556650246308,-0.4029556650246308,0.0503694581280788,0.0524782179300774,0.0310591133004926,0.0297626869045407,0.0,0.07241379310344825,0.043131695820898125,0.13095238095238082,0.8690476190476192,0.046818480542183995,0.7470037045599169,0.00485570845888994,0.04402298221702905,0.007980295566502482,0.5543892165808577,0.5579310344827586,True,True,True,True,True,False,False,False,0,False,True
epilepsiae_253,epilepsiae,static_shuffle,20260726.0,10150.0,8.0,0.1391871921182266,0.0634248563862257,0.0797079190582919,0.7317634908330898,-0.4029556650246304,-0.4029556650246304,0.1391871921182266,0.1164420201768276,0.1918025145810973,0.1675322070940234,-0.4029556650246308,-0.4029556650246308,0.0503694581280788,0.0524782179300774,0.0370935960591133,0.0418065925948336,0.0,0.05261083743842365,0.033564997821032894,0.13095238095238093,0.8690476190476191,0.049904000286491355,0.6765758326451967,0.019716649508672482,0.05543565022870223,0.03083743842364539,0.5658018845925309,0.5807881773399015,True,True,True,True,True,False,False,False,0,False,True
epilepsiae_384,epilepsiae,constant_stop,20260726.0,4299.0,9.0,0.1916724819725517,0.1048214799833992,0.1516836981555761,0.5702039309131736,-1.074435915329146,-1.074435915329146,0.1916724819725517,0.1298608274373631,0.184520094763823,0.6376875226334934,-1.074435915329146,-1.074435915329146,0.2401075185443643,0.3041747192405903,0.0993512703212633,0.1360253594265636,0.1793440334961619,0.14235868806699237,0.054209774624236165,0.07500000000000007,0.9249999999999999,0.051279482587268096,0.6319080491871563,0.0656671123901537,0.007007886418991638,0.09513741528246561,0.6263728110062413,0.5473356009070295,True,True,True,True,True,False,False,False,0,False,False
epilepsiae_384,epilepsiae,full_constructive,20260726.0,4299.0,9.0,0.1285828745703134,0.1109923408064723,0.1577727433108379,0.5441272467069299,0.0500116306117703,0.0500116306117703,0.1285828745703135,0.1427280291547224,0.2001447938883988,0.5404757296673094,0.0500116306117703,0.0500116306117703,0.0055568478457522,0.0175041508713315,0.1028662996562508,0.0253691430211109,0.0,0.055129099790649005,0.05009676900040595,0.125,0.875,0.04523684570233638,0.7580054274084126,0.08293849862779704,0.0195919207486992,0.12840195394277737,0.6137887766765338,0.5806001395673412,True,True,True,True,True,False,False,False,0,False,False
