config_key,coverage_cycle,n_patients,n_seeds,patient_median_contact_choice_nll,patient_mean_contact_choice_nll,patient_sd_contact_choice_nll,patient_se_contact_choice_nll,patient_median_total_nll,patient_median_stop_nll,patient_median_train_validation_gap,seed_patient_median_sd,seed_patient_median_values,cfg_updates_per_patient,cfg_hidden_size,cfg_learning_rate,cfg_optimizer,cfg_weight_decay,cfg_batch_size,cfg_objective,optimizer_steps_in_cycle,gradient_clip_fraction,parameter_update_norm_median,runtime_seconds,optimizer_steps_total
u32_h32_lr0.0003_adamw_wd0.0001_b1024_teacher_forced_one_step,4,34,3,1.7241296569506328,1.8307175063619427,0.5117249067877399,0.0877600974962796,1.7446317076683044,0.24094215035438532,-0.017105658849080333,0.011404315842984767,"[1.7114012837409973, 1.7243213057518005, 1.7341395020484924]",32,32,0.0003,adamw,0.0001,1024,teacher_forced_one_step,1088.0,0.1902573529411765,0.011245920788496733,1072.7518532276154,4352
u32_h32_lr0.0003_adamw_wd0.0001_b1024_teacher_forced_one_step,5,34,3,1.7098766565322876,1.820715606212616,0.5040901321071631,0.08645074444067884,1.6989939411481223,0.2046534121036529,-0.020863433678944852,0.010518236024626836,"[1.7145755290985107, 1.7001463770866394, 1.7206180095672607]",32,32,0.0003,adamw,0.0001,1024,teacher_forced_one_step,1088.0,0.15716911764705882,0.010373211620996395,1072.7518532276154,5440
u32_h32_lr0.0003_adamw_wd0.0001_b1024_teacher_forced_one_step,6,34,3,1.699456055959066,1.804307133543725,0.49665532090842057,0.08517568483929282,1.6893720626831055,0.20864204565683997,-0.018169224262237483,0.010503532549065475,"[1.6986903548240662, 1.6893563270568848, 1.7103214859962463]",32,32,0.0003,adamw,0.0001,1024,teacher_forced_one_step,1088.0,0.14246323529411764,0.009834135261674723,1072.7518532276154,6528
u32_h32_lr0.0003_adamw_wd0.0001_b1024_teacher_forced_one_step,7,34,3,1.6910854379336038,1.799431582291921,0.49442164964550556,0.0847926133780294,1.686283310254415,0.21105253696441648,-0.014665921529134068,0.0029921539782843437,"[1.6910828948020935, 1.6880945563316345, 1.6940788626670837]",32,32,0.0003,adamw,0.0001,1024,teacher_forced_one_step,1088.0,0.14522058823529413,0.009176134442289671,1072.7518532276154,7616
u32_h32_lr0.0003_adamw_wd0_b1024_teacher_forced_one_step,1,34,3,1.8367501695950827,1.9612923299565035,0.53633228404111,0.09198022787930053,1.840387245019277,0.24180864542722696,-0.012085676193237284,0.035770556963604934,"[1.7917553186416626, 1.8441807031631472, 1.8601258397102358]",32,32,0.0003,adamw,0.0,1024,teacher_forced_one_step,1088.0,0.21323529411764705,0.015498931519687176,961.8929101626078,1088
u32_h32_lr0.0003_adamw_wd0_b1024_teacher_forced_one_step,2,34,3,1.8000394304593403,1.8999253651675057,0.5239467940812573,0.08985613387488905,1.7934652169545493,0.22676367809375125,-0.015259305636088051,0.022904700759558243,"[1.7570791840553284, 1.7575029730796814, 1.796961486339569]",32,32,0.0003,adamw,0.0,1024,teacher_forced_one_step,1088.0,0.25153186274509803,0.014474642152587572,961.8929101626078,2176
u32_h32_lr0.0003_adamw_wd0_b1024_teacher_forced_one_step,3,34,3,1.7522324721018472,1.8599256160212498,0.5175308932108512,0.08875581595319981,1.733737587928772,0.21442036082347232,-0.014981508255004852,0.01679065318810936,"[1.7569321393966675, 1.723724901676178, 1.7446572184562683]",32,32,0.0003,adamw,0.0,1024,teacher_forced_one_step,1088.0,0.2181372549019608,0.01237674755975604,961.8929101626078,3264
u32_h32_lr0.0003_adamw_wd0_b1024_teacher_forced_one_step,4,34,3,1.7241278290748596,1.830715625893836,0.5117224393029233,0.08775967432612469,1.7446285883585613,0.24094327042500174,-0.01710538069407142,0.011407363883257941,"[1.711392879486084, 1.7243144512176514, 1.7341373562812805]",32,32,0.0003,adamw,0.0,1024,teacher_forced_one_step,1088.0,0.1902573529411765,0.011245593894273043,961.8929101626078,4352
u32_h32_lr0.0003_adamw_wd0_b1024_teacher_forced_one_step,5,34,3,1.7098817229270935,1.8207161321359524,0.5040904167079391,0.08645079324930925,1.6989963054656982,0.20465633769830066,-0.0208621223767598,0.01052107956371241,"[1.7145971655845642, 1.700134515762329, 1.72060227394104]",32,32,0.0003,adamw,0.0,1024,teacher_forced_one_step,1088.0,0.15716911764705882,0.010372044052928686,961.8929101626078,5440
u32_h32_lr0.0003_adamw_wd0_b1024_teacher_forced_one_step,6,34,3,1.699454923470815,1.8043043870551911,0.49665436725660117,0.08517552128935507,1.6893806457519531,0.208648016055425,-0.0181708137194315,0.010505390062382467,"[1.6986895203590393, 1.6893531680107117, 1.710322082042694]",32,32,0.0003,adamw,0.0,1024,teacher_forced_one_step,1088.0,0.14276960784313728,0.009832742623984814,961.8929101626078,6528
u32_h32_lr0.0003_adamw_wd0_b1024_teacher_forced_one_step,7,34,3,1.6910775303840637,1.7994235941008025,0.4944193824162159,0.08479222455141404,1.6862895886103313,0.2110491593678792,-0.014666040738423616,0.002996546508619058,"[1.6910675764083862, 1.6880859732627869, 1.694079041481018]",32,32,0.0003,adamw,0.0,1024,teacher_forced_one_step,1088.0,0.14522058823529413,0.009174373932182789,961.8929101626078,7616
u32_h32_lr0.001_adam_wd0_b1024_teacher_forced_one_step,1,34,3,1.7815239429473877,1.9531124339384192,0.5220584595806076,0.08953228717975184,1.815821349620819,0.24846740067005157,-0.01711742083231605,0.007979573326840869,"[1.7978949546813965, 1.8088658452033997, 1.7933429479599]",32,32,0.001,adam,0.0,1024,teacher_forced_one_step,1088.0,0.1951593137254902,0.028461463128527004,967.236612478892,1088
u32_h32_lr0.001_adam_wd0_b1024_teacher_forced_one_step,2,34,3,1.8066951632499695,1.905800931593951,0.5152114422230106,0.08835803339047776,1.798634151617686,0.22400933752457297,-0.017647663752237915,0.009396949217189612,"[1.7905300855636597, 1.7981468439102173, 1.8092178702354431]",32,32,0.001,adam,0.0,1024,teacher_forced_one_step,1088.0,0.14368872549019607,0.026131111818055313,967.236612478892,2176
u32_h32_lr0.001_adam_wd0_b1024_teacher_forced_one_step,3,34,3,1.7340399622917175,1.861357892260832,0.5147615296984525,0.08828087402907814,1.7289312680562339,0.21741948773463562,-0.016194403171539286,0.015602639097442146,"[1.746619164943695, 1.7160281538963318, 1.72598797082901]",32,32,0.001,adam,0.0,1024,teacher_forced_one_step,1088.0,0.08854166666666667,0.025697808091839153,967.236612478892,3264
u32_h32_lr0.001_adam_wd0_b1024_teacher_forced_one_step,4,34,3,1.7237921158472698,1.859627748236937,0.5042017247683993,0.08646988242419314,1.7640082438786826,0.24974386145671204,-0.015417814254760683,0.013625436317217991,"[1.7098745703697205, 1.735598385334015, 1.7305256724357605]",32,32,0.001,adam,0.0,1024,teacher_forced_one_step,1088.0,0.06004901960784314,0.02573070613046487,967.236612478892,4352
u32_h32_lr0.001_adam_wd0_b1024_teacher_forced_one_step,5,34,3,1.7193438410758972,1.8449256724002314,0.5039010904052241,0.08641832405626337,1.7127970854441323,0.21914640317360556,-0.018937746683756466,0.022484827063127287,"[1.6931365132331848, 1.7211529612541199, 1.737608015537262]",32,32,0.001,adam,0.0,1024,teacher_forced_one_step,1088.0,0.044730392156862746,0.025933304491142433,967.236612478892,5440
u32_h32_lr0.001_adam_wd0_b1024_teacher_forced_one_step,6,34,3,1.7183865110079446,1.83094355171802,0.49829123799402775,0.0854562423048849,1.717143177986145,0.21386711796124777,-0.012269695599873832,0.035882647032642455,"[1.7612658739089966, 1.710597813129425, 1.691917598247528]",32,32,0.001,adam,0.0,1024,teacher_forced_one_step,1088.0,0.03676470588235294,0.02613332960754633,967.236612478892,6528
u32_h32_lr0.001_adam_wd0_b1024_teacher_forced_one_step,7,34,3,1.7070485750834146,1.8191365447698855,0.4912312139399147,0.08424545816853243,1.7096574107805886,0.21613606313864386,-0.01607437928517657,0.005472233590250007,"[1.7025627493858337, 1.7131454944610596, 1.7054374814033508]",32,32,0.001,adam,0.0,1024,teacher_forced_one_step,1088.0,0.03216911764705882,0.026577775987486046,967.236612478892,7616
u32_h32_lr0.001_adamw_wd0.0001_b1024_teacher_forced_one_step,1,34,3,1.7815168301264448,1.953104360430848,0.5220597493181552,0.08953250836791646,1.8158093492190042,0.24846951166788736,-0.017117659250895135,0.007991866242560862,"[1.797838866710663, 1.8088724613189702, 1.7933404445648193]",32,32,0.001,adamw,0.0001,1024,teacher_forced_one_step,1088.0,0.1951593137254902,0.028462067246437073,970.2677207787832,1088
u32_h32_lr0.001_adamw_wd0.0001_b1024_teacher_forced_one_step,2,34,3,1.8067061305046082,1.9058069715312886,0.5152077277044542,0.08835739635580085,1.7986485560735068,0.22401507943868632,-0.017646451791127483,0.009391950038748863,"[1.7905558347702026, 1.79812628030777, 1.8092287182807922]",32,32,0.001,adamw,0.0001,1024,teacher_forced_one_step,1088.0,0.14368872549019607,0.026132869223753612,970.2677207787832,2176
u32_h32_lr0.001_adamw_wd0.0001_b1024_teacher_forced_one_step,3,34,3,1.7340270678202312,1.861356251380023,0.51476162361997,0.08828089013648552,1.72893230120341,0.21742038925488788,-0.016198813915252665,0.015621135102699128,"[1.7466424107551575, 1.7160165905952454, 1.7259812355041504]",32,32,0.001,adamw,0.0001,1024,teacher_forced_one_step,1088.0,0.08823529411764706,0.025704757310450077,970.2677207787832,3264
u32_h32_lr0.001_adamw_wd0.0001_b1024_teacher_forced_one_step,4,34,3,1.7237842082977295,1.8596223288891363,0.5042015007010304,0.0864698439969564,1.7640209992726643,0.24974644432465237,-0.015409549077351833,0.013630392649112207,"[1.7098628282546997, 1.735601782798767, 1.7305099964141846]",32,32,0.001,adamw,0.0001,1024,teacher_forced_one_step,1088.0,0.06004901960784314,0.025734538522859413,970.2677207787832,4352
u32_h32_lr0.001_adamw_wd0.0001_b1024_teacher_forced_one_step,5,34,3,1.7193319598833718,1.8449333613994074,0.5038932800204333,0.08641698458632233,1.712807297706604,0.21914605051279068,-0.018944183985392216,0.022484635778798407,"[1.6931267380714417, 1.7211403250694275, 1.7375983595848083]",32,32,0.001,adamw,0.0001,1024,teacher_forced_one_step,1088.0,0.044730392156862746,0.025934405003984768,970.2677207787832,5440
u32_h32_lr0.001_adamw_wd0.0001_b1024_teacher_forced_one_step,6,34,3,1.7183855772018433,1.8309483306080685,0.49829028787126,0.08545607936017452,1.7171533306439717,0.21385903656482697,-0.012254794438679967,0.03589180218969661,"[1.7612666487693787, 1.7105966806411743, 1.691896677017212]",32,32,0.001,adamw,0.0001,1024,teacher_forced_one_step,1088.0,0.03676470588235294,0.026135034238298733,970.2677207787832,6528
u32_h32_lr0.001_adamw_wd0.0001_b1024_teacher_forced_one_step,7,34,3,1.7070452570915222,1.819144830984228,0.49123257950994687,0.08424569236186086,1.7096508542696633,0.21612737327814102,-0.016081690788269015,0.005476798501042298,"[1.7025660276412964, 1.7131510972976685, 1.7054186463356018]",32,32,0.001,adamw,0.0001,1024,teacher_forced_one_step,1088.0,0.03216911764705882,0.026576456613838673,970.2677207787832,7616
u32_h32_lr0.001_adamw_wd0_b1024_teacher_forced_one_step,1,34,3,1.7815239429473877,1.9531124339384192,0.5220584595806076,0.08953228717975184,1.815821349620819,0.24846740067005157,-0.01711742083231605,0.007979573326840869,"[1.7978949546813965, 1.8088658452033997, 1.7933429479599]",32,32,0.001,adamw,0.0,1024,teacher_forced_one_step,1088.0,0.1951593137254902,0.028461463128527004,986.154199441274,1088
u32_h32_lr0.001_adamw_wd0_b1024_teacher_forced_one_step,2,34,3,1.8066951632499695,1.905800931593951,0.5152114422230106,0.08835803339047776,1.798634151617686,0.22400933752457297,-0.017647663752237915,0.009396949217189612,"[1.7905300855636597, 1.7981468439102173, 1.8092178702354431]",32,32,0.001,adamw,0.0,1024,teacher_forced_one_step,1088.0,0.14368872549019607,0.026131111818055313,986.154199441274,2176
u32_h32_lr0.001_adamw_wd0_b1024_teacher_forced_one_step,3,34,3,1.7340399622917175,1.861357892260832,0.5147615296984525,0.08828087402907814,1.7289312680562339,0.21741948773463562,-0.016194403171539286,0.015602639097442146,"[1.746619164943695, 1.7160281538963318, 1.72598797082901]",32,32,0.001,adamw,0.0,1024,teacher_forced_one_step,1088.0,0.08854166666666667,0.025697808091839153,986.154199441274,3264
u32_h32_lr0.001_adamw_wd0_b1024_teacher_forced_one_step,4,34,3,1.7237921158472698,1.859627748236937,0.5042017247683993,0.08646988242419314,1.7640082438786826,0.24974386145671204,-0.015417814254760683,0.013625436317217991,"[1.7098745703697205, 1.735598385334015, 1.7305256724357605]",32,32,0.001,adamw,0.0,1024,teacher_forced_one_step,1088.0,0.06004901960784314,0.02573070613046487,986.154199441274,4352
u32_h32_lr0.001_adamw_wd0_b1024_teacher_forced_one_step,5,34,3,1.7193438410758972,1.8449256724002314,0.5039010904052241,0.08641832405626337,1.7127970854441323,0.21914640317360556,-0.018937746683756466,0.022484827063127287,"[1.6931365132331848, 1.7211529612541199, 1.737608015537262]",32,32,0.001,adamw,0.0,1024,teacher_forced_one_step,1088.0,0.044730392156862746,0.025933304491142433,986.154199441274,5440
u32_h32_lr0.001_adamw_wd0_b1024_teacher_forced_one_step,6,34,3,1.7183865110079446,1.83094355171802,0.49829123799402775,0.0854562423048849,1.717143177986145,0.21386711796124777,-0.012269695599873832,0.035882647032642455,"[1.7612658739089966, 1.710597813129425, 1.691917598247528]",32,32,0.001,adamw,0.0,1024,teacher_forced_one_step,1088.0,0.03676470588235294,0.02613332960754633,986.154199441274,6528
u32_h32_lr0.001_adamw_wd0_b1024_teacher_forced_one_step,7,34,3,1.7070485750834146,1.8191365447698855,0.4912312139399147,0.08424545816853243,1.7096574107805886,0.21613606313864386,-0.01607437928517657,0.005472233590250007,"[1.7025627493858337, 1.7131454944610596, 1.7054374814033508]",32,32,0.001,adamw,0.0,1024,teacher_forced_one_step,1088.0,0.03216911764705882,0.026577775987486046,986.154199441274,7616
u32_h32_lr0.003_adam_wd0_b1024_teacher_forced_one_step,1,34,3,1.8327830831209817,1.9796806047944462,0.5304698338035855,0.09097482595809671,1.8415324886639914,0.2541823933521906,-0.005882938702901183,0.0478923457306175,"[1.8573712706565857, 1.8556809425354004, 1.7735870480537415]",32,32,0.003,adam,0.0,1024,teacher_forced_one_step,1088.0,0.13939950980392157,0.05576944972078005,861.5412998994192,1088
u32_h32_lr0.003_adam_wd0_b1024_teacher_forced_one_step,2,34,3,1.8546736439069114,1.9403473255681059,0.5142629429976062,0.08819536711531213,1.844086488087972,0.23580664396286005,-0.019894619782765667,0.02907843134095122,"[1.79799085855484, 1.8265722393989563, 1.8561449050903323]",32,32,0.003,adam,0.0,1024,teacher_forced_one_step,1088.0,0.06433823529411764,0.06066075153648853,861.5412998994192,2176
u32_h32_lr0.003_adam_wd0_b1024_teacher_forced_one_step,3,34,3,1.7571837504704793,1.8770267051808973,0.5250476808174752,0.09004493439255257,1.74314284324646,0.2202538599570592,-0.0130897760391235,0.018725290317191466,"[1.7699015736579895, 1.7442172169685364, 1.73345547914505]",32,32,0.003,adam,0.0,1024,teacher_forced_one_step,1088.0,0.04564950980392157,0.0628236619134744,861.5412998994192,3264
u32_h32_lr0.003_adam_wd0_b1024_teacher_forced_one_step,4,34,3,1.7266493638356528,1.8664473517268314,0.5110739946546108,0.08764846698639588,1.7632300853729248,0.24669723212718964,-0.014223357041676817,0.018461892499838033,"[1.7103169560432434, 1.7466806769371033, 1.7229504585266113]",32,32,0.003,adam,0.0,1024,teacher_forced_one_step,1088.0,0.026654411764705885,0.06013742027183374,861.5412998994192,4352
u32_h32_lr0.003_adam_wd0_b1024_teacher_forced_one_step,5,34,3,1.7472095688184104,1.867317377352247,0.5128457071912621,0.08795231317971082,1.7396529912948608,0.23782754937807715,-0.01646699508031208,0.018889893707913444,"[1.7181928157806396, 1.7554701566696167, 1.7421497702598572]",32,32,0.003,adam,0.0,1024,teacher_forced_one_step,1088.0,0.03125,0.05912172545989355,861.5412998994192,5440
u32_h32_lr0.003_adam_wd0_b1024_teacher_forced_one_step,6,34,3,1.7139249444007874,1.8324457780987609,0.5028288628856397,0.08623443855370377,1.7071039279301963,0.21980013201634083,-0.012279053529103582,0.01350822673872705,"[1.7088811993598938, 1.7036643028259277, 1.7292293310165405]",32,32,0.003,adam,0.0,1024,teacher_forced_one_step,1088.0,0.023590686274509803,0.06513454889257748,861.5412998994192,6528
u32_h32_lr0.003_adam_wd0_b1024_teacher_forced_one_step,7,34,3,1.708200772603353,1.827919302033443,0.494308489934826,0.08477320664775273,1.6930719017982483,0.2100857446591059,-0.0148734052975972,0.00238961156307965,"[1.709991693496704, 1.7054874300956726, 1.7091231942176819]",32,32,0.003,adam,0.0,1024,teacher_forced_one_step,1088.0,0.029718137254901963,0.06685410812497139,861.5412998994192,7616
u32_h32_lr0.003_adamw_wd0.0001_b1024_teacher_forced_one_step,1,34,3,1.8310439984003701,1.9786039473963717,0.5293178128557491,0.09077725599548823,1.8400877912839255,0.25381101171175635,-0.007409016291300449,0.05003102598424408,"[1.8567461371421812, 1.8557495474815369, 1.7695958614349365]",32,32,0.003,adamw,0.0001,1024,teacher_forced_one_step,1088.0,0.13939950980392157,0.05565292201936245,1020.2651257514954,1088
u32_h32_lr0.003_adamw_wd0.0001_b1024_teacher_forced_one_step,2,34,3,1.8503725727399192,1.9378016801441418,0.5141973535285727,0.08818411861417264,1.839263061682383,0.23587239533662793,-0.019980549812316867,0.025648988461047777,"[1.7969049215316772, 1.8276461362838745, 1.8478401899337769]",32,32,0.003,adamw,0.0001,1024,teacher_forced_one_step,1088.0,0.06464460784313725,0.06048823334276676,1020.2651257514954,2176
u32_h32_lr0.003_adamw_wd0.0001_b1024_teacher_forced_one_step,3,34,3,1.7567811608314514,1.8778262652602848,0.5253703376639575,0.09010026958521082,1.743479311466217,0.22027401129404703,-0.012836714585622133,0.01935615923411559,"[1.7704147696495056, 1.7444501519203186, 1.7325655817985535]",32,32,0.003,adamw,0.0001,1024,teacher_forced_one_step,1088.0,0.04534313725490196,0.06262202995518844,1020.2651257514954,3264
u32_h32_lr0.003_adamw_wd0.0001_b1024_teacher_forced_one_step,4,34,3,1.7270652453104656,1.8662637425403967,0.5101093978393983,0.08748303999735396,1.7613256374994912,0.24780189494291935,-0.013331075509389183,0.01841830495821898,"[1.7101959586143494, 1.7467161417007446, 1.7242836356163025]",32,32,0.003,adamw,0.0001,1024,teacher_forced_one_step,1088.0,0.02696078431372549,0.059654721369345985,1020.2651257514954,4352
u32_h32_lr0.003_adamw_wd0.0001_b1024_teacher_forced_one_step,5,34,3,1.749354322751363,1.8724694637691273,0.5141424653145826,0.08817470536313234,1.7395728627840676,0.23796191563208893,-0.014526883761088032,0.02261741840754868,"[1.7198948860168457, 1.7643060684204102, 1.7495421171188354]",32,32,0.003,adamw,0.0001,1024,teacher_forced_one_step,1088.0,0.030637254901960783,0.05935285116235415,1020.2651257514954,5440
u32_h32_lr0.003_adamw_wd0.0001_b1024_teacher_forced_one_step,6,34,3,1.7159353295962014,1.832728806663962,0.5027173636582504,0.08621531659396202,1.7092349330584207,0.21962304910024003,-0.012634634971618633,0.015227356010431969,"[1.7096670866012573, 1.7048425674438477, 1.7332963347434998]",32,32,0.003,adamw,0.0001,1024,teacher_forced_one_step,1088.0,0.02389705882352941,0.06568592165907224,1020.2651257514954,6528
u32_h32_lr0.003_adamw_wd0.0001_b1024_teacher_forced_one_step,7,34,3,1.7085784673690796,1.829506806298798,0.49451587003848774,0.08480877204211743,1.6934925715128581,0.21080278356870014,-0.014655947685241668,0.0023741666882190326,"[1.7095029950141907, 1.705881118774414, 1.710351288318634]",32,32,0.003,adamw,0.0001,1024,teacher_forced_one_step,1088.0,0.029718137254901963,0.06694833810130756,1020.2651257514954,7616
u32_h32_lr0.003_adamw_wd0_b1024_teacher_forced_one_step,1,34,3,1.8327830831209817,1.9796806047944462,0.5304698338035855,0.09097482595809671,1.8415324886639914,0.2541823933521906,-0.005882938702901183,0.0478923457306175,"[1.8573712706565857, 1.8556809425354004, 1.7735870480537415]",32,32,0.003,adamw,0.0,1024,teacher_forced_one_step,1088.0,0.13939950980392157,0.05576944972078005,1003.222075064977,1088
u32_h32_lr0.003_adamw_wd0_b1024_teacher_forced_one_step,2,34,3,1.8546736439069114,1.9403473255681059,0.5142629429976062,0.08819536711531213,1.844086488087972,0.23580664396286005,-0.019894619782765667,0.02907843134095122,"[1.79799085855484, 1.8265722393989563, 1.8561449050903323]",32,32,0.003,adamw,0.0,1024,teacher_forced_one_step,1088.0,0.06433823529411764,0.06066075153648853,1003.222075064977,2176
u32_h32_lr0.003_adamw_wd0_b1024_teacher_forced_one_step,3,34,3,1.7571837504704793,1.8770267051808973,0.5250476808174752,0.09004493439255257,1.74314284324646,0.2202538599570592,-0.0130897760391235,0.018725290317191466,"[1.7699015736579895, 1.7442172169685364, 1.73345547914505]",32,32,0.003,adamw,0.0,1024,teacher_forced_one_step,1088.0,0.04564950980392157,0.0628236619134744,1003.222075064977,3264
u32_h32_lr0.003_adamw_wd0_b1024_teacher_forced_one_step,4,34,3,1.7266493638356528,1.8664473517268314,0.5110739946546108,0.08764846698639588,1.7632300853729248,0.24669723212718964,-0.014223357041676817,0.018461892499838033,"[1.7103169560432434, 1.7466806769371033, 1.7229504585266113]",32,32,0.003,adamw,0.0,1024,teacher_forced_one_step,1088.0,0.026654411764705885,0.06013742027183374,1003.222075064977,4352
u32_h32_lr0.003_adamw_wd0_b1024_teacher_forced_one_step,5,34,3,1.7472095688184104,1.867317377352247,0.5128457071912621,0.08795231317971082,1.7396529912948608,0.23782754937807715,-0.01646699508031208,0.018889893707913444,"[1.7181928157806396, 1.7554701566696167, 1.7421497702598572]",32,32,0.003,adamw,0.0,1024,teacher_forced_one_step,1088.0,0.03125,0.05912172545989355,1003.222075064977,5440
u32_h32_lr0.003_adamw_wd0_b1024_teacher_forced_one_step,6,34,3,1.7139249444007874,1.8324457780987609,0.5028288628856397,0.08623443855370377,1.7071039279301963,0.21980013201634083,-0.012279053529103582,0.01350822673872705,"[1.7088811993598938, 1.7036643028259277, 1.7292293310165405]",32,32,0.003,adamw,0.0,1024,teacher_forced_one_step,1088.0,0.023590686274509803,0.06513454889257748,1003.222075064977,6528
u32_h32_lr0.003_adamw_wd0_b1024_teacher_forced_one_step,7,34,3,1.708200772603353,1.827919302033443,0.494308489934826,0.08477320664775273,1.6930719017982483,0.2100857446591059,-0.0148734052975972,0.00238961156307965,"[1.709991693496704, 1.7054874300956726, 1.7091231942176819]",32,32,0.003,adamw,0.0,1024,teacher_forced_one_step,1088.0,0.029718137254901963,0.06685410812497139,1003.222075064977,7616
