subject,dataset,comparison,component,gain_nats,gain_bits
epilepsiae_1084,epilepsiae,history3_minus_rank_shuffle,event_total_nll,-0.017597317695617676,-0.025387562972415224
epilepsiae_1084,epilepsiae,lag0_contribution,event_contact_choice_nll,0.054496288299560325,0.07862152487663092
epilepsiae_1084,epilepsiae,lag0_contribution,event_contact_contribution_nll,0.04715883731842041,0.06803582073337451
epilepsiae_1084,epilepsiae,lag0_contribution,event_continue_nll,0.022913530468940693,0.03305723677679891
epilepsiae_1084,epilepsiae,lag0_contribution,event_stop_contribution_nll,-0.001809179782867515,-0.0026100947008195355
epilepsiae_1084,epilepsiae,lag0_contribution,event_terminal_stop_nll,-0.09363639354705822,-0.13508876061706823
epilepsiae_1084,epilepsiae,lag0_contribution,event_total_nll,0.045349597930908425,0.06542564004122998
epilepsiae_1084,epilepsiae,lag1_contribution,event_contact_choice_nll,0.014623761177062766,0.021097627729293005
epilepsiae_1084,epilepsiae,lag1_contribution,event_contact_contribution_nll,0.012638688087463379,0.018233772627125836
epilepsiae_1084,epilepsiae,lag1_contribution,event_continue_nll,0.009165972471237196,0.013223703029178661
epilepsiae_1084,epilepsiae,lag1_contribution,event_stop_contribution_nll,0.0033961832523346225,0.004899656736093311
epilepsiae_1084,epilepsiae,lag1_contribution,event_terminal_stop_nll,-0.026633799076080322,-0.03842444984709414
epilepsiae_1084,epilepsiae,lag1_contribution,event_total_nll,0.017022132873535156,0.024557746682002172
epilepsiae_1084,epilepsiae,lag2_contribution,event_contact_choice_nll,0.006018161773681641,0.00868237214615803
epilepsiae_1084,epilepsiae,lag2_contribution,event_contact_contribution_nll,0.005199074745178223,0.007500679352079673
epilepsiae_1084,epilepsiae,lag2_contribution,event_continue_nll,0.0035207048058509965,0.005079303363835173
epilepsiae_1084,epilepsiae,lag2_contribution,event_stop_contribution_nll,0.0014216899871826172,0.002051065094189856
epilepsiae_1084,epilepsiae,lag2_contribution,event_terminal_stop_nll,-0.007672131061553955,-0.01106854543555407
epilepsiae_1084,epilepsiae,lag2_contribution,event_total_nll,0.007183074951171875,0.010362986610389398
epilepsiae_1084,epilepsiae,lag3plus_contribution,event_contact_choice_nll,0.0031044483184816674,0.004478772193769583
epilepsiae_1084,epilepsiae,lag3plus_contribution,event_contact_contribution_nll,0.0026851892471313477,0.003873909210684765
epilepsiae_1084,epilepsiae,lag3plus_contribution,event_continue_nll,0.001493334770202595,0.0021544266673583436
epilepsiae_1084,epilepsiae,lag3plus_contribution,event_stop_contribution_nll,0.001139730215072604,0.0016442831292365577
epilepsiae_1084,epilepsiae,lag3plus_contribution,event_terminal_stop_nll,0.0019102692604063831,0.002755935988750917
epilepsiae_1084,epilepsiae,lag3plus_contribution,event_total_nll,0.0041522979736328125,0.005990499694853351
epilepsiae_1084,epilepsiae,linear_minus_rank_shuffle,event_contact_choice_nll,0.03152787685394309,0.045485111586941636
epilepsiae_1084,epilepsiae,linear_minus_rank_shuffle,event_contact_contribution_nll,0.027494430541992188,0.03966607859499818
epilepsiae_1084,epilepsiae,linear_minus_rank_shuffle,event_continue_nll,-0.006248861551284804,-0.009015201571240302
epilepsiae_1084,epilepsiae,linear_minus_rank_shuffle,event_stop_contribution_nll,0.0018364638090133112,0.0026494572300355605
epilepsiae_1084,epilepsiae,linear_minus_rank_shuffle,event_terminal_stop_nll,-0.10009622573852539,-0.1444083284846728
epilepsiae_1084,epilepsiae,linear_minus_rank_shuffle,event_total_nll,0.027068495750427246,0.03905158458346537
epilepsiae_1084,epilepsiae,linear_minus_unordered,event_contact_choice_nll,0.0355224609375,0.05124807823470317
epilepsiae_1084,epilepsiae,linear_minus_unordered,event_contact_contribution_nll,0.031009554862976074,0.044737331020989826
epilepsiae_1084,epilepsiae,linear_minus_unordered,event_continue_nll,0.045692473649978596,0.06592030514077375
epilepsiae_1084,epilepsiae,linear_minus_unordered,event_stop_contribution_nll,0.002029567956924383,0.0029280476266019526
epilepsiae_1084,epilepsiae,linear_minus_unordered,event_terminal_stop_nll,-0.341808021068573,-0.4931247369317006
epilepsiae_1084,epilepsiae,linear_minus_unordered,event_total_nll,0.033038854598999245,0.04766499168662774
epilepsiae_1096,epilepsiae,full_minus_history3,event_contact_choice_nll,0.0022552013397216797,0.003253567789022614
epilepsiae_1096,epilepsiae,full_minus_history3,event_contact_contribution_nll,0.0019588470458984375,0.0028260189189776718
