candidate_id,topology_seed,block,g_LEE,g_LEI,theta_FT_deg,AR_FT,passes,relaxed_band,EE_budget_error,EE_ratio_p01,EE_ratio_p99,EE_effective_source_median_ratio,EE_effective_source_p05_ratio,EtoI_budget_error,EtoI_ratio_p01,EtoI_ratio_p99,EtoI_effective_source_median_ratio,EtoI_effective_source_p05_ratio,achieved_EE_angle_deg,achieved_EE_aspect_ratio,achieved_EE_rms_distance_mm
dci_p086,2511,dose_plane,0.1181,1.1124,0.0,2.0,True,False,1.6370904631912708e-11,0.8658306015954641,1.0993919845741202,0.9994457350406397,0.9922602373826025,7.09405867382884e-11,0.36156842123573213,1.6483238712239947,0.8941847883626185,0.8385926030410418,157.7624692540819,1.9250584946826759,1.6891770810373066
dci_p087,2511,dose_plane,0.206,0.848,0.0,2.0,True,False,1.6825651982799172e-11,0.7743377564782986,1.1715409540390755,0.9983221831367093,0.9777291051716075,5.32054400537163e-11,0.39960904358089855,1.6425531192408505,0.9039938038055242,0.8608462145018646,157.7589710834706,1.9215333191942168,1.6855763346733112
dci_p088,2511,geometry_plane,0.5,1.0,1.83,2.265,True,False,2.2282620193436742e-11,0.46937349958518154,1.6556183483530664,0.9594420040629805,0.8882032480709348,7.003109203651547e-11,0.37503283613532234,1.6443093724684068,0.897471799558354,0.8463078552173915,160.12436955746824,2.2467558064537663,1.7595672403729898
dci_p089,2511,geometry_plane,0.5,1.0,-7.89,1.7346,True,False,2.2737367544323206e-11,0.3319844733773442,2.1070595725967225,0.8955243246707292,0.8046621602305193,7.003109203651547e-11,0.37503283613532234,1.6443093724684068,0.897471799558354,0.8463078552173915,145.8824733090456,1.6068324188863436,1.59540812898945
dci_p090,2511,geometry_plane,0.5,1.0,7.67,1.9602,True,False,2.319211489520967e-11,0.4028888987103094,2.0227542313911573,0.9138082688614654,0.8368432482537286,7.003109203651547e-11,0.37503283613532234,1.6443093724684068,0.897471799558354,0.8463078552173915,168.20918120889706,1.9106952328273643,1.669856778088043
dci_p091,2511,geometry_plane,0.5,1.0,-1.14,1.6665,True,False,2.3646862246096134e-11,0.38913332814490337,1.955162513763512,0.9227682834357975,0.8403397096425783,7.003109203651547e-11,0.37503283613532234,1.6443093724684068,0.897471799558354,0.8463078552173915,156.13360102995114,1.5131609577111085,1.5793678079185844
dci_p092,2511,geometry_plane,0.5,1.0,-5.38,2.2838,True,False,2.2282620193436742e-11,0.3725353392513736,1.8472814340726003,0.9241509588767791,0.8477679985886944,7.003109203651547e-11,0.37503283613532234,1.6443093724684068,0.897471799558354,0.8463078552173915,150.7949799630166,2.260971536043634,1.7583355820990234
dci_p093,2511,geometry_plane,0.5,1.0,4.13,1.5559,True,False,2.5011104298755527e-11,0.30799788698481395,2.340870313220769,0.8597828045891812,0.7754660621685818,7.003109203651547e-11,0.37503283613532234,1.6443093724684068,0.897471799558354,0.8463078552173915,165.07705450703446,1.4024242110313825,1.5518458206510557
dci_p094,2511,geometry_plane,0.5,1.0,-3.15,2.1284,True,False,2.0463630789890885e-11,0.4834772895229073,1.472720219783387,0.9737090952120722,0.8899793802577622,7.003109203651547e-11,0.37503283613532234,1.6443093724684068,0.897471799558354,0.8463078552173915,153.58442899084272,2.0633964837865935,1.7136150201747915
dci_p095,2511,geometry_plane,0.5,1.0,5.3,1.8999,True,False,2.1827872842550278e-11,0.4564738625996477,1.7941120651584868,0.9476325782421442,0.86907259730276,7.003109203651547e-11,0.37503283613532234,1.6443093724684068,0.897471799558354,0.8463078552173915,165.26254989462623,1.815665748802423,1.6502345435794847
dci_p000,2512,reference,0.5,1.0,0.0,2.0,True,False,1.0868461686186492e-10,0.5201542293207198,1.3994962623708282,0.9902544649615521,0.8971059962839228,6.230038707144558e-11,0.37297455261520984,1.6405736163321125,0.8975584411754188,0.843784643398252,157.8276839024319,1.9103961181124245,1.6765315060306447
dci_p001,2512,full4d,0.6762,0.4509,-3.59,2.0245,True,False,2.4101609596982598e-11,0.40397287857111364,1.5711633741390643,0.970289948293126,0.8414598788670113,4.274625098332763e-11,0.5604019119178981,1.7258737978793377,0.9495610722704324,0.9252701184186954,152.90518470587241,1.9337307902224607,1.676625756115684
dci_p002,2512,full4d,0.125,0.3974,9.65,2.1373,True,False,2.2282620193436742e-11,0.3696887869579338,2.161471931003496,0.8712945178248893,0.8201726547783308,3.456079866737127e-11,0.6009584111438975,1.6553746824548394,0.9595872443758588,0.9370513926580165,169.97247524181975,2.1725088551278255,1.7359978989608806
dci_p003,2512,full4d,0.9479,1.0435,-3.72,1.9337,True,False,2.5920599000528455e-11,0.3192111265798562,1.635986207922443,0.9647697870485012,0.8079490351309024,6.912159733474255e-11,0.3674146495596219,1.6381603833163807,0.8962018175568631,0.8398818922956796,151.87841363228625,1.8705278621981414,1.6389707247397118
dci_p004,2512,full4d,0.1828,0.8408,0.26,2.2592,True,False,2.0463630789890885e-11,0.6236201984811368,1.456212310689006,0.9719096170690855,0.9531814245724771,5.502442945726216e-11,0.39932069495386835,1.642771463996315,0.904405844945768,0.8586111159199821,158.01538055061965,2.2485266132985053,1.7664993982183173
dci_p005,2512,full4d,0.7359,0.3795,-4.8,1.5141,True,True,2.4101609596982598e-11,0.2270760520269569,2.561467626521252,0.8293119687521655,0.7177027071388832,3.228706191293895e-11,0.615576642757881,1.6246335716045828,0.9629299268896955,0.9408315117567403,149.08175159918812,1.353717582011487,1.5303619554502461
dci_p006,2512,full4d,0.0144,1.1385,-0.66,2.3358,True,False,2.1373125491663814e-11,0.5878347077624346,1.5894879733796161,0.9549142845743945,0.9348995947649125,7.548806024715304e-11,0.3578734458366349,1.6406428179948305,0.8937028135840703,0.8329608121417182,156.84095180424708,2.3529783641970536,1.7982505711798435
dci_p007,2512,full4d,0.8112,0.6458,-5.36,1.9865,True,False,2.4556356947869062e-11,0.3299171158843796,1.7555858524524632,0.9481181663353799,0.8024474711738422,4.638422979041934e-11,0.45462209720421126,1.6489719156192746,0.9201188483143132,0.8848354611644941,150.16682926991857,1.9119768212088912,1.657892349315083
dci_p008,2512,full4d,0.1371,0.1212,-9.52,2.045,True,False,2.1827872842550278e-11,0.39053870592909007,2.0518521065576456,0.8880427130231636,0.8409017445464493,1.546140993013978e-11,0.8647423837197903,1.1767238515991265,0.9964173323733844,0.9924363978459939,144.9367823029045,2.005278748279318,1.6950316148319735
dci_p009,2512,full4d,0.3828,0.5673,-7.29,2.0172,True,False,2.319211489520967e-11,0.42040281516166983,1.8064725783032165,0.9305617116209202,0.8700877122018363,4.638422979041934e-11,0.4909270881695735,1.6798034611855392,0.9302351919062615,0.8987711566830381,147.8139524646554,1.9460711969882272,1.679849453447257
dci_p010,2512,full4d,0.8963,0.7285,3.5,1.5973,True,False,2.2282620193436742e-11,0.25229271197276676,2.1304682775156008,0.8935085500197111,0.7541320360013997,5.275069270282984e-11,0.42784147671177686,1.6288611463287526,0.9120730753041562,0.8719509929713055,162.10807582059965,1.467559998826823,1.5432575809737095
dci_p011,2512,full4d,0.5932,0.0158,-1.52,1.6308,True,False,2.3646862246096134e-11,0.33281742780900725,2.120700605874396,0.9013344028654182,0.8014058115329513,1.3642420526593924e-11,0.9817865768069756,1.0217457349417152,0.9999416726272585,0.9998645416781666,155.53862674816455,1.4718575890966483,1.5674012670638862
dci_p012,2512,full4d,0.2151,1.0043,-6.26,1.7967,True,False,2.3646862246096134e-11,0.48565116564030947,1.7501976214581032,0.936255378023187,0.898438078481099,6.093614501878619e-11,0.37215035233311905,1.6401439748610904,0.8974183890588772,0.8434243050147705,148.5572798965674,1.6831140145474763,1.6202160619946997
dci_p013,2512,full4d,0.8439,0.6781,2.58,2.2754,True,False,2.0463630789890885e-11,0.33841951262517417,1.7895157156126988,0.9438604948407643,0.8179835101790301,5.093170329928398e-11,0.4433789693555015,1.639375967541435,0.9166605957391198,0.8800831556311769,160.59451198897236,2.2775483948779898,1.7459215050018193
dci_p014,2512,full4d,0.2608,1.074,1.7,2.3585,True,False,2.2282620193436742e-11,0.5060639837006033,1.6889449277520159,0.9450056583202151,0.9072600934111786,6.912159733474255e-11,0.36404947529504417,1.637880984256825,0.8953401540384853,0.8374484296321207,159.81540492993173,2.377266688636209,1.7947802981999224
dci_p015,2512,full4d,0.0237,0.2242,-5.1,1.8613,True,False,2.546585164964199e-11,0.60673125663802,1.5428766976159622,0.9611126957159795,0.9426667587865579,1.2278178473934531e-11,0.7584201607334164,1.3457069738603071,0.9872768899905154,0.9754257076762263,150.4497149985556,1.7616806712823623,1.6471321452363883
dci_p016,2512,full4d,0.1692,0.8688,6.95,2.1025,True,False,2.319211489520967e-11,0.4901452336222748,1.792145800673414,0.9297009066788311,0.894453477682744,5.866240826435387e-11,0.39439809521248104,1.6430095351027514,0.9029431366268574,0.855884625080426,166.74528988612772,2.095885488340694,1.7221752684614628
dci_p017,2512,full4d,0.3937,0.2012,-9.07,1.8287,True,False,2.1827872842550278e-11,0.3569658308981685,2.0524364992575004,0.8961985157922081,0.8226315673362329,1.318767317570746e-11,0.781437313986466,1.3063754252932802,0.9898307420155056,0.9799617508522154,144.6988566816703,1.7294161146541942,1.6233430469069317
dci_p018,2512,full4d,0.5106,0.1886,2.91,1.5456,True,False,2.2282620193436742e-11,0.30367475502149355,2.3448153446564395,0.8593778640698297,0.7740328405082074,1.1823431123048067e-11,0.7942225553763472,1.2852303069146975,0.9911037179893047,0.9822250442812344,163.08894632336765,1.3869285918498597,1.5480935236011426
dci_p019,2512,full4d,0.6948,0.6071,4.23,1.5631,True,False,2.5011104298755527e-11,0.2664830552400419,2.4268405284115655,0.8532474981036866,0.7494172586822209,5.5933924159035087e-11,0.47171084124231155,1.6634539982588235,0.9247756646603826,0.8913860679896031,165.00004054512308,1.4132902366150488,1.5470733195464232
dci_p020,2512,full4d,0.4452,1.3683,-2.42,1.7165,True,False,2.5011104298755527e-11,0.4345366077251033,1.814675359995151,0.9399732788451439,0.8632873580060422,7.776179700158536e-11,0.340086092137417,1.6553763911376742,0.8893265870967718,0.8226493880880796,154.15564835645984,1.5734351572437866,1.5931883705590058
dci_p021,2512,full4d,0.9768,1.4546,0.94,1.7244,True,False,2.2737367544323206e-11,0.28811529082242887,1.7609950441396587,0.9517740830643924,0.7935594787972771,8.86757334228605e-11,0.3358212841488213,1.6586048864560712,0.8880143876349433,0.8193317752254599,157.8966418925917,1.617752430764601,1.5768100040922595
dci_p022,2512,full4d,0.4597,0.5061,1.17,1.5298,True,False,2.2737367544323206e-11,0.3088880740453913,2.3259326397694706,0.8590454332637167,0.779949336459977,4.001776687800884e-11,0.524727694088298,1.7078825626480658,0.9398069386140292,0.9116080105083446,160.08357702002755,1.3648587126461789,1.5443156804307363
dci_p023,2512,full4d,0.6504,1.4876,-0.14,1.8826,True,False,2.546585164964199e-11,0.4092757233195504,1.58676385139012,0.9740240501368431,0.8501203472488386,7.958078640513122e-11,0.3346413405859512,1.6602037232225184,0.8875391261334169,0.8183312534244932,157.69925544539694,1.7656738467942756,1.6375053447354793
dci_p024,2512,full4d,0.0661,0.0943,1.96,2.1853,True,False,2.319211489520967e-11,0.6961732597388014,1.3722481200027847,0.9795970333204964,0.9683426332164556,1.318767317570746e-11,0.8938566555597323,1.1354997740209862,0.9978548784668846,0.9953140353138453,160.2475862077762,2.1682926212614095,1.7503697658715816
dci_p025,2512,full4d,0.3427,1.3378,-6.89,1.6922,True,False,2.3646862246096134e-11,0.3830717090769299,2.017087364488031,0.9017347302177856,0.8380338170715611,8.549250196665525e-11,0.34170283608649954,1.6530845852488858,0.8898111708555065,0.8235977129569211,147.13361331080995,1.5598119704602722,1.5869105386728335
dci_p026,2512,full4d,0.8868,0.048,8.28,2.1992,True,False,2.2282620193436742e-11,0.2630610675610371,2.20407218468222,0.8831232862497613,0.7668197384811933,1.318767317570746e-11,0.9451899193282284,1.0672424554318396,0.9994545398220125,0.998761508271807,167.5154346254626,2.22319360840579,1.7190515225377634
dci_p027,2512,full4d,0.9275,0.9418,9.49,1.9702,True,False,2.3646862246096134e-11,0.26165812995536897,2.1498253611488245,0.8937717251860002,0.7682084372355216,5.911715561524034e-11,0.38186818703519815,1.6429510573030588,0.8996926607121399,0.8488344850973631,169.29879775639014,1.9451519107200506,1.6477274391596115
dci_p028,2512,full4d,0.4884,0.4281,-1.08,2.0654,True,False,2.3646862246096134e-11,0.5343557868858454,1.3747031962234293,0.9891122936658745,0.8997885716218045,3.54702933691442e-11,0.5771015207440792,1.704613043281173,0.9537915471376319,0.9306404846111852,156.33879778955077,1.988312999598339,1.6958813350105642
dci_p029,2512,full4d,0.6369,1.2164,7.55,1.9056,True,False,2.000888343900442e-11,0.3536393035547884,2.1168746249219423,0.9062230354431746,0.809022922869484,7.139533408917487e-11,0.3502832798636672,1.6462241528488442,0.8920423753082807,0.8285501630301713,168.26576485957932,1.8397124100939637,1.648796368313865
dci_p030,2512,full4d,0.0454,1.4076,-8.57,1.6284,True,False,2.319211489520967e-11,0.36640839865996433,2.183861522601666,0.8686954785485258,0.8155889959459007,8.549250196665525e-11,0.33839403774783966,1.6562381957315473,0.8887029781921174,0.8212271285834772,144.0893627055468,1.5027537667882307,1.577909201879777
dci_p031,2512,full4d,0.5633,0.5829,3.9,2.1653,True,False,2.0463630789890885e-11,0.4403545557893732,1.749346616313466,0.9533756730486617,0.8659178933557596,4.774847184307873e-11,0.48311480050522604,1.6729052760744316,0.928012235277452,0.8957604950210788,162.90328084059655,2.132084847766328,1.72808291218192
dci_p032,2512,full4d,0.2038,0.9225,7.33,1.8091,True,False,2.319211489520967e-11,0.4721800440437902,1.8376284778860192,0.9235777298338217,0.8899825709095806,6.411937647499144e-11,0.38454220086411595,1.6436051566102694,0.9004862384831879,0.8504626741187389,168.15594955736182,1.729867573472413,1.6301380200366562
dci_p033,2512,full4d,0.5992,1.1719,-0.25,2.1222,True,False,2.1827872842550278e-11,0.4641096722831724,1.4477076377549958,0.9825862438193489,0.8683904088434895,7.867129170335829e-11,0.35459388622164845,1.6421966738960654,0.89296205654123,0.8312185102119857,157.49187543490496,2.055616166057069,1.711000710100579
dci_p034,2512,full4d,0.7154,1.3887,-9.99,2.2907,True,True,2.1827872842550278e-11,0.21422773996522895,2.465755928056748,0.830881078340391,0.7133787084070284,8.776623872108757e-11,0.3391664785619689,1.6552529367161581,0.8889944664266973,0.8219501064427958,144.94076391739608,2.293656439092297,1.7488635876271712
dci_p035,2512,full4d,0.7821,0.9692,5.45,1.8517,True,False,2.2282620193436742e-11,0.33147055013537113,1.8502254698945517,0.9343266052382717,0.8085140205313358,6.048139766789973e-11,0.3773047207597567,1.6436554418880083,0.8986412312170897,0.8463825382839972,165.11934069432573,1.7639259400979068,1.6222028986540649
dci_p036,2512,full4d,0.3063,1.1867,9.04,1.9514,True,False,2.2282620193436742e-11,0.4053523639977974,2.038010071617417,0.8985976330442683,0.8435580515583008,8.094502845779061e-11,0.35330457480637184,1.6428923298769105,0.8926325315254049,0.8299980219476416,169.86191933320586,1.9191722211461852,1.6709301864438557
dci_p037,2512,full4d,0.5288,0.7705,5.93,1.6725,True,False,2.1827872842550278e-11,0.34956228137234996,2.1624797854876046,0.8925846303216456,0.8064721629697506,5.3660187404602766e-11,0.41610948411624965,1.633143124314863,0.908825864687568,0.8666478291416122,167.10878618389557,1.5479781370773715,1.582826531465292
dci_p038,2512,full4d,0.796,1.2477,-5.91,1.584,True,True,2.4556356947869062e-11,0.23878424775579243,2.348791701996045,0.8603091158473257,0.7363118905762983,7.185008144006133e-11,0.3478934505850562,1.6492157910712608,0.8914157363968795,0.827273371909904,147.64145247533858,1.4441366945194618,1.5441659194325918
dci_p039,2512,full4d,0.5393,1.2779,8.68,1.7732,True,False,2.1827872842550278e-11,0.3389543567155292,2.2389703492134516,0.8812021854238059,0.7925325156391752,8.549250196665525e-11,0.34586414758747563,1.6509244150240356,0.8908420037635995,0.8259078999675175,170.38081552765985,1.689501571372468,1.612541779582552
dci_p040,2512,full4d,0.4086,0.2617,-2.22,1.912,True,False,2.1373125491663814e-11,0.554353756485878,1.4365818864958926,0.9834553406808383,0.9101701087228034,1.3642420526593924e-11,0.7218393273123244,1.4117506095924475,0.9824691720047558,0.9674773519381099,154.6669999977282,1.804737680262977,1.6508150945937954
dci_p041,2512,full4d,0.0898,0.5113,4.86,2.0788,True,False,2.2737367544323206e-11,0.6195761006663753,1.5123681484683589,0.9649495702692293,0.9474203673834436,4.229150363244116e-11,0.5214004206543331,1.705541020708988,0.9389525931202728,0.9106370358653454,164.1229615774758,2.0511314248938906,1.7174104775582133
dci_p042,2512,full4d,0.32,0.3452,-4.31,2.2426,True,False,2.000888343900442e-11,0.4850389881003087,1.6581913233969388,0.9477201989501343,0.9060901055136619,2.4101609596982598e-11,0.6448982798846489,1.564532730985499,0.9691659761959581,0.9484447612883887,152.10178838618808,2.2170812180231714,1.7521076346650448
dci_p043,2512,full4d,0.2376,0.1394,-7.78,1.658,True,False,2.5011104298755527e-11,0.37117607392640056,2.099394654947219,0.8841582948407598,0.8305587557810512,1.4097167877480388e-11,0.8453599482948897,1.2052805838526914,0.9952268360278794,0.9900628689806098,145.5321395070935,1.5280338267883404,1.579925685529476
dci_p044,2512,full4d,0.2859,0.2928,4.97,1.7506,True,False,2.319211489520967e-11,0.49032203752030074,1.7762308608819735,0.9375312546195393,0.8947688786801268,1.2278178473934531e-11,0.6923833261600661,1.468347065687728,0.9779023640593267,0.9603324644840785,165.1437391876908,1.639803988137784,1.609407639344769
dci_p045,2512,full4d,0.8631,0.8078,-8.11,2.3491,True,True,2.2737367544323206e-11,0.22055310121018196,2.316306289026643,0.8504864629834057,0.7299818849439657,5.411493475548923e-11,0.40719993223168993,1.6382631059422104,0.9063524653206675,0.8624659664760568,147.23865336306505,2.387921500486672,1.7627669695177546
dci_p046,2512,full4d,0.754,0.7427,-2.77,2.2254,True,False,2.2282620193436742e-11,0.364501840681734,1.6188525841711723,0.957121547065517,0.8287979037503852,5.047695594839752e-11,0.4237447397648007,1.629203017860466,0.910919929684167,0.8703018311009745,154.05250619945917,2.186465699892535,1.7338055054914199
dci_p047,2512,full4d,0.987,1.1043,6.41,2.3132,True,False,2.3646862246096134e-11,0.2608636954673966,2.0894962342326946,0.9014148150365965,0.7732965483462544,7.048583938740194e-11,0.3605171279707087,1.6380243332607762,0.8945402386123528,0.8354612317838221,164.82713329285534,2.3546824392067998,1.7495026484346645
dci_p048,2512,lock_g_LEE,0.5,0.6624,-5.41,2.3232,True,False,2.1373125491663814e-11,0.3594291746572863,1.9061814750546624,0.9148776150303621,0.8408165706307574,4.547473508864641e-11,0.4485775537850356,1.6435533994851987,0.9182991862419192,0.8824199197899351,150.78872847804664,2.3114784072193686,1.769815448129968
dci_p049,2512,lock_g_LEE,0.5,0.4679,-3.28,1.8058,True,False,2.1827872842550278e-11,0.44478904199335,1.699595758011144,0.9574525422023246,0.8639413868999424,4.4565240386873484e-11,0.5485401591334143,1.7231454997953843,0.9464692846781197,0.920972992971362,153.03385888571609,1.6761454242536136,1.617161204448223
dci_p050,2512,lock_g_LEE,0.5,0.372,7.78,1.9586,True,False,2.1827872842550278e-11,0.3957119918052992,2.0385975079367773,0.9115024368481457,0.8331224111087282,2.955857780762017e-11,0.6218438120018739,1.6119191657524168,0.9643125182441795,0.9423766793612189,168.34471833695994,1.9098526968207519,1.6683907288952964
dci_p051,2512,lock_g_LEE,0.5,0.0116,-9.84,2.1262,True,False,2.319211489520967e-11,0.28963072080682567,2.22437627737755,0.8677120538485954,0.7799319464782385,1.318767317570746e-11,0.9866112631006477,1.0159284357082847,0.9999686139786965,0.9999269563947194,144.75186598563556,2.091266768782102,1.7073224649678294
dci_p052,2512,lock_g_LEE,0.5,1.356,1.54,2.215,True,False,2.319211489520967e-11,0.4890242201024505,1.5703516005249665,0.9696898452060227,0.8909550478953251,7.821654435247183e-11,0.34083260174391145,1.6555889360575589,0.8895229129208114,0.8229941411413682,159.77062121908318,2.1818595294907244,1.7431013748017046
dci_p053,2512,lock_g_LEE,0.5,0.8939,-2.2,1.5039,True,False,2.3646862246096134e-11,0.2777121603143056,2.448210554624912,0.840660156874639,0.7538845641211177,6.002665031701326e-11,0.38904895837326486,1.642325046178328,0.901749533000706,0.8533029034391164,153.99010546264125,1.3322694812166405,1.536529800361334
dci_p054,2512,lock_g_LEE,0.5,1.297,4.81,1.8296,True,False,2.2737367544323206e-11,0.4423945099056847,1.8168029092854834,0.9446168508671854,0.8605090168594299,8.139977580867708e-11,0.3439507154838949,1.6518386289629161,0.890507158019182,0.82526145121252,164.7868163599499,1.7276184154417205,1.6281523801056481
dci_p055,2512,lock_g_LEE,0.5,1.0688,5.58,1.6942,True,False,2.2737367544323206e-11,0.37394781961563706,2.076185687732349,0.9049153792080631,0.8232890250763185,6.45741238258779e-11,0.3646941824582325,1.6372666468773949,0.8954813336101926,0.8377902138989453,166.44490094762642,1.571671351163224,1.5892356713101983
dci_p056,2512,lock_g_LEI,0.0496,1.0,-0.06,1.8684,True,False,2.319211489520967e-11,0.7883226687642386,1.2392070327840932,0.9909117546031041,0.9863838809090396,6.230038707144558e-11,0.37297455261520984,1.6405736163321125,0.8975584411754188,0.843784643398252,157.6709308500343,1.7674984059623537,1.6509005488339552
dci_p057,2512,lock_g_LEI,0.1849,1.0,4.56,1.6375,True,False,2.1827872842550278e-11,0.43566291306708166,1.9272747552448346,0.9083919981503767,0.8746249429481188,6.230038707144558e-11,0.37297455261520984,1.6405736163321125,0.8975584411754188,0.843784643398252,164.98476789364292,1.5064802107671909,1.5797354768638263
dci_p058,2512,lock_g_LEI,0.5508,1.0,-8.19,2.1278,True,False,2.2282620193436742e-11,0.3224163932041479,2.019079635398072,0.9012184243624449,0.8078480122432301,6.230038707144558e-11,0.37297455261520984,1.6405736163321125,0.8975584411754188,0.843784643398252,146.90092199029164,2.078938948282851,1.7077955701317202
dci_p059,2512,lock_g_LEI,0.434,1.0,0.79,1.7465,True,False,2.5011104298755527e-11,0.4733289287646687,1.7214760523785573,0.9534239684157473,0.8784278394560724,6.230038707144558e-11,0.37297455261520984,1.6405736163321125,0.8975584411754188,0.843784643398252,159.07574853767676,1.6122422947345347,1.603243622910457
dci_p060,2512,lock_g_LEI,0.3693,1.0,-7.18,2.2207,True,False,2.4101609596982598e-11,0.37980673645707685,1.9469882079832794,0.9071607759880855,0.848566479369406,6.230038707144558e-11,0.37297455261520984,1.6405736163321125,0.8975584411754188,0.843784643398252,148.36935753075656,2.19791124405852,1.7413482271913954
dci_p061,2512,lock_g_LEI,0.8996,1.0,9.61,1.5791,True,True,2.319211489520967e-11,0.21420452149160732,2.4516021718506713,0.8402489087643477,0.7165568415582368,6.230038707144558e-11,0.37297455261520984,1.6405736163321125,0.8975584411754188,0.843784643398252,171.33460649103364,1.473075007614909,1.5371967302962477
dci_p062,2512,lock_g_LEI,0.8545,1.0,5.55,2.0377,True,False,2.1827872842550278e-11,0.3276145615024784,1.792095080552333,0.9440767725034142,0.8160739543511163,6.230038707144558e-11,0.37297455261520984,1.6405736163321125,0.8975584411754188,0.843784643398252,164.50607918120926,1.9984197292755836,1.6731403579938933
dci_p063,2512,lock_g_LEI,0.6544,1.0,-3.71,2.2778,True,False,2.3646862246096134e-11,0.3657903160090292,1.7157513104204156,0.9436134901072626,0.8332533104817357,6.230038707144558e-11,0.37297455261520984,1.6405736163321125,0.8975584411754188,0.843784643398252,152.96552880692633,2.2441860321805436,1.753295112480787
dci_p064,2512,lock_theta,0.019,1.3714,0.0,2.0761,True,False,2.2737367544323206e-11,0.8834875268145221,1.122649382471497,0.997351855556557,0.9960319805675586,7.867129170335829e-11,0.3398902115449201,1.6548948140505249,0.8892742649394523,0.8225442323037845,157.72571440449846,2.0246584907361886,1.7170076957216258
dci_p065,2512,lock_theta,0.4854,0.0584,0.0,2.3283,True,False,2.091837814077735e-11,0.4528581405860727,1.6642276954715445,0.9534909517885498,0.8843178314773216,1.4097167877480388e-11,0.9335243419453071,1.0822810468882704,0.9991890946450848,0.9981754140804935,157.72894333086455,2.3185825016625863,1.7767115641018887
dci_p066,2512,lock_theta,0.1255,0.7297,0.0,1.8339,True,False,2.319211489520967e-11,0.7150188786695458,1.3348875724853395,0.9846088495508241,0.9728553172076292,5.775291356258094e-11,0.4275115801127814,1.6287616354892775,0.9119683890038435,0.8717473634924167,157.7576155578401,1.7236297366310531,1.6373063843948403
dci_p067,2512,lock_theta,0.9063,0.2005,0.0,1.9793,True,False,2.2282620193436742e-11,0.3438528172569916,1.5295439945303024,0.9831937345604469,0.8341550385384044,1.2732925824820995e-11,0.7821461126502384,1.3051930388722761,0.9899034245712657,0.9800828727318492,157.0289252419721,1.9138239217652941,1.6534800093902395
dci_p068,2512,lock_theta,0.3016,1.0524,0.0,1.506,True,False,2.637534635141492e-11,0.3229642913391194,2.2934949020455284,0.8547594353608348,0.795797171183584,5.729816621169448e-11,0.3663956216243824,1.6376643905233934,0.89594920683927,0.8390748429507385,157.8785768793231,1.3396460613427164,1.5407389571546584
dci_p069,2512,lock_theta,0.8672,1.1479,0.0,1.8226,True,False,2.2737367544323206e-11,0.3298007315413909,1.6248961959966046,0.9666566740163003,0.8163198195024818,7.23048287909478e-11,0.3570013746815367,1.6410672372061126,0.8934862616967678,0.832539456608304,157.09051166718822,1.720544284585646,1.6081611145239563
dci_p070,2512,lock_theta,0.6039,0.8443,0.0,2.1571,True,False,2.4101609596982598e-11,0.4567750863979586,1.4807088613075214,0.9788613994143651,0.8667100282321561,6.275513442233205e-11,0.3986592474024126,1.6423086418886323,0.9042112227604049,0.8582346332273738,157.81601270828574,2.099302494784574,1.7216434123681565
dci_p071,2512,lock_theta,0.7493,0.5077,0.0,1.7157,True,False,2.2737367544323206e-11,0.3256160429033639,1.8866663181356897,0.9324415647067982,0.801002448541821,4.1382008930668235e-11,0.5236928835653835,1.7071826598307798,0.9395523537706981,0.9114156454353527,157.65601338783077,1.5780243384063035,1.583900653886065
dci_p072,2512,lock_AR,0.0849,0.6287,-9.14,2.0,True,False,2.4556356947869062e-11,0.4213731931302669,1.9742704621920177,0.9000556202642677,0.857859979512687,4.9112713895738125e-11,0.4618879320069913,1.655256817472203,0.9221116325709545,0.8875306039456071,145.29983269458475,1.9487594466761857,1.683897190064536
dci_p073,2512,lock_AR,0.307,0.9068,4.46,2.0,True,False,2.4101609596982598e-11,0.5868150937337996,1.553095946293879,0.9694547722238408,0.9309454874981905,6.411937647499144e-11,0.38702708999797863,1.6443213617379953,0.90116689823751,0.8519764467955271,163.7832793095393,1.9397079784793547,1.6839775219038249
dci_p074,2512,lock_AR,0.8374,0.4863,9.78,2.0,True,False,2.2282620193436742e-11,0.2663229805816834,2.2492208269174716,0.8745285420945826,0.7625055031246579,5.047695594839752e-11,0.5366215717192547,1.7165148901601,0.9432134025993546,0.9164505231188786,169.981343113666,1.9840111192918015,1.662007724301866
dci_p075,2512,lock_AR,0.4214,1.154,-7.44,2.0,True,False,2.2282620193436742e-11,0.4036274361978063,1.8328561723815049,0.9281492602956083,0.8589986920813494,6.866684998385608e-11,0.3563935850739134,1.6413519842825066,0.8933529090424097,0.8322060716233529,147.57202157673848,1.9241731110177536,1.6736281027636017
dci_p076,2512,lock_AR,0.2138,0.3163,-2.53,2.0,True,False,2.3646862246096134e-11,0.7035047376524305,1.2730843587003435,0.9901497358918128,0.9684414172435593,1.4097167877480388e-11,0.6707456064497367,1.511485176078981,0.9741223261198946,0.954808052904253,154.25893417590888,1.919276206281811,1.6830799587717529
dci_p077,2512,lock_AR,0.7188,0.1154,-1.34,2.0,True,False,2.2282620193436742e-11,0.4042514723732918,1.511828239492131,0.9807273513205066,0.8458954868648331,1.318767317570746e-11,0.8709890002227011,1.1677325881718834,0.9967597357039284,0.9931340750217229,155.9239827515467,1.9075110203674794,1.6686070708945293
