candidate,stage,topology,noise,comparison,description,layer,mode,n,SCL_any,SCL_upper_participation,ICL_contact_participation,both_rods,participation_mae,rank_correlation,rank_shared_contacts,lag_joint_n,SCL_minus_ICL_lag_median_ms,SCL_minus_ICL_lag_q05_ms,SCL_minus_ICL_lag_q95_ms,mean_contacts_per_event,pair_order_probability_mae,pair_order_supported_pairs,local_width_ms_n,local_width_ms_mean,local_width_ms_median,local_width_ms_variance,local_width_ms_q05,local_width_ms_q95,recruitment_span_ms_n,recruitment_span_ms_mean,recruitment_span_ms_median,recruitment_span_ms_variance,recruitment_span_ms_q05,recruitment_span_ms_q95,B_minus_A_t10_ms_n,B_minus_A_t10_ms_mean,B_minus_A_t10_ms_median,B_minus_A_t10_ms_variance,B_minus_A_t10_ms_q05,B_minus_A_t10_ms_q95,B_minus_A_t50_ms_n,B_minus_A_t50_ms_mean,B_minus_A_t50_ms_median,B_minus_A_t50_ms_variance,B_minus_A_t50_ms_q05,B_minus_A_t50_ms_q95,first_10pct_mass_core_share_n,first_10pct_mass_core_share_mean,first_10pct_mass_core_share_median,first_10pct_mass_core_share_variance,first_10pct_mass_core_share_q05,first_10pct_mass_core_share_q95,peak_active_components_n,peak_active_components_mean,peak_active_components_median,peak_active_components_variance,peak_active_components_q05,peak_active_components_q95,peak_largest_component_fraction_n,peak_largest_component_fraction_mean,peak_largest_component_fraction_median,peak_largest_component_fraction_variance,peak_largest_component_fraction_q05,peak_largest_component_fraction_q95,union_active_area_mm2_n,union_active_area_mm2_mean,union_active_area_mm2_median,union_active_area_mm2_variance,union_active_area_mm2_q05,union_active_area_mm2_q95,peak_active_area_mm2_n,peak_active_area_mm2_mean,peak_active_area_mm2_median,peak_active_area_mm2_variance,peak_active_area_mm2_q05,peak_active_area_mm2_q95,native_spatial_rms_mm_n,native_spatial_rms_mm_mean,native_spatial_rms_mm_median,native_spatial_rms_mm_variance,native_spatial_rms_mm_q05,native_spatial_rms_mm_q95
follow_circle_out1.125_EI0.75,response,2511,847101,follow_circle_out1.125_EI1,圆核｜离核EE×1.125，同核EI×0.75,all_detected,TA,94,1.0,1.0,0.9970986460348162,1.0,0.16038405076861328,0.8571428571428571,15,94,-20.21781162456682,-23.2084058743254,-16.997520653870563,14.96808510638298,0.21790394451465378,105,94,16.04255319148936,16.0,0.08419126058110275,16.0,16.0,94,46.808510638297875,50.0,53.70487302676733,29.3,54.0,94,56.420936253052055,59.17955288090616,53.58053006031689,37.69008713575295,60.78214615452434,94,55.80892949709159,58.54046866038698,49.89471612100091,37.71701137529053,59.99524131724447,94,0.2728875320949184,0.272766262869897,5.8748999187831616e-05,0.26164524190338506,0.28481761111853454,94,1.9787234042553192,2.0,0.0425531914893617,2.0,2.0,94,0.9505880680799527,0.9561401446106031,0.0007775861531671869,0.9064346741554894,0.9964362020656912,94,371.7659574468085,373.0,6.28872111644933,366.65,374.0,94,107.36170212765957,105.0,140.81400137268358,93.95,134.0,94,7.626740934169287,7.63026427176653,0.001885943922759592,7.5417796601624545,7.690071885488657
follow_circle_out1.125_EI0.75,response,2511,847101,follow_circle_out1.125_EI1,圆核｜离核EE×1.125，同核EI×0.75,all_detected,TB,83,1.0,1.0,0.9989047097480832,1.0,0.23110190953062823,0.5249999999999999,15,83,34.51568384964571,-11.59868587179226,35.699193738444364,14.987951807228916,0.33103192844310253,105,83,17.542168674698797,18.0,0.7146635321774905,16.0,18.0,83,65.6867469879518,72.0,212.53482221569206,28.0,74.0,83,-44.38642052133069,-58.26353217749056,627.8468456747595,-60.074841668130105,13.639169896240107,83,-44.08207916505382,-57.58528840406507,613.1499590792322,-59.363849317375205,13.378533584357116,83,0.2795012044058992,0.26804733727810653,0.0010324361687793977,0.25710105575305026,0.361218857014088,83,1.7108433734939759,2.0,0.20805171907140757,1.0,2.0,83,0.9684773168204385,0.9883610451306414,0.007630112276960392,0.9203477958888826,1.0,83,385.48192771084337,381.0,88.30149867763737,373.0,398.0,83,112.3855421686747,98.0,557.5324713488098,93.1,157.89999999999998,83,7.847245508820676,7.810702632995825,0.01809923648181579,7.6387934207197565,8.04485360621414
follow_circle_out1.125_EI0.875,confirmation,2612,847302,follow_circle_out1.125_EI1,圆核｜离核EE×1.125，同核EI×0.875,primary,ALL,165,1.0,0.6454545454545455,0.8798898071625345,1.0,0.22093407519811165,-0.5214285714285714,15,165,-7.787493127252674,-29.991489542696947,36.84298387955132,12.93939393939394,0.4018187234365222,105,165,16.993939393939392,17.0,0.957280118255728,16.0,18.0,165,62.50909090909091,66.0,394.519733924612,28.400000000000002,83.59999999999997,165,2.265983969319487,8.645282555284211,2583.7925511762005,-59.08290247519617,61.27904482506128,165,2.575837249096438,9.096423913659237,2537.926435262361,-58.109127448150865,60.82773291413014,165,0.2717341830246994,0.27597342110165807,0.0019676290809536767,0.20187811224925534,0.36924229089755234,165,1.1939393939393939,1.0,0.21825572801182555,1.0,2.0,165,0.961282024032751,1.0,0.013594369258533266,0.5791042678251981,1.0,165,358.0,363.0,419.6707317073171,321.2,393.0,165,105.52727272727273,98.0,384.77516629711755,84.0,142.79999999999998,165,7.675534005808489,7.6850249610234815,0.026530985237798295,7.424709214438112,8.002801352324777
follow_circle_out1.125_EI0.875,confirmation,2612,847302,follow_circle_out1.125_EI1,圆核｜离核EE×1.125，同核EI×0.875,primary,TA,71,1.0,0.44366197183098594,0.7477592829705505,1.0,0.33773274919806223,0.38928571428571423,15,71,-27.67019263662951,-30.56258458677803,-12.324887708944516,11.084507042253522,0.29952921873111477,102,71,16.225352112676056,16.0,0.37706237424547273,16.0,18.0,71,49.15492957746479,50.0,413.9042253521125,25.0,86.0,71,54.36531243864856,59.944076005961506,110.72840747798482,32.25891020187191,62.52271934758028,71,54.23785932405365,59.69294260184688,101.65690515063791,32.68049056658424,61.651559830968836,71,0.23997901865907353,0.24964794241902677,0.001088614107480159,0.18109083243758167,0.2774501319539752,71,1.0704225352112675,1.0,0.06639839034205235,1.0,2.0,71,0.9952791392595457,1.0,0.00046604085235447116,0.9662536997885836,1.0,71,339.7042253521127,349.0,234.49698189134807,320.0,357.0,71,95.43661971830986,88.0,178.39235412474846,82.5,122.0,71,7.60956076523989,7.62940991511073,0.02529639846497523,7.405341494746599,7.83178640572151
follow_circle_out1.125_EI0.875,confirmation,2612,847302,follow_circle_out1.125_EI1,圆核｜离核EE×1.125，同核EI×0.875,primary,TB,94,1.0,0.7978723404255319,0.9796905222437137,1.0,0.19038080972398944,0.5285714285714286,15,94,34.75702110209568,-13.00780497971498,37.67244674822473,14.340425531914894,0.3501197415368641,105,94,17.574468085106382,18.0,0.6126744452070463,16.0,18.0,94,72.59574468085107,72.0,145.18965911690685,62.0,82.69999999999999,94,-37.08563647028013,-57.09025015719635,835.5822045240036,-59.226091565233034,18.363956168829077,94,-36.44547729688188,-56.090697158195326,822.3349440885227,-58.445018733941836,18.789750281453397,94,0.2957194667476721,0.28514876069765605,0.001299084282808912,0.26975466702779677,0.3762432068009536,94,1.2872340425531914,1.0,0.31445893388240675,1.0,2.3499999999999943,94,0.9356033518933632,1.0,0.022073210438297398,0.5555827771977279,1.0,94,371.8191489361702,372.0,114.98844657973007,361.0,395.0,94,113.14893617021276,99.5,407.8055364905056,91.65,145.7,94,7.7253648577273255,7.68920170128326,0.02191285728519378,7.584020205750358,8.07383014571244
follow_circle_out1.125_EI0.875,confirmation,2612,847302,follow_circle_out1.125_EI1,圆核｜离核EE×1.125，同核EI×0.875,all_detected,ALL,179,1.0,0.6620111731843575,0.8836973082783139,1.0,0.21714487556621825,-0.6142857142857142,15,179,-0.978341285022907,-29.99624217531855,36.82790166974737,13.016759776536313,0.4087392979742089,105,179,17.027932960893853,17.0,0.9598895235703971,16.0,18.0,179,62.815642458100555,68.0,378.544473039985,29.8,84.0,179,0.22398919781281676,6.420922787197924,2643.3807192075024,-59.12329605579598,61.32752223633688,179,0.5540187949273385,6.479837992686953,2596.936998394781,-58.207076881793185,60.86441778236467,179,0.27139210254026974,0.2764803175653325,0.0018532574726063992,0.20331016085655373,0.36301794277708926,179,1.1787709497206704,1.0,0.20381645847718288,1.0,2.0,179,0.9643102456167816,1.0,0.012633832860304867,0.6005130334781498,1.0,179,358.68715083798884,364.0,396.8903395894796,321.9,393.0,179,104.79329608938548,97.0,367.69298851296213,84.0,142.1,179,7.6768452804711025,7.68567056326695,0.02458390609062143,7.437495408174441,7.970951049204814
follow_circle_out1.125_EI0.875,confirmation,2612,847302,follow_circle_out1.125_EI1,圆核｜离核EE×1.125，同核EI×0.875,all_detected,TA,75,1.0,0.44666666666666666,0.7478787878787879,1.0,0.3373446427817867,0.38928571428571423,15,75,-27.67019263662951,-30.534777809051956,-12.539407569088146,11.093333333333334,0.30025965747530897,102,75,16.213333333333335,16.0,0.3592792792792793,16.0,18.0,75,49.04,50.0,395.065945945946,25.4,73.99999999999983,75,54.55850896448727,59.94535211267794,106.82296221510967,32.299111756409545,62.39420303711813,75,54.43752282280338,59.73124223602281,98.0050741134824,32.732406834187486,61.872832230491625,75,0.23969738164246795,0.2456253527941295,0.0010407473636823638,0.18353526257860625,0.2772806601028946,75,1.0666666666666667,1.0,0.06306306306306307,1.0,2.0,75,0.9955309184990365,1.0,0.00044198988257335327,0.9712188865398168,1.0,75,340.53333333333336,350.0,234.38738738738735,320.0,357.0,75,95.2,88.0,174.40540540540542,82.7,122.0,75,7.61574941557838,7.6485683662573685,0.024718460533386905,7.408427760829024,7.829466937202131
follow_circle_out1.125_EI0.875,confirmation,2612,847302,follow_circle_out1.125_EI1,圆核｜离核EE×1.125，同核EI×0.875,all_detected,TB,104,1.0,0.8173076923076923,0.9816433566433567,1.0,0.19216153263844407,0.5142857142857142,15,104,34.89499362353217,-12.849479284873814,37.5489598571427,14.403846153846153,0.35611533308619453,105,104,17.615384615384617,18.0,0.5690814040328603,16.0,18.0,104,72.75,72.0,132.51941747572815,62.0,83.69999999999999,104,-38.95955871084664,-57.511191730771316,791.4798210341764,-59.39050929996684,16.62662189440706,104,-38.30427737902173,-56.62150181065772,778.7225521874698,-58.53966247531516,17.210533720900443,104,0.2942488724184922,0.2845663429909759,0.0011960189767821526,0.2700789604145645,0.3736953901996108,104,1.2596153846153846,1.0,0.2911687826736371,1.0,2.0,104,0.9417953372882321,1.0,0.0202940817727166,0.5566778701524464,1.0,104,371.77884615384613,372.0,104.46517923823748,361.0,395.0,104,111.71153846153847,99.0,394.78976848394325,92.0,145.0,104,7.720904798422587,7.687859937099619,0.02004783762073355,7.584592036195048,8.060555946509826
follow_circle_out1.125_EI0.875,confirmation,2612,847301,follow_circle_out1.125_EI1,圆核｜离核EE×1.125，同核EI×0.875,primary,ALL,173,1.0,0.6358381502890174,0.8917498686284815,1.0,0.21438301546786115,-0.5464285714285714,15,173,1.2251961254387425,-29.514093300960667,36.96334479973011,13.063583815028903,0.39763234021358473,105,173,17.028901734104046,17.0,0.9468342519155801,16.0,18.0,173,63.80346820809248,66.0,350.12394138997183,30.0,82.80000000000001,173,1.3264086390777345,2.5831753283855505,2680.336832053481,-59.36876830917318,61.598685899321026,173,1.6322038959645455,3.1509803921580897,2627.2582834875993,-58.37469278944773,61.2528445602522,173,0.27653855423851553,0.2762766730527846,0.00172397073329296,0.21256909937304383,0.3756459657315642,173,1.1791907514450868,1.0,0.17119236456512973,1.0,2.0,173,0.9623332174521775,1.0,0.014290516279276525,0.5615298816701872,1.0,173,357.4913294797688,361.0,377.4141685710445,323.0,379.80000000000007,173,103.34682080924856,95.0,421.84413227584355,83.0,143.4,173,7.652389501315425,7.679214615059545,0.0243524773701379,7.388896040441494,7.912615878786595
follow_circle_out1.125_EI0.875,confirmation,2612,847301,follow_circle_out1.125_EI1,圆核｜离核EE×1.125，同核EI×0.875,primary,TA,73,1.0,0.4520547945205479,0.7608966376089664,1.0,0.3279443383677837,0.42857142857142855,15,73,-26.209963350534963,-30.27945839187887,-16.49171246468978,11.26027397260274,0.2990947913770934,102,73,16.136986301369863,16.0,0.2309741248097412,16.0,17.39999999999999,73,53.0958904109589,50.0,495.337899543379,28.0,122.0,73,56.768583837670846,60.10191472868246,77.2954424606251,33.76902476234191,62.284688714974614,73,56.542030410557196,59.75807657393034,71.24852586205243,34.375704277659864,61.78180200915958,73,0.24583107433804857,0.25214033909686084,0.000546608536037698,0.20136310154071127,0.27900590280437615,73,1.0410958904109588,1.0,0.03995433789954337,1.0,1.0,73,0.9992302893137602,1.0,3.4705465221590615e-05,1.0,1.0,73,341.6164383561644,352.0,252.8508371385084,318.0,357.4,73,91.06849315068493,86.0,138.0091324200913,82.0,118.39999999999999,73,7.610380530369844,7.641738805099729,0.028959916414541747,7.3510936433852,7.862017564929106
follow_circle_out1.125_EI0.875,confirmation,2612,847301,follow_circle_out1.125_EI1,圆核｜离核EE×1.125，同核EI×0.875,primary,TB,100,1.0,0.77,0.9872727272727272,1.0,0.1955740600555135,0.5285714285714286,15,100,35.11464114199043,-10.375296090294068,37.10450438821344,14.38,0.3584007232459647,105,100,17.68,18.0,0.46222222222222237,16.0,18.0,100,71.62,72.0,101.79353535353533,62.0,76.1,100,-39.14637925589523,-56.94786526961616,679.374419515432,-59.67607977740742,9.935675768139106,100,-38.45196945968809,-55.99652046328265,666.4942933658965,-58.65755441738488,10.676284546111482,100,0.2989550145658563,0.284090118441258,0.0013947685017859314,0.2695066503618221,0.38258778414817796,100,1.28,1.0,0.24404040404040397,1.0,2.0,100,0.9353983549932221,1.0,0.0230660562565488,0.5486647826864803,1.0,100,369.08,372.0,150.33696969696973,341.95,393.05,100,112.31,98.0,440.2160606060606,90.95,145.05,100,7.6830560501057,7.681875656135571,0.018996377662958603,7.4102114321275385,7.992239390794098
follow_circle_out1.125_EI0.875,confirmation,2612,847301,follow_circle_out1.125_EI1,圆核｜离核EE×1.125，同核EI×0.875,all_detected,ALL,184,1.0,0.6222826086956521,0.8824110671936759,1.0,0.22310798824158992,-0.48571428571428565,15,184,-8.274972345533001,-30.10407010848494,36.94757763326779,12.934782608695652,0.38401665417522024,105,184,16.98913043478261,17.0,0.9507008790686625,16.0,18.0,184,62.92391304347826,64.0,345.6116654787361,30.0,81.39999999999998,184,4.710347166438413,7.870121271230801,2706.051010307118,-59.33371075779996,61.65712770633663,184,4.983687511057961,8.236224752758972,2652.474711756561,-58.33745736754609,61.417799171189834,184,0.2742907807228258,0.2741736068947348,0.001728397075706431,0.2111427211722054,0.3732973983498689,184,1.173913043478261,1.0,0.16631028747921123,1.0,2.0,184,0.9644903766710565,1.0,0.013506614712422517,0.5649533363004976,1.0,184,356.9130434782609,358.0,368.07982893799004,323.0,374.85,184,102.5054347826087,95.0,415.11472440009504,83.0,142.85,184,7.653854672703447,7.679361407730003,0.023819798601349473,7.393334850152349,7.899407820210424
follow_circle_out1.125_EI0.875,confirmation,2612,847301,follow_circle_out1.125_EI1,圆核｜离核EE×1.125，同核EI×0.875,all_detected,TA,84,1.0,0.4464285714285714,0.7575757575757575,1.0,0.3312494046865487,0.42857142857142855,15,84,-26.553547686467937,-30.884532678215827,-15.996424732336624,11.214285714285714,0.29937874549263493,102,84,16.166666666666668,16.0,0.28514056224899603,16.0,18.0,84,52.57142857142857,50.0,441.0189328743546,28.0,121.09999999999997,84,56.920735764454655,60.22312180062727,79.88372519446074,32.35862801969099,62.25268674600629,84,56.692802952422305,59.931099609962985,74.1249096748689,32.995913606836375,61.62971216234837,84,0.24492859757636082,0.2491809974363588,0.000541717649933375,0.19789333264906236,0.2780812698919701,84,1.0476190476190477,1.0,0.04589787722317843,1.0,1.0,84,0.9991237358113357,1.0,3.350490308563943e-05,1.0,1.0,84,342.42857142857144,352.5,241.54905335628231,318.15,357.0,84,90.83333333333333,86.0,136.47791164658634,82.0,118.85,84,7.619091128176956,7.665656426498485,0.02760958280529356,7.373678471750623,7.857335723239775
follow_circle_out1.125_EI0.875,confirmation,2612,847301,follow_circle_out1.125_EI1,圆核｜离核EE×1.125，同核EI×0.875,all_detected,TB,100,1.0,0.77,0.9872727272727272,1.0,0.1955740600555135,0.5285714285714286,15,100,35.11464114199043,-10.375296090294068,37.10450438821344,14.38,0.3584007232459647,105,100,17.68,18.0,0.46222222222222237,16.0,18.0,100,71.62,72.0,101.79353535353533,62.0,76.1,100,-39.14637925589523,-56.94786526961616,679.374419515432,-59.67607977740742,9.935675768139106,100,-38.45196945968809,-55.99652046328265,666.4942933658965,-58.65755441738488,10.676284546111482,100,0.2989550145658563,0.284090118441258,0.0013947685017859314,0.2695066503618221,0.38258778414817796,100,1.28,1.0,0.24404040404040397,1.0,2.0,100,0.9353983549932221,1.0,0.0230660562565488,0.5486647826864803,1.0,100,369.08,372.0,150.33696969696973,341.95,393.05,100,112.31,98.0,440.2160606060606,90.95,145.05,100,7.6830560501057,7.681875656135571,0.018996377662958603,7.4102114321275385,7.992239390794098
up3__ellipse4__EI_same_core_scale_0.75__x_plus075,response,2511,847101,up3__ellipse4__EI_same_core_scale_0.75,椭圆4:1｜离核EE×1，同核EI×0.75｜x_plus075,primary,ALL,157,1.0,0.9745222929936306,1.0,1.0,0.18102458527847318,-0.9571428571428571,15,157,34.69762558686489,-27.85565178699617,36.04326884007496,14.929936305732484,0.4549759099395243,105,157,16.668789808917197,16.0,0.8895966029723988,16.0,18.0,157,65.10828025477707,74.0,225.40486689531275,36.0,76.0,157,-27.713073527394595,-56.19841860465385,1994.7954011458605,-58.2216260765912,57.40928953348338,157,-28.017301633025134,-55.915535524920415,1933.708919812377,-57.89721921577584,56.072467240513646,157,0.28025427146327037,0.28114630467571644,0.0009567421432062378,0.23699159966354577,0.34150092357348233,157,1.9745222929936306,2.0,0.40960313571778534,1.0,3.0,157,0.9222452450041382,0.9325842696629213,0.009820712411099341,0.8048373795397276,1.0,157,371.2738853503185,373.0,145.8796341662584,344.0,395.2,157,104.88535031847134,97.0,346.4098481136698,89.0,148.0,157,7.771986788567903,7.774942498841682,0.010671095748524323,7.615079446109438,8.002973192848069
up3__ellipse4__EI_same_core_scale_0.75__x_plus075,response,2511,847101,up3__ellipse4__EI_same_core_scale_0.75,椭圆4:1｜离核EE×1，同核EI×0.75｜x_plus075,primary,TA,29,1.0,0.9137931034482758,1.0,1.0,0.15693003479270617,0.7321428571428571,15,29,-24.564081422062372,-30.88398807131889,14.77875216716484,14.758620689655173,0.2395128852119173,105,29,16.06896551724138,16.0,0.13793103448275862,16.0,16.0,29,50.0,50.0,268.85714285714283,33.6,55.199999999999996,29,54.88173492612913,56.80122023809599,47.555211819105125,45.99135712645657,59.159154137531004,29,53.497472381643796,55.522011486995325,45.42556873960212,45.78058413392646,57.466314318211516,29,0.2397505821797,0.24119916412152387,0.00017251657460454962,0.2109116349446726,0.25576468729445295,29,2.0344827586206895,2.0,0.03448275862068967,2.0,2.0,29,0.898303733813109,0.900517063081696,0.000570829687383295,0.8617573990553659,0.9315216007046533,29,374.3448275862069,376.0,67.3768472906404,364.8,388.99999999999994,29,106.86206896551724,106.0,103.48029556650246,95.2,128.39999999999998,29,7.7859124736420915,7.774942498841682,0.005693406074815722,7.712081115797802,7.92915189028398
up3__ellipse4__EI_same_core_scale_0.75__x_plus075,response,2511,847101,up3__ellipse4__EI_same_core_scale_0.75,椭圆4:1｜离核EE×1，同核EI×0.75｜x_plus075,primary,TB,128,1.0,0.98828125,1.0,1.0,0.22982178904870051,0.5249999999999999,15,128,34.88185424503172,-16.23827483265195,36.08909143750507,14.96875,0.35003192389253995,105,128,16.8046875,16.0,0.9615526574803149,16.0,18.0,128,68.53125,74.0,153.66830708661416,36.7,76.0,128,-46.42595981764606,-56.806640309617705,529.128637977516,-58.25252625031317,10.909542365212467,128,-46.48549262072357,-56.45681335144309,504.20551526748477,-57.952508113201475,9.905943339239448,128,0.2894308885665793,0.28409052423590175,0.0006776887806492157,0.2654730833482801,0.35256148718676084,128,1.9609375,2.0,0.4945250984251969,1.0,3.0,128,0.9276694936333554,0.938138651414981,0.011776843665598813,0.5886706045609484,1.0,128,370.578125,373.0,161.69463582677164,344.0,395.65,128,104.4375,95.0,401.6023622047244,89.0,149.29999999999998,128,7.768831750543281,7.774235437584288,0.01179824885294696,7.614262980490292,8.004199537080375
up3__ellipse4__EI_same_core_scale_0.75__x_plus075,response,2511,847101,up3__ellipse4__EI_same_core_scale_0.75,椭圆4:1｜离核EE×1，同核EI×0.75｜x_plus075,all_detected,ALL,163,1.0,0.9754601226993864,1.0,1.0,0.18119652072452844,-0.9571428571428571,15,163,34.72396800461502,-27.756357940313865,36.01844302439895,14.932515337423313,0.4622047701069671,105,163,16.69325153374233,16.0,0.9053245474513367,16.0,18.0,163,65.37423312883436,74.0,219.48254184655005,36.0,76.0,163,-28.717883677012573,-56.3205437553097,1948.3649419677793,-58.21393127839856,57.26406671502091,163,-29.01308188631612,-56.09180589231619,1888.8132027602578,-57.879315783576565,55.9687394241977,163,0.2806341396288656,0.2815098705618628,0.0009302130830102554,0.23740070244720982,0.33905015863386945,163,1.9754601226993864,2.0,0.4191471635234416,1.0,3.0,163,0.9230497712218789,0.9320069960647136,0.009534355048924536,0.857438700913224,1.0,163,371.0122699386503,373.0,149.7035522229796,344.0,395.0,163,104.65644171779141,97.0,337.23926380368096,89.0,147.9,163,7.769718699516857,7.7753045072540035,0.011059576685808177,7.614493448385822,8.002393346122751
up3__ellipse4__EI_same_core_scale_0.75__x_plus075,response,2511,847101,up3__ellipse4__EI_same_core_scale_0.75,椭圆4:1｜离核EE×1，同核EI×0.75｜x_plus075,all_detected,TA,29,1.0,0.9137931034482758,1.0,1.0,0.15693003479270617,0.7321428571428571,15,29,-24.564081422062372,-30.88398807131889,14.77875216716484,14.758620689655173,0.2395128852119173,105,29,16.06896551724138,16.0,0.13793103448275862,16.0,16.0,29,50.0,50.0,268.85714285714283,33.6,55.199999999999996,29,54.88173492612913,56.80122023809599,47.555211819105125,45.99135712645657,59.159154137531004,29,53.497472381643796,55.522011486995325,45.42556873960212,45.78058413392646,57.466314318211516,29,0.2397505821797,0.24119916412152387,0.00017251657460454962,0.2109116349446726,0.25576468729445295,29,2.0344827586206895,2.0,0.03448275862068967,2.0,2.0,29,0.898303733813109,0.900517063081696,0.000570829687383295,0.8617573990553659,0.9315216007046533,29,374.3448275862069,376.0,67.3768472906404,364.8,388.99999999999994,29,106.86206896551724,106.0,103.48029556650246,95.2,128.39999999999998,29,7.7859124736420915,7.774942498841682,0.005693406074815722,7.712081115797802,7.92915189028398
up3__ellipse4__EI_same_core_scale_0.75__x_plus075,response,2511,847101,up3__ellipse4__EI_same_core_scale_0.75,椭圆4:1｜离核EE×1，同核EI×0.75｜x_plus075,all_detected,TB,134,1.0,0.9888059701492538,1.0,1.0,0.22991507263079003,0.5142857142857142,15,134,34.898499099377204,-15.850203358652651,36.05854303921833,14.970149253731343,0.3524609799296787,105,134,16.828358208955223,16.0,0.9703175850072948,16.0,18.0,134,68.70149253731343,74.0,148.0455616653574,37.3,76.0,134,-46.81033844933428,-56.8356646110733,509.4920055823569,-58.24488255583674,10.634320174851377,134,-46.86984363087461,-56.48317210389905,485.38571097460016,-57.94996656649164,9.617341419478175,134,0.289482073703685,0.28414061284507774,0.0006533928340367028,0.2655774147890297,0.3487844426389317,134,1.962686567164179,2.0,0.502356637863315,1.0,3.0,134,0.9284052569297471,0.9379414480919167,0.011330679530699172,0.5914172549054334,1.0,134,370.2910447761194,373.0,165.21540792279208,342.95,395.35,134,104.17910447761194,95.5,387.69700370328803,88.65,148.7,134,7.76621407675841,7.775801828187223,0.012202897012804059,7.6081788951274225,8.003381974258838
follow_circle_out1.125_EI1,confirmation,2611,847301,up3__circle,圆核｜离核EE×1.125，同核EI×1,primary,ALL,150,1.0,0.9166666666666666,0.9824242424242424,1.0,0.16300252908447146,-0.9285714285714284,15,150,36.27654592431827,-25.07545920002722,101.79893368431816,14.426666666666666,0.44957904972707247,105,150,16.093333333333334,16.0,0.38049217002237146,16.0,18.0,150,93.04,88.0,647.501744966443,50.0,136.0,150,-14.35448698024178,-47.83614136600818,3595.0955491163754,-71.91044024907168,73.47283709273178,150,-11.990839591893181,-42.30829634813563,3243.4546975847975,-67.33149826923436,68.24717351551952,150,0.10503906983452217,0.09529997803121937,0.0019474238015057927,0.05370738242303654,0.18375876305425948,150,2.033333333333333,2.0,0.5961968680089486,1.0,4.0,150,0.9199267944712284,0.9477343049754945,0.009493940397147724,0.6841800136137715,1.0,150,359.05333333333334,361.0,852.8025055928413,305.45,392.0,150,90.43333333333334,88.0,89.6565995525727,79.0,107.0,150,7.611193441657033,7.553123456245762,0.1347105266153101,7.157118293470119,8.186555835039485
follow_circle_out1.125_EI1,confirmation,2611,847301,up3__circle,圆核｜离核EE×1.125，同核EI×1,primary,TA,43,1.0,0.8255813953488372,0.9704016913319239,1.0,0.155402067379739,0.3142857142857143,15,43,86.51943616829521,-29.496632628212957,95.2808577965936,13.86046511627907,0.2876189904128528,105,43,15.837209302325581,16.0,0.2823920265780731,14.1,16.0,43,98.46511627906976,116.0,996.9213732004431,48.2,123.8,43,68.04767061680636,67.66410256410745,66.72132066576687,58.0093533834578,77.41063333333368,43,65.58248103898508,65.97933114035004,17.24959990642529,61.88825088339981,69.76178106585503,43,0.09677169842085077,0.08615004122011542,0.0016365824818855624,0.0468016964902029,0.15870389870569485,43,2.0,2.0,0.09523809523809523,2.0,2.0,43,0.9288907214344474,0.9251473981030505,0.0008328684205456197,0.8903413859873676,0.9756321195858186,43,384.27906976744185,384.0,36.06312292358804,375.0,392.0,43,94.83720930232558,94.0,66.42524916943522,86.0,107.69999999999999,43,7.972995311125486,8.056763151614058,0.047198066220655296,7.685721396027887,8.208404868197585
follow_circle_out1.125_EI1,confirmation,2611,847301,up3__circle,圆核｜离核EE×1.125，同核EI×1,primary,TB,107,1.0,0.9532710280373832,0.9872557349192864,1.0,0.20885216288047617,0.5357142857142856,15,107,36.2145985942916,-2.7968672371726795,103.5230563801637,14.654205607476635,0.36508521126370114,105,107,16.19626168224299,16.0,0.3856462704990301,16.0,18.0,107,90.85981308411215,84.0,498.42355845529886,70.6,137.39999999999998,107,-47.4693727435415,-64.22040650406507,1165.6248681983716,-72.40147136177912,23.777748917748237,107,-43.16516470523678,-61.42246515287775,1130.2441426770615,-69.21818739549107,27.977640798225895,107,0.10836147143067047,0.09656500151991083,0.0020500901225288634,0.055556323363839505,0.19127985518058185,107,2.046728971962617,2.0,0.7996825956621406,1.0,4.0,107,0.9163244686822711,0.9541586604446884,0.012969556582279286,0.6654920858898282,1.0,107,348.9158878504673,357.0,822.5871980250397,304.3,387.7,107,88.66355140186916,86.0,88.67818726855936,78.3,106.69999999999999,107,7.465796428693076,7.450027173161185,0.09621521715651299,7.123372362288263,7.9710992401844925
follow_circle_out1.125_EI1,confirmation,2611,847301,up3__circle,圆核｜离核EE×1.125，同核EI×1,all_detected,ALL,186,1.0,0.9193548387096775,0.9833822091886607,1.0,0.16166919575113814,-0.9285714285714284,15,186,36.19646764315803,-25.17426206392429,99.34979512823861,14.46774193548387,0.4657883778221328,105,186,16.086021505376344,16.0,0.3276954373728567,16.0,18.0,186,91.81720430107526,86.0,627.40424295263,50.0,137.5,186,-18.580744023282655,-61.57920204684888,3518.5679907965437,-71.67855503564715,73.52639097744395,186,-16.591642546878948,-47.63691047283464,3218.5706377652523,-67.36202270651665,68.37565108894341,186,0.10707248331053497,0.09559411292391257,0.001976963008354736,0.05359943448936875,0.18347822311564024,186,1.9731182795698925,2.0,0.5884626562045917,1.0,4.0,186,0.9270618375137596,0.9526171520195247,0.008641095428601885,0.7100671687411729,1.0,186,356.1666666666667,358.5,866.0747747747748,305.0,391.0,186,89.51612903225806,87.0,95.49433304272014,77.25,107.0,186,7.582366632246271,7.506952363409838,0.1218666922521222,7.160981964344189,8.182991602582236
