subject,seed,variant,step_bucket,n_decisions,terminal_fraction,observed_next_set_size_mean,predicted_conditional_next_set_size_mean,positive_nll_per_nonterminal_decision,negative_nll_per_nonterminal_decision,conditioning_log_z_per_nonterminal_decision,stop_nll_per_decision,normalized_total_nll_per_decision,eligible_contacts_mean,hazard_mean,hazard_std
epilepsiae_384,17,local_isotropic,2,4299,0.0,1.0,1.6021324383369082,1.4346408026417927,1.026144979775448,-0.3092013740168475,0.29302694149167935,0.349230192841726,7.0,0.1694048004729776,0.09612394231955569
epilepsiae_384,17,local_isotropic,3,4299,0.0,1.0,1.441882347907152,1.5787061402199283,0.7744949679704292,-0.4486416650780402,0.31081110292582775,0.36922842433969333,6.0,0.15533818686526557,0.07892903234780248
epilepsiae_384,17,local_isotropic,4plus,12009,0.35798151386460153,1.0,1.252077773882275,1.8831559770666098,0.4750064797618993,-0.7767244393299262,0.6308740668403571,0.42793188588286873,3.9613623115996335,0.13702720850608557,0.05801716003576943
epilepsiae_384,29,full,1,4299,0.0,1.0,1.767998813589229,1.4258592312500997,1.3078201878501832,-0.21643056995104085,0.27974971881958616,0.3496248209961201,8.0,0.17860759387631667,0.10975953379394165
epilepsiae_384,29,full,2,4299,0.0,1.0,1.6008236059044605,1.43722281708194,1.023821167288271,-0.3105554430037224,0.2933093565603082,0.34911398541811256,7.0,0.16906580102074817,0.09571320321717046
epilepsiae_384,29,full,3,4299,0.0,1.0,1.4403377378542628,1.5827353396648443,0.7717199748502966,-0.45097957115945153,0.31149737826308344,0.36916218693646025,6.0,0.15482417217555122,0.0783459199120475
epilepsiae_384,29,full,4plus,12009,0.35798151386460153,1.0,1.2511564089993803,1.8868317851611873,0.4730874949572436,-0.7797073717192429,0.6309772072005975,0.42773906448510257,3.9613623115996335,0.1365061531883521,0.057383806331985726
epilepsiae_384,29,local_isotropic,1,4299,0.0,1.0,1.7674336344277013,1.4263473211454394,1.307017474821309,-0.21645938653672983,0.2800381542100312,0.349617945455004,8.0,0.17851486323007498,0.10972784063369106
epilepsiae_384,29,local_isotropic,2,4299,0.0,1.0,1.6020378777368716,1.434774894193263,1.0259921574623327,-0.30927667618395294,0.2930416447850907,0.3492188600366786,7.0,0.16938255544193295,0.09610983293229747
epilepsiae_384,29,local_isotropic,3,4299,0.0,1.0,1.4418016587094946,1.5788663142176897,0.7743590473571924,-0.4487453563296939,0.31086631990136343,0.3692243875244228,6.0,0.15531379329383538,0.07891474531129236
epilepsiae_384,29,local_isotropic,4plus,12009,0.35798151386460153,1.0,1.2520297756117404,1.8833641154127716,0.4749213312649686,-0.7768631772066152,0.6308251849681081,0.4279027171375881,3.9613623115996335,0.1370030660153478,0.05800201237914804
epilepsiae_384,43,full,1,4299,0.0,1.0,1.7679975554783585,1.4258609255515984,1.3078180952969072,-0.21643167058719784,0.27968234481006676,0.3496162118839275,8.0,0.17860732507916063,0.10975930983619915
epilepsiae_384,43,full,2,4299,0.0,1.0,1.6008081441853383,1.4372470716899635,1.0237961244933953,-0.3105684603327944,0.2932570300160031,0.3491045379809376,7.0,0.16906209176161502,0.09571040611743953
epilepsiae_384,43,full,3,4299,0.0,1.0,1.4403162131163167,1.582780157815239,0.7716836960306059,-0.45100807494445294,0.31146149177037136,0.36915287844529415,6.0,0.15481758568920448,0.07834170420787163
epilepsiae_384,43,full,4plus,12009,0.35798151386460153,1.0,1.251139048427979,1.886900092297664,0.47305529979119715,-0.7797590240027387,0.6309631763683982,0.42773145295624815,3.9613623115996335,0.13649735738297217,0.057378963859468265
epilepsiae_384,43,local_isotropic,1,4299,0.0,1.0,1.7674412919731561,1.426339156908843,1.3070298566479042,-0.21645531279602773,0.27997076769307244,0.3496105585567286,8.0,0.17851632388114252,0.109728865124655
epilepsiae_384,43,local_isotropic,2,4299,0.0,1.0,1.6020415781805462,1.4347704687131406,1.02599828352007,-0.30927389703905056,0.29298686686498143,0.3492116745798772,7.0,0.16938341495074402,0.09611031770408562
epilepsiae_384,43,local_isotropic,3,4299,0.0,1.0,1.4418004913629074,1.5788691270956663,0.7743571440854203,-0.44874708415555625,0.3108264545979588,0.36921760693724626,6.0,0.15531343145925075,0.07891453769472331
epilepsiae_384,43,local_isotropic,4plus,12009,0.35798151386460153,1.0,1.2520265647188438,1.8833739989994498,0.47491494563667264,-0.7768730631707285,0.6308089855902732,0.4278956628957812,3.9613623115996335,0.13700143492695102,0.058001442256746104
epilepsiae_442,17,full,1,534,0.0,1.0,2.029515435913607,1.964007257158482,1.6885311766219981,-0.16972850374549373,0.27196757712615005,0.2681983933686527,14.0,0.12236069154813395,0.057453101328256304
epilepsiae_442,17,full,2,534,0.0,1.0,1.9402057052755728,1.9030929986243008,1.5531606206163733,-0.1950492868905994,0.2819303711073883,0.27254882334288194,13.0,0.12289643537676592,0.05842372241266563
epilepsiae_442,17,full,3,534,0.0,1.0,1.8351171127303878,1.928103609754027,1.4040402430756438,-0.23315657490815472,0.29390551209898613,0.2827410658350421,12.0,0.12135728943798424,0.0574237270035176
epilepsiae_442,17,full,4plus,3630,0.14710743801652892,1.0,1.4857641503243737,2.042321004542201,0.8560189248615688,-0.5250150379916698,0.45533663628464455,0.3272980925305283,7.8545454545454545,0.11137665530691,0.047800056287656
epilepsiae_442,17,local_isotropic,1,534,0.0,1.0,2.0304795830292273,1.9508654780008732,1.6886717800016726,-0.16911706989564215,0.2723741437445821,0.2673424522751063,14.0,0.12249109537811907,0.05829131001807588
epilepsiae_442,17,local_isotropic,2,534,0.0,1.0,1.9405767645435936,1.8899347559786577,1.5524348425821273,-0.19437070214677557,0.28255696031034044,0.271581219748027,13.0,0.12299940422293257,0.05958949682238215
epilepsiae_442,17,local_isotropic,3,534,0.0,1.0,1.834831305389828,1.916711183720981,1.402676842651836,-0.23254046706743078,0.2946786223374952,0.2817938484702402,12.0,0.12140626003765151,0.058709368020882474
epilepsiae_442,17,local_isotropic,4plus,3630,0.14710743801652892,1.0,1.4849723961175771,2.0363919458147297,0.8542888829736375,-0.5255902203935412,0.4555157111668261,0.3264602470710105,7.8545454545454545,0.11130585558359923,0.04894375001715348
epilepsiae_442,29,full,1,534,0.0,1.0,2.029516452281367,1.9639988219939721,1.6885317873492478,-0.1697280507439342,0.2719072890216361,0.2681935605443517,14.0,0.12236080679290554,0.0574535014387955
epilepsiae_442,29,full,2,534,0.0,1.0,1.940173153533164,1.9031407346337048,1.5531153033034601,-0.19506105729430767,0.28191763014847476,0.27254712390702496,13.0,0.12289292515567238,0.05842115934956739
epilepsiae_442,29,full,3,534,0.0,1.0,1.8350664648534711,1.9281873623313013,1.4039679245397145,-0.23317997162808107,0.2939426655542968,0.2827431650664363,12.0,0.12135112980242846,0.057419041678825763
epilepsiae_442,29,full,4plus,3630,0.14710743801652892,1.0,1.4857202127528957,2.0424267390522632,0.8559488423953793,-0.5250712018831489,0.4554182282754713,0.327298827160444,7.8545454545454545,0.11136731300664122,0.047794026655026585
epilepsiae_442,29,local_isotropic,1,534,0.0,1.0,2.0304798793057417,1.9508648750215194,1.6886721625279606,-0.1691169754463733,0.2723168297954359,0.2673383494213247,14.0,0.12249112482798305,0.05829134454237654
epilepsiae_442,29,local_isotropic,2,534,0.0,1.0,1.9405658075486998,1.889954562701756,1.5524199631475133,-0.19437482037866807,0.28253663476927016,0.27157971847999024,13.0,0.12299820353263144,0.059588297425911554
epilepsiae_442,29,local_isotropic,3,534,0.0,1.0,1.8348146029513073,1.9167438748316261,1.4026534369095163,-0.23254848631869712,0.2946974142563627,0.28179551997323404,12.0,0.12140419431692955,0.058707306121781426
epilepsiae_442,29,local_isotropic,4plus,3630,0.14710743801652892,1.0,1.4849581462199049,2.0364302005598125,0.8542663122158188,-0.5256089634270353,0.4555757515141797,0.3264615652833917,7.8545454545454545,0.11130275546427304,0.0489412454168984
epilepsiae_442,43,full,1,534,0.0,1.0,2.0295155583489604,1.9640064256150227,1.6885312697269712,-0.1697284527506514,0.2718085484596688,0.26818698507507255,14.0,0.12236070505007333,0.05745314192457328
epilepsiae_442,43,full,2,534,0.0,1.0,1.9401695826432286,1.9031541867569357,1.5531112690452473,-0.19506261923175292,0.28181946126601254,0.2725401767566495,13.0,0.12289251013278585,0.05842036153814421
epilepsiae_442,43,full,3,534,0.0,1.0,1.8350618230678728,1.9282034092798346,1.4039621092763286,-0.2331825111633636,0.2938449451295257,0.2827356627101942,12.0,0.12135052304745793,0.05741797079602267
epilepsiae_442,43,full,4plus,3630,0.14710743801652892,1.0,1.485716459246718,2.0424420907019054,0.8559432903090607,-0.5250765312362072,0.4553650724861587,0.3272944264636265,7.8545454545454545,0.11136643773422501,0.047792903660144895
epilepsiae_442,43,local_isotropic,1,534,0.0,1.0,2.0304797909762162,1.9508650551345532,1.6886720482922009,-0.16911700367311622,0.2722213441123276,0.2673315317047118,14.0,0.12249111604040316,0.05829133410932784
epilepsiae_442,43,local_isotropic,2,534,0.0,1.0,1.9405633055817988,1.889959090225184,1.5524165642436452,-0.19437576171858553,0.2824440131054523,0.27157260814274564,13.0,0.12299792922339378,0.059588020760327744
epilepsiae_442,43,local_isotropic,3,534,0.0,1.0,1.8348108884063268,1.9167511339006116,1.40264822720293,-0.23255027031433168,0.29460780445594387,0.28178807460376293,12.0,0.1214037347509471,0.058706844381032505
epilepsiae_442,43,local_isotropic,4plus,3630,0.14710743801652892,1.0,1.484955013589419,2.0364386333335927,0.854261350813594,-0.5256130855102705,0.455529903685016,0.326456988605077,7.8545454545454545,0.11130207333981998,0.04894068877580578
epilepsiae_583,17,full,1,1566,0.0,1.0,1.6712376931212243,1.5712917273725266,1.229459380569902,-0.2570248511201989,0.2793391125447898,0.4705108948945011,6.0,0.2157583538553473,0.08325543433803863
epilepsiae_583,17,full,2,1566,0.0,1.0,1.5307784638036557,1.4369364313084607,0.9772276816100898,-0.3316396353626291,0.29926351611909074,0.47635759873500555,5.0,0.22067398357356832,0.0841022271416927
epilepsiae_583,17,full,3,1566,0.0006385696040868455,1.0,1.3671964789733457,1.4036419190594642,0.6929370138050605,-0.47109681159058947,0.3269250066149172,0.4878422861035529,4.0,0.21571688712204717,0.08252039047671693
epilepsiae_583,17,full,4plus,2421,0.6464270962412226,1.0,1.1790460055808591,1.4561948895520118,0.3388546924233049,-0.8338706166376703,0.8702775978992028,0.4988511417671333,2.565881866997109,0.20088638342374474,0.07186566659986669
epilepsiae_583,17,local_isotropic,1,1566,0.0,1.0,1.6695697585498095,1.5718880790404908,1.2258782914380661,-0.25834306989985373,0.27962647491144577,0.46984162924834844,6.0,0.21528065381849637,0.08269901149111047
epilepsiae_583,17,local_isotropic,2,1566,0.0,1.0,1.5292039766788001,1.436868940025192,0.9737372467092507,-0.33315419711444194,0.2996781988473012,0.47542603769345876,5.0,0.2201365720010266,0.08400429904614083
epilepsiae_583,17,local_isotropic,3,1566,0.0006385696040868455,1.0,1.3660691610147648,1.4052907303172413,0.6917137341268391,-0.47196570157947015,0.32731376579294913,0.4878287070745323,4.0,0.21532629554385493,0.08290130188063863
epilepsiae_583,17,local_isotropic,4plus,2421,0.6464270962412226,1.0,1.1786749685841131,1.45863727657187,0.3389858316587867,-0.8349109346065499,0.8705734727211009,0.4992540632758083,2.565881866997109,0.20069915085671225,0.07222087664575404
epilepsiae_583,29,full,1,1566,0.0,1.0,1.6712368043132162,1.5713574041759228,1.2294801951986967,-0.2570249147783254,0.2793349252218573,0.4705246016363522,6.0,0.21575836605095605,0.08325929027685161
epilepsiae_583,29,full,2,1566,0.0,1.0,1.5307790094414246,1.4369246092244077,0.9772252237217339,-0.3316397813565441,0.2992931628735885,0.47636064289263774,5.0,0.2206742024141139,0.08410479995419273
epilepsiae_583,29,full,3,1566,0.0006385696040868455,1.0,1.3671648904332452,1.4037979148503308,0.6928856154856889,-0.4711780860728861,0.3270127149019813,0.48787004019928404,4.0,0.21569665918073214,0.08250354338582334
epilepsiae_583,29,full,4plus,2421,0.6464270962412226,1.0,1.179029261846882,1.4564381836234277,0.33882207914821266,-0.8340407049726539,0.8701104710228584,0.49877284728188936,2.565881866997109,0.20085176459682072,0.07182625343188752
epilepsiae_583,29,local_isotropic,1,1566,0.0,1.0,1.6695687095108174,1.5718902087402677,1.2258768178282697,-0.25834366371701206,0.27961732077454665,0.4698401139376838,6.0,0.21528038989377093,0.08269900371507494
epilepsiae_583,29,local_isotropic,2,1566,0.0,1.0,1.5292023826248216,1.4368722430555243,0.9737348058804001,-0.3331555786992134,0.2996974119871562,0.4754297764447726,5.0,0.2201360408953532,0.0840041716583863
epilepsiae_583,29,local_isotropic,3,1566,0.0006385696040868455,1.0,1.3660677333328697,1.4052937711211309,0.691710953172257,-0.4719679978285812,0.3273644381753016,0.48784086639526386,4.0,0.21532559115997,0.08290110862947349
epilepsiae_583,29,local_isotropic,4plus,2421,0.6464270962412226,1.0,1.1786741432985415,1.458640518192866,0.33898407785480517,-0.8349141696016184,0.870458498028176,0.4991963257961596,2.565881866997109,0.20069836854146775,0.07222065311172936
epilepsiae_583,43,full,1,1566,0.0,1.0,1.6712427805276802,1.5713248318173416,1.2294815996167532,-0.25702190640269235,0.27927195405900074,0.47050941318173284,6.0,0.2157597699317245,0.08325798290360968
epilepsiae_583,43,full,2,1566,0.0,1.0,1.5307821233229306,1.436913409927508,0.9772293668651811,-0.3316363549496095,0.2992563876729257,0.4763525619032004,5.0,0.2206753491050104,0.08410531101921981
epilepsiae_583,43,full,3,1566,0.0006385696040868455,1.0,1.3671721389072584,1.4037593070558696,0.692899418050816,-0.47115739023341,0.32700240828132976,0.48786643685268816,4.0,0.21570172582966535,0.08250886001189181
epilepsiae_583,43,full,4plus,2421,0.6464270962412226,1.0,1.1790324752287733,1.4563862685451292,0.3388299953714125,-0.834004377310554,0.8700612353337344,0.4987447748559244,2.565881866997109,0.2008595076871499,0.07183615156060376
epilepsiae_583,43,local_isotropic,1,1566,0.0,1.0,1.6695778690749281,1.571871609058985,1.2258896814395093,-0.25833847952882516,0.2795542017498577,0.46982950211991953,6.0,0.2152826941466239,0.08269906970803466
epilepsiae_583,43,local_isotropic,2,1566,0.0,1.0,1.5292100943649607,1.4368551186819203,0.9737467853303651,-0.3331485075337865,0.2996589582415805,0.4754224709440157,5.0,0.2201386934690289,0.0840052701824509
epilepsiae_583,43,local_isotropic,3,1566,0.0006385696040868455,1.0,1.3660719146462612,1.4052834707335087,0.691720090248111,-0.4719603721117109,0.32735555169039443,0.48784025934364134,4.0,0.21532789524461587,0.08290256398923695
epilepsiae_583,43,local_isotropic,4plus,2421,0.6464270962412226,1.0,1.1786755875416985,1.4586347700310816,0.3389880030160002,-0.8349086164421966,0.8704092006952598,0.49916951626866973,2.565881866997109,0.20070001829360862,0.07222186872653727
epilepsiae_590,17,full,1,997,0.0,1.0,1.808999320670133,2.306876067230898,1.3601366006186124,-0.2554647043934813,0.2720224834934833,0.24557136312996822,15.0,0.09341416680556508,0.04500386868006325
epilepsiae_590,17,full,2,997,0.0,1.0,1.7402727414662835,2.2864843281715035,1.2564866402309312,-0.28789099656472783,0.28319196664132856,0.2527337098913604,14.0,0.09328125005784053,0.04456695931417789
epilepsiae_590,17,full,3,997,0.0,1.0,1.668384755346717,2.333482689608994,1.1537137411022287,-0.32949048002498693,0.2957064737576555,0.26564710957260784,13.0,0.09254475877445863,0.04325955153696533
epilepsiae_590,17,full,4plus,6117,0.1629883930031061,1.0,1.4690640164381545,2.3131913753573556,0.8359161801307939,-0.5151157585224599,0.4675241026033553,0.28548005543265625,9.309955860716038,0.09238535553761609,0.04136862037866683
epilepsiae_590,17,local_isotropic,1,997,0.0,1.0,1.8090704652125054,2.306146343825911,1.3601014766829642,-0.2554170933598968,0.2723165675970654,0.24554315298307056,15.0,0.09342208013519678,0.0450271575754983
epilepsiae_590,17,local_isotropic,2,997,0.0,1.0,1.7409518138161824,2.2849568422460806,1.257284319691191,-0.28748503504671974,0.2833210662307421,0.2527197995086649,14.0,0.09335544325508247,0.04463909027870538
epilepsiae_590,17,local_isotropic,3,997,0.0,1.0,1.6693189142490696,2.328392729718615,1.1547407497352942,-0.32884001315642997,0.29567728770675045,0.2653823656926333,13.0,0.09265681026087486,0.04332935187147694
epilepsiae_590,17,local_isotropic,4plus,6117,0.1629883930031061,1.0,1.4698506139694743,2.3085296676149922,0.8369082923682019,-0.5140058576736835,0.4674077027695003,0.28524944396163043,9.309955860716038,0.09253257364162532,0.041471631779484305
epilepsiae_590,29,full,1,997,0.0,1.0,1.808999416039024,2.306875764608628,1.3601361000706391,-0.25546455380654093,0.2720061887474909,0.2455702333080146,15.0,0.09341418555969558,0.0450040938995258
epilepsiae_590,29,full,2,997,0.0,1.0,1.7402164691550994,2.2867272979671527,1.2564234289154268,-0.2879245636471878,0.28321897599449614,0.25274608137356314,14.0,0.09327513132467115,0.044561504717451086
epilepsiae_590,29,full,3,997,0.0,1.0,1.668318381457384,2.3337847108155785,1.1536348415507873,-0.32953720158684763,0.29577267717388495,0.2656657713810308,13.0,0.09253679544880908,0.04325380218515135
epilepsiae_590,29,full,4plus,6117,0.1629883930031061,1.0,1.4690062972032334,2.3134778540992165,0.8358385709508456,-0.5151973960399824,0.4675766969562939,0.28549289852078813,9.309955860716038,0.09237455421028845,0.04136089471074858
epilepsiae_590,29,local_isotropic,1,997,0.0,1.0,1.8090704788975265,2.306146292098408,1.3601014915855467,-0.25541708629304055,0.2723112219687613,0.24554279462397943,15.0,0.0934220815008967,0.04502715923287974
epilepsiae_590,29,local_isotropic,2,997,0.0,1.0,1.7409379501327213,2.2850141797089876,1.2572686695886173,-0.2874933159821116,0.2833459872484512,0.2527239657545686,14.0,0.09335393306742162,0.044637678301102414
epilepsiae_590,29,local_isotropic,3,997,0.0,1.0,1.6693019356657888,2.328469406118632,1.1547206047515397,-0.3288519582948718,0.29573291686901326,0.26539007457264,13.0,0.09265477051798239,0.04332782835567745
epilepsiae_590,29,local_isotropic,4plus,6117,0.1629883930031061,1.0,1.4698355948605553,2.3086026622135787,0.8368879934988541,-0.5140271114577375,0.46744962988377425,0.2852529016879032,9.309955860716038,0.09252975584174618,0.04146957017792488
epilepsiae_590,43,full,1,997,0.0,1.0,1.8089993475492592,2.3068758713857265,1.3601359901779373,-0.25546458509138914,0.2719101462445624,0.24556382818112266,15.0,0.09341417909762773,0.045004092991892154
epilepsiae_590,43,full,2,997,0.0,1.0,1.740174765935785,2.2869027063175555,1.2563766551480524,-0.2879495346249687,0.2831389737564113,0.25274777147121724,14.0,0.0932705884804915,0.044557291652418854
epilepsiae_590,43,full,3,997,0.0,1.0,1.6682688979954858,2.334009806941722,1.1535762651669434,-0.32957213680552616,0.29570475321926254,0.2656706683478767,13.0,0.09253085065451985,0.04324940431490014
epilepsiae_590,43,full,4plus,6117,0.1629883930031061,1.0,1.4689634223432324,2.313690694445958,0.8357811131093023,-0.5152583394948221,0.4675509092017617,0.28549906926918256,9.309955860716038,0.0923665077464724,0.04135497602536908
epilepsiae_590,43,local_isotropic,1,997,0.0,1.0,1.8090705051934084,2.306146194818428,1.3601015204249856,-0.25541707262600344,0.2722139715946101,0.24553630761413572,15.0,0.09342208413175469,0.045027162560167214
epilepsiae_590,43,local_isotropic,2,997,0.0,1.0,1.7408916373559227,2.285205776206363,1.2572163929180227,-0.2875209803814443,0.2832677306951961,0.2527263513884385,14.0,0.09334888822986806,0.044632963761703295
epilepsiae_590,43,local_isotropic,3,997,0.0,1.0,1.6692452760747074,2.3287253923217275,1.1546533861670292,-0.3288918246719975,0.2956697556017755,0.26539666995527195,13.0,0.0926479636857965,0.04332274669670989
epilepsiae_590,43,local_isotropic,4plus,6117,0.1629883930031061,1.0,1.4697855240664397,2.3088462306807713,0.836820344858333,-0.5140979762222285,0.46742761242031033,0.28526014205194244,9.309955860716038,0.09252036186999217,0.04146269597707229
epilepsiae_620,17,full,1,4482,0.0,1.0,1.9189900860876652,1.4426084537193877,1.5488102515680355,-0.17394070456317096,0.2640165478179395,0.3851868185677743,8.0,0.20164180930956474,0.07267551012172156
epilepsiae_620,17,full,2,4482,0.0,1.0,1.781123527559107,1.396399150636801,1.3372484405106249,-0.21642704888854117,0.2779369435243496,0.3993082122547475,7.0,0.2051997873925635,0.0776576241917746
epilepsiae_620,17,full,3,4482,0.0011155734047300313,1.0,1.620075695969533,1.3948698367154098,1.0799043156235535,-0.29047396720331664,0.2978264373594239,0.4132816458834332,6.0,0.20262353238168418,0.07829298389704335
epilepsiae_620,17,full,4plus,16763,0.2670762989918272,1.0,1.304350078915461,1.4892919366079111,0.5552812966403411,-0.6546425262790277,0.503163950026592,0.46019865511961544,3.383881166855575,0.19958606953281624,0.06236532594686928
epilepsiae_620,17,local_isotropic,1,4482,0.0,1.0,1.91648558405959,1.4424895211797144,1.5450319245068411,-0.1746437009847079,0.2648836944894255,0.38472017989889523,8.0,0.20124115870857748,0.07321063513362895
epilepsiae_620,17,local_isotropic,2,4482,0.0,1.0,1.7776450882038284,1.3981146445138475,1.3321027627617668,-0.2178153521167322,0.27915118929708826,0.39879332063657225,7.0,0.2045256051534755,0.07822873769037655
epilepsiae_620,17,local_isotropic,3,4482,0.0011155734047300313,1.0,1.616766402608045,1.396939345753232,1.0746889798426311,-0.2923495269822571,0.2991933493283141,0.4126735004121163,6.0,0.20184183466113945,0.07891148539584147
epilepsiae_620,17,local_isotropic,4plus,16763,0.2670762989918272,1.0,1.3024544924437302,1.4935722904854056,0.5523378846941558,-0.6576411428284843,0.5035030452456731,0.4600529443082213,3.383881166855575,0.19875312984723628,0.06271389765052876
epilepsiae_620,29,full,1,4482,0.0,1.0,1.9192549729400397,1.4422395127442007,1.5491994206637418,-0.17384140424117206,0.26396923189187155,0.385195845132334,8.0,0.20168970060176314,0.0727117246309922
epilepsiae_620,29,full,2,4482,0.0,1.0,1.7813799760812252,1.3960466613484834,1.3376548116818965,-0.21629670443305446,0.2779640048862525,0.39933839621194883,7.0,0.20525627598634735,0.07770245380007727
epilepsiae_620,29,full,3,4482,0.0011155734047300313,1.0,1.6202830188397697,1.3945127906020165,1.0802426310854476,-0.29031559557566705,0.2979419337341162,0.413324142811944,6.0,0.2026820510933949,0.0783402517514023
epilepsiae_620,29,full,4plus,16763,0.2670762989918272,1.0,1.304449862679533,1.488919428306148,0.555459057262406,-0.6543942419615034,0.5031969009257375,0.46019836725068847,3.383881166855575,0.19965257288458435,0.06240798194580377
epilepsiae_620,29,local_isotropic,1,4482,0.0,1.0,1.9167123904440961,1.4421688407234579,1.5453660360379258,-0.17455775311880392,0.2648414746475249,0.3847273247862616,8.0,0.2012823051030513,0.07324364283041372
epilepsiae_620,29,local_isotropic,2,4482,0.0,1.0,1.7778898420425822,1.3977713800309879,1.332489915752729,-0.21768978640852718,0.2791711068178689,0.39882037374186996,7.0,0.20457963008766225,0.07827260584691206
epilepsiae_620,29,local_isotropic,3,4482,0.0011155734047300313,1.0,1.6169781072370046,1.396572255648918,1.0750334703909317,-0.29218694781039667,0.2992879682961557,0.41271257414980844,6.0,0.20190154607664262,0.07895919673690745
epilepsiae_620,29,local_isotropic,4plus,16763,0.2670762989918272,1.0,1.3025621912249432,1.493179983112891,0.5525302588591794,-0.6573749567355484,0.5035305522921809,0.46005690705581775,3.383881166855575,0.19882398289838907,0.06275709400767542
epilepsiae_620,43,full,1,4482,0.0,1.0,1.9193896626814266,1.4420415940493756,1.5493967269243138,-0.17379032979833692,0.2639023704044895,0.3851937951974746,8.0,0.20171418093377896,0.07273242439847802
epilepsiae_620,43,full,2,4482,0.0,1.0,1.7814081586401564,1.3960011154084842,1.3377073333643763,-0.21627903896245124,0.27792273935623674,0.3993360213095246,7.0,0.2052632645845561,0.07771583963910661
epilepsiae_620,43,full,3,4482,0.0011155734047300313,1.0,1.620247824287373,1.3945479178579594,1.080193313909203,-0.29033408740719774,0.2979263888624525,0.41331611111784317,6.0,0.20267409716979679,0.07834791447541571
epilepsiae_620,43,full,4plus,16763,0.2670762989918272,1.0,1.3044069604089508,1.4890151076287845,0.5553868906636352,-0.65447242475925,0.5031943113882066,0.46018437387633737,3.383881166855575,0.19963151649843786,0.06241235827354582
epilepsiae_620,43,local_isotropic,1,4482,0.0,1.0,1.9168302214045534,1.4420023054821829,1.5455396327899367,-0.17451311543671288,0.2647808497293369,0.38472620907059824,8.0,0.20130368101870205,0.07326080091618573
epilepsiae_620,43,local_isotropic,2,4482,0.0,1.0,1.777946986822072,1.3976936089420957,1.3325852686408706,-0.2176589759957519,0.2791291161453755,0.3988212882475221,7.0,0.2045925901106815,0.07828623544820539
epilepsiae_620,43,local_isotropic,3,4482,0.0011155734047300313,1.0,1.6169921280351225,1.396539506282851,1.0750611647830381,-0.2921721052228049,0.29926654051875395,0.41271063230271116,6.0,0.2019064546871716,0.07896951094021133
epilepsiae_620,43,local_isotropic,4plus,16763,0.2670762989918272,1.0,1.3025544335533261,1.493177039121347,0.5525183200612153,-0.6573807777006189,0.5035254495228345,0.4600489161717079,3.383881166855575,0.19882242885137402,0.06276506591892349
epilepsiae_922,17,full,1,16728,0.0,1.0,1.8406837540569472,1.438128014197964,1.5255983115716758,-0.16982626475536883,0.2866134690578529,0.4400733614389068,7.0,0.22267340109714084,0.13433113400670801
epilepsiae_922,17,full,2,16728,0.0,1.0,1.6419362916352487,1.4328077687456746,1.1841867128198578,-0.2555099956556569,0.30967756025437493,0.4451936743607001,6.0,0.2137807817946604,0.12243946453559433
epilepsiae_922,17,full,3,16728,5.9780009564801534e-05,1.0,1.4581899051070344,1.3976340690634028,0.8357214318207926,-0.3914559785399985,0.3360906828618371,0.4355760192869933,5.0,0.20067740510151943,0.10566049985401565
epilepsiae_922,17,full,4plus,39352,0.4250609880056922,1.0,1.2379021038534617,1.4616624783325949,0.45206882277609395,-0.717039875757866,0.6619015466006658,0.47195451634923086,3.003481398658264,0.20606480577442113,0.08717587794458122
epilepsiae_922,17,local_isotropic,1,16728,0.0,1.0,1.839791220835691,1.439251360669337,1.5243753985359054,-0.1701117297729583,0.28693008174349127,0.44006358731081935,7.0,0.22250280818584356,0.13433313070035632
epilepsiae_922,17,local_isotropic,2,16728,0.0,1.0,1.641088311506327,1.4339487596819276,1.1829609098621847,-0.2559245971279662,0.3099371966908067,0.4451537115177661,6.0,0.21358140816950014,0.12245792439596899
epilepsiae_922,17,local_isotropic,3,16728,5.9780009564801534e-05,1.0,1.457564899584071,1.3987481046401586,0.8347853748339945,-0.3920186087677144,0.33622882886179967,0.4355267227583182,5.0,0.2004808428234863,0.10565642011961629
epilepsiae_922,17,local_isotropic,4plus,39352,0.4250609880056922,1.0,1.2375589873858182,1.4630289937463523,0.45154334310507815,-0.7179384772938654,0.6619736972595717,0.4720027630030377,3.003481398658264,0.205836639968433,0.0871339092913357
epilepsiae_922,29,full,1,16728,0.0,1.0,1.8409027416390116,1.437838147107323,1.5259021947365434,-0.16975341259526353,0.28659631642114236,0.44008332080986623,7.0,0.22271580054816123,0.1343351216172567
epilepsiae_922,29,full,2,16728,0.0,1.0,1.642148617309501,1.4325146304147607,1.1844991122610167,-0.25540243727441736,0.30971193998811014,0.4452205408982068,6.0,0.21383143890877615,0.1224398439696439
epilepsiae_922,29,full,3,16728,5.9780009564801534e-05,1.0,1.4583494878489363,1.397373798552074,0.8359691849250164,-0.39131036583449824,0.33619646779292445,0.43562379374156723,5.0,0.2007280288058862,0.10566353091761525
epilepsiae_922,29,full,4plus,39352,0.4250609880056922,1.0,1.237994202871192,1.4613537180552019,0.4522188003309686,-0.7168062986580249,0.6618317810237533,0.4719204637745417,3.003481398658264,0.20612449033243216,0.08718038919210375
epilepsiae_922,29,local_isotropic,1,16728,0.0,1.0,1.8399684076521972,1.4390143558216084,1.5246218054365253,-0.17005223802361377,0.28691936103535787,0.44007189775285577,7.0,0.22253719959537177,0.13433696732605818
