w_ee_mult,q,source_root_index,source_rE_hz,source_stability,source_branch_class,source_lut_clipped,exact_converged,exact_residual_inf,exact_rE_hz,exact_rI_hz,exact_stability,exact_rate_class,exact_leading_real_per_ms,exact_leading_imag_per_ms,exact_leading_frequency_hz,audit_scope
1.3,0.99,0,0.3780106889934068,stable,low_root,False,True,5.1448428850520145e-14,0.3326629398877777,5.137467099873403,stable,low,-0.03456145188740642,0.0,0.0,local_refinement_of_lut_discovered_root_not_dense_exact_continuation
1.3,0.99,1,3.408012906413544,unstable,low_root,False,True,1.0907572588203518e-12,3.3817667278903807,8.590834616289175,unstable,low,0.06394070152386723,0.0,0.0,local_refinement_of_lut_discovered_root_not_dense_exact_continuation
1.3,0.99,2,303.9606774226281,stable,saturation_cliff_root,True,True,9.949319146329572e-12,406.6465642704156,430.468313311918,stable,over_100hz,-0.040755331584450945,0.0,0.0,local_refinement_of_lut_discovered_root_not_dense_exact_continuation
1.3,0.98,0,0.41707542823492044,stable,low_root,False,True,1.9362723230331724e-13,0.38225739059296127,5.193550228041445,stable,low,-0.032031749445082705,0.0,0.0,local_refinement_of_lut_discovered_root_not_dense_exact_continuation
1.3,0.98,1,2.956241672062191,unstable,low_root,False,True,8.526482471460373e-13,2.94662464174489,8.098326353767128,unstable,low,0.055828810867841465,0.0,0.0,local_refinement_of_lut_discovered_root_not_dense_exact_continuation
1.3,0.98,2,303.91578508011014,stable,saturation_cliff_root,True,True,6.824762976975762e-12,409.8476818475404,433.6433861676182,stable,over_100hz,-0.04101408305885144,0.0,0.0,local_refinement_of_lut_discovered_root_not_dense_exact_continuation
1.3,0.97,0,0.5010129737187623,stable,low_root,False,True,2.6857809054016413e-12,0.4464587880711335,5.266167068362494,stable,low,-0.02879465536688728,0.0,0.0,local_refinement_of_lut_discovered_root_not_dense_exact_continuation
1.3,0.97,1,2.5451391346887333,unstable,low_root,False,True,3.069901971519684e-12,2.5317964015872048,7.628537794465436,unstable,low,0.04674518874503781,0.0,0.0,local_refinement_of_lut_discovered_root_not_dense_exact_continuation
1.3,0.97,2,303.8712927197962,stable,saturation_cliff_root,True,True,3.734623721385333e-12,412.82760980633566,436.5956663382154,stable,over_100hz,-0.04125715115939583,0.0,0.0,local_refinement_of_lut_discovered_root_not_dense_exact_continuation
1.3,0.96,0,0.629909283260811,stable,low_root,False,True,6.202503788355074e-14,0.535619105912879,5.367041393731705,stable,low,-0.024380821830861345,0.0,0.0,local_refinement_of_lut_discovered_root_not_dense_exact_continuation
1.3,0.96,1,2.049165216079803,unstable,low_root,False,True,1.0986871135099108e-14,2.1221405984326944,7.164408350122365,unstable,low,0.03619037787575019,0.0,0.0,local_refinement_of_lut_discovered_root_not_dense_exact_continuation
1.3,0.96,2,303.8271900140632,stable,saturation_cliff_root,True,True,1.578404074109585e-12,415.60926911298975,439.3485223309547,stable,over_100hz,-0.041486060088793186,0.0,0.0,local_refinement_of_lut_discovered_root_not_dense_exact_continuation
1.3,0.95,0,0.7841428659113473,stable,low_root,False,True,5.870699759658038e-12,0.6803742629984637,5.530873530467708,stable,low,-0.017435306109760153,0.0,0.0,local_refinement_of_lut_discovered_root_not_dense_exact_continuation
1.3,0.95,1,1.5185700273790859,unstable,low_root,False,True,1.0243325285208549e-14,1.6830609599418065,6.666818263440793,unstable,low,0.022778793587081722,0.0,0.0,local_refinement_of_lut_discovered_root_not_dense_exact_continuation
1.3,0.95,2,303.78346914434843,stable,saturation_cliff_root,True,True,4.747868764809482e-13,418.21243471760187,441.9220848586085,stable,over_100hz,-0.04170212751557494,0.0,0.0,local_refinement_of_lut_discovered_root_not_dense_exact_continuation
1.3,0.94,0,303.74016659202385,stable,saturation_cliff_root,True,True,1.5798473640415978e-13,420.65426906727714,444.33379993472835,stable,over_100hz,-0.041906500352809524,0.0,0.0,local_refinement_of_lut_discovered_root_not_dense_exact_continuation
1.3,0.93,0,303.69722012643535,stable,saturation_cliff_root,True,True,5.3235194030776256e-14,422.9497487041262,446.59887050125707,stable,over_100hz,-0.04210018306381475,0.0,0.0,local_refinement_of_lut_discovered_root_not_dense_exact_continuation
1.3,0.92,0,303.65472833825766,stable,saturation_cliff_root,True,True,7.904787935331115e-14,425.11200849757455,448.73061229617923,stable,over_100hz,-0.04228406029585114,0.0,0.0,local_refinement_of_lut_discovered_root_not_dense_exact_continuation
1.3,0.91,0,303.6125587659546,stable,saturation_cliff_root,True,True,4.673483822159596e-13,427.15262174541175,450.7407430331183,stable,over_100hz,-0.042458915170564764,0.0,0.0,local_refinement_of_lut_discovered_root_not_dense_exact_continuation
1.3,0.9,0,303.5708884396852,stable,saturation_cliff_root,True,True,4.774292072795561e-12,429.0818298492536,452.6396192112913,stable,over_100hz,-0.04262544419337931,0.0,0.0,local_refinement_of_lut_discovered_root_not_dense_exact_continuation
1.3,0.89,0,303.5294977912022,stable,saturation_cliff_root,True,True,3.022671002383959e-11,430.90873197827557,454.436431422967,stable,over_100hz,-0.042784269509043675,0.0,0.0,local_refinement_of_lut_discovered_root_not_dense_exact_continuation
1.3,0.88,0,303.48865970312886,stable,saturation_cliff_root,True,True,1.3688894462404733e-10,432.64144271259744,456.13936648853155,stable,over_100hz,-0.04293594905635929,0.0,0.0,local_refinement_of_lut_discovered_root_not_dense_exact_continuation
1.3,0.87,0,303.44804951335203,stable,saturation_cliff_root,True,True,1.3322676295501878e-15,434.2872244301846,457.7557434230575,stable,over_100hz,-0.043080985056683466,0.0,0.0,local_refinement_of_lut_discovered_root_not_dense_exact_continuation
1.3,0.86,0,303.4080545081988,stable,saturation_cliff_root,True,True,3.608224830031759e-15,435.85259695809356,459.2921260096655,stable,over_100hz,-0.04321983108940954,0.0,0.0,local_refinement_of_lut_discovered_root_not_dense_exact_continuation
1.3,0.85,0,303.3682381917424,stable,saturation_cliff_root,True,True,9.825473767932635e-15,437.3434328398697,460.75442036475897,stable,over_100hz,-0.0433528981528759,0.0,0.0,local_refinement_of_lut_discovered_root_not_dense_exact_continuation
1.3,0.84,0,303.3290847553612,stable,saturation_cliff_root,True,True,2.3370194668359545e-14,438.7650363059938,462.1479558208514,stable,over_100hz,-0.04348055974712077,0.0,0.0,local_refinement_of_lut_discovered_root_not_dense_exact_continuation
1.3,0.83,0,303.29012768604355,stable,saturation_cliff_root,True,True,4.7128967395337895e-14,440.1222115338008,463.4775547242835,stable,over_100hz,-0.04360315624814362,0.0,0.0,local_refinement_of_lut_discovered_root_not_dense_exact_continuation
1.3,0.82,0,303.25176180869306,stable,saturation_cliff_root,True,True,8.565370634983083e-14,441.41932105812884,464.74759210568067,stable,over_100hz,-0.04372099865502551,0.0,0.0,local_refinement_of_lut_discovered_root_not_dense_exact_continuation
1.3,0.81,0,303.2136750964809,stable,saturation_cliff_root,True,True,1.5021317523178368e-13,442.660336082165,465.9620470234561,stable,over_100hz,-0.043834371822971945,0.0,0.0,local_refinement_of_lut_discovered_root_not_dense_exact_continuation
1.3,0.8,0,303.17609643278195,stable,saturation_cliff_root,True,True,3.0531133177191805e-13,443.84887998283347,467.1245469180512,stable,over_100hz,-0.04394353726546384,0.0,0.0,local_refinement_of_lut_discovered_root_not_dense_exact_continuation
1.4,1.0,0,0.39091337472049215,stable,low_root,False,True,1.1604753616389907e-12,0.33940228875932116,5.145087543362046,stable,low,-0.029140215659748156,0.0,0.0,local_refinement_of_lut_discovered_root_not_dense_exact_continuation
1.4,1.0,1,1.9904045099016572,unstable,low_root,False,True,2.3622115548349587e-12,2.0277112365313914,7.057402554934589,unstable,low,0.04623638570269727,0.0,0.0,local_refinement_of_lut_discovered_root_not_dense_exact_continuation
1.4,1.0,2,304.15938968047317,stable,saturation_cliff_root,True,True,1.7824630660356888e-13,428.8213500464093,452.383321117921,stable,over_100hz,-0.04269908051212303,0.0,0.0,local_refinement_of_lut_discovered_root_not_dense_exact_continuation
1.4,0.99,0,0.44007334551166766,stable,low_root,False,True,2.784705083712369e-12,0.400821377518944,5.214545793774141,stable,low,-0.025337300580164413,0.0,0.0,local_refinement_of_lut_discovered_root_not_dense_exact_continuation
1.4,0.99,1,1.6645507543478224,unstable,low_root,False,True,5.177282214052781e-15,1.745712394541858,6.737821645321726,unstable,low,0.037335909935915325,0.0,0.0,local_refinement_of_lut_discovered_root_not_dense_exact_continuation
1.4,0.99,2,304.11441178132594,stable,saturation_cliff_root,True,True,2.0058954497415016e-12,430.66578533524057,454.19756320836854,stable,over_100hz,-0.042855046056851476,0.0,0.0,local_refinement_of_lut_discovered_root_not_dense_exact_continuation
1.4,0.98,0,0.5758281426684184,stable,low_root,False,True,3.757653910252401e-13,0.49193529653217855,5.317614602744375,stable,low,-0.019857282915456253,0.0,0.0,local_refinement_of_lut_discovered_root_not_dense_exact_continuation
1.4,0.98,1,1.3774880053077823,unstable,low_root,False,True,2.314533113778605e-14,1.4476416679554394,6.400020649630204,unstable,low,0.02654734517907692,0.0,0.0,local_refinement_of_lut_discovered_root_not_dense_exact_continuation
1.4,0.98,2,304.0696779874279,stable,saturation_cliff_root,True,True,1.6200818464540134e-11,432.41438939111487,455.91628382285876,stable,over_100hz,-0.04300403061908443,0.0,0.0,local_refinement_of_lut_discovered_root_not_dense_exact_continuation
1.4,0.97,0,0.8665301544873957,stable,low_root,False,True,4.2452760057321015e-13,0.6835114027066178,5.534424830738122,stable,low,-0.008964077558554343,0.0,0.0,local_refinement_of_lut_discovered_root_not_dense_exact_continuation
1.4,0.97,1,1.0888372755673905,unstable,low_root,False,True,3.4978530488727344e-15,1.061379721141022,5.962353688714018,unstable,low,0.010116875568502198,0.0,0.0,local_refinement_of_lut_discovered_root_not_dense_exact_continuation
1.4,0.97,2,304.0254920016488,stable,saturation_cliff_root,True,True,8.619405189591589e-11,434.0746183084361,457.5469976778954,stable,over_100hz,-0.043146524075777674,0.0,0.0,local_refinement_of_lut_discovered_root_not_dense_exact_continuation
1.4,0.96,0,303.9815121167574,stable,saturation_cliff_root,True,True,9.992007221626409e-16,435.65315915440397,459.0964372949463,stable,over_100hz,-0.043282968790240475,0.0,0.0,local_refinement_of_lut_discovered_root_not_dense_exact_continuation
1.4,0.95,0,303.93812852905216,stable,saturation_cliff_root,True,True,2.7200464103316335e-15,437.15602751273815,460.5706530003087,stable,over_100hz,-0.043413765497532036,0.0,0.0,local_refinement_of_lut_discovered_root_not_dense_exact_continuation
1.4,0.94,0,303.89491538161076,stable,saturation_cliff_root,True,True,8.770761894538737e-15,438.5886518574642,461.97509924729445,stable,over_100hz,-0.04353927834549661,0.0,0.0,local_refinement_of_lut_discovered_root_not_dense_exact_continuation
1.4,0.93,0,303.8523341981538,stable,saturation_cliff_root,True,True,1.9595436384634013e-14,439.9559441918415,463.31470686927554,stable,over_100hz,-0.04365983916189822,0.0,0.0,local_refinement_of_lut_discovered_root_not_dense_exact_continuation
1.4,0.92,0,303.80993867431357,stable,saturation_cliff_root,True,True,4.08006961549745e-14,441.2623610527988,464.5939453886251,stable,over_100hz,-0.04377575112480475,0.0,0.0,local_refinement_of_lut_discovered_root_not_dense_exact_continuation
1.4,0.91,0,303.768121453225,stable,saturation_cliff_root,True,True,7.688294445529209e-14,442.51195588203547,465.8168764573636,stable,over_100hz,-0.043887291928232444,0.0,0.0,local_refinement_of_lut_discovered_root_not_dense_exact_continuation
1.4,0.9,0,303.72655431472344,stable,saturation_cliff_root,True,True,1.3605783166781293e-13,443.70842424320034,466.9871999521509,stable,over_100hz,-0.04399471651858241,0.0,0.0,local_refinement_of_lut_discovered_root_not_dense_exact_continuation
1.4,0.89,0,303.68550230227027,stable,saturation_cliff_root,True,True,2.6884050541298166e-13,444.85514301204074,468.10829388675455,stable,over_100hz,-0.04409825947482533,0.0,0.0,local_refinement_of_lut_discovered_root_not_dense_exact_continuation
1.4,0.88,0,303.64477436291054,stable,saturation_cliff_root,True,True,7.424616477180734e-13,445.9552044659684,469.1832490973367,stable,over_100hz,-0.04419813708575988,0.0,0.0,local_refinement_of_lut_discovered_root_not_dense_exact_continuation
1.4,0.87,0,303.6044882667692,stable,saturation_cliff_root,True,True,1.7753576386780878e-12,447.01144603917567,470.2148994898356,stable,over_100hz,-0.04429454916810223,0.0,0.0,local_refinement_of_lut_discovered_root_not_dense_exact_continuation
1.4,0.86,0,303.5646103793419,stable,saturation_cliff_root,True,True,4.034217404580431e-12,448.02647637873423,471.20584850353,stable,over_100hz,-0.04438768066731879,0.0,0.0,local_refinement_of_lut_discovered_root_not_dense_exact_continuation
1.4,0.85,0,303.5250903266788,stable,saturation_cliff_root,True,True,8.645750781965944e-12,449.0026982331006,472.15849233724083,stable,over_100hz,-0.044477703065769834,0.0,0.0,local_refinement_of_lut_discovered_root_not_dense_exact_continuation
1.4,0.84,0,303.486073367915,stable,saturation_cliff_root,True,True,1.7321810652504155e-11,449.94232861727016,473.0750403946495,stable,over_100hz,-0.044564775630735284,0.0,0.0,local_refinement_of_lut_discovered_root_not_dense_exact_continuation
1.4,0.83,0,303.4473188602653,stable,saturation_cliff_root,True,True,3.319600150319957e-11,450.84741662804896,473.95753333216277,stable,over_100hz,-0.04464904652392752,0.0,0.0,local_refinement_of_lut_discovered_root_not_dense_exact_continuation
1.4,0.82,0,303.40917371359745,stable,saturation_cliff_root,True,True,6.062761404024286e-11,451.71985922742994,474.8078590354439,stable,over_100hz,-0.04473065378268109,0.0,0.0,local_refinement_of_lut_discovered_root_not_dense_exact_continuation
1.4,0.81,0,303.3712332398379,stable,saturation_cliff_root,True,True,1.0608824929647653e-10,452.56141525974783,475.62776679689017,stable,over_100hz,-0.04480972620171522,0.0,0.0,local_refinement_of_lut_discovered_root_not_dense_exact_continuation
1.4,0.8,0,303.33392111419096,stable,saturation_cliff_root,True,True,1.7961854226200558e-10,453.3737179312015,476.418879928285,stable,over_100hz,-0.0448863841192913,0.0,0.0,local_refinement_of_lut_discovered_root_not_dense_exact_continuation
1.5,1.0,0,0.47314835107960496,stable,low_root,False,True,5.154297127996088e-14,0.4341552276858997,5.252249458011343,stable,low,-0.017468705260074296,0.0,0.0,local_refinement_of_lut_discovered_root_not_dense_exact_continuation
1.5,1.0,1,1.017459835738801,unstable,low_root,False,True,8.00908384751553e-13,1.1105214912846766,6.018025974555542,unstable,low,0.022144979606014057,0.0,0.0,local_refinement_of_lut_discovered_root_not_dense_exact_continuation
1.5,1.0,2,304.3234428855033,stable,saturation_cliff_root,True,True,6.944445019030354e-14,443.5684319146712,466.8502978540508,stable,over_100hz,-0.044046984124872034,0.0,0.0,local_refinement_of_lut_discovered_root_not_dense_exact_continuation
1.5,0.99,0,304.2785914782357,stable,saturation_cliff_root,True,True,1.262323578998803e-13,444.7224799566426,467.9786238251812,stable,over_100hz,-0.04414880220447731,0.0,0.0,local_refinement_of_lut_discovered_root_not_dense_exact_continuation
1.5,0.98,0,304.23422490546534,stable,saturation_cliff_root,True,True,2.35755859279152e-13,445.82933313959603,469.06027655156214,stable,over_100hz,-0.044247040630501805,0.0,0.0,local_refinement_of_lut_discovered_root_not_dense_exact_continuation
1.5,0.97,0,304.1901711251163,stable,saturation_cliff_root,True,True,6.772915561725767e-13,446.89187904172167,470.09814013937586,stable,over_100hz,-0.04434189353914512,0.0,0.0,local_refinement_of_lut_discovered_root_not_dense_exact_continuation
1.5,0.96,0,304.1465463499098,stable,saturation_cliff_root,True,True,1.6309731343255862e-12,447.91277081468525,471.0948625486249,stable,over_100hz,-0.04443354066183605,0.0,0.0,local_refinement_of_lut_discovered_root_not_dense_exact_continuation
1.5,0.95,0,304.1033007137982,stable,saturation_cliff_root,True,True,3.808009463313056e-12,448.89445081060904,472.0528795670047,stable,over_100hz,-0.044522148692315154,0.0,0.0,local_refinement_of_lut_discovered_root_not_dense_exact_continuation
1.5,0.94,0,304.06041930538225,stable,saturation_cliff_root,True,True,8.21881451784634e-12,449.83917137645676,472.9744358917507,stable,over_100hz,-0.04460787249214178,0.0,0.0,local_refinement_of_lut_discovered_root_not_dense_exact_continuation
1.5,0.93,0,304.01799237911183,stable,saturation_cliff_root,True,True,1.6802392810433275e-11,450.74901320660814,473.8616037206073,stable,over_100hz,-0.0446908561608058,0.0,0.0,local_refinement_of_lut_discovered_root_not_dense_exact_continuation
1.5,0.92,0,303.97585541808525,stable,saturation_cliff_root,True,True,3.250572033763888e-11,451.6259015862081,474.71629919290876,stable,over_100hz,-0.04477123398920301,0.0,0.0,local_refinement_of_lut_discovered_root_not_dense_exact_continuation
1.5,0.91,0,303.9342578042489,stable,saturation_cliff_root,True,True,5.990441476200203e-11,452.4716208043259,475.54029696676525,stable,over_100hz,-0.04484913130987295,0.0,0.0,local_refinement_of_lut_discovered_root_not_dense_exact_continuation
1.5,0.9,0,303.89286584603076,stable,saturation_cliff_root,True,True,1.059537457770432e-10,453.2878269755699,476.33524317667343,stable,over_100hz,-0.044924665256790515,0.0,0.0,local_refinement_of_lut_discovered_root_not_dense_exact_continuation
1.5,0.89,0,303.8521081709653,stable,saturation_cliff_root,True,True,1.8010060109929782e-10,454.07605947413,477.1026669801086,stable,over_100hz,-0.04499794544694194,0.0,0.0,local_refinement_of_lut_discovered_root_not_dense_exact_continuation
1.5,0.88,0,303.81154929767865,stable,saturation_cliff_root,True,True,1.2212453270876722e-15,454.8377514803576,477.8439911864747,stable,over_100hz,-0.04506907460149026,0.0,0.0,local_refinement_of_lut_discovered_root_not_dense_exact_continuation
1.5,0.87,0,303.7715541054122,stable,saturation_cliff_root,True,True,1.0547118733938987e-15,455.5742380136027,478.5605404031276,stable,over_100hz,-0.04513814907250681,0.0,0.0,local_refinement_of_lut_discovered_root_not_dense_exact_continuation
1.5,0.86,0,303.73185098517644,stable,saturation_cliff_root,True,True,1.942890293094024e-15,456.2867656305482,479.25355074911226,stable,over_100hz,-0.04520525937525151,0.0,0.0,local_refinement_of_lut_discovered_root_not_dense_exact_continuation
1.5,0.85,0,303.6926056192333,stable,saturation_cliff_root,True,True,2.4424906541753444e-15,456.9764989322493,479.92417644220876,stable,over_100hz,-0.04527049061682984,0.0,0.0,local_refinement_of_lut_discovered_root_not_dense_exact_continuation
1.5,0.84,0,303.65376900451395,stable,saturation_cliff_root,True,True,4.107825191113079e-15,457.6445274260315,480.57349669656406,stable,over_100hz,-0.04533392291252847,0.0,0.0,local_refinement_of_lut_discovered_root_not_dense_exact_continuation
1.5,0.83,0,303.615272045551,stable,saturation_cliff_root,True,True,6.439293542825908e-15,458.29187154032354,481.202521771606,stable,over_100hz,-0.04539563175597108,0.0,0.0,local_refinement_of_lut_discovered_root_not_dense_exact_continuation
1.5,0.82,0,303.57731265832797,stable,saturation_cliff_root,True,True,8.604228440844963e-15,458.91948806555837,481.8121984402812,stable,over_100hz,-0.04545568835550504,0.0,0.0,local_refinement_of_lut_discovered_root_not_dense_exact_continuation
1.5,0.81,0,303.53957206662056,stable,saturation_cliff_root,True,True,1.2378986724570495e-14,459.5282750844979,482.403414941059,stable,over_100hz,-0.04551415994466694,0.0,0.0,local_refinement_of_lut_discovered_root_not_dense_exact_continuation
1.5,0.8,0,303.5024904787276,stable,saturation_cliff_root,True,True,1.6486811915683575e-14,460.11907644743997,482.97700547007247,stable,over_100hz,-0.045571110059827266,0.0,0.0,local_refinement_of_lut_discovered_root_not_dense_exact_continuation
