w_ee_mult,q,rE_khz,rI_khz,rE_hz,rI_hz,residual_inf,leading_real_per_ms,leading_imag_per_ms,leading_frequency_hz,stability,branch_class,muE_mV,sigmaE_mV,muI_mV,sigmaI_mV,lut_clip_at_root
1.0,0.9,0.000640914705410464,0.005494102072092909,0.640914705410464,5.494102072092908,2.5613192122797557e-15,-0.04459393600534553,0.0,0.0,stable,low_root,9.597053201680183,3.9872292953581545,9.626133116710955,5.102009468443091,False
1.0,0.89,0.0007199202872753284,0.005584011783412271,0.7199202872753284,5.5840117834122704,1.0489428336341033e-13,-0.03961549003394552,0.10844667480666609,17.25982435736022,stable,low_root,9.73528747039754,3.9861530341826015,9.622115484233575,5.121975759703272,False
1.0,0.88,0.0008470237028798819,0.005728405595020131,0.8470237028798819,5.728405595020131,2.3122776479991836e-12,-0.04173781630151396,0.11034834121293449,17.56248396602964,stable,low_root,9.882738610969557,3.994868707552873,9.616128353064283,5.153891346163802,False
1.0,0.88,0.045857019264648774,0.05534181394402055,45.85701926464878,55.34181394402055,3.469446951953614e-17,0.06237405355168728,0.0,0.0,unstable,finite_high_root,17.356072763009344,9.507354114064391,10.367777253168153,11.831584173018397,False
1.0,0.88,0.17934827424677816,0.19751613033913787,179.34827424677815,197.51613033913787,5.652145418366672e-13,-0.010087483430761317,0.15908609649770056,25.319338634803305,stable,saturation_cliff_root,50.13384454956231,17.477739981629153,21.98995472886816,21.621837945688558,False
1.0,0.87,0.0009866211474619043,0.005886656528859566,0.9866211474619042,5.886656528859566,4.592845418219249e-12,-0.04367127418470912,0.0,0.0,stable,low_root,10.039426605436324,4.005388935777034,9.61018872173,5.188660056293137,False
1.0,0.87,0.02589763072972004,0.03360320675422503,25.89763072972004,33.603206754225035,2.3110055535902063e-12,0.08540444113436083,0.0,0.0,unstable,finite_high_root,14.297739333056953,7.537705780753379,9.539028918531347,9.495132002347608,False
1.0,0.87,0.22737946159077285,0.2477627632635335,227.37946159077285,247.7627632635335,1.7545964681175974e-12,-0.024649715855146984,0.0,0.0,stable,saturation_cliff_root,69.88090764446945,19.376265057155432,27.88931192414923,24.160382176356638,False
1.0,0.86,0.0011419927974561268,0.00606240507486252,1.1419927974561268,6.06240507486252,1.0793926516483587e-11,-0.03859316315267666,0.0,0.0,stable,low_root,10.207028583713123,4.0182389650690515,9.604304434772283,5.227019943755694,False
1.0,0.86,0.016683236573527677,0.023462999827137173,16.683236573527676,23.462999827137175,6.765421556309548e-16,0.07548655764479877,0.0,0.0,unstable,finite_high_root,13.055685003327596,6.423564722905003,9.35379228272344,8.183347749013198,False
1.0,0.86,0.2589573566970841,0.2805373250244214,258.9573566970841,280.5373250244214,2.220446049250313e-16,-0.027758803425865838,0.0,0.0,stable,saturation_cliff_root,87.06885481713478,20.429162261717252,32.25896991932467,25.684010349203632,False
1.0,0.85,0.0013180185669137764,0.006261065471384347,1.3180185669137763,6.261065471384347,3.7383290907300193e-16,-0.03362145890787523,0.0,0.0,stable,low_root,10.38794760585732,4.034203998842397,9.598490401207092,5.270065379010124,False
1.0,0.85,0.011251920400462238,0.017434585336483666,11.251920400462238,17.434585336483668,1.8634399578942862e-14,0.06161636444788104,0.0,0.0,unstable,finite_high_root,12.373246818745283,5.665966712798234,9.34173170662115,7.294252370177862,False
1.0,0.85,0.2825763886203173,0.3049061989789378,282.5763886203173,304.90619897893777,1.3367085216486885e-13,-0.02990300917284158,0.0,0.0,stable,saturation_cliff_root,103.12998557826234,21.108863446996555,35.80176518407855,26.762145024122145,False
1.0,0.84,0.001777613137259001,0.006780228631828089,1.777613137259001,6.7802286318280895,1.5118115093137874e-15,-0.026968835942172073,0.09415191918068631,14.98474333919486,stable,low_root,10.639764066920353,4.103749604525048,9.582420625693391,5.380909957307823,False
1.0,0.84,0.007655435303946648,0.01341475963955571,7.655435303946648,13.41475963955571,8.147996166663063e-15,0.06817374196455173,0.0,0.0,unstable,finite_high_root,11.927527773590233,5.105481498427508,9.386583571132247,6.636561274063019,False
1.0,0.84,0.3012862438307152,0.3241160508879527,301.2862438307152,324.1160508879527,4.440892098500626e-16,-0.03148149751922176,0.0,0.0,stable,saturation_cliff_root,118.51929419908046,21.572658485743265,38.785841017875825,27.583255246235417,False
1.0,0.83,0.002515898157144109,0.00762028810942481,2.515898157144109,7.62028810942481,6.279759698357701e-13,-0.02133794732096797,0.0,0.0,stable,low_root,10.9727253209589,4.221269797434466,9.545106754794316,5.555318156130013,False
1.0,0.83,0.0042899807075473875,0.009627272141083127,4.289980707547388,9.627272141083127,1.162611673599656e-13,0.019562028803130366,0.0,0.0,unstable,low_root,11.400924435981441,4.534187719243877,9.477480290806982,5.951814567968403,False
1.0,0.83,0.3028845512704311,0.3257530117498433,302.88455127043113,325.75301174984327,3.885780586188048e-16,-0.04954410115688343,0.0,0.0,stable,saturation_cliff_root,127.1153633764959,21.44073559249348,39.04843061230616,27.65213790835162,True
1.0,0.82,0.3028456615813632,0.3257131954053788,302.84566158136323,325.71319540537877,3.885780586188048e-16,-0.04955464106427184,0.0,0.0,stable,saturation_cliff_root,135.00183741190128,21.254101654029302,39.04201515630143,27.650464353774733,True
1.0,0.81,0.30280700017598533,0.32567361260062727,302.8070001759853,325.6736126006273,2.7755575615628914e-16,-0.04955872003284627,0.0,0.0,stable,saturation_cliff_root,142.88649516464815,21.068143710120843,39.035637705988236,27.64880051668112,True
1.0,0.8,0.3027689536591535,0.3256346591601762,302.7689536591535,325.63465916017617,8.326672684688674e-16,-0.049569106323390975,0.0,0.0,stable,saturation_cliff_root,150.76955942429825,20.88289118379378,39.029362023093995,27.647163038483807,True
1.1,1.0,0.00027150760489975614,0.005071932914148432,0.2715076048997561,5.071932914148432,2.1920085104681908e-13,-0.052436572893046506,0.0,0.0,stable,low_root,8.425783736114058,4.085259852543946,9.64827791415353,5.007279673373526,False
1.1,0.99,0.00030154826239316325,0.005106382760687355,0.30154826239316324,5.106382760687355,3.3874037472583773e-13,-0.05017148925548878,0.0,0.0,stable,low_root,8.54937458338224,4.074909254991515,9.646253084931121,5.015071164822467,False
1.1,0.98,0.000330585830293379,0.005139661122680509,0.330585830293379,5.13966112268051,4.500788847519588e-14,-0.048018403238244585,0.0,0.0,stable,low_root,8.6746429500894,4.0642071438591145,9.644335873354512,5.022587238264423,False
1.1,0.98,0.08788861216974271,0.10056914779567126,87.88861216974271,100.56914779567126,3.6415315207705135e-14,0.01964244076841768,0.0,0.0,unstable,finite_high_root,24.432720106066878,13.910557570221274,13.154461374245567,15.618405144504777,False
1.1,0.98,0.1381891437442359,0.15409784117959557,138.1891437442359,154.09784117959558,7.327471962526033e-14,0.007194517255490837,0.1254736331150918,19.96974893796579,unstable,saturation_cliff_root,36.56252751331721,17.127444002326122,17.61634718506434,19.164228920222453,False
1.1,0.97,0.0003584866087111631,0.00517161740648838,0.3584866087111631,5.17161740648838,1.8096640722400914e-13,-0.045975136324748395,0.0,0.0,stable,low_root,8.801487423769478,4.05313328003174,9.642530131634983,5.029795064490649,False
1.1,0.97,0.0427397395265827,0.05196269493078612,42.7397395265827,51.96269493078612,1.6422370407997988e-11,0.08932255549925802,0.0,0.0,unstable,finite_high_root,16.13812667803057,10.079688648303435,10.20802473824249,11.499248152554285,False
1.1,0.97,0.21202426026385335,0.23174965428707198,212.02426026385334,231.749654287072,1.1102230246251565e-16,-0.014239177591765465,0.16261886870468736,25.88159679436292,stable,saturation_cliff_root,62.18401071890845,20.783500111164148,25.90816510313056,23.380746328736773,False
1.1,0.96,0.00038510729492611704,0.005202090217052167,0.38510729492611706,5.2020902170521675,3.3762787487665036e-13,-0.04403900906764114,0.0,0.0,stable,low_root,8.929790518677802,4.041666581444941,9.640839960720829,5.036659508777414,False
1.1,0.96,0.028084231795580297,0.03599712042604367,28.084231795580298,35.99712042604367,2.672832788430668e-11,0.10041762707187138,0.0,0.0,unstable,finite_high_root,13.968902024917863,8.45116531842793,9.606394317100655,9.77949615742615,False
1.1,0.96,0.24938653460803756,0.2706266704825766,249.38653460803755,270.6266704825766,1.4432899320127035e-15,-0.02692845516503902,0.1758495971885157,27.987332633270935,stable,saturation_cliff_root,80.80486280166525,22.272464070919835,30.89138061641366,25.23274751977974,False
1.1,0.95,0.000443677296964706,0.005269077325030659,0.443677296964706,5.2690773250306595,1.506086921843064e-14,-0.0491544046522535,0.0,0.0,stable,low_root,9.063955256430116,4.0380587965982455,9.637231330922516,5.051719315756438,False
1.1,0.95,0.02017208977253711,0.027313304755181265,20.172089772537113,27.313304755181264,1.6143336667440167e-14,0.10352233281867816,0.0,0.0,unstable,finite_high_root,12.929867748244156,7.42102246122106,9.403307686639923,8.70443839796494,False
1.1,0.95,0.27584678337241103,0.29797605501534297,275.84678337241104,297.976055015343,3.178951546445319e-11,-0.029751979572179895,0.0,0.0,stable,saturation_cliff_root,97.66825937681219,23.184051203444174,34.76756625466949,26.459877697620954,False
1.1,0.94,0.0005097862048764663,0.005344593368133953,0.5097862048764663,5.344593368133953,2.294952422543517e-14,-0.04562813119365463,0.0,0.0,stable,low_root,9.20281325605876,4.035999096695221,9.633334716071987,5.068647355010771,False
1.1,0.94,0.015180981420452624,0.02179981868238054,15.180981420452623,21.79981868238054,1.2074646837945124e-12,0.09442994400527241,0.0,0.0,unstable,finite_high_root,12.334456765050893,6.688945147033434,9.342468824855867,7.947863709485346,False
1.1,0.94,0.2962482838270464,0.3189518828784897,296.24828382704635,318.9518828784897,2.7755575615628914e-15,-0.031530650451433925,0.0,0.0,stable,saturation_cliff_root,113.60328032609203,23.796937966738472,37.966402548056465,27.36485578718897,False
1.1,0.93,0.0005776538218641989,0.005422019101567993,0.5776538218641989,5.422019101567993,2.5049406993105094e-14,-0.04226631796328619,0.0,0.0,stable,low_root,9.345901628601677,4.034021354940094,9.62952207555589,5.0859496915052205,False
1.1,0.93,0.011791897391503893,0.0180363196395046,11.791897391503893,18.0363196395046,3.623143451925159e-14,0.10133456959651414,0.0,0.0,unstable,finite_high_root,11.962736428340882,6.141808562946566,9.338405555099062,7.387726816015032,False
1.1,0.93,0.30341958634374544,0.32630077674067837,303.41958634374544,326.3007767406784,2.220446049250313e-16,-0.049449395127761316,0.0,0.0,stable,saturation_cliff_root,124.6367060631492,23.881266761794844,39.136728433587905,27.67515139341684,True
1.1,0.92,0.0006473873460128722,0.005501472733635848,0.6473873460128723,5.501472733635848,2.8011447328335493e-14,-0.03906658884780771,0.0,0.0,stable,low_root,9.493392643826585,4.032139264250152,9.625795111659857,5.103648991580807,False
1.1,0.92,0.009258955861872146,0.015210088485537326,9.258955861872145,15.210088485537325,3.2439329000766293e-15,0.07466565200769328,0.0,0.0,unstable,finite_high_root,11.689018636670813,5.70019366359877,9.36080522387054,6.937898337199448,False
1.1,0.92,0.30337658899354575,0.32625675766244205,303.37658899354574,326.25675766244206,5.551115123125783e-16,-0.049453882867146574,0.0,0.0,stable,saturation_cliff_root,132.53433197726437,23.6928643039659,39.12963005603517,27.673302695640803,True
1.1,0.91,0.0007191128073292211,0.005583093479183877,0.7191128073292211,5.583093479183877,3.2058557197789384e-14,-0.036022952148697135,0.0,0.0,stable,low_root,9.645475858282099,4.030369674307804,9.622155371338414,5.121772195480827,False
1.1,0.91,0.007310180622843823,0.013027077675556446,7.310180622843823,13.027077675556445,1.6479873021779667e-16,0.07392550812392851,0.0,0.0,unstable,finite_high_root,11.476981432454501,5.3371312721168245,9.394267652774923,6.56971875574854,False
1.1,0.91,0.3033341428132651,0.32621330262953896,303.3341428132651,326.213302629539,4.996003610813204e-16,-0.04946502153074278,0.0,0.0,stable,saturation_cliff_root,140.43010364921514,23.50506630571373,39.12262308963258,27.671477567454986,True
1.1,0.9,0.0008850656030424137,0.005771564675155297,0.8850656030424138,5.771564675155297,2.351417671686562e-15,-0.03557446848739314,0.0,0.0,stable,low_root,9.829348363732471,4.049637007814117,9.614445681950137,5.163395286107983,False
1.1,0.9,0.005781865346899193,0.01130953680544864,5.781865346899193,11.30953680544864,6.036837696399289e-16,0.07298718489461133,0.0,0.0,unstable,finite_high_root,11.307880931483858,5.035432798727417,9.430957817794955,6.265070379709522,False
1.1,0.9,0.30329194859446273,0.3261701053282591,303.2919485944627,326.17010532825907,4.440892098500626e-16,-0.04946943317120713,0.0,0.0,stable,saturation_cliff_root,148.32390175215608,23.317874656766797,39.11565812956668,27.669663146903304,True
1.1,0.89,0.0011188419976001754,0.00603624253896398,1.1188419976001753,6.03624253896398,2.9715813143482706e-14,-0.02845986681831285,0.0,0.0,stable,low_root,10.045782961386424,4.082694537381358,9.605134947923025,5.221326269900935,False
1.1,0.89,0.00451171044450264,0.009877281643845189,4.51171044450264,9.877281643845189,7.245955571666407e-12,0.06914960998874532,0.0,0.0,unstable,low_root,11.1548750444363,4.772550971614742,9.470594778192714,5.999404523899491,False
1.1,0.89,0.3032503151023913,0.3261274818703928,303.2503151023913,326.1274818703928,5.551115123125783e-16,-0.04948045492444249,0.0,0.0,stable,saturation_cliff_root,156.2159182035225,23.131313981584924,39.1087861315839,27.667872715004172,True
1.1,0.88,0.0014332769641995562,0.006390903917726016,1.4332769641995562,6.390903917726016,4.34522860401354e-13,-0.020826637900666654,0.0,0.0,stable,low_root,10.306485126416863,4.1311577537654545,9.595138371921477,5.298020691506729,False
1.1,0.88,0.0030167554816740664,0.008186141061157792,3.0167554816740663,8.186141061157791,2.3852447794681098e-14,0.01837724919084125,0.0,0.0,unstable,low_root,10.862071049485047,4.457998870810418,9.527445057531892,5.66994700860754,False
1.1,0.88,0.3032089346300858,0.32608511723850736,303.2089346300858,326.08511723850734,4.440892098500626e-16,-0.049484789162060984,0.0,0.0,stable,saturation_cliff_root,164.10601455211506,22.945386815035604,39.101956294005845,27.666093042522917,True
1.1,0.87,0.3031681172332303,0.32604332886857157,303.1681172332303,326.04332886857156,6.661338147750939e-16,-0.04949569081487328,0.0,0.0,stable,saturation_cliff_root,171.99439891895295,22.760118458134404,39.095219779787925,27.66433746774707,True
1.1,0.86,0.30312756125157575,0.32600180793055916,303.12756125157574,326.00180793055915,4.440892098500626e-16,-0.049499946326040406,0.0,0.0,stable,saturation_cliff_root,179.88092158777405,22.575512669895595,39.08852679115684,27.662593019693045,True
1.1,0.85,0.30308756293166395,0.32596085772573596,303.08756293166397,325.960857725736,3.3306690738754696e-16,-0.0495107246999371,0.0,0.0,stable,saturation_cliff_root,187.76579759031236,22.391594943680193,39.081926206457865,27.66087244441134,True
1.1,0.84,0.3030478423098803,0.32592019163401703,303.0478423098803,325.92019163401704,3.3306690738754696e-16,-0.049514900141304975,0.0,0.0,stable,saturation_cliff_root,195.6488766872546,22.208370858302043,39.075371814061,27.659163702471584,True
1.1,0.83,0.3030086655864543,0.32588008219796355,303.0086655864543,325.88008219796353,3.885780586188048e-16,-0.049525552074388246,0.0,0.0,stable,saturation_cliff_root,203.5303685116962,22.025865604407578,39.06890752900745,27.657478248984845,True
1.1,0.82,0.30296979131342533,0.3258402822273541,302.96979131342533,325.8402822273541,6.661338147750939e-16,-0.04952964608271261,0.0,0.0,stable,saturation_cliff_root,211.41013619048167,21.844087192996625,39.062493500098526,27.65580569993497,True
1.1,0.81,0.3029314382034988,0.3258010156488708,302.93143820349883,325.8010156488708,3.3306690738754696e-16,-0.049540168434479295,0.0,0.0,stable,saturation_cliff_root,219.28836835796588,21.66306000607342,39.05616580258625,27.654155468721306,True
1.1,0.8,0.3028934213807036,0.3257620931893294,302.89342138070356,325.7620931893294,9.992007221626409e-16,-0.04954417962690435,0.0,0.0,stable,saturation_cliff_root,227.16495882687164,21.482795116022583,39.04989392324951,27.65251960411164,True
1.2,1.0,0.00030042558710854873,0.0051050957087156925,0.3004255871085487,5.105095708715693,2.349531214116546e-12,-0.04598081915320722,0.0,0.0,stable,low_root,8.50117348740414,4.096277106129534,9.64632799505987,5.014780271787503,False
1.2,1.0,0.009995023600044046,0.016032845468310276,9.995023600044046,16.032845468310278,1.7551828046524776e-12,0.11059686746340568,0.0,0.0,unstable,finite_high_root,11.298611871927328,6.197509644047552,9.351536776590649,7.071751960233316,False
1.2,1.0,0.30386314990225427,0.3267548673176838,303.8631499022543,326.75486731768376,2.0683454948766666e-13,-0.04937034476186609,0.0,0.0,stable,saturation_cliff_root,145.90805206662523,25.76506516728758,39.2099807159162,27.694215055408787,True
1.2,0.99,0.00033444340035902205,0.005144080525508148,0.33444340035902204,5.144080525508148,5.153997996616699e-12,-0.043797188912826975,0.0,0.0,stable,low_root,8.634271049235132,4.0872498354755615,9.644084099148126,5.023584609210403,False
1.2,0.99,0.008477022816628729,0.014334945204042547,8.477022816628729,14.334945204042548,1.7074015812301724e-13,0.11107321363570014,0.0,0.0,unstable,finite_high_root,11.176448664427383,5.8840238502947075,9.372766630884495,6.792668333446781,False
1.2,0.99,0.3038176141581699,0.3267082519896011,303.8176141581699,326.7082519896011,6.661338147750939e-16,-0.0493750655364197,0.0,0.0,stable,saturation_cliff_root,153.81190136607486,25.57678312163348,39.202458623415254,27.692258641172305,True
1.2,0.98,0.0003675114018570244,0.005181950005301996,0.36751140185702436,5.181950005301996,5.249416461412804e-12,-0.041729065717671605,0.0,0.0,stable,low_root,8.769041038317084,4.077849699976015,9.641953585483558,5.03212359209382,False
1.2,0.98,0.0072020504795059425,0.012905528256905397,7.202050479505942,12.905528256905397,3.1650897180934834e-13,0.07615801191335446,0.0,0.0,unstable,finite_high_root,11.068281866423558,5.6085731324905925,9.39692275301586,6.548626149730754,False
1.2,0.98,0.3037725629335173,0.3266621324187085,303.7725629335173,326.6621324187085,6.106226635438361e-16,-0.04938659321648019,0.0,0.0,stable,saturation_cliff_root,161.71377434597034,25.389072142730488,39.19501704063181,27.690322899930216,True
1.2,0.97,0.00039947087650878447,0.005218525340797815,0.3994708765087845,5.218525340797815,5.1820895664855815e-12,-0.03977313864393862,0.0,0.0,stable,low_root,8.905343205279877,4.068048561161156,9.639941098165155,5.040358209936205,False
1.2,0.97,0.006128631456828489,0.011699763073985466,6.128631456828489,11.699763073985466,1.6653345369377348e-16,0.07433849414741697,0.0,0.0,unstable,finite_high_root,10.973768573217914,5.366727188129341,9.421639001111874,6.335552486384462,False
1.2,0.97,0.3037278032373649,0.3266163110438877,303.7278032373649,326.6163110438877,5.551115123125783e-16,-0.049391241322213286,0.0,0.0,stable,saturation_cliff_root,169.61358854466326,25.20193570881668,39.18762407712316,27.688399543010732,True
1.2,0.96,0.0004656242138359484,0.005294158045268288,0.4656242138359484,5.294158045268287,1.141494667886156e-13,-0.04027068948572368,0.0,0.0,stable,low_root,9.055831257892832,4.06708320914821,9.635917295103006,5.057347299078083,False
1.2,0.96,0.005178532344103614,0.010628573358579493,5.178532344103614,10.628573358579493,3.939903958638524e-14,0.0680365028846078,0.0,0.0,unstable,finite_high_root,10.880133566320392,5.145175938045957,9.45097942650693,6.140218626453127,False
1.2,0.96,0.3036835365730733,0.32657099415448165,303.6835365730733,326.57099415448164,4.996003610813204e-16,-0.04940266795800787,0.0,0.0,stable,saturation_cliff_root,177.51149442768764,25.015393288350538,39.1803130030882,27.68649723284588,True
1.2,0.95,0.0005528618689211297,0.0053937469998631875,0.5528618689211297,5.393746999863188,6.643725283458912e-13,-0.036370008125824665,0.0,0.0,stable,low_root,9.21851986976969,4.071176444439871,9.630893246597527,5.079638010056653,False
1.2,0.95,0.004388017283288859,0.009737863809249358,4.388017283288859,9.737863809249358,2.2364055052292997e-14,0.06314143545129405,0.0,0.0,unstable,low_root,10.801007379889018,4.953647172114769,9.474338847029895,5.972910644132113,False
1.2,0.95,0.30363956328127895,0.3265259773605981,303.6395632812789,326.52597736059806,5.551115123125783e-16,-0.04940724212549736,0.0,0.0,stable,saturation_cliff_root,185.40739615803346,24.82944883069873,39.17305083076003,27.684607392964146,True
1.2,0.94,0.0006461907610938032,0.005500110197111236,0.6461907610938031,5.500110197111236,1.0811571906840789e-12,-0.032613117847820144,0.0,0.0,stable,low_root,9.389008858993279,4.07628508100666,9.625857477361329,5.103345946873225,False
1.2,0.94,0.003638989159346499,0.008890651467728647,3.638989159346499,8.890651467728647,4.3314310471664896e-14,0.05707462488663126,0.0,0.0,unstable,low_root,10.704883077458938,4.768375264010645,9.502611112225084,5.809440266229648,False
1.2,0.94,0.3035960850840382,0.32648146717756893,303.5960850840382,326.4814671775689,4.996003610813204e-16,-0.04941856463077923,0.0,0.0,stable,saturation_cliff_root,193.3014544976352,24.64412234052542,39.16587086247945,27.682738696414,True
1.2,0.93,0.0007470422751948094,0.005614848870716224,0.7470422751948094,5.614848870716225,2.097364924964762e-12,-0.02897708330453541,0.0,0.0,stable,low_root,9.568506113945531,4.08269746811277,9.620789563860015,5.128807196474415,False
1.2,0.93,0.0029946529331558217,0.008161228869649753,2.994652933155822,8.161228869649753,2.468161092172849e-12,0.0498314866930039,0.0,0.0,unstable,low_root,10.618389336242537,4.603860321591927,9.528113747593771,5.6649466573749825,False
1.2,0.93,0.3035529086716741,0.326437265713729,303.5529086716741,326.437265713729,5.551115123125783e-16,-0.04942306357260253,0.0,0.0,stable,saturation_cliff_root,201.19356837980547,24.459418786640107,39.15874116317242,27.68088283838017,True
1.2,0.92,0.0009753938424208257,0.0058739414352371394,0.9753938424208256,5.873941435237139,7.963331600038814e-13,-0.01804313605431895,0.0,0.0,stable,low_root,9.816845125565361,4.119328029766709,9.61064290809012,5.185874500496871,False
1.2,0.92,0.0023191494802999634,0.007397178024677136,2.3191494802999633,7.397178024677136,3.148661886775983e-13,0.041212011565755075,0.0,0.0,unstable,low_root,10.479554918785622,4.4311448896116,9.553612593594716,5.509502367805449,False
1.2,0.92,0.30351022248498877,0.3263935658899074,303.5102224849888,326.39356588990745,6.106226635438361e-16,-0.049434278862898626,0.0,0.0,stable,saturation_cliff_root,209.08389940640419,24.27535822878473,39.15169283815595,27.67904792223503,True
1.2,0.91,0.30346785354249556,0.32635019062327614,303.46785354249556,326.35019062327615,5.551115123125783e-16,-0.04943870127368923,0.0,0.0,stable,saturation_cliff_root,216.97235206336032,24.091947219825546,39.14469731285338,27.677226515799358,True
1.2,0.9,0.30342596251636683,0.3263073044083682,303.42596251636684,326.30730440836817,4.996003610813204e-16,-0.0494498062699957,0.0,0.0,stable,saturation_cliff_root,224.85907658211744,23.909205380982485,39.13778110415906,27.675425529783226,True
1.2,0.89,0.3033844117449984,0.32626476631949153,303.38441174499843,326.2647663194915,4.440892098500626e-16,-0.049454150826778585,0.0,0.0,stable,saturation_cliff_root,232.7439966519404,23.727141430203393,39.130921472262315,27.67363904943154,True
1.2,0.88,0.3033433186030388,0.3262226965263845,303.3433186030388,326.22269652638454,4.996003610813204e-16,-0.04946514245934547,0.0,0.0,stable,saturation_cliff_root,240.62723592997557,23.545774044046258,39.12413778311938,27.671872124772083,True
1.2,0.87,0.30330259680906757,0.3261810067032416,303.30259680906755,326.1810067032416,4.440892098500626e-16,-0.04946940782140468,0.0,0.0,stable,saturation_cliff_root,248.50875407506294,23.365114703076387,39.11741578151977,27.67012104946755,True
1.2,0.86,0.303262303812794,0.32613975567142034,303.262303812794,326.13975567142035,3.885780586188048e-16,-0.04948028303471909,0.0,0.0,stable,saturation_cliff_root,256.3886297170284,23.185180620402587,39.11076493948757,27.66838829734408,True
1.2,0.85,0.30322242190027693,0.3260989253020017,303.2224219002769,326.0989253020017,3.3306690738754696e-16,-0.04948446784386642,0.0,0.0,stable,saturation_cliff_root,264.2668786295053,23.00598665335132,39.10418232140289,27.666673110206652,True
1.2,0.84,0.3031829308103112,0.3260584948577974,303.18293081031123,326.0584948577974,3.885780586188048e-16,-0.049495223601044476,0.0,0.0,stable,saturation_cliff_root,272.14351244032076,22.82754801999216,39.097664572021046,27.664974620064577,True
1.2,0.83,0.30314389977220274,0.3260185352209896,303.14389977220276,326.01853522098963,3.885780586188048e-16,-0.049499326482241424,0.0,0.0,stable,saturation_cliff_root,280.01862684291416,22.64988358525678,39.09122310555995,27.66329580797883,True
1.2,0.82,0.30310521180607586,0.3259789266343512,303.1052118060759,325.9789266343512,3.885780586188048e-16,-0.0495099597703437,0.0,0.0,stable,saturation_cliff_root,287.89214067631804,22.47300602756732,39.08483860544011,27.661631645697373,True
1.2,0.81,0.3030670427134299,0.3259398490888645,303.0670427134299,325.9398490888645,3.3306690738754696e-16,-0.049513979332068636,0.0,0.0,stable,saturation_cliff_root,295.76425731781944,22.296938867091814,39.07854007185351,27.659989698837716,True
1.2,0.8,0.30302915849966283,0.3259010630263163,303.02915849966286,325.90106302631625,2.220446049250313e-16,-0.049524487167914674,0.0,0.0,stable,saturation_cliff_root,303.63477290925647,22.12169168469145,39.072288881158826,27.658359904736855,True
1.3,1.0,0.0003382309266814574,0.005148419333108823,0.3382309266814574,5.148419333108823,6.418476861114186e-16,-0.039236626411331785,0.0,0.0,stable,low_root,8.59559498906407,4.110771118634258,9.643837558059964,5.024563615588527,False
1.3,1.0,0.0038847914595592343,0.009169271706276492,3.884791459559234,9.169271706276492,1.0928757898653885e-16,0.09275315182186351,0.0,0.0,unstable,low_root,10.456483589663293,5.0196811192388875,9.492203691816401,5.863678401988043,False
