subject,producer,horizon_seconds,endpoint,n_seeds,median_gain,seed_spread_range,seed_spread_std,effect_exceeds_seed_spread,gain_seed1,gain_seed2,gain_seed3
epilepsiae_1096,P_local,7200.0,continuous:band_peak,3,-0.00033199241974579685,0.001948866621663381,0.000995833374700296,False,0.0002867844575356049,-0.00033199241974579685,-0.001662082164127776
epilepsiae_1096,P_local,7200.0,continuous:embedding,3,-0.0028824226413080023,0.011173951626775702,0.005622865059588202,False,0.0016059457732011673,-0.0028824226413080023,-0.009568005853574535
epilepsiae_1125,P_local,1800.0,count,3,0.06849685246402526,0.04078765534243711,0.021106492121927452,True,0.05752254748925356,0.09831020283169067,0.06849685246402526
epilepsiae_1125,P_local,1800.0,participation,3,-0.0013578880566347817,0.0008858256948103271,0.00047118522701202224,True,-0.0006365309899082905,-0.0013578880566347817,-0.0015223566847186176
epilepsiae_1125,P_local,1800.0,continuous,3,7.765382159985457e-05,0.0011615154881892131,0.0006162671998329633,False,7.765382159985457e-05,-0.0008601993058201529,0.0003013161823690602
epilepsiae_1125,P_local,1800.0,continuous:size,3,0.0012844142999721697,0.0013465656382687374,0.0006986747697875941,False,0.0009344116042426798,0.002280977242511417,0.0012844142999721697
epilepsiae_1125,P_local,1800.0,continuous:span,3,0.00039465735978061467,0.0013347683300379831,0.0006842415283635282,False,-0.0005341738099209348,0.00039465735978061467,0.0008005945201170483
epilepsiae_1125,P_local,1800.0,continuous:band_energy,3,0.0011637882489816676,0.0026643310953109456,0.0015062821403820125,False,0.0010492690047414488,0.0011637882489816676,0.0037136001000523944
epilepsiae_1125,P_local,1800.0,continuous:band_peak,3,-0.0026076828590630985,0.002154564829323302,0.0011209212695329515,True,-0.000993947953815022,-0.003148512783138324,-0.0026076828590630985
epilepsiae_1125,P_local,1800.0,continuous:embedding,3,-0.00019853392220525734,0.0013540289288702656,0.0007097348960720238,False,0.00010952917288165054,-0.001244499755988615,-0.00019853392220525734
epilepsiae_1125,P_local,300.0,count,3,0.10182610434370343,0.06183927696751246,0.03336032089014453,True,0.09260118636475445,0.1544404633322669,0.10182610434370343
epilepsiae_1125,P_local,300.0,participation,3,2.509258574950879e-05,0.0004095413200626563,0.00020984647905239194,False,-0.0001002201314248552,2.509258574950879e-05,0.0003093211886378011
epilepsiae_1125,P_local,300.0,continuous,3,0.0009868042474099337,0.001768787835017438,0.0008855508888475733,False,0.00018078970369894698,0.0009868042474099337,0.001949577538716385
epilepsiae_1125,P_local,300.0,continuous:size,3,0.002739495526778102,0.0023078261254858567,0.0011590031454342018,True,0.0017735154421758548,0.002739495526778102,0.0040813415676617115
