candidate_id,parent_id,eligible,patient_loss,R_unsupported,lambda_0,objective_0,lambda_1,objective_1,lambda_2,objective_2,lambda_3,objective_3
native_reg_anchor1_A_plus,tshape_anchor1_B_plus,False,2.8432680453121133,0.8888392284030856,0.0,2.8432680453121133,0.6193922655379686,3.3938081886917204,1.2387845310759371,3.9443483320713275,2.4775690621518742,5.045428618830542
native_reg_anchor1_A_minus,tshape_anchor1_B_plus,True,2.4802202840361405,0.8545475295727651,0.0,2.4802202840361405,0.6193922655379686,3.00952041438809,1.2387845310759371,3.538820544740039,2.4775690621518742,4.597420805443937
native_reg_anchor2_A_plus,tshape_anchor2_B_minus,False,2.369714010539906,0.825982679048904,0.0,2.369714010539906,0.6193922655379686,2.881321293411127,1.2387845310759371,3.3929285762823485,2.4775690621518742,4.416143142024792
native_reg_anchor2_A_minus,tshape_anchor2_B_minus,False,2.500106964570686,0.6957821576440599,0.0,2.500106964570686,0.6193922655379686,2.9310690515147364,1.2387845310759371,3.3620311384587866,2.4775690621518742,4.223955312346887
native_reg_anchor3_A_plus,v2_anchor_support_rank__vth_low,False,2.694097514042236,0.9489971155971211,0.0,2.694097514042236,0.6193922655379686,3.2818989874609343,1.2387845310759371,3.8697004608796326,2.4775690621518742,5.045303407717029
native_reg_anchor3_A_minus,v2_anchor_support_rank__vth_low,False,3.2616655976166355,0.9118210723086483,0.0,3.2616655976166355,0.6193922655379686,3.826440517359149,1.2387845310759371,4.391215437101662,2.4775690621518742,5.5207652765866895
