candidate,stage,topology,noise,comparison,description,layer,mode,n,SCL_any,SCL_upper_participation,ICL_contact_participation,both_rods,participation_mae,rank_correlation,rank_shared_contacts,lag_joint_n,SCL_minus_ICL_lag_median_ms,SCL_minus_ICL_lag_q05_ms,SCL_minus_ICL_lag_q95_ms,mean_contacts_per_event,pair_order_probability_mae,pair_order_supported_pairs,local_width_ms_n,local_width_ms_mean,local_width_ms_median,local_width_ms_variance,local_width_ms_q05,local_width_ms_q95,recruitment_span_ms_n,recruitment_span_ms_mean,recruitment_span_ms_median,recruitment_span_ms_variance,recruitment_span_ms_q05,recruitment_span_ms_q95,B_minus_A_t10_ms_n,B_minus_A_t10_ms_mean,B_minus_A_t10_ms_median,B_minus_A_t10_ms_variance,B_minus_A_t10_ms_q05,B_minus_A_t10_ms_q95,B_minus_A_t50_ms_n,B_minus_A_t50_ms_mean,B_minus_A_t50_ms_median,B_minus_A_t50_ms_variance,B_minus_A_t50_ms_q05,B_minus_A_t50_ms_q95,first_10pct_mass_core_share_n,first_10pct_mass_core_share_mean,first_10pct_mass_core_share_median,first_10pct_mass_core_share_variance,first_10pct_mass_core_share_q05,first_10pct_mass_core_share_q95,peak_active_components_n,peak_active_components_mean,peak_active_components_median,peak_active_components_variance,peak_active_components_q05,peak_active_components_q95,peak_largest_component_fraction_n,peak_largest_component_fraction_mean,peak_largest_component_fraction_median,peak_largest_component_fraction_variance,peak_largest_component_fraction_q05,peak_largest_component_fraction_q95,union_active_area_mm2_n,union_active_area_mm2_mean,union_active_area_mm2_median,union_active_area_mm2_variance,union_active_area_mm2_q05,union_active_area_mm2_q95,peak_active_area_mm2_n,peak_active_area_mm2_mean,peak_active_area_mm2_median,peak_active_area_mm2_variance,peak_active_area_mm2_q05,peak_active_area_mm2_q95,native_spatial_rms_mm_n,native_spatial_rms_mm_mean,native_spatial_rms_mm_median,native_spatial_rms_mm_variance,native_spatial_rms_mm_q05,native_spatial_rms_mm_q95
global_axis_+0,response,2511,847102,global_axis_+0,左移圆核｜全局EE轴偏移+0°,all_detected,TA,37,1.0,0.6216216216216216,1.0,1.0,0.1958997204572594,0.8785714285714284,15,37,-14.064240098738082,-20.88652640989894,-7.46284445244638,13.756756756756756,0.17310953333361087,105,37,16.0,16.0,0.0,16.0,16.0,37,44.486486486486484,44.0,22.978978978978976,38.0,52.0,37,67.09877310877803,66.77324074074204,15.076509917128549,61.27322033162564,72.37301960784244,37,62.93766202653289,65.0464985994422,34.38197722502576,50.28865783850779,68.78431010876065,37,0.10155886616123118,0.09770318021201413,0.0011336848377870453,0.06230907951733719,0.16243723989663,37,1.864864864864865,2.0,0.62012012012012,1.0,3.0,37,0.9473309138526818,0.9499068033550793,0.0030268548868467213,0.844563318091215,1.0,37,368.18918918918916,367.0,286.21321321321324,346.4,393.4,37,99.08108108108108,100.0,52.465465465465456,88.8,107.0,37,7.452814332553346,7.450084502592647,0.018807486412756987,7.24431467528001,7.719203262681845
global_axis_+0,response,2511,847102,global_axis_+0,左移圆核｜全局EE轴偏移+0°,all_detected,TB,25,1.0,0.92,1.0,1.0,0.20856724703507448,0.5142857142857142,15,25,35.22957717530426,-0.4141220885820063,37.26598400933226,14.64,0.34349577071829324,105,25,16.52,16.0,0.7599999999999999,16.0,18.0,25,70.88,78.0,355.35999999999996,31.6,91.99999999999997,25,-43.18204865252542,-60.72916666666606,993.0592145311754,-70.70624376930246,14.843333333334142,25,-43.542044835332426,-63.93373157091992,924.8319971137271,-67.85514448354624,13.360087892095857,25,0.1250071411144807,0.11930745876753918,0.003938191661453099,0.06159765394598702,0.2628008465634382,25,2.28,2.0,0.3766666666666667,1.2000000000000002,3.0,25,0.9148742408224629,0.9301423027166882,0.009896112025416555,0.730222611586585,0.9993207180980107,25,366.96,365.0,247.12333333333333,344.8,395.2,25,105.2,101.0,137.33333333333334,94.2,121.39999999999999,25,7.550324750532171,7.468241026224918,0.04139826442364173,7.313800367357751,7.949350497876041
global_axis_+0,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+0°,primary,ALL,53,1.0,0.7169811320754718,1.0,1.0,0.18701889337443497,-0.6607142857142856,15,53,-0.06269689814962476,-17.260898535102022,36.32434499089377,14.169811320754716,0.27841009715396947,105,53,16.41509433962264,16.0,0.6705370101596517,16.0,18.0,53,57.16981132075472,54.0,432.2206095791001,27.2,84.8,53,4.9689074948941805,11.043333333334886,3220.204116569674,-68.99088888888909,69.53372960372926,53,2.4338844406231988,6.642063492063244,3024.9505530771535,-66.92850508006669,65.70397511234042,53,0.10632925166437533,0.10142912321359598,0.0009542476506206843,0.06659623560384,0.15794431451537427,53,2.1132075471698113,2.0,0.525399129172714,1.0,3.0,53,0.9307705129330552,0.936036036036036,0.005994464069223661,0.8224826123243845,1.0,53,366.9811320754717,369.0,241.5188679245283,344.8,389.2,53,106.66037735849056,104.0,125.4208998548621,94.0,123.8,53,7.507075322129796,7.4902861176771784,0.02488830548313899,7.29889315161409,7.811363663496318
global_axis_+0,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+0°,primary,TA,22,1.0,0.5454545454545454,1.0,1.0,0.20998653454407348,0.8964285714285712,15,22,-12.386752884578527,-21.533522435571264,-6.04108068646001,13.545454545454545,0.13679031890264148,105,22,16.0,16.0,0.0,16.0,16.0,22,39.72727272727273,42.0,69.06493506493506,26.0,48.0,22,64.38277699895546,65.56291858678969,43.85945902934231,50.80511632940479,71.29312366980903,22,60.03332876265656,62.0038194573699,46.27954846872941,50.08005815340657,66.57602840764484,22,0.09236885125836637,0.09281741540102142,0.0003398126845224697,0.06657920714292495,0.12037328312694094,22,2.0454545454545454,2.0,0.5216450216450217,1.0,3.0,22,0.9416286729262868,0.936074551014304,0.0014141401708157857,0.8876776711413473,1.0,22,368.6818181818182,371.5,279.37012987012986,347.0,387.95,22,103.5,101.0,76.64285714285714,94.0,116.95,22,7.436109590413408,7.461090580224157,0.011339292831168734,7.286969133435994,7.582143468939783
global_axis_+0,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+0°,primary,TB,31,1.0,0.8387096774193549,1.0,1.0,0.2060986707691306,0.5142857142857142,15,31,35.31348190316203,-4.7973871573422,36.48000001972832,14.612903225806452,0.32088883032099225,105,31,16.70967741935484,16.0,0.9462365591397854,16.0,18.0,31,69.54838709677419,78.0,319.38924731182794,31.0,86.0,31,-37.195774088633186,-42.47628205128194,1125.1906763318448,-69.37051724138018,26.31813186813156,31,-38.44314056211015,-49.111538461540476,1051.2460060105825,-67.23769926650493,22.46159113459271,31,0.11623663259767199,0.10353866317169069,0.0011718109400902894,0.07546997057180765,0.16353125025159018,31,2.161290322580645,2.0,0.5397849462365591,1.0,3.0,31,0.9230647219701167,0.936036036036036,0.00925268801071832,0.7887594668844669,1.0,31,365.7741935483871,367.0,219.44731182795704,344.5,389.5,31,108.90322580645162,109.0,151.2236559139785,94.5,124.5,31,7.557438099476911,7.539297471133965,0.028888102478206435,7.3487564121076066,7.883294279042418
global_axis_+0,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+0°,all_detected,ALL,61,1.0,0.6721311475409837,1.0,1.0,0.18295502099278316,-0.024999999999999998,15,61,-5.9880270039902825,-21.73390514208404,36.28035930864917,14.114754098360656,0.21170744127781782,105,61,16.360655737704917,16.0,0.6010928961748635,16.0,18.0,61,56.16393442622951,50.0,382.5726775956283,28.0,84.0,61,12.978579097428215,29.079166666666424,3223.2600407766545,-68.85592592592548,69.32905982905959,61,10.74594943409997,25.075320512820326,3087.28856477707,-66.84317343173461,66.61569107221294,61,0.10845424347114896,0.10182684670373313,0.000926729543243652,0.06660861993905094,0.15838027594089313,61,2.0491803278688523,2.0,0.514207650273224,1.0,3.0,61,0.9357191759434714,0.9386151231945624,0.005470929033205505,0.8225900681596884,1.0,61,365.9344262295082,368.0,228.02896174863386,346.0,388.0,61,105.31147540983606,101.0,122.11803278688527,94.0,123.0,61,7.493367476297647,7.4707984116164186,0.023835068394848773,7.28588513178344,7.76966836212571
global_axis_+0,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+0°,all_detected,TA,30,1.0,0.5,1.0,1.0,0.20635017090770982,0.9107142857142855,15,30,-13.553835594787074,-21.74771013416778,-6.465510146217824,13.6,0.16114407078722626,105,30,16.0,16.0,0.0,16.0,16.0,30,42.333333333333336,45.0,71.7471264367816,26.0,54.0,30,64.82541072302499,65.73340878286797,32.95263522158504,54.50862624584634,70.68159128914576,30,61.5746757635171,63.53146947278674,40.91680289207776,50.10890787409808,67.9986364764483,30,0.10041244137374179,0.10049751215074848,0.0005735101367820426,0.0665915914781359,0.14536901496363128,30,1.9333333333333333,2.0,0.47816091954023,1.0,3.0,30,0.9487954450492714,0.9480262415963303,0.0013993533066443218,0.8900891392820264,1.0,30,366.1,368.5,244.71379310344827,346.0,387.55,30,101.6,99.0,68.17931034482758,94.0,116.55,30,7.427161165679073,7.451065196346702,0.010507116378658385,7.2814023159028185,7.570800054779493
global_axis_+0,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移+0°,all_detected,TB,31,1.0,0.8387096774193549,1.0,1.0,0.2060986707691306,0.5142857142857142,15,31,35.31348190316203,-4.7973871573422,36.48000001972832,14.612903225806452,0.32088883032099225,105,31,16.70967741935484,16.0,0.9462365591397854,16.0,18.0,31,69.54838709677419,78.0,319.38924731182794,31.0,86.0,31,-37.195774088633186,-42.47628205128194,1125.1906763318448,-69.37051724138018,26.31813186813156,31,-38.44314056211015,-49.111538461540476,1051.2460060105825,-67.23769926650493,22.46159113459271,31,0.11623663259767199,0.10353866317169069,0.0011718109400902894,0.07546997057180765,0.16353125025159018,31,2.161290322580645,2.0,0.5397849462365591,1.0,3.0,31,0.9230647219701167,0.936036036036036,0.00925268801071832,0.7887594668844669,1.0,31,365.7741935483871,367.0,219.44731182795704,344.5,389.5,31,108.90322580645162,109.0,151.2236559139785,94.5,124.5,31,7.557438099476911,7.539297471133965,0.028888102478206435,7.3487564121076066,7.883294279042418
global_axis_-15,response,2511,847102,global_axis_+0,左移圆核｜全局EE轴偏移-15°,primary,ALL,41,0.8048780487804879,0.5975609756097561,0.9866962305986696,0.8048780487804879,0.17895785270447548,-0.21071428571428572,15,33,3.463425564365025,-14.1987214899018,32.85023056037716,13.463414634146341,0.24811195300553937,105,41,16.195121951219512,16.0,0.36097560975609755,16.0,18.0,41,54.78048780487805,44.0,341.9756097560975,34.0,84.0,41,21.549725880911694,63.72675438596525,3290.80131518112,-72.1935574229692,73.3440944881886,41,18.816003481075786,49.952049726209225,2938.966990192552,-67.84063458902165,69.0323614557492,41,0.09971831728442276,0.08479254722677478,0.0019954002583825728,0.05658757414923509,0.17910876856732152,41,2.1219512195121952,2.0,0.9597560975609756,1.0,4.0,41,0.9164591721527554,0.9375509095845778,0.010074870565267248,0.7501970055161544,1.0,41,354.8780487804878,357.0,1592.6597560975613,294.0,400.0,41,98.1219512195122,93.0,295.9597560975609,74.0,125.0,41,7.577428474884759,7.552297641279607,0.08100384391203033,7.172580231668188,7.981510860862234
global_axis_-15,response,2511,847102,global_axis_+0,左移圆核｜全局EE轴偏移-15°,primary,TA,23,0.6521739130434783,0.4130434782608695,0.9802371541501976,0.6521739130434783,0.232136373894329,0.782142857142857,15,15,-4.578639136663696,-16.569979747864817,2.849081840880716,12.565217391304348,0.2025992614215952,105,23,16.17391304347826,16.0,0.33201581027667987,16.0,17.799999999999997,23,41.73913043478261,42.0,34.292490118577085,34.4,45.8,23,67.27610131160209,69.17076023391928,72.54441537884017,56.60322231359587,73.79217730596255,23,62.20540352568739,66.08287935685075,80.99601531995451,47.76123720258511,69.92948614557454,23,0.08937425277328981,0.08203445447087777,0.0007963766882437863,0.06290766002031287,0.12755019349945745,23,1.7826086956521738,2.0,0.6324110671936758,1.0,3.0,23,0.9534115281253486,0.9829903978052126,0.003974449942390195,0.8597502243919689,1.0,23,331.30434782608694,342.0,1211.1304347826085,292.2,388.5,23,85.47826086956522,84.0,89.80632411067194,71.3,95.69999999999999,23,7.417238354583289,7.401030354241946,0.059374472240917894,7.131966972469283,7.861381027715119
global_axis_-15,response,2511,847102,global_axis_+0,左移圆核｜全局EE轴偏移-15°,primary,TB,18,1.0,0.8333333333333333,0.9949494949494949,1.0,0.2059791964561079,0.4928571428571427,15,18,31.576458591241135,1.8232448318058687,33.51237689410664,14.61111111111111,0.3282338262714497,105,18,16.22222222222222,16.0,0.4183006535947712,16.0,18.0,18,71.44444444444444,75.0,236.1437908496732,45.300000000000004,90.6,18,-36.87842050274825,-43.88520050125226,1205.651401253468,-74.95645758080889,8.428895082374066,18,-36.62600768703904,-44.91519522144563,1008.6675055744471,-68.09724843270934,12.175147738677811,18,0.11293573304864818,0.10617645332282402,0.003334713490539968,0.053423169412809196,0.23036895497465568,18,2.5555555555555554,3.0,1.0849673202614378,1.0,4.0,18,0.8692422728544417,0.8749822593202384,0.014354183610328065,0.6159609837771463,1.0,18,385.0,397.0,467.52941176470586,340.1,400.0,18,114.27777777777777,114.0,87.50653594771244,101.4,127.19999999999999,18,7.782115850825526,7.866702105669453,0.03468062686818478,7.516858603118591,8.009971435230518
global_axis_-15,response,2511,847102,global_axis_+0,左移圆核｜全局EE轴偏移-15°,all_detected,ALL,62,0.7903225806451613,0.5887096774193548,0.9882697947214076,0.7903225806451613,0.18742887289854837,-0.1357142857142857,15,49,3.463425564365025,-16.624889850068758,32.93366433802384,13.370967741935484,0.23804611785379043,105,62,16.225806451612904,16.0,0.40719196192490725,16.0,18.0,62,55.32258064516129,44.0,320.1237440507668,38.0,84.0,62,20.176319459447488,64.34411767872507,3506.118066566365,-72.0873914565827,73.25830677013714,62,17.463319859881132,51.42040341228949,3207.2697832032713,-67.81741857835175,68.71547563250633,62,0.10353584844653514,0.10139210920142117,0.0017050612849010332,0.0571561650399729,0.17875309986705745,62,1.8870967741935485,2.0,0.9214701216287677,1.0,3.0,62,0.9322132253798332,0.9781354105428179,0.008395787697226964,0.8081378288701836,1.0,62,355.01612903225805,358.0,1641.5898995240614,296.15,400.0,62,97.0,91.5,271.672131147541,74.2,122.94999999999999,62,7.601768429064191,7.56655817838217,0.08522787277576692,7.1839258876652545,8.00524549977761
global_axis_-15,response,2511,847102,global_axis_+0,左移圆核｜全局EE轴偏移-15°,all_detected,TA,36,0.6388888888888888,0.375,0.9823232323232323,0.6388888888888888,0.2422813014305609,0.8714285714285712,15,23,-6.596772335928108,-17.347201147001122,2.4978879478541773,12.38888888888889,0.17963423518365404,105,36,16.22222222222222,16.0,0.40634920634920646,16.0,18.0,36,42.5,42.0,29.114285714285714,37.0,52.0,36,66.78276232563661,66.69492372235072,47.58295221773654,60.725548735120356,73.46856193757026,36,62.21778186632006,65.20377186875703,66.52007647557268,46.931287872064786,69.28156275847846,36,0.09961610779115357,0.10026789440884668,0.0010382155295540557,0.06260880762702414,0.16247734079334875,36,1.5555555555555556,1.0,0.5968253968253969,1.0,3.0,36,0.9648926973487494,1.0,0.003713666536725608,0.8442289494859588,1.0,36,331.47222222222223,314.0,1228.9992063492064,293.5,395.0,36,84.91666666666667,84.0,65.67857142857144,72.5,93.75,36,7.458846280722181,7.3887445443206055,0.07764114713479675,7.161298770779603,8.010616177652846
