candidate,stage,topology,noise,comparison,description,event,primary,mode,event_time_ms,B_minus_A_t10_ms,B_minus_A_t50_ms,coreA_width_ms,coreB_width_ms,coreA_mass,coreB_mass,window_start_ms,n_contacts,local_width_ms,recruitment_span_ms,centroid_span_ms,t10_SCL_minus_ICL_ms,centroid_SCL_minus_ICL_ms,first_crossing_SCL_minus_ICL_ms,first_10pct_mass_core_share,first_10pct_core_A_share,first_10pct_core_B_share,first_10pct_core_to_outside_per_neuron_density,peak_active_components,peak_largest_component_fraction,union_active_area_mm2,peak_active_area_mm2,native_spatial_rms_mm,native_activity_axis_deg,native_axis_ratio
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,24,False,TA,7657.0,68.9961538461539,68.26926100628953,16.58333333333303,15.020512820512522,780.0,3713.0,7532.0,9,16.0,42.0,41.96785161768912,,,,0.08930413848446635,0.08930413848446635,0.0,2.0164707534954927,1,1.0,281.0,67.0,7.068660830419054,148.13247677887435,1.7349539654387007
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,25,True,TA,8055.0,93.38529135338285,71.88151750972702,45.86368421052612,15.392491217799034,1013.0,3775.0,7930.0,11,16.0,58.0,57.19275392882537,,,,0.06886426068011746,0.06526475324429289,0.0035995074358245714,1.520808735018221,1,1.0,298.0,67.0,7.152181010584174,161.97531138095087,1.555290847041359
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,26,True,TA,8321.0,56.73255434782732,51.994335142469936,18.683455882353883,15.067352368590946,2709.0,3879.0,8196.0,14,17.0,42.0,43.48320376957054,-4.0,-6.347547783730988,0.0,0.13714333528575015,0.13672496025437203,0.00041837503137812733,3.268359004974708,2,0.9319118003392295,353.0,100.0,7.578148011362611,161.15172499002753,1.3636474658343753
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,27,True,TA,8703.0,42.658241758241275,42.70448622486947,15.42192691029959,24.23916083916083,1140.0,1087.0,8578.0,11,18.0,22.0,23.13413144583319,,,,0.11699495199445709,0.11273879045827973,0.004256161536177373,2.724567943049668,2,0.8113041565867605,306.0,107.0,7.228061308038051,157.69159289792995,1.4723346726040512
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,28,True,TB,9028.0,-31.462659846547467,-32.11587301587315,15.013758723829596,13.84225543478351,1127.0,1386.0,8902.0,15,16.0,78.0,75.07445829508652,32.0,31.555533523391205,31.0,0.11585023651086347,0.004730217269301691,0.11112001924156177,2.694416906927429,1,1.0,389.0,129.0,7.672284565598824,149.43709444417547,1.0722170624280962
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,29,True,TB,9327.0,-9.491666666666788,-4.1103896103886655,14.799358974358256,30.022727272727934,1079.0,720.0,9202.0,11,16.0,58.0,49.901085562200024,11.0,9.932812054872556,14.0,0.15383913915739558,0.09711836585810688,0.056720773299288714,3.738588047264365,3,0.8186939820742638,384.0,109.0,7.981706715889402,118.88533668675052,1.1677496773997813
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,30,True,TB,9588.0,-33.957777777779484,-44.92105263157828,38.63041666666504,15.513409961686193,967.0,960.0,9462.0,15,18.0,78.0,77.30942147700625,32.0,32.374216454956695,31.0,0.0915402886899324,0.0038370180887995617,0.08770327060113284,2.0720503824110432,1,1.0,340.0,107.0,7.466243319516049,119.83567902766114,1.328642708446975
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,31,True,TA,9903.0,69.64651162790688,66.27896273012993,25.117647058823422,15.713818950605855,707.0,4005.0,9778.0,14,16.0,38.0,41.047761619433004,4.0,3.479272948283324,7.0,0.07281876008734453,0.0654134624513434,0.00740529763600114,1.6149993403595622,3,0.866231647634584,345.0,93.0,7.4574244735621,144.235941680835,1.4290038035466976
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,32,True,TA,10203.0,68.29074074074015,66.55637531464345,17.744047619047706,15.093518518518977,793.0,3965.0,10078.0,10,16.0,42.0,42.450491342789974,,,,0.08511979823455233,0.08280790248003363,0.0023118957545187053,1.9131986305568611,1,1.0,282.0,75.0,7.066755971342983,150.90129155366935,1.718099266306047
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,33,True,TB,10532.0,-64.69781553398025,-64.23614697120138,16.24958446602068,18.477941176470267,3892.0,822.0,10406.0,15,16.0,76.0,74.92890285213616,32.0,31.89188547552476,31.0,0.07057955570128699,0.0032789572915812772,0.06730059840970572,1.5615662141338031,3,0.8905021173623714,399.0,116.0,7.795038506479524,149.13706294757105,1.1474868816309196
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,34,True,TB,10795.0,-67.42285714285572,-66.34630408653902,14.968333333334158,15.933333333332484,3919.0,905.0,10670.0,15,16.0,80.0,77.93847472009656,32.0,33.63277480004217,32.0,0.0807596734114306,0.0005324813631522897,0.08022719204827831,1.806588290155818,1,1.0,329.0,86.0,7.36172945023211,127.12453426702945,1.4707658784779292
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,35,True,TB,11090.0,-70.62637795275623,-68.84738805970301,14.952304217787969,18.37727272727352,3849.0,673.0,10964.0,15,16.0,84.0,78.83990562366853,31.0,32.176621577717015,30.0,0.05614327363598501,0.00024989587671803414,0.05589337775926697,1.2231658920105875,2,0.9816849816849816,398.0,112.0,7.801190535800377,146.5342550141297,1.1117049797717182
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,36,True,TA,11460.0,19.019999999998618,18.67434210526335,27.501818181817725,35.413636363637124,2344.0,823.0,11334.0,14,16.0,28.0,22.687911660805185,-6.0,-5.208117593674615,-4.0,0.1074770772284715,0.09972587201058701,0.007751205217884488,2.47622539881735,2,0.8013071895424837,351.0,121.0,7.598105116474982,167.71512503168486,1.2474952558365577
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,37,True,TB,11774.0,-55.969310344828045,-57.86186863837065,18.241823675791238,15.226842105263131,2309.0,1099.0,11648.0,15,16.0,80.0,78.16342544197687,31.0,32.146984480039464,30.0,0.08975671206991576,0.0032280922761987246,0.08652861979371702,2.027697452001349,2,0.9697847682119205,396.0,122.0,7.710171988226396,121.2105991543072,1.1622658438328335
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,38,True,TB,12124.0,-23.222916666665697,-21.035892323030566,14.407242063492959,31.39743589743557,1528.0,680.0,11998.0,15,16.0,84.0,80.90547615750074,26.0,25.654626013498273,25.0,0.13447653429602888,0.07340553549939831,0.06107099879663057,3.1949301411791824,2,0.9534268863127924,361.0,138.0,7.5245786618176504,124.74664906749382,1.2307841116200333
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,39,True,TA,12415.0,71.52825396825392,69.18738945878977,19.283838383837065,15.17015873015771,728.0,3828.0,12290.0,11,16.0,40.0,41.04591942639854,,,,0.06948584202682563,0.06762295081967214,0.0018628912071535022,1.5355608978250488,2,0.8553179672313246,313.0,87.0,7.446397784513715,155.26980462630866,1.515399801388173
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,40,True,TA,12709.0,64.66653185035466,62.62219101123628,16.567588932806757,14.875779920588684,1406.0,4060.0,12584.0,15,16.0,40.0,42.18151574693184,0.0,0.004917361997286207,5.0,0.10624860688015454,0.10446541347797013,0.0017831934021844118,2.4445572794766646,3,0.9260020554984584,398.0,95.0,7.9909794912238805,148.26737737896627,1.1238445155396601
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,41,True,TA,13252.0,72.7380152671758,63.49955960070474,31.467499999998836,15.062552108709497,701.0,3833.0,13126.0,14,16.0,40.0,41.565341529514626,-4.0,-5.916176314225595,-2.0,0.059240642671214434,0.05825329862669419,0.0009873440445202406,1.2948960910141338,2,0.9153596538669551,354.0,93.0,7.580850737646803,161.65342948301685,1.3178530140011058
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,42,True,TA,13506.0,68.6079761904748,56.253396253396204,32.36115942028846,14.987838894683591,878.0,3794.0,13380.0,14,16.0,42.0,41.93837266878654,2.0,-0.15053186442310107,0.0,0.06677858608468569,0.0664055213579556,0.00037306472673008767,1.47145243850994,3,0.8571839907860639,359.0,85.0,7.571067324602028,157.79029297506003,1.3100833133749687
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,43,True,TA,13824.0,66.53476190476249,64.2858260469402,17.338095238095775,15.189892473117652,1294.0,3796.0,13698.0,15,16.0,44.0,44.37322076081,2.0,0.6345751168155402,6.0,0.10988274706867672,0.10837520938023451,0.001507537688442211,2.5384931427638127,3,0.9617914979757085,368.0,90.0,7.59728674805644,161.56316324509118,1.3002608903217745
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,44,True,TB,14192.0,-68.91842105263277,-66.65593662254287,15.33970219666844,18.32017543859729,3992.0,825.0,14066.0,15,16.0,82.0,78.44253801818923,31.0,31.73308975297732,30.0,0.06687824134994969,0.0030188095053796733,0.06385943184457002,1.4738057040898578,3,0.8481937774065567,400.0,114.0,7.897087053930496,143.18935116134026,1.1008447262310754
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,45,True,TB,14452.0,-66.14040293040307,-65.59238474939775,14.979324116742646,14.13730769230824,3898.0,1433.0,14326.0,15,16.0,78.0,75.41405219802436,33.0,32.41329445340307,32.0,0.1122099361470176,0.0006229559258682448,0.11158698022114935,2.599050634183269,1,1.0,395.0,109.0,7.696228655673193,132.69601636079352,1.2501172588573342
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,46,True,TB,14745.0,-65.59629629629671,-64.59788275105166,15.106381299332497,15.367179487180692,4027.0,1008.0,14620.0,15,16.0,76.0,76.13308336416048,31.0,31.146297443454387,28.0,0.07274394976363507,0.001622803922952092,0.07112114584068299,1.613210008363958,2,0.9678222562727447,399.0,118.0,7.831339997522807,144.73791720504312,1.1136997955317354
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,47,True,TB,15060.0,21.225000000000364,26.997741644083362,27.16470588235279,31.63690476190459,646.0,911.0,14934.0,15,16.0,66.0,49.75852467596087,8.0,8.456564108186285,11.0,0.08461942257217847,0.06677165354330708,0.01784776902887139,1.90091225006948,4,0.606622189276007,395.0,111.0,8.020042023648779,10.16427973446855,1.0300638730260836
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,48,True,TB,15365.0,-24.267379679144142,-40.345081967212536,33.67216783216827,14.097624434389218,1289.0,1023.0,15240.0,14,16.0,74.0,72.9006536468678,30.0,30.133598000773418,28.0,0.10931734317343174,0.01503690036900369,0.09428044280442804,2.523828135359945,2,0.9684085510688836,380.0,117.0,7.749100568982406,171.2388771057665,1.091219573521819
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,49,True,TB,15753.0,-70.52448275861934,-67.13154960981046,15.200070086908454,17.743030303030537,4106.0,1026.0,15628.0,15,16.0,82.0,80.82957645966053,31.0,31.933617552462238,30.0,0.07954630811988282,0.0028543528881544355,0.07669195523172839,1.7770996829463683,2,0.9266470009832841,397.0,116.0,7.834356613838177,124.17934706879133,1.1663623321372165
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,50,True,TB,16096.0,-36.144852941175486,-44.14634920634853,35.097647058824805,15.58583333333263,1506.0,953.0,15970.0,15,16.0,76.0,75.44527341171488,32.0,31.95452439890505,31.0,0.0928892889288929,0.007110711071107111,0.08577857785778578,2.10571237073201,3,0.9134553283100108,399.0,122.0,7.657548818530224,143.77616580559302,1.0723618249933617
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,51,True,TA,16481.0,70.11055555555504,68.19612556561333,18.109848484848044,14.989873997710674,965.0,3753.0,16356.0,12,16.0,44.0,44.0762839923118,-4.0,-6.716337799094617,4.0,0.0935042237110399,0.09263035246140403,0.000873871249635887,2.121090258385937,1,1.0,312.0,82.0,7.311928214422405,156.8434887452358,1.5645405200359253
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,52,True,TA,16766.0,68.01626355295957,60.842519685040315,26.841558441556117,15.15953858607827,945.0,3840.0,16640.0,13,16.0,42.0,44.84250939434787,0.0,-0.9029881464011851,2.0,0.07870746457261486,0.07798537774167344,0.0007220868309414207,1.756758548187294,2,0.9450182260024301,344.0,78.0,7.378800651874092,150.76897546573502,1.3966653116212928
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,53,True,TA,17034.0,68.25370629370809,67.38042652485456,14.953827751196513,14.957289377289271,907.0,3818.0,16908.0,11,16.0,40.0,40.248707079077576,,,,0.09440414507772021,0.09398963730569948,0.0004145077720207254,2.1436325496912714,2,0.9229671897289586,314.0,84.0,7.339936886656681,153.36603564863665,1.5171641731139622
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,54,True,TA,17284.0,68.01720430107525,66.42243303571377,19.383333333331393,14.99112903225614,823.0,3730.0,17158.0,12,16.0,44.0,44.36707249227402,-3.0,-4.50739033537684,5.0,0.08359197186012829,0.08359197186012829,0.0,1.8757259644380124,1,1.0,293.0,69.0,7.084514103061961,150.12901141964784,1.7095920491949048
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,55,True,TA,17541.0,64.3789652703199,64.15543522542066,13.904004133299168,14.938615984403441,1637.0,3773.0,17416.0,15,16.0,54.0,54.42768885292389,-18.0,-18.198681048233993,-12.0,0.11894561034057076,0.11887299397284148,7.261636772928619e-05,2.776127480176472,1,1.0,399.0,86.0,8.030509470557739,133.61291244469095,1.18882613913658
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,56,False,TA,17845.0,71.50902503293764,59.56859045505189,36.46233766233854,14.92943650552479,996.0,3755.0,17720.0,13,16.0,44.0,45.33272549903995,-14.0,-15.366704976626352,-6.0,0.06628329297820823,0.06577885391444714,0.0005044390637610976,1.459764008964339,1,1.0,312.0,87.0,7.34900780038405,155.334160896641,1.5610557273552943
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,57,False,TA,18085.0,65.10925306577701,65.36333003245818,13.439467705291463,14.980958425894642,1885.0,3665.0,17960.0,15,16.0,52.0,53.491735021565546,-16.0,-17.367568611127354,-7.0,0.1394437046900429,0.1394437046900429,0.0,3.3320639791577222,1,1.0,397.0,83.0,8.09949228302365,135.23134626645563,1.1444807958817984
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,58,True,TA,18341.0,72.43454545454733,69.96457450904563,18.178181818184385,14.969367588932073,669.0,3707.0,18216.0,11,16.0,42.0,41.95964988497144,,,,0.06815859390966687,0.06815859390966687,0.0,1.5040848038321692,2,0.9004739336492891,303.0,81.0,7.121294294198432,160.83144017027413,1.5303049239145625
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,59,True,TA,18615.0,65.323885714286,62.75058400718626,20.42539682539791,15.17418378378352,1002.0,3922.0,18490.0,14,16.0,42.0,42.67292781040305,4.0,3.447613664851815,8.0,0.09402112410411166,0.09270086759713315,0.0013202565069784986,2.13403271480224,2,0.9611562782294489,347.0,78.0,7.404206350043813,151.13315678057415,1.392053151564796
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,60,True,TA,18877.0,36.54428571428434,35.530879307098076,15.047647058821894,13.190329670331266,1224.0,1542.0,18752.0,11,18.0,20.0,20.0980621818926,,,,0.1294559099437148,0.12695434646654158,0.0025015634771732333,3.057910818849335,1,1.0,311.0,111.0,7.310295920603462,153.3801028574889,1.4860780358095982
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,61,True,TA,19227.0,45.43232323232223,46.72829728906436,21.30871212121201,26.215079365079873,955.0,1193.0,19102.0,11,18.0,24.0,24.11157559369167,,,,0.10435149978876214,0.09695817490494296,0.007393324883819181,2.3958233738493617,2,0.867358980410668,292.0,100.0,7.175112202726547,160.21173440036424,1.5306901038429466
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,62,True,TB,19552.0,-62.1319731404983,-62.43817033446976,15.313017994252732,14.253124999999272,4128.0,1193.0,19426.0,15,16.0,74.0,73.3790668828442,32.0,32.581253698677756,31.0,0.0977770745985286,0.0034807372834427656,0.09429633731508583,2.228521797906295,2,0.9040210143463326,388.0,112.0,7.828175422892014,152.23070436238214,1.1580414201740568
global_axis_-15,response,2511,847101,global_axis_+0,左移圆核｜全局EE轴偏移-15°,63,True,TB,19830.0,-44.34466403161787,-43.169799498748034,15.006608695653995,15.653939393938344,1258.0,892.0,19704.0,15,16.0,78.0,77.61610425465915,32.0,32.3383355510814,31.0,0.08760236145496096,0.0026661588268901163,0.08493620262807085,1.9743555554805425,2,0.9869737148173994,336.0,109.0,7.2693655085985664,126.2120433775053,1.3298429917039871
