candidate,stage,topology,noise,comparison,description,layer,mode,contact,events,participation,patient_participation,rank_n,rank_mean,rank_median,rank_variance,rank_q05,rank_q95
up3__circle__EE_core_to_out_scale_1.25__y_minus10,response,2511,847101,up3__circle__EE_core_to_out_scale_1.25,圆核｜离核EE×1.25，同核EI×1｜y_minus10,primary,TA,ICL2,59,1.0,0.8575769084694265,59,0.7199269656896776,0.75,0.03114489107941155,0.3734265734265735,0.9173076923076923
up3__circle__EE_core_to_out_scale_1.25__y_minus10,response,2511,847101,up3__circle__EE_core_to_out_scale_1.25,圆核｜离核EE×1.25，同核EI×1｜y_minus10,primary,TA,ICL1,59,1.0,0.7690087352829472,59,0.8374718501837147,0.8333333333333334,0.009812406574360283,0.7442307692307693,1.0
up3__circle__EE_core_to_out_scale_1.25__y_minus10,response,2511,847101,up3__circle__EE_core_to_out_scale_1.25,圆核｜离核EE×1.25，同核EI×1｜y_minus10,primary,TB,SCL9,84,0.9880952380952381,0.6775170325510976,83,0.990136369654442,1.0,0.0014319872969157862,0.9230769230769231,1.0
up3__circle__EE_core_to_out_scale_1.25__y_minus10,response,2511,847101,up3__circle__EE_core_to_out_scale_1.25,圆核｜离核EE×1.25，同核EI×1｜y_minus10,primary,TB,ICL11,84,1.0,0.8239212717638152,84,0.7243252778967062,0.8571428571428571,0.05568482218069721,0.23076923076923078,0.9285714285714286
up3__circle__EE_core_to_out_scale_1.25__y_minus10,response,2511,847101,up3__circle__EE_core_to_out_scale_1.25,圆核｜离核EE×1.25，同核EI×1｜y_minus10,primary,TB,SCL8,84,0.9761904761904762,0.8310370931112794,82,0.922252544203764,0.9285714285714286,0.0008032058183803465,0.8571428571428571,0.9285714285714286
up3__circle__EE_core_to_out_scale_1.25__y_minus10,response,2511,847101,up3__circle__EE_core_to_out_scale_1.25,圆核｜离核EE×1.25，同核EI×1｜y_minus10,primary,TB,ICL10,84,0.9523809523809523,0.8405753217259652,80,0.6481893106893107,0.7142857142857143,0.02477237016732331,0.2850649350649351,0.7178571428571426
up3__circle__EE_core_to_out_scale_1.25__y_minus10,response,2511,847101,up3__circle__EE_core_to_out_scale_1.25,圆核｜离核EE×1.25，同核EI×1｜y_minus10,primary,TB,SCL7,84,0.8928571428571429,0.8449659348978047,75,0.8047374847374846,0.7857142857142857,0.0017457283391349339,0.7857142857142857,0.8769230769230767
up3__circle__EE_core_to_out_scale_1.25__y_minus10,response,2511,847101,up3__circle__EE_core_to_out_scale_1.25,圆核｜离核EE×1.25，同核EI×1｜y_minus10,primary,TB,ICL9,84,1.0,0.8514761544284632,84,0.5438063920206776,0.5714285714285714,0.01603140038131789,0.2727272727272727,0.7109890109890109
up3__circle__EE_core_to_out_scale_1.25__y_minus10,response,2511,847101,up3__circle__EE_core_to_out_scale_1.25,圆核｜离核EE×1.25，同核EI×1｜y_minus10,primary,TB,ICL8,84,1.0,0.8535957607872824,84,0.49697128268556845,0.5,0.004241585195914859,0.37159090909090914,0.5833333333333334
up3__circle__EE_core_to_out_scale_1.25__y_minus10,response,2511,847101,up3__circle__EE_core_to_out_scale_1.25,圆核｜离核EE×1.25，同核EI×1｜y_minus10,primary,TB,SCL6,84,0.7857142857142857,0.7087055261165783,66,0.6572064299337028,0.6428571428571429,0.00341044911788853,0.6428571428571429,0.7711038961038961
up3__circle__EE_core_to_out_scale_1.25__y_minus10,response,2511,847101,up3__circle__EE_core_to_out_scale_1.25,圆核｜离核EE×1.25，同核EI×1｜y_minus10,primary,TB,ICL7,84,1.0,0.6687358062074186,84,0.47356215213358077,0.42857142857142855,0.009863040041768372,0.42857142857142855,0.6923076923076923
up3__circle__EE_core_to_out_scale_1.25__y_minus10,response,2511,847101,up3__circle__EE_core_to_out_scale_1.25,圆核｜离核EE×1.25，同核EI×1｜y_minus10,primary,TB,ICL6,84,1.0,0.4834216502649508,84,0.4376070358213214,0.35714285714285715,0.026599313001997024,0.35714285714285715,0.8108391608391606
up3__circle__EE_core_to_out_scale_1.25__y_minus10,response,2511,847101,up3__circle__EE_core_to_out_scale_1.25,圆核｜离核EE×1.25，同核EI×1｜y_minus10,primary,TB,ICL5,84,1.0,0.6319454958364875,84,0.36665517022659866,0.2857142857142857,0.02934204929681485,0.2857142857142857,0.746590909090909
up3__circle__EE_core_to_out_scale_1.25__y_minus10,response,2511,847101,up3__circle__EE_core_to_out_scale_1.25,圆核｜离核EE×1.25，同核EI×1｜y_minus10,primary,TB,ICL4,84,1.0,0.851778955336866,84,0.2715617715617716,0.21428571428571427,0.019908434808293986,0.21428571428571427,0.5675324675324673
up3__circle__EE_core_to_out_scale_1.25__y_minus10,response,2511,847101,up3__circle__EE_core_to_out_scale_1.25,圆核｜离核EE×1.25，同核EI×1｜y_minus10,primary,TB,ICL3,84,1.0,0.863890991672975,84,0.10178611071468213,0.07142857142857142,0.007051902111419833,0.07142857142857142,0.16474358974358966
up3__circle__EE_core_to_out_scale_1.25__y_minus10,response,2511,847101,up3__circle__EE_core_to_out_scale_1.25,圆核｜离核EE×1.25，同核EI×1｜y_minus10,primary,TB,ICL2,84,1.0,0.8146858440575322,84,0.002551020408163265,0.0,0.0005466472303206997,0.0,0.0
up3__circle__EE_core_to_out_scale_1.25__y_minus10,response,2511,847101,up3__circle__EE_core_to_out_scale_1.25,圆核｜离核EE×1.25，同核EI×1｜y_minus10,primary,TB,ICL1,84,1.0,0.7751703255109765,84,0.14793440686297826,0.14285714285714285,0.006964666362255649,0.07142857142857142,0.22342657342657316
up3__circle__EE_core_to_out_scale_1.25__y_minus10,response,2511,847101,up3__circle__EE_core_to_out_scale_1.25,圆核｜离核EE×1.25，同核EI×1｜y_minus10,all_detected,ALL,SCL9,181,0.9558011049723757,0.753313100657562,173,0.9614167143068877,1.0,0.018204059586239038,0.6923076923076923,1.0
up3__circle__EE_core_to_out_scale_1.25__y_minus10,response,2511,847101,up3__circle__EE_core_to_out_scale_1.25,圆核｜离核EE×1.25，同核EI×1｜y_minus10,all_detected,ALL,ICL11,181,1.0,0.8663631765300961,181,0.5141799268871091,0.5714285714285714,0.12585594417448798,0.0,0.9285714285714286
up3__circle__EE_core_to_out_scale_1.25__y_minus10,response,2511,847101,up3__circle__EE_core_to_out_scale_1.25,圆核｜离核EE×1.25，同核EI×1｜y_minus10,all_detected,ALL,SCL8,181,0.9281767955801105,0.8803743045017703,168,0.9023813488099203,0.9230769230769231,0.008049282875825025,0.7961538461538461,0.9285714285714286
up3__circle__EE_core_to_out_scale_1.25__y_minus10,response,2511,847101,up3__circle__EE_core_to_out_scale_1.25,圆核｜离核EE×1.25，同核EI×1｜y_minus10,all_detected,ALL,ICL10,181,0.8674033149171271,0.8796661608497723,157,0.5065623336323973,0.7142857142857143,0.07621818594658591,0.0,0.7142857142857143
up3__circle__EE_core_to_out_scale_1.25__y_minus10,response,2511,847101,up3__circle__EE_core_to_out_scale_1.25,圆核｜离核EE×1.25，同核EI×1｜y_minus10,all_detected,ALL,SCL7,181,0.7458563535911602,0.9031360647445624,135,0.7884208384208383,0.7857142857142857,0.016363632601126457,0.7634615384615385,0.9185897435897435
up3__circle__EE_core_to_out_scale_1.25__y_minus10,response,2511,847101,up3__circle__EE_core_to_out_scale_1.25,圆核｜离核EE×1.25，同核EI×1｜y_minus10,all_detected,ALL,ICL9,181,1.0,0.8845725847243298,181,0.39461643329046636,0.5714285714285714,0.0591390067832939,0.0,0.6428571428571429
up3__circle__EE_core_to_out_scale_1.25__y_minus10,response,2511,847101,up3__circle__EE_core_to_out_scale_1.25,圆核｜离核EE×1.25，同核EI×1｜y_minus10,all_detected,ALL,ICL8,181,1.0,0.8727364693980779,181,0.3690422836831677,0.5,0.0351891548428483,0.0,0.5384615384615384
up3__circle__EE_core_to_out_scale_1.25__y_minus10,response,2511,847101,up3__circle__EE_core_to_out_scale_1.25,圆核｜离核EE×1.25，同核EI×1｜y_minus10,all_detected,ALL,SCL6,181,0.6629834254143646,0.7906929691451694,120,0.5747828560328561,0.6428571428571429,0.03342511277741751,0.22832167832167835,0.7301948051948051
up3__circle__EE_core_to_out_scale_1.25__y_minus10,response,2511,847101,up3__circle__EE_core_to_out_scale_1.25,圆核｜离核EE×1.25，同核EI×1｜y_minus10,all_detected,ALL,ICL7,181,1.0,0.7020738492665655,181,0.4076656308700508,0.42857142857142855,0.014383767980516538,0.23076923076923078,0.6363636363636364
up3__circle__EE_core_to_out_scale_1.25__y_minus10,response,2511,847101,up3__circle__EE_core_to_out_scale_1.25,圆核｜离核EE×1.25，同核EI×1｜y_minus10,all_detected,ALL,ICL6,181,1.0,0.5341426403641881,181,0.42024182079430683,0.35714285714285715,0.017466812082153005,0.3333333333333333,0.7692307692307693
up3__circle__EE_core_to_out_scale_1.25__y_minus10,response,2511,847101,up3__circle__EE_core_to_out_scale_1.25,圆核｜离核EE×1.25，同核EI×1｜y_minus10,all_detected,ALL,ICL5,181,1.0,0.6830045523520486,181,0.4149045245730328,0.3076923076923077,0.026086067311759213,0.2857142857142857,0.7272727272727273
up3__circle__EE_core_to_out_scale_1.25__y_minus10,response,2511,847101,up3__circle__EE_core_to_out_scale_1.25,圆核｜离核EE×1.25，同核EI×1｜y_minus10,all_detected,ALL,ICL4,181,1.0,0.9195751138088012,181,0.39451690114673543,0.23076923076923078,0.04299527403543553,0.21428571428571427,0.75
up3__circle__EE_core_to_out_scale_1.25__y_minus10,response,2511,847101,up3__circle__EE_core_to_out_scale_1.25,圆核｜离核EE×1.25，同核EI×1｜y_minus10,all_detected,ALL,ICL3,181,1.0,0.9306019221041982,181,0.31821465826990697,0.14285714285714285,0.08501568203823819,0.07142857142857142,0.7692307692307693
up3__circle__EE_core_to_out_scale_1.25__y_minus10,response,2511,847101,up3__circle__EE_core_to_out_scale_1.25,圆核｜离核EE×1.25，同核EI×1｜y_minus10,all_detected,ALL,ICL2,181,1.0,0.843247344461305,181,0.2757049580254,0.0,0.13618951650025085,0.0,0.9090909090909091
up3__circle__EE_core_to_out_scale_1.25__y_minus10,response,2511,847101,up3__circle__EE_core_to_out_scale_1.25,圆核｜离核EE×1.25，同核EI×1｜y_minus10,all_detected,ALL,ICL1,181,1.0,0.7710672736469398,181,0.4060167272874456,0.14285714285714285,0.122810770450695,0.07142857142857142,1.0
up3__circle__EE_core_to_out_scale_1.25__y_minus10,response,2511,847101,up3__circle__EE_core_to_out_scale_1.25,圆核｜离核EE×1.25，同核EI×1｜y_minus10,all_detected,TA,SCL9,68,0.9264705882352942,0.7913406760349412,63,0.9094860166288737,1.0,0.04392461557368461,0.4653846153846154,1.0
up3__circle__EE_core_to_out_scale_1.25__y_minus10,response,2511,847101,up3__circle__EE_core_to_out_scale_1.25,圆核｜离核EE×1.25，同核EI×1｜y_minus10,all_detected,TA,ICL11,68,1.0,0.8876566654006837,68,0.12065263168204345,0.15384615384615385,0.005161832211387683,0.0,0.21363636363636357
up3__circle__EE_core_to_out_scale_1.25__y_minus10,response,2511,847101,up3__circle__EE_core_to_out_scale_1.25,圆核｜离核EE×1.25，同核EI×1｜y_minus10,all_detected,TA,SCL8,68,0.8676470588235294,0.9051272312951006,59,0.8677142066972575,0.9166666666666666,0.019865176145446143,0.5384615384615384,0.9230769230769231
up3__circle__EE_core_to_out_scale_1.25__y_minus10,response,2511,847101,up3__circle__EE_core_to_out_scale_1.25,圆核｜离核EE×1.25，同核EI×1｜y_minus10,all_detected,TA,ICL10,68,0.7058823529411765,0.8992783896695784,48,0.15408376345876343,0.08012820512820512,0.022309133062326014,0.0,0.38461538461538464
up3__circle__EE_core_to_out_scale_1.25__y_minus10,response,2511,847101,up3__circle__EE_core_to_out_scale_1.25,圆核｜离核EE×1.25，同核EI×1｜y_minus10,all_detected,TA,SCL7,68,0.47058823529411764,0.9323205469046715,32,0.7677999084249084,0.8397435897435898,0.047995602572326254,0.2357142857142857,0.919551282051282
up3__circle__EE_core_to_out_scale_1.25__y_minus10,response,2511,847101,up3__circle__EE_core_to_out_scale_1.25,圆核｜离核EE×1.25，同核EI×1｜y_minus10,all_detected,TA,ICL9,68,1.0,0.9011773642233194,68,0.12873645961881258,0.08333333333333333,0.019880498564621728,0.0,0.375
up3__circle__EE_core_to_out_scale_1.25__y_minus10,response,2511,847101,up3__circle__EE_core_to_out_scale_1.25,圆核｜离核EE×1.25，同核EI×1｜y_minus10,all_detected,TA,ICL8,68,1.0,0.8823395366502089,68,0.15156167362049716,0.15384615384615385,0.011658328273506336,0.0,0.3333333333333333
up3__circle__EE_core_to_out_scale_1.25__y_minus10,response,2511,847101,up3__circle__EE_core_to_out_scale_1.25,圆核｜离核EE×1.25，同核EI×1｜y_minus10,all_detected,TA,SCL6,68,0.39705882352941174,0.8318268135206989,27,0.31669256669256673,0.3076923076923077,0.051163761448668854,0.0,0.8214285714285712
up3__circle__EE_core_to_out_scale_1.25__y_minus10,response,2511,847101,up3__circle__EE_core_to_out_scale_1.25,圆核｜离核EE×1.25，同核EI×1｜y_minus10,all_detected,TA,ICL7,68,1.0,0.7187998480820357,68,0.3085786762257351,0.3076923076923077,0.008648724326483793,0.18333333333333332,0.4865384615384615
up3__circle__EE_core_to_out_scale_1.25__y_minus10,response,2511,847101,up3__circle__EE_core_to_out_scale_1.25,圆核｜离核EE×1.25，同核EI×1｜y_minus10,all_detected,TA,ICL6,68,1.0,0.5595898214963919,68,0.41053676715441423,0.38461538461538464,0.007495976691687152,0.3076923076923077,0.5833333333333334
up3__circle__EE_core_to_out_scale_1.25__y_minus10,response,2511,847101,up3__circle__EE_core_to_out_scale_1.25,圆核｜离核EE×1.25，同核EI×1｜y_minus10,all_detected,TA,ICL5,68,1.0,0.7086213444739841,68,0.5114383165853753,0.5,0.008618194077338203,0.4166666666666667,0.6666666666666666
up3__circle__EE_core_to_out_scale_1.25__y_minus10,response,2511,847101,up3__circle__EE_core_to_out_scale_1.25,圆核｜离核EE×1.25，同核EI×1｜y_minus10,all_detected,TA,ICL4,68,1.0,0.9535890619065704,68,0.606909022350199,0.5833333333333334,0.008992134280215931,0.5,0.7732142857142856
up3__circle__EE_core_to_out_scale_1.25__y_minus10,response,2511,847101,up3__circle__EE_core_to_out_scale_1.25,圆核｜离核EE×1.25，同核EI×1｜y_minus10,all_detected,TA,ICL3,68,1.0,0.9640714014432207,68,0.6800087167734226,0.6666666666666666,0.0062009082383462175,0.5833333333333334,0.8333333333333334
up3__circle__EE_core_to_out_scale_1.25__y_minus10,response,2511,847101,up3__circle__EE_core_to_out_scale_1.25,圆核｜离核EE×1.25，同核EI×1｜y_minus10,all_detected,TA,ICL2,68,1.0,0.8575769084694265,68,0.7307104660045836,0.75,0.028639085614814017,0.39583333333333337,0.9208333333333334
up3__circle__EE_core_to_out_scale_1.25__y_minus10,response,2511,847101,up3__circle__EE_core_to_out_scale_1.25,圆核｜离核EE×1.25，同核EI×1｜y_minus10,all_detected,TA,ICL1,68,1.0,0.7690087352829472,68,0.8433808838220604,0.8333333333333334,0.009587138949504522,0.75,1.0
up3__circle__EE_core_to_out_scale_1.25__y_minus10,response,2511,847101,up3__circle__EE_core_to_out_scale_1.25,圆核｜离核EE×1.25，同核EI×1｜y_minus10,all_detected,TB,SCL9,113,0.9734513274336283,0.6775170325510976,110,0.9911588411588411,1.0,0.001289619242537884,0.9230769230769231,1.0
up3__circle__EE_core_to_out_scale_1.25__y_minus10,response,2511,847101,up3__circle__EE_core_to_out_scale_1.25,圆核｜离核EE×1.25，同核EI×1｜y_minus10,all_detected,TB,ICL11,113,1.0,0.8239212717638152,113,0.7509928124972373,0.8571428571428571,0.04857513104469766,0.23076923076923078,0.9285714285714286
up3__circle__EE_core_to_out_scale_1.25__y_minus10,response,2511,847101,up3__circle__EE_core_to_out_scale_1.25,圆核｜离核EE×1.25，同核EI×1｜y_minus10,all_detected,TB,SCL8,113,0.9646017699115044,0.8310370931112794,109,0.9211461321553067,0.9285714285714286,0.0007663187665524788,0.8571428571428571,0.9285714285714286
up3__circle__EE_core_to_out_scale_1.25__y_minus10,response,2511,847101,up3__circle__EE_core_to_out_scale_1.25,圆核｜离核EE×1.25，同核EI×1｜y_minus10,all_detected,TB,ICL10,113,0.9646017699115044,0.8405753217259652,109,0.6617822544428046,0.7142857142857143,0.02084973630585638,0.3076923076923077,0.7142857142857143
up3__circle__EE_core_to_out_scale_1.25__y_minus10,response,2511,847101,up3__circle__EE_core_to_out_scale_1.25,圆核｜离核EE×1.25，同核EI×1｜y_minus10,all_detected,TB,SCL7,113,0.911504424778761,0.8449659348978047,103,0.7948273409438462,0.7857142857142857,0.006735573562771211,0.7857142857142857,0.8571428571428571
up3__circle__EE_core_to_out_scale_1.25__y_minus10,response,2511,847101,up3__circle__EE_core_to_out_scale_1.25,圆核｜离核EE×1.25，同核EI×1｜y_minus10,all_detected,TB,ICL9,113,1.0,0.8514761544284632,113,0.5546150015176562,0.5714285714285714,0.014403684666615476,0.29370629370629375,0.7285714285714283
up3__circle__EE_core_to_out_scale_1.25__y_minus10,response,2511,847101,up3__circle__EE_core_to_out_scale_1.25,圆核｜离核EE×1.25，同核EI×1｜y_minus10,all_detected,TB,ICL8,113,1.0,0.8535957607872824,113,0.4999155711545092,0.5,0.003582545026394318,0.4238095238095238,0.5833333333333334
up3__circle__EE_core_to_out_scale_1.25__y_minus10,response,2511,847101,up3__circle__EE_core_to_out_scale_1.25,圆核｜离核EE×1.25，同核EI×1｜y_minus10,all_detected,TB,SCL6,113,0.8230088495575221,0.7087055261165783,93,0.6497122948735855,0.6428571428571429,0.0035511234433280134,0.6428571428571429,0.7194805194805194
up3__circle__EE_core_to_out_scale_1.25__y_minus10,response,2511,847101,up3__circle__EE_core_to_out_scale_1.25,圆核｜离核EE×1.25，同核EI×1｜y_minus10,all_detected,TB,ICL7,113,1.0,0.6687358062074186,113,0.4672931787976036,0.42857142857142855,0.008394725087613032,0.42857142857142855,0.6769230769230766
up3__circle__EE_core_to_out_scale_1.25__y_minus10,response,2511,847101,up3__circle__EE_core_to_out_scale_1.25,圆核｜离核EE×1.25，同核EI×1｜y_minus10,all_detected,TB,ICL6,113,1.0,0.4834216502649508,113,0.4260820300643309,0.35714285714285715,0.023495863740519533,0.35714285714285715,0.7888111888111884
up3__circle__EE_core_to_out_scale_1.25__y_minus10,response,2511,847101,up3__circle__EE_core_to_out_scale_1.25,圆核｜离核EE×1.25，同核EI×1｜y_minus10,all_detected,TB,ICL5,113,1.0,0.6319454958364875,113,0.3568133930965789,0.2857142857142857,0.027705973741638856,0.2857142857142857,0.7363636363636362
up3__circle__EE_core_to_out_scale_1.25__y_minus10,response,2511,847101,up3__circle__EE_core_to_out_scale_1.25,圆核｜离核EE×1.25，同核EI×1｜y_minus10,all_detected,TB,ICL4,113,1.0,0.851778955336866,113,0.2667057131658902,0.21428571428571427,0.01985030500976431,0.21428571428571427,0.5558441558441556
up3__circle__EE_core_to_out_scale_1.25__y_minus10,response,2511,847101,up3__circle__EE_core_to_out_scale_1.25,圆核｜离核EE×1.25，同核EI×1｜y_minus10,all_detected,TB,ICL3,113,1.0,0.863890991672975,113,0.1004978797014195,0.07142857142857142,0.005627130642163413,0.07142857142857142,0.16666666666666666
up3__circle__EE_core_to_out_scale_1.25__y_minus10,response,2511,847101,up3__circle__EE_core_to_out_scale_1.25,圆核｜离核EE×1.25，同核EI×1｜y_minus10,all_detected,TB,ICL2,113,1.0,0.8146858440575322,113,0.0018963337547408343,0.0,0.0004063572331587502,0.0,0.0
up3__circle__EE_core_to_out_scale_1.25__y_minus10,response,2511,847101,up3__circle__EE_core_to_out_scale_1.25,圆核｜离核EE×1.25，同核EI×1｜y_minus10,all_detected,TB,ICL1,113,1.0,0.7751703255109765,113,0.14282413751440298,0.14285714285714285,0.005611682684566737,0.07142857142857142,0.201398601398601
up3__circle__EE_core_to_out_scale_1.25__x_minus075,response,2511,847102,up3__circle__EE_core_to_out_scale_1.25,圆核｜离核EE×1.25，同核EI×1｜x_minus075,primary,ALL,SCL9,142,0.8169014084507042,0.753313100657562,116,0.47113016294050775,0.3333333333333333,0.18723338305437712,0.0,1.0
up3__circle__EE_core_to_out_scale_1.25__x_minus075,response,2511,847102,up3__circle__EE_core_to_out_scale_1.25,圆核｜离核EE×1.25，同核EI×1｜x_minus075,primary,ALL,ICL11,142,1.0,0.8663631765300961,142,0.4095534746943198,0.25,0.123283524651869,0.0,0.8571428571428571
up3__circle__EE_core_to_out_scale_1.25__x_minus075,response,2511,847102,up3__circle__EE_core_to_out_scale_1.25,圆核｜离核EE×1.25，同核EI×1｜x_minus075,primary,ALL,SCL8,142,0.6267605633802817,0.8803743045017703,89,0.6439683911594024,0.8571428571428571,0.12116604533878271,0.0,0.9285714285714286
up3__circle__EE_core_to_out_scale_1.25__x_minus075,response,2511,847102,up3__circle__EE_core_to_out_scale_1.25,圆核｜离核EE×1.25，同核EI×1｜x_minus075,primary,ALL,ICL10,142,1.0,0.8796661608497723,142,0.4718913715392588,0.458041958041958,0.05745036818653979,0.08333333333333333,0.7682692307692306
up3__circle__EE_core_to_out_scale_1.25__x_minus075,response,2511,847102,up3__circle__EE_core_to_out_scale_1.25,圆核｜离核EE×1.25，同核EI×1｜x_minus075,primary,ALL,SCL7,142,0.5915492957746479,0.9031360647445624,84,0.5831371009942439,0.7857142857142857,0.113712752055369,0.0,1.0
up3__circle__EE_core_to_out_scale_1.25__x_minus075,response,2511,847102,up3__circle__EE_core_to_out_scale_1.25,圆核｜离核EE×1.25，同核EI×1｜x_minus075,primary,ALL,ICL9,142,1.0,0.8845725847243298,142,0.47560655307134175,0.5384615384615384,0.04161274776425284,0.15384615384615385,0.8527472527472517
up3__circle__EE_core_to_out_scale_1.25__x_minus075,response,2511,847102,up3__circle__EE_core_to_out_scale_1.25,圆核｜离核EE×1.25，同核EI×1｜x_minus075,primary,ALL,ICL8,142,1.0,0.8727364693980779,142,0.43756009248967,0.46153846153846156,0.02652776201279691,0.16666666666666666,0.7671328671328667
up3__circle__EE_core_to_out_scale_1.25__x_minus075,response,2511,847102,up3__circle__EE_core_to_out_scale_1.25,圆核｜离核EE×1.25，同核EI×1｜x_minus075,primary,ALL,SCL6,142,0.9859154929577465,0.7906929691451694,140,0.3906730174587318,0.36038961038961037,0.0637521115422614,0.07664835164835165,0.6961538461538448
up3__circle__EE_core_to_out_scale_1.25__x_minus075,response,2511,847102,up3__circle__EE_core_to_out_scale_1.25,圆核｜离核EE×1.25，同核EI×1｜x_minus075,primary,ALL,ICL7,142,1.0,0.7020738492665655,142,0.497936335964505,0.46153846153846156,0.017519257385100264,0.3574675324675325,0.7848901098901097
up3__circle__EE_core_to_out_scale_1.25__x_minus075,response,2511,847102,up3__circle__EE_core_to_out_scale_1.25,圆核｜离核EE×1.25，同核EI×1｜x_minus075,primary,ALL,ICL6,142,1.0,0.5341426403641881,142,0.533016279495153,0.5714285714285714,0.026698538021609614,0.35714285714285715,0.9162878787878787
up3__circle__EE_core_to_out_scale_1.25__x_minus075,response,2511,847102,up3__circle__EE_core_to_out_scale_1.25,圆核｜离核EE×1.25，同核EI×1｜x_minus075,primary,ALL,ICL5,142,1.0,0.6830045523520486,142,0.5466810185120043,0.6666666666666666,0.043622326078894075,0.2857142857142857,0.7857142857142857
up3__circle__EE_core_to_out_scale_1.25__x_minus075,response,2511,847102,up3__circle__EE_core_to_out_scale_1.25,圆核｜离核EE×1.25，同核EI×1｜x_minus075,primary,ALL,ICL4,142,1.0,0.9195751138088012,142,0.5365174731371916,0.75,0.07488206880117038,0.21428571428571427,0.7857142857142857
up3__circle__EE_core_to_out_scale_1.25__x_minus075,response,2511,847102,up3__circle__EE_core_to_out_scale_1.25,圆核｜离核EE×1.25，同核EI×1｜x_minus075,primary,ALL,ICL3,142,1.0,0.9306019221041982,142,0.5002180917673875,0.8181818181818182,0.13985417717881685,0.07142857142857142,0.8571428571428571
up3__circle__EE_core_to_out_scale_1.25__x_minus075,response,2511,847102,up3__circle__EE_core_to_out_scale_1.25,圆核｜离核EE×1.25，同核EI×1｜x_minus075,primary,ALL,ICL2,142,0.9929577464788732,0.843247344461305,141,0.48250567399503563,0.9090909090909091,0.20652766538180517,0.0,0.9285714285714286
up3__circle__EE_core_to_out_scale_1.25__x_minus075,response,2511,847102,up3__circle__EE_core_to_out_scale_1.25,圆核｜离核EE×1.25，同核EI×1｜x_minus075,primary,ALL,ICL1,142,1.0,0.7710672736469398,142,0.600348008798713,1.0,0.18391951534101564,0.07142857142857142,1.0
up3__circle__EE_core_to_out_scale_1.25__x_minus075,response,2511,847102,up3__circle__EE_core_to_out_scale_1.25,圆核｜离核EE×1.25，同核EI×1｜x_minus075,primary,TA,SCL9,76,0.7368421052631579,0.7913406760349412,56,0.0876177394034537,0.0,0.016972560624444456,0.0,0.34615384615384615
up3__circle__EE_core_to_out_scale_1.25__x_minus075,response,2511,847102,up3__circle__EE_core_to_out_scale_1.25,圆核｜离核EE×1.25，同核EI×1｜x_minus075,primary,TA,ICL11,76,1.0,0.8876566654006837,76,0.12951960320381375,0.14835164835164835,0.011891844108048956,0.0,0.3076923076923077
up3__circle__EE_core_to_out_scale_1.25__x_minus075,response,2511,847102,up3__circle__EE_core_to_out_scale_1.25,圆核｜离核EE×1.25，同核EI×1｜x_minus075,primary,TA,SCL8,76,0.4342105263157895,0.9051272312951006,33,0.26340326340326337,0.23076923076923078,0.05321469967761177,0.0,0.6153846153846154
up3__circle__EE_core_to_out_scale_1.25__x_minus075,response,2511,847102,up3__circle__EE_core_to_out_scale_1.25,圆核｜离核EE×1.25，同核EI×1｜x_minus075,primary,TA,ICL10,76,1.0,0.8992783896695784,76,0.29345982964404016,0.2857142857142857,0.019784834147018013,0.07692307692307693,0.5
up3__circle__EE_core_to_out_scale_1.25__x_minus075,response,2511,847102,up3__circle__EE_core_to_out_scale_1.25,圆核｜离核EE×1.25，同核EI×1｜x_minus075,primary,TA,SCL7,76,0.39473684210526316,0.9323205469046715,30,0.19139194139194146,0.10989010989010989,0.05936123684323758,0.0,0.6428571428571429
up3__circle__EE_core_to_out_scale_1.25__x_minus075,response,2511,847102,up3__circle__EE_core_to_out_scale_1.25,圆核｜离核EE×1.25，同核EI×1｜x_minus075,primary,TA,ICL9,76,1.0,0.9011773642233194,76,0.3515629107734371,0.3333333333333333,0.024240901913361035,0.12987012987012986,0.5833333333333334
up3__circle__EE_core_to_out_scale_1.25__x_minus075,response,2511,847102,up3__circle__EE_core_to_out_scale_1.25,圆核｜离核EE×1.25，同核EI×1｜x_minus075,primary,TA,ICL8,76,1.0,0.8823395366502089,76,0.32808529190108143,0.3333333333333333,0.010913194815838224,0.16666666666666666,0.5
up3__circle__EE_core_to_out_scale_1.25__x_minus075,response,2511,847102,up3__circle__EE_core_to_out_scale_1.25,圆核｜离核EE×1.25，同核EI×1｜x_minus075,primary,TA,SCL6,76,1.0,0.8318268135206989,76,0.18806522424943478,0.16666666666666666,0.014266618134296506,0.05357142857142857,0.38461538461538464
up3__circle__EE_core_to_out_scale_1.25__x_minus075,response,2511,847102,up3__circle__EE_core_to_out_scale_1.25,圆核｜离核EE×1.25，同核EI×1｜x_minus075,primary,TA,ICL7,76,1.0,0.7187998480820357,76,0.4673900660742766,0.5,0.0048401871587896075,0.3333333333333333,0.5714285714285714
up3__circle__EE_core_to_out_scale_1.25__x_minus075,response,2511,847102,up3__circle__EE_core_to_out_scale_1.25,圆核｜离核EE×1.25，同核EI×1｜x_minus075,primary,TA,ICL6,76,1.0,0.5595898214963919,76,0.5816409467725259,0.5833333333333334,0.0022518613196027895,0.5,0.6428571428571429
