candidate,stage,topology,noise,comparison,description,layer,mode,n,SCL_any,SCL_upper_participation,ICL_contact_participation,both_rods,participation_mae,rank_correlation,rank_shared_contacts,lag_joint_n,SCL_minus_ICL_lag_median_ms,SCL_minus_ICL_lag_q05_ms,SCL_minus_ICL_lag_q95_ms,mean_contacts_per_event,pair_order_probability_mae,pair_order_supported_pairs,local_width_ms_n,local_width_ms_mean,local_width_ms_median,local_width_ms_variance,local_width_ms_q05,local_width_ms_q95,recruitment_span_ms_n,recruitment_span_ms_mean,recruitment_span_ms_median,recruitment_span_ms_variance,recruitment_span_ms_q05,recruitment_span_ms_q95,B_minus_A_t10_ms_n,B_minus_A_t10_ms_mean,B_minus_A_t10_ms_median,B_minus_A_t10_ms_variance,B_minus_A_t10_ms_q05,B_minus_A_t10_ms_q95,B_minus_A_t50_ms_n,B_minus_A_t50_ms_mean,B_minus_A_t50_ms_median,B_minus_A_t50_ms_variance,B_minus_A_t50_ms_q05,B_minus_A_t50_ms_q95,first_10pct_mass_core_share_n,first_10pct_mass_core_share_mean,first_10pct_mass_core_share_median,first_10pct_mass_core_share_variance,first_10pct_mass_core_share_q05,first_10pct_mass_core_share_q95,peak_active_components_n,peak_active_components_mean,peak_active_components_median,peak_active_components_variance,peak_active_components_q05,peak_active_components_q95,peak_largest_component_fraction_n,peak_largest_component_fraction_mean,peak_largest_component_fraction_median,peak_largest_component_fraction_variance,peak_largest_component_fraction_q05,peak_largest_component_fraction_q95,union_active_area_mm2_n,union_active_area_mm2_mean,union_active_area_mm2_median,union_active_area_mm2_variance,union_active_area_mm2_q05,union_active_area_mm2_q95,peak_active_area_mm2_n,peak_active_area_mm2_mean,peak_active_area_mm2_median,peak_active_area_mm2_variance,peak_active_area_mm2_q05,peak_active_area_mm2_q95,native_spatial_rms_mm_n,native_spatial_rms_mm_mean,native_spatial_rms_mm_median,native_spatial_rms_mm_variance,native_spatial_rms_mm_q05,native_spatial_rms_mm_q95
endpoint__out_parallel15,shape_range,2511,847102,endpoint__out_reference,端点原位｜左核输出纵向范围 ×1.5,all_detected,ALL,182,0.9120879120879121,0.804945054945055,0.9935064935064936,0.9120879120879121,0.1571965144954523,-0.8142857142857142,15,166,36.37734656192697,26.266538460991796,104.4674682095847,14.280219780219781,0.4981484243973804,105,182,16.03846153846154,16.0,0.05928601784955376,16.0,16.0,182,89.6043956043956,84.0,980.4393175884887,42.0,132.0,182,-15.107813050563644,-54.16548582996256,3181.6427798446657,-70.00020066040165,62.32668634036199,182,-17.65651915897276,-57.34405444184267,2727.494433723194,-64.17340602525073,59.55801273490988,182,0.10224999142714947,0.09133949304723075,0.0028129050977587036,0.04999399372230826,0.18117539952973055,182,1.7527472527472527,1.0,0.8943294274785989,1.0,4.0,182,0.9076059201164064,1.0,0.014156700784643341,0.6957594604029423,1.0,182,308.9945054945055,282.0,2307.7734503065994,260.2,393.0,182,75.99450549450549,75.0,50.43643373201383,68.0,89.94999999999999,182,7.287300188331016,7.069611232475541,0.22906681512289823,6.853653097837999,8.159770967914056
endpoint__out_parallel15,shape_range,2511,847102,endpoint__out_reference,端点原位｜左核输出纵向范围 ×1.5,all_detected,TA,60,0.8166666666666667,0.5333333333333333,1.0,0.8166666666666667,0.18948263493269193,0.0,15,49,99.13461765159445,19.92477560680127,106.75981914699659,13.516666666666667,0.44288945599174784,105,60,16.033333333333335,16.0,0.0327683615819209,16.0,16.0,60,92.23333333333333,113.0,2104.1480225988703,40.0,142.39999999999998,60,57.24077078236248,58.936232925952936,295.3901359140764,46.90092281477373,64.0806265391865,60,48.64290564855205,57.86626319701463,249.892128775677,20.7484338139624,60.95856691078389,60,0.0720556737162221,0.07343482424732846,0.0004735341291687828,0.038275150009499784,0.1054559801742824,60,2.6,2.0,0.5830508474576271,2.0,4.0,60,0.8320593392436155,0.8593960355808818,0.005138710540324844,0.7101820004992846,0.9383106980816821,60,351.6333333333333,377.0,2583.3548022598875,253.8,395.05,60,75.48333333333333,74.5,51.7454802259887,65.95,90.05,60,7.686920523334886,7.934132394681117,0.25191045676816193,6.691326719106223,8.189900207091236
endpoint__out_parallel15,shape_range,2511,847102,endpoint__out_reference,端点原位｜左核输出纵向范围 ×1.5,all_detected,TB,122,0.9590163934426229,0.9385245901639345,0.9903129657228017,0.9590163934426229,0.20895430270990267,0.5071428571428571,15,117,36.279122901905794,33.8535561469238,65.05478182752678,14.655737704918034,0.38686681289972574,105,122,16.040983606557376,16.0,0.07268662782820756,16.0,16.0,122,88.31147540983606,84.0,435.50548706137374,78.0,127.89999999999998,122,-50.689083788068295,-60.22041877228048,743.2644400420975,-72.67855332168111,7.337090409588286,122,-50.262793654476766,-59.96142979954493,706.5239542770581,-65.85567905654739,8.482829004250373,122,0.11709965587514651,0.10273418282943889,0.003302421244438452,0.06450144626848019,0.20849009523625078,122,1.3360655737704918,1.0,0.5224901774827259,1.0,3.0,122,0.9447599762833528,1.0,0.014449008700074577,0.6557520127286984,1.0,122,288.0245901639344,281.0,847.5779027232082,267.05,371.0,122,76.24590163934427,75.0,50.021677279501425,70.05,88.94999999999999,122,7.090765597345505,6.987424261882213,0.10168792325320652,6.898765267968506,7.930651319885526
up3__ellipse4_out_perp20,shape_range,2511,847101,up3__ellipse4,左核上移3 mm｜拉长 4:1＋输出横向 ×2,primary,ALL,90,0.9888888888888889,0.9888888888888889,0.9828282828282829,0.9888888888888889,0.17051649525094142,-0.9464285714285712,15,89,36.163667167245876,14.867125648944429,37.67497351446218,14.733333333333333,0.6090524637757073,105,90,16.322222222222223,16.0,0.5354556803995005,16.0,18.0,90,89.24444444444444,86.0,198.0744069912609,77.8,122.0,90,-63.25766558196562,-71.28779011573351,1719.1793817294686,-104.30871724622175,37.80309009008941,90,-59.88105529933161,-68.86321680578021,1479.5838189434771,-80.05243157380173,56.9496129005131,90,0.08793941345052951,0.08450653469992138,0.000552730919239892,0.053934145060230726,0.1311286987662513,90,1.0333333333333334,1.0,0.032584269662921335,1.0,1.0,90,0.9965366805747494,1.0,0.0010350282352667582,1.0,1.0,90,291.9222222222222,282.0,1170.589388264669,273.45,395.65,90,78.28888888888889,78.0,71.08414481897628,68.45,90.1,90,7.106229821009791,6.972050176280277,0.11913366310694,6.906193286037605,8.042184901219414
up3__ellipse4_out_perp20,shape_range,2511,847101,up3__ellipse4,左核上移3 mm｜拉长 4:1＋输出横向 ×2,primary,TA,5,0.8,0.8,0.8727272727272729,0.8,0.10114191669831625,0.907142857142857,15,4,-21.577708465168143,-55.08519916583445,23.88076493847519,12.8,0.193952230693174,105,5,16.8,16.0,1.2,16.0,18.0,5,65.6,68.0,58.8,58.0,74.4,5,95.62695114012713,88.71454545454617,175.84882274401866,83.65894272844234,110.12150802215801,5,85.28561732734343,81.67500000000291,62.33697015826286,78.51129854628161,95.44713894952292,5,0.04799213037512281,0.04978806432079661,5.38783708329837e-05,0.038816992409051454,0.05515844977727914,5,1.2,1.0,0.2,1.0,1.7999999999999998,5,0.9389541088580575,1.0,0.018633004126569392,0.7558164354322305,1.0,5,343.8,393.0,5144.7,257.6,397.0,5,80.2,86.0,417.7,54.6,100.8,5,7.607639285313556,7.968228758569587,0.41561044131101965,6.720265475479315,8.044943340632102
up3__ellipse4_out_perp20,shape_range,2511,847101,up3__ellipse4,左核上移3 mm｜拉长 4:1＋输出横向 ×2,primary,TB,85,1.0,1.0,0.9893048128342247,1.0,0.22170904395066132,0.5071428571428571,15,85,36.17727140409261,31.01149572212271,37.67527159554447,14.847058823529412,0.4002117064282599,105,85,16.294117647058822,16.0,0.4957983193277313,16.0,18.0,85,90.63529411764706,86.0,171.82969187675067,80.0,122.0,85,-72.60381950679461,-71.64247933884326,222.1090727077902,-104.37020429798285,-64.29630263158106,85,-68.42027133619484,-68.96592205323213,236.53273694376554,-80.48626588465194,-65.83420146497664,85,0.09028925363143578,0.08658630985292491,0.0004824912208219278,0.06031498837570478,0.13232600563458646,85,1.0235294117647058,1.0,0.023249299719887963,1.0,1.0,85,0.9999238906757313,1.0,3.751459777111519e-07,1.0,1.0,85,288.8705882352941,282.0,825.66162464986,274.2,382.9999999999999,85,78.17647058823529,78.0,55.19467787114846,71.4,86.39999999999999,85,7.0767351466389785,6.968190939382272,0.09058871967174079,6.906700814903777,7.939767130006593
up3__ellipse4_out_perp20,shape_range,2511,847101,up3__ellipse4,左核上移3 mm｜拉长 4:1＋输出横向 ×2,all_detected,ALL,152,0.993421052631579,0.9901315789473684,0.9880382775119617,0.993421052631579,0.16902883156297424,-0.9464285714285712,15,151,36.22101406015281,-81.46129615540849,110.51032563568151,14.75,0.5384970394783177,105,152,16.20394736842105,16.0,0.3621035203903799,16.0,18.0,152,94.1842105263158,86.0,375.91286162425934,80.0,138.89999999999998,152,-46.10030655777209,-69.46397649462051,3623.3971828509766,-101.2181723957212,89.83951466441708,152,-45.380867712243514,-68.59488158899876,3078.205492067104,-78.07618157380234,88.58329625155874,152,0.08307677654892884,0.08428473014704492,0.0011048194216237979,0.0004920416909122605,0.1332150037679322,152,1.0526315789473684,1.0,0.05019170442662948,1.0,1.4499999999999886,152,0.9947090731744694,1.0,0.0011046352802087367,0.999603524229075,1.0,152,300.5657894736842,282.0,1750.8963053328685,273.55,390.45,152,76.11184210526316,77.0,68.8152230742419,62.0,87.89999999999998,152,7.196750691283619,7.000674620742414,0.19591528881110817,6.906266051006463,8.250927530778505
up3__ellipse4_out_perp20,shape_range,2511,847101,up3__ellipse4,左核上移3 mm｜拉长 4:1＋输出横向 ×2,all_detected,TA,22,0.9545454545454546,0.9545454545454546,0.9710743801652892,0.9545454545454546,0.1340280127519019,0.8464285714285712,15,21,-60.167037107796205,-83.02775060343993,112.62612210616498,14.181818181818182,0.19389936662225019,105,22,16.181818181818183,16.0,0.3463203463203464,16.0,17.9,22,115.0,122.0,844.0952380952381,58.5,143.9,22,90.08245531043737,88.74349303849158,46.48556325956507,84.52827633846724,108.78871690897638,22,80.2209682118016,87.11527515398348,181.19433221359128,57.615407427597894,90.02680175016103,22,0.026406177770405746,0.037531859715056515,0.0006271387032154566,7.770340105669447e-05,0.05563976155158365,22,1.1363636363636365,1.0,0.12337662337662338,1.0,2.0,22,0.9856156505209793,1.0,0.004222743200050352,0.9935865323010681,1.0,22,375.40909090909093,385.0,1299.8722943722944,284.75,396.8,22,67.68181818181819,66.5,143.84632034632034,55.1,91.69999999999999,22,7.984934494242412,8.026747018754332,0.1546469706312786,7.50315243767823,8.266823231214286
up3__ellipse4_out_perp20,shape_range,2511,847101,up3__ellipse4,左核上移3 mm｜拉长 4:1＋输出横向 ×2,all_detected,TB,130,1.0,0.9961538461538462,0.990909090909091,1.0,0.2216487121256236,0.5071428571428571,15,130,36.36086886663452,32.15970762350298,45.96990044344347,14.846153846153847,0.39547134938594725,105,130,16.20769230769231,16.0,0.36738223017292787,16.0,18.0,130,90.66153846153846,86.0,216.21013714967202,80.0,134.2,130,-69.14662010469985,-70.85238145036692,535.6834268793876,-104.30871724622175,-32.83145337301614,130,-66.63656302246653,-68.86321680578021,427.9169487993493,-80.05243157380173,-65.5173487470316,130,0.09266718557298659,0.08795480145347662,0.0005507495981796483,0.0593148031209747,0.13346560178592967,130,1.0384615384615385,1.0,0.03726893261776982,1.0,1.0,130,0.9962479600850604,1.0,0.0005891106220789562,1.0,1.0,130,287.9,281.0,720.9279069767442,273.45,365.04999999999995,130,77.53846153846153,77.0,42.96362552176507,71.0,85.64999999999999,130,7.063365740013668,6.985514477039054,0.08027581231401754,6.906193286037605,7.765329611867272
endpoint__ellipse4_orthogonal,shape_range,2511,847101,endpoint__circle,端点原位｜转90°拉长 4:1,primary,ALL,141,0.9858156028368794,0.9787234042553191,0.9748549323017408,0.9858156028368794,0.17291791775632542,-0.575,15,139,97.51723932078676,35.042417718596425,110.8651275404969,14.063829787234043,0.4391902261621601,105,141,16.177304964539008,16.0,0.30405268490374876,16.0,18.0,141,116.2127659574468,124.0,716.89726443769,80.0,158.0,141,-2.0523444741850505,7.939663461540476,3115.2431424063466,-77.72843665768596,54.57131434282928,141,-0.052015845439003616,29.291610045802372,2991.310520827676,-67.5656498673743,52.96297343131664,141,0.16282023413434735,0.17655689598956636,0.0052676780766013655,0.06527303754266212,0.26199460916442047,141,1.7588652482269505,2.0,0.6557244174265451,1.0,3.0,141,0.8819265085161726,0.8433587786259542,0.013869489106652314,0.6891025641025641,1.0,141,345.45390070921985,385.0,3151.4782168186425,273.0,398.0,141,79.46099290780141,78.0,87.76453900709221,64.0,97.0,141,7.6789267541954365,7.98480792609387,0.31602739635800015,6.899742643932791,8.283868886682672
endpoint__ellipse4_orthogonal,shape_range,2511,847101,endpoint__circle,端点原位｜转90°拉长 4:1,primary,TA,63,0.9682539682539683,0.9682539682539683,0.9682539682539683,0.9682539682539683,0.1843821902310319,0.028571428571428564,15,61,101.63326651128591,95.78384870298032,104.45195698672978,13.587301587301587,0.4491381022064028,105,63,16.11111111111111,16.0,0.16487455197132608,16.0,17.0,63,127.42857142857143,126.0,291.9262672811061,122.2,157.0,63,52.45581226581618,52.2130701754395,88.80225734220427,45.161418063701966,55.36765806809526,63,50.89927589571268,50.3462983157624,56.98629978090282,45.84316206818344,53.712192047665305,63,0.1992875311418155,0.1982063518183314,0.0008969468245399579,0.15132134301653055,0.25016115889365326,63,1.9841269841269842,2.0,0.20942140296979003,1.0,2.8999999999999986,63,0.8389964844695772,0.8278443113772455,0.003515302403798283,0.7851607719677964,1.0,63,388.8253968253968,396.0,756.6303123399898,360.2,398.0,63,78.5079365079365,80.0,74.12493599590377,61.9,87.9,63,8.131982180574465,8.192667669406958,0.06313142664959817,7.932264931327225,8.293838561986254
endpoint__ellipse4_orthogonal,shape_range,2511,847101,endpoint__circle,端点原位｜转90°拉长 4:1,primary,TB,78,1.0,0.9871794871794872,0.9801864801864802,1.0,0.19515298562989705,0.5178571428571428,15,78,36.76200447206429,32.5394892833187,111.56918538300337,14.448717948717949,0.3498173960619146,105,78,16.23076923076923,16.0,0.41358641358641357,16.0,18.0,78,107.15384615384616,90.0,882.3396603396606,80.0,158.29999999999998,78,-46.078163379570654,-56.19931547618944,1198.1981882329435,-100.13895611702392,17.918371295368477,78,-41.20498225175382,-59.14224649219432,1553.272388293536,-99.43487625313283,46.53036833879154,78,0.13336587885908455,0.0976976604174496,0.0068884831922417945,0.05720575544255174,0.2880073857974386,78,1.5769230769230769,1.0,0.9485514485514488,1.0,4.0,78,0.9166007587076536,1.0,0.019660933302192193,0.6396327314603676,1.0,78,310.4230769230769,282.0,2338.558941058941,272.1,397.15,78,80.23076923076923,77.5,98.54345654345653,66.55,100.0,78,7.312997371350839,7.102615115456771,0.22017947773476904,6.894838249177967,8.140578717844798
endpoint__ellipse4_orthogonal,shape_range,2511,847101,endpoint__circle,端点原位｜转90°拉长 4:1,all_detected,ALL,177,0.9887005649717514,0.9830508474576272,0.9748330765279918,0.9887005649717514,0.16871068130963712,-0.7142857142857142,15,175,91.13668203379711,33.20063138292244,110.18598390691804,14.146892655367232,0.4648912614595668,105,177,16.175141242937855,16.0,0.3043785310734463,16.0,18.0,177,113.28813559322033,124.0,842.513097072419,80.0,158.39999999999998,177,-9.33279884083886,-13.59043478260719,3108.0741082196832,-80.73329096854795,54.233115655838624,177,-8.007341634168375,-13.275811870102189,3041.21737851283,-67.62409100571458,52.3847126336972,177,0.1516321558334957,0.1506325160081212,0.0055147827213747344,0.059177455146680914,0.2612814433228554,177,1.6723163841807909,2.0,0.6420133538777606,1.0,3.0,177,0.8962913842675748,0.9813411078717201,0.013616951214087243,0.6906398453866808,1.0,177,337.2598870056497,356.0,3264.693438623524,266.8,398.0,177,78.79661016949153,78.0,81.42430662557781,63.0,96.19999999999999,177,7.594578976929321,7.730211713115857,0.34611281989763976,6.885186804325663,8.292143449620037
endpoint__ellipse4_orthogonal,shape_range,2511,847101,endpoint__circle,端点原位｜转90°拉长 4:1,all_detected,TA,68,0.9705882352941176,0.9705882352941176,0.966577540106952,0.9705882352941176,0.18407095462567863,0.028571428571428564,15,66,101.01478031824627,94.10962941653906,104.44263179265545,13.588235294117647,0.4430873819082192,105,68,16.102941176470587,16.0,0.15342405618964006,16.0,17.0,68,129.91176470588235,126.0,493.0667251975415,122.7,174.6,68,52.486820626966605,52.254238666988385,82.37685794587281,46.01957106609634,55.304114027383,68,50.91490206444968,50.377234758674604,52.909589849865235,45.898546230238914,53.70582783119935,68,0.1934281275959584,0.19714239159544023,0.0019975447933552742,0.14538963173647912,0.2501217348255925,68,1.9705882352941178,2.0,0.20807726075504826,1.0,2.6499999999999986,68,0.840842514934179,0.8267689590661861,0.003675435877612098,0.7880056405463459,1.0,68,388.7352941176471,396.0,715.899034240562,359.35,398.0,68,78.20588235294117,79.5,76.88235294117646,60.35,87.65,68,8.142968170862781,8.197413133819786,0.060271853349417315,7.938808353861797,8.30644492821765
endpoint__ellipse4_orthogonal,shape_range,2511,847101,endpoint__circle,端点原位｜转90°拉长 4:1,all_detected,TB,109,1.0,0.9908256880733946,0.9799833194328607,1.0,0.19826597865114698,0.5142857142857142,15,109,36.55143678078457,32.842411661209006,111.21403337150987,14.495412844036696,0.3577255123894091,105,109,16.220183486238533,16.0,0.39551478083588176,16.0,18.0,109,102.91743119266054,88.0,784.5579340808698,80.0,156.0,109,-47.899166949194566,-56.83742236024409,1106.5351114623877,-99.47918961201648,18.40720146520033,109,-44.76617256541633,-59.99583610926038,1373.5439955891334,-91.4594568892644,45.997270698047934,109,0.12555760464223453,0.0994171340591664,0.00596175624506931,0.05677269875082583,0.2856299788051785,109,1.4862385321100917,1.0,0.826197757390418,1.0,4.0,109,0.930883339448042,1.0,0.016766927775794402,0.672512653395532,1.0,109,305.1467889908257,282.0,2166.9782534828405,265.4,397.0,109,79.1651376146789,77.0,84.63914373088686,65.2,97.6,109,7.252464617411199,7.018898092609761,0.21916991081726245,6.882589816010797,8.145058690725028
up3__ellipse4__IE_same_core_scale_1.25,response,2511,847101,up3__ellipse4,左核上移3 mm｜沿端点轴拉长 4:1｜同核 I→E 权重 × 1.25,primary,ALL,99,1.0,0.9292929292929293,0.9329660238751148,1.0,0.16794285801873057,-0.914285714285714,15,99,45.146003962043324,10.429974820737707,107.76674336245257,13.404040404040405,0.5113870381129503,105,99,15.98989898989899,16.0,0.030509173366316228,16.0,16.0,99,113.27272727272727,106.0,1102.486085343228,81.4,174.59999999999997,99,-37.22245389218714,-75.01709601873517,6255.288183628931,-118.23811255548571,100.24720311029849,99,-53.28384650272107,-70.93053713528207,3490.364113173997,-115.76945337773832,66.62995312202983,99,0.05467390287949981,0.05482746182517735,0.00029243283650128905,0.027667779077743378,0.08620151151334225,99,1.3838383838383839,1.0,0.42259327973613686,1.0,2.0999999999999943,99,0.9620531629502056,1.0,0.00625576336451453,0.7681394379427061,1.0,99,305.8888888888889,279.0,2177.8548752834467,252.9,378.0,99,74.41414141414141,76.0,94.26551226551226,57.9,88.0,99,7.3210082354356105,7.161932885019705,0.2988392249199541,6.80064121743174,8.265430998187249
up3__ellipse4__IE_same_core_scale_1.25,response,2511,847101,up3__ellipse4,左核上移3 mm｜沿端点轴拉长 4:1｜同核 I→E 权重 × 1.25,primary,TA,19,1.0,0.8947368421052632,0.9665071770334929,1.0,0.17361131655572656,0.18928571428571428,15,19,97.61061348354997,-30.58495109364485,111.24229206402379,13.526315789473685,0.36908030713247414,105,19,15.947368421052632,16.0,0.052631578947368425,15.9,16.0,19,134.42105263157896,138.0,1965.1461988304097,42.0,208.0,19,86.58134384562929,84.30097087378817,218.57850248064594,69.18126530612263,107.80886363636355,19,5.923109482552646,30.70959595959721,4723.255240459654,-95.38262451392112,67.65493676339355,19,0.03822073171208982,0.034091931276423494,9.909324627545128e-05,0.02556389285199019,0.0540331345545114,19,1.631578947368421,2.0,0.35672514619883045,1.0,2.099999999999998,19,0.9571698163130459,0.9521066989996969,0.0017484823605103186,0.8950674841244508,1.0,19,370.6842105263158,376.0,290.67251461988303,327.0,381.0,19,75.15789473684211,79.0,160.140350877193,56.9,91.39999999999999,19,7.951177911020705,8.017855968216242,0.12234944712193412,7.245376948605019,8.277955716324238
up3__ellipse4__IE_same_core_scale_1.25,response,2511,847101,up3__ellipse4,左核上移3 mm｜沿端点轴拉长 4:1｜同核 I→E 权重 × 1.25,primary,TB,80,1.0,0.9375,0.925,1.0,0.1892467827403482,0.5392857142857141,15,80,37.64142007591363,27.350205908220236,103.92436442888429,13.375,0.35739172560268656,105,80,16.0,16.0,0.02531645569620253,16.0,16.0,80,108.25,94.0,786.7721518987341,82.0,150.1,80,-66.62585585491854,-77.59589330469316,3148.0860612735455,-118.5740244053136,71.85875537875218,80,-67.34549854922356,-71.37120142394087,2210.3148733775265,-116.81340292298746,59.50931980056938,80,0.058581531031759684,0.057544083014048446,0.00025961702448409825,0.03659090215452255,0.08837292291266308,80,1.325,1.0,0.42468354430379746,1.0,2.049999999999997,80,0.9632129577765308,1.0,0.007354828137935568,0.7404116029499396,1.0,80,290.5,278.0,1385.8481012658228,252.0,373.15,80,74.2375,76.0,80.28465189873417,60.0,87.05,80,7.171342937484153,7.098203798491614,0.22464323165285216,6.79082704706993,8.206615378791325
up3__ellipse4__IE_same_core_scale_1.25,response,2511,847101,up3__ellipse4,左核上移3 mm｜沿端点轴拉长 4:1｜同核 I→E 权重 × 1.25,all_detected,ALL,131,1.0,0.9465648854961832,0.9403192227619709,1.0,0.1661539768405364,-0.9392857142857142,15,131,37.6565468985209,10.236750931511779,109.07523528094634,13.610687022900763,0.5365903612131058,105,131,16.00763358778626,16.0,0.0537874339401057,16.0,16.0,131,111.29770992366412,94.0,1112.1799177921316,82.0,169.0,131,-43.64390526021784,-74.44831932773377,5604.386013138786,-118.37828207567145,101.91588206982306,131,-57.607812219644885,-70.77361195995036,3057.2025487780274,-116.17971466070048,65.24608705321043,131,0.056392157516799324,0.056067386154251116,0.0003181891106522875,0.028814148129726533,0.0871479084439043,131,1.3206106870229009,1.0,0.3733411626541397,1.0,2.0,131,0.9691147590385153,1.0,0.005460339356453645,0.7774875562490504,1.0,131,299.64885496183206,278.0,1990.2295948326482,253.5,378.0,131,73.59541984732824,75.0,89.67351732237229,57.5,88.0,131,7.251119246918355,7.122490903934127,0.2812552359254123,6.794717053067691,8.26432209597994
up3__ellipse4__IE_same_core_scale_1.25,response,2511,847101,up3__ellipse4,左核上移3 mm｜沿端点轴拉长 4:1｜同核 I→E 权重 × 1.25,all_detected,TA,20,1.0,0.9,0.9636363636363636,1.0,0.17343587795923535,0.22142857142857136,15,20,97.4841638743128,-35.54985708848871,111.2029902055383,13.55,0.3472480400989687,105,20,15.95,16.0,0.04999999999999999,15.95,16.0,20,134.9,139.0,1866.3052631578948,42.0,208.0,20,87.726444449958,85.00418914059719,233.29947865181728,69.18396598639455,108.16916779661051,20,11.139098117821936,33.90614933114921,5018.793608247998,-95.31902215053579,73.86149201887159,20,0.0363193925663612,0.033760080800301934,0.0001661796232025545,0.023500606530784965,0.05392012057674809,20,1.6,2.0,0.3578947368421053,1.0,2.0500000000000007,20,0.9593113254973937,0.9579385199020591,0.00174817820484795,0.8955875085141997,1.0,20,368.45,375.5,375.2078947368422,325.6,381.0,20,74.1,78.5,174.09473684210525,55.9,91.2,20,7.961134177080512,8.048036881888295,0.1178925472136418,7.256075299998646,8.276994399632692
up3__ellipse4__IE_same_core_scale_1.25,response,2511,847101,up3__ellipse4,左核上移3 mm｜沿端点轴拉长 4:1｜同核 I→E 权重 × 1.25,all_detected,TB,111,1.0,0.954954954954955,0.9361179361179363,1.0,0.18727981577338124,0.5107142857142856,15,111,37.25913422120357,28.111530046513508,104.24318887128175,13.621621621621621,0.3669960787180816,105,111,16.01801801801802,16.0,0.05421785421785419,16.0,16.0,111,107.04504504504504,92.0,872.4979524979525,82.0,151.0,111,-67.31423854133061,-76.81507633587898,2879.84106123869,-118.68924698795036,70.9481793550085,111,-69.99464291108035,-70.98343761501746,1732.0488398844334,-117.36633236059697,23.480179667540142,111,0.060008871922283664,0.058661558721417456,0.00026088095023413705,0.037119320957158176,0.08875108766266943,111,1.2702702702702702,1.0,0.3626535626535628,1.0,2.0,111,0.9708811434603389,1.0,0.006130547741974642,0.7558321134522865,1.0,111,287.2522522522523,276.0,1271.5539721539717,252.5,373.0,111,73.50450450450451,75.0,75.85225225225224,60.0,87.0,111,7.1231886288711195,6.982121987455639,0.2038558661401163,6.769024924494443,8.191721121709648
up3__radius25,confirmation,2611,847202,up3__circle,左核上移3 mm｜左核半径 2.5 mm,primary,ALL,120,0.9833333333333333,0.9208333333333334,0.8772727272727273,0.9833333333333333,0.18044764795144158,-0.8964285714285712,15,118,37.679476551285916,-17.872001382781036,108.73802593094264,13.125,0.5169060676812545,105,120,16.116666666666667,16.0,0.2719887955182072,16.0,18.0,120,107.63333333333334,114.0,1002.8896358543418,63.8,158.1,120,-6.205995361312591,-7.991865079367926,3437.82814195086,-74.04105037833578,69.12706050893065,120,-7.129846629503068,-22.351130040677162,3609.4909738975307,-73.23089169780687,68.33349028242678,120,0.14753151133686165,0.12620979480243757,0.005144596317423599,0.06326459703404796,0.28384203747501024,120,1.675,1.0,0.8430672268907563,1.0,4.0,120,0.9131321890864827,1.0,0.015007483202533001,0.6774668440669004,1.0,120,331.69166666666666,333.0,1606.6352240896358,281.0,391.05,120,79.55,78.0,116.23277310924371,64.95,99.1,120,7.524991922045317,7.625160291632362,0.34081080118758456,6.838253765777153,8.266206524551755
up3__radius25,confirmation,2611,847202,up3__circle,左核上移3 mm｜左核半径 2.5 mm,primary,TA,18,0.8888888888888888,0.7222222222222223,0.702020202020202,0.8888888888888888,0.2946761193400009,0.36785714285714277,15,16,0.6180162957280118,-39.211993171116774,96.67105195671047,10.61111111111111,0.30956062090693076,103,18,15.88888888888889,16.0,0.22222222222222224,15.7,16.0,18,95.0,113.0,1724.8235294117646,37.1,150.09999999999997,18,70.60342692910824,64.45969867934218,312.70409353651155,57.43026312090806,107.11846210019145,18,59.9765510115573,64.53736138864042,1633.3387946903956,39.02480857727298,80.05139871015483,18,0.17080020162142442,0.18128815998905717,0.00530077556750616,0.08352943449967179,0.2808631470090845,18,1.3333333333333333,1.0,0.47058823529411764,1.0,3.0,18,0.9667778795105834,1.0,0.00479408009438636,0.8559387054750427,1.0,18,322.3888888888889,335.5,2291.781045751634,208.0,377.75,18,79.11111111111111,81.5,158.5751633986928,58.95,94.54999999999998,18,7.416498338336769,7.804493473510217,0.8029961708005258,5.115385522334565,7.941825255411362
up3__radius25,confirmation,2611,847202,up3__circle,左核上移3 mm｜左核半径 2.5 mm,primary,TB,102,1.0,0.9558823529411764,0.9081996434937611,1.0,0.18599991094090929,0.5607142857142856,15,102,37.82900740038531,4.948239289759303,109.24115348862728,13.568627450980392,0.3232468066489862,105,102,16.15686274509804,16.0,0.2721801591923899,16.0,18.0,102,109.86274509803921,114.0,857.8423607066588,78.1,158.0,102,-19.760599294916265,-33.429861111109176,2760.9012237639995,-80.97350557547105,66.26842923783346,102,-18.972152095572547,-43.03225094978552,3033.656744880337,-73.0086300237006,67.05865810486956,102,0.14342527187488,0.1220164360104252,0.005055724350621697,0.06256903244138827,0.28322964764104824,102,1.7352941176470589,1.0,0.8896330809551543,1.0,4.0,102,0.9036653025410534,1.0,0.016271764551577386,0.6437708637173878,1.0,102,333.3333333333333,331.0,1489.0759075907588,282.0,391.95,102,79.62745098039215,77.0,110.21626868569211,67.0,99.0,102,7.544137848582121,7.558487755817439,0.26392361599708736,6.898949209502759,8.268053820231598
