candidate,stage,topology,noise,comparison,description,layer,mode,n,SCL_any,SCL_upper_participation,ICL_contact_participation,both_rods,participation_mae,rank_correlation,rank_shared_contacts,lag_joint_n,SCL_minus_ICL_lag_median_ms,SCL_minus_ICL_lag_q05_ms,SCL_minus_ICL_lag_q95_ms,mean_contacts_per_event,pair_order_probability_mae,pair_order_supported_pairs,local_width_ms_n,local_width_ms_mean,local_width_ms_median,local_width_ms_variance,local_width_ms_q05,local_width_ms_q95,recruitment_span_ms_n,recruitment_span_ms_mean,recruitment_span_ms_median,recruitment_span_ms_variance,recruitment_span_ms_q05,recruitment_span_ms_q95,B_minus_A_t10_ms_n,B_minus_A_t10_ms_mean,B_minus_A_t10_ms_median,B_minus_A_t10_ms_variance,B_minus_A_t10_ms_q05,B_minus_A_t10_ms_q95,B_minus_A_t50_ms_n,B_minus_A_t50_ms_mean,B_minus_A_t50_ms_median,B_minus_A_t50_ms_variance,B_minus_A_t50_ms_q05,B_minus_A_t50_ms_q95,first_10pct_mass_core_share_n,first_10pct_mass_core_share_mean,first_10pct_mass_core_share_median,first_10pct_mass_core_share_variance,first_10pct_mass_core_share_q05,first_10pct_mass_core_share_q95,peak_active_components_n,peak_active_components_mean,peak_active_components_median,peak_active_components_variance,peak_active_components_q05,peak_active_components_q95,peak_largest_component_fraction_n,peak_largest_component_fraction_mean,peak_largest_component_fraction_median,peak_largest_component_fraction_variance,peak_largest_component_fraction_q05,peak_largest_component_fraction_q95,union_active_area_mm2_n,union_active_area_mm2_mean,union_active_area_mm2_median,union_active_area_mm2_variance,union_active_area_mm2_q05,union_active_area_mm2_q95,peak_active_area_mm2_n,peak_active_area_mm2_mean,peak_active_area_mm2_median,peak_active_area_mm2_variance,peak_active_area_mm2_q05,peak_active_area_mm2_q95,native_spatial_rms_mm_n,native_spatial_rms_mm_mean,native_spatial_rms_mm_median,native_spatial_rms_mm_variance,native_spatial_rms_mm_q05,native_spatial_rms_mm_q95
follow_circle_out1_EI0.875,response,2511,847101,up3__circle,圆核｜离核EE×1，同核EI×0.875,primary,ALL,156,1.0,0.4519230769230769,0.9988344988344988,1.0,0.22137452498605767,-0.5428571428571428,15,156,6.162641687727955,-24.54040220558454,36.75075737016596,13.512820512820513,0.3989244912782788,105,156,16.41025641025641,16.0,0.6047973531844499,16.0,18.0,156,59.91025641025641,56.0,435.733829611249,31.5,84.0,156,1.5472515791280546,3.638833085170063,3237.1605985608667,-62.95223847344187,63.65428260869294,156,1.430729952044273,3.285011127522239,3255.649383365997,-62.97094762731422,63.87091402052238,156,0.21587920208149483,0.20893669684377195,0.0022138689464592694,0.16138094254882815,0.3066784680536299,156,1.6025641025641026,2.0,0.3829611248966088,1.0,3.0,156,0.953829416671133,0.991710615695228,0.00810396501356351,0.784536506803237,1.0,156,322.85897435897436,327.0,513.9025641025642,290.75,353.25,156,91.09615384615384,90.0,88.62940446650124,79.75,108.5,156,7.369943785416011,7.328768871049639,0.038849467885915034,7.146652627245157,7.759033768500661
follow_circle_out1_EI0.875,response,2511,847101,up3__circle,圆核｜离核EE×1，同核EI×0.875,primary,TA,68,1.0,0.014705882352941176,0.9973262032085561,1.0,0.28654624933908246,0.36428571428571427,15,68,-17.20631841843351,-27.396406416580795,-12.424508752733164,12.338235294117647,0.2967032756804678,103,68,16.205882352941178,16.0,0.31518876207199287,16.0,18.0,68,41.88235294117647,40.0,162.13520632133455,24.7,49.3,68,60.32183140253011,62.25369519901142,38.12521216809908,42.22033454419907,64.8249330847173,68,60.42457141833976,62.317200720499386,37.76072211781004,42.222470613225234,64.52520686274484,68,0.19861923047126617,0.19786952493018795,0.0005964465075604628,0.16233020103943605,0.24026264175076736,68,2.014705882352941,2.0,0.044556628621597885,2.0,2.0,68,0.9528818331677992,0.9709824500365436,0.0022549287729576335,0.8386679875953172,0.9942113233923578,68,337.2647058823529,337.0,122.07813871817382,322.7,352.0,68,96.04411764705883,92.5,74.28160667251974,85.35,113.3,68,7.338375539990109,7.332155310994725,0.021580987885436664,7.145078719009867,7.582886515666577
follow_circle_out1_EI0.875,response,2511,847101,up3__circle,圆核｜离核EE×1，同核EI×0.875,primary,TB,88,1.0,0.7897727272727273,1.0,1.0,0.20158431399536622,0.5392857142857141,15,88,35.70454934805548,-8.808473589653476,36.83117626029025,14.420454545454545,0.382711154111974,105,88,16.568181818181817,16.0,0.7769070010449323,16.0,18.0,88,73.8409090909091,78.0,201.12382445141066,46.7,88.59999999999997,88,-43.869469193500805,-60.91752658799669,951.5759703937691,-63.158782452881134,20.17143382909108,88,-44.155420271911325,-61.008028933940295,949.0178783677782,-63.149594155841626,20.01121861852134,88,0.22921645287121697,0.22157715884387913,0.0030721434686935096,0.1607309701377973,0.3611698508052802,88,1.2840909090909092,1.0,0.41261755485893425,1.0,3.0,88,0.9545616402873459,1.0,0.012700300112679822,0.6915667082082256,1.0,88,311.72727272727275,304.0,534.0167189132707,288.35,361.7999999999999,88,87.27272727272727,83.5,66.7753396029258,78.35,101.94999999999997,88,7.394337429608757,7.326831215907484,0.051213922582827816,7.152927782605363,7.81808730594598
follow_circle_out1_EI0.875,response,2511,847101,up3__circle,圆核｜离核EE×1，同核EI×0.875,all_detected,ALL,182,1.0,0.45054945054945056,0.9965034965034966,1.0,0.22027562388715655,-0.5142857142857142,15,182,3.290720320542164,-25.992197315372323,36.758093474003545,13.478021978021978,0.3917580925625781,105,182,16.384615384615383,16.0,0.5805354866128346,16.0,18.0,182,60.75824175824176,55.0,572.7478598749316,32.0,84.0,182,3.415823379098431,11.856581239044317,3276.6506488370446,-62.939493742754486,63.8762609536614,182,3.2998764944310537,11.535086256793875,3294.6907376402714,-62.90343858276201,64.16848875233882,182,0.214448839340631,0.2098693517569415,0.002117246144272026,0.15503990027913142,0.29279635838499934,182,1.6263736263736264,2.0,0.3900188209580475,1.0,3.0,182,0.9512761767866371,0.9879596042363726,0.007830321385352789,0.7681124026342345,1.0,182,324.0934065934066,327.5,571.3779673365309,291.05,365.4499999999999,182,91.1923076923077,90.0,91.87994050148748,80.0,109.89999999999998,182,7.381637015519502,7.337618862705879,0.04698120753526612,7.141195178859845,7.763919188785607
follow_circle_out1_EI0.875,response,2511,847101,up3__circle,圆核｜离核EE×1，同核EI×0.875,all_detected,TA,83,1.0,0.030120481927710843,0.9923329682365828,1.0,0.2808883235181517,0.4357142857142856,15,83,-17.207542368290888,-27.92547362024925,-11.623423490372813,12.313253012048193,0.2870817635571987,104,83,16.16867469879518,16.0,0.26388480752277393,16.0,17.89999999999999,83,45.18072289156626,42.0,588.1986482515427,24.200000000000003,50.0,83,60.67905951167526,62.349506311707955,34.95946189159156,44.15688153310693,65.1478088969252,83,60.76035660356697,62.39653307300614,34.094185215314795,44.26219059046271,64.76129555916305,83,0.1972980664352344,0.19985904148207814,0.0008336804511260658,0.14524999299495162,0.2405119757484838,83,2.0,2.0,0.07317073170731707,2.0,2.0,83,0.9493440836798472,0.9693693693693693,0.0025830083152372776,0.8336826370211873,0.9964567598726632,83,338.0,337.0,228.2439024390244,320.2,354.9,83,95.89156626506023,92.0,81.58565971201881,85.0,113.79999999999998,83,7.362597805215536,7.335682303739454,0.045924605234713346,7.105213834542011,7.610022016231178
follow_circle_out1_EI0.875,response,2511,847101,up3__circle,圆核｜离核EE×1，同核EI×0.875,all_detected,TB,99,1.0,0.803030303030303,1.0,1.0,0.201295926716063,0.5392857142857141,15,99,35.70710314945245,-8.969784405885367,36.852629638879534,14.454545454545455,0.38465682475512364,105,99,16.565656565656564,16.0,0.7788084930942072,16.0,18.0,99,73.81818181818181,76.0,187.8441558441558,46.0,86.39999999999998,99,-44.59274832801143,-60.854403481818736,917.0012975401468,-63.102580740788106,22.188059384760336,99,-44.87406137484451,-60.974286099138226,915.8116057027994,-63.08048701299121,22.542901825529217,99,0.22882777016030698,0.22310525295599923,0.0027548650580281344,0.16349954723829255,0.35823734989395406,99,1.3131313131313131,1.0,0.4417645846217274,1.0,3.0,99,0.9528960124216228,1.0,0.012295019269033272,0.7303421355274419,1.0,99,312.4343434343434,304.0,563.2073799216657,288.9,369.0,99,87.25252525252525,83.0,67.04782519068235,78.9,102.1,99,7.397599181733937,7.339555421672305,0.04778030462708485,7.15972588734291,7.811568233009651
follow_circle_out1.125_EI0.75,response,2511,847102,follow_circle_out1.125_EI1,圆核｜离核EE×1.125，同核EI×0.75,primary,ALL,169,1.0,1.0,1.0,1.0,0.18569549822964093,-0.2321428571428571,15,169,-9.535399592859903,-21.434721940441705,35.01258336326282,15.0,0.22868147207907888,105,169,16.816568047337277,16.0,0.9721048182586645,16.0,18.0,169,55.72781065088758,52.0,205.23499577345734,28.0,74.0,169,3.4658916313761483,3.5254901960724965,2686.7460739587696,-59.349261112293604,60.320912505357406,169,3.3117593360721016,3.049293036405288,2632.015988186001,-58.80449785485507,59.58324042610038,169,0.28200405733461814,0.27243613614359125,0.0010670397063459798,0.2559327848816016,0.3742364468902439,169,1.8047337278106508,2.0,0.1699774584389969,1.0,2.0,169,0.9454176861660994,0.9784714747039828,0.011409457908773684,0.5462112539729614,1.0,169,378.58579881656806,374.0,100.1131304592843,369.0,398.0,169,113.18343195266272,101.0,506.2816286277825,94.0,159.0,169,7.733155695881145,7.667575188592208,0.02567787659900364,7.559632696319346,8.03832848669259
follow_circle_out1.125_EI0.75,response,2511,847102,follow_circle_out1.125_EI1,圆核｜离核EE×1.125，同核EI×0.75,primary,TA,73,1.0,1.0,1.0,1.0,0.1625117103430814,0.8571428571428571,15,73,-20.128432399986195,-21.959178545292524,-17.142956045334003,15.0,0.2192600657358705,105,73,16.0,16.0,0.0,16.0,16.0,73,47.863013698630134,50.0,34.48097412480974,33.6,52.0,73,57.678503691849386,59.47768170426025,37.2474160585458,47.13026031783811,60.68933796068377,73,56.99021280274299,58.669587431954824,35.60685233036668,47.36720331079996,59.98310529269584,73,0.27245095271765435,0.27250926531502073,4.104154375341244e-05,0.26269555397481803,0.2813530505945027,73,2.0,2.0,0.027777777777777776,2.0,2.0,73,0.9524732376734691,0.9603081951902872,0.0007370422928359751,0.9085207804973039,0.9898244304290805,73,371.8493150684931,372.0,4.43531202435312,368.0,374.0,73,104.38356164383562,102.0,98.93417047184171,93.6,126.79999999999994,73,7.619101060532557,7.617488489028274,0.001585733456630183,7.557308983925104,7.673813384517945
follow_circle_out1.125_EI0.75,response,2511,847102,follow_circle_out1.125_EI1,圆核｜离核EE×1.125，同核EI×0.75,primary,TB,96,1.0,1.0,1.0,1.0,0.23190512238203384,0.5607142857142856,15,96,33.826238806690526,-12.107650803023716,35.059357906050536,15.0,0.2920799241425087,105,96,17.4375,18.0,0.8171052631578948,16.0,18.0,96,61.708333333333336,72.0,253.13508771929824,26.0,74.0,96,-37.75828212294204,-57.2890943215034,747.3523466792356,-59.790748317171165,16.60636023791176,96,-37.50623132087555,-56.52452034320095,729.7696337432493,-59.19918270127391,16.31697232847364,96,0.2892683973037678,0.27178788609497895,0.0017324167007035389,0.2545552448128261,0.3910282697955589,96,1.65625,2.0,0.22796052631578947,1.0,2.0,96,0.9400525272073704,0.9885688113307552,0.019550784540324374,0.5365124741063252,1.0,96,383.7083333333333,381.0,112.29298245614034,370.5,398.0,96,119.875,101.0,715.5842105263158,94.0,160.25,96,7.8198847415108,7.802022937849591,0.02661039857838993,7.583415557363656,8.04816034358574
follow_circle_out1.125_EI0.75,response,2511,847102,follow_circle_out1.125_EI1,圆核｜离核EE×1.125，同核EI×0.75,all_detected,ALL,183,1.0,1.0,0.9995032290114257,1.0,0.18533119950468643,-0.2785714285714285,15,183,-6.757826881053916,-21.471253819943648,34.990607366657784,14.994535519125684,0.23394349891144717,105,183,16.84153005464481,16.0,0.9802437999159314,16.0,18.0,183,56.19672131147541,52.0,204.35669248784,28.2,74.0,183,2.189533291276958,0.6373367045962368,2710.9547331148524,-59.33469369104701,60.21764487375113,183,2.046425940942455,0.8865440249210224,2656.5803621233094,-58.73006145614054,59.52634020018595,183,0.2811216950782982,0.2723494239463322,0.001001105170381644,0.256733577525374,0.36856105619649776,183,1.7978142076502732,2.0,0.17318200924758306,1.0,2.0,183,0.9480428008637205,0.9819834710743801,0.010661304805530875,0.587398151948491,1.0,183,378.9398907103825,374.0,103.36449888908903,369.0,397.9,183,112.78142076502732,101.0,495.7431693989072,93.1,158.9,183,7.738988364143873,7.6703136526325935,0.02639292647276906,7.558826003099121,8.03766966743277
