s,readout,mean_last_1s,minimum_last_1s,maximum_last_1s,previous_1s_mean
0.0,global,6.024522421644048,0.02204958996045003,22.532606649449146,5.112534747071489
0.0,core_a,6.10119725882352,2.3204050805720514e-06,69.43959324998245,4.691191330416322
0.0,core_b,8.479024281505943,3.0701518983431085e-07,101.63249731336855,6.482654898296085
0.1,global,9.361808037742383,0.021109577890326036,32.97184777720799,9.908527581973347
0.1,core_a,24.742913004626118,4.5798657813736086e-07,224.789815109942,18.616176247955746
0.1,core_b,36.98923531139025,5.174501163597344e-08,350.70036136785916,23.883135460438815
0.228844760565,global,161.5912194781745,158.00598365525119,164.78139610132874,161.29170837184782
0.228844760565,core_a,376.23909237443235,370.1092466152153,381.40082081964465,376.20978931927425
0.228844760565,core_b,381.37213568258557,379.5315383679821,383.3626071862268,381.5020675572932
