tau_h_ms,theta_h,theta_delta,theta_evaluated,substeps,source_phase,source_dt_ms,q_min,q_max,q_mean,q_mean_residual,per_cycle_multiplier,h_per_cycle_multiplier,closure_error,cycle_safe
10000.0,0.015,0.0,0.015,1,0.25,0.125,0.8419036883474622,0.8431081059157652,0.8424999999264443,-7.355571707279296e-11,0.4812095039485514,0.9470403747811798,0.0,True
10000.0,0.015,0.0,0.015,1,0.5,0.125,0.8419036867777194,0.8431081047744952,0.8424999973146143,-2.685385691592046e-09,0.48120909189111294,0.9470403762131665,1.1102230246251565e-16,True
10000.0,0.015,0.0,0.015,1,0.75,0.125,0.8419036879000587,0.8431081082218899,0.8425000005336523,5.336522335142035e-10,0.48120962445931936,0.947040377956067,0.0,True
10000.0,0.015,0.0,0.015,1,0.0,0.0625,0.8419036945037245,0.8431069472779897,0.842499395707057,-6.042929430183364e-07,0.4814801556470329,0.9470915371450425,0.0,True
10000.0,0.015,0.0,0.015,1,0.25,0.0625,0.8419036951923029,0.843106949295692,0.8424993959871931,-6.040128068818262e-07,0.48148020344006587,0.9470915374656513,0.0,True
10000.0,0.015,0.0,0.015,1,0.5,0.0625,0.8419036948180235,0.8431069461595213,0.8424993940779665,-6.059220335474791e-07,0.481479890657414,0.9470915369361661,1.1102230246251565e-16,True
10000.0,0.015,0.0,0.015,1,0.75,0.0625,0.8419036933465834,0.8431069447341791,0.8424993950988078,-6.049011922470982e-07,0.48148005715891273,0.9470915372075615,1.1102230246251565e-16,True
10000.0,0.015,0.0,0.015,2,0.0,0.125,0.841903688645202,0.8431081063982859,0.8424999999999827,-1.7319479184152442e-14,0.48120951836827197,0.9470403751406028,1.1102230246251565e-16,True
10000.0,0.015,0.0,0.015,2,0.25,0.125,0.8419036883474625,0.8431081059157672,0.8424999999264257,-7.357436881960666e-11,0.4812095039485501,0.9470403747811951,0.0,True
10000.0,0.015,0.0,0.015,2,0.5,0.125,0.8419036867777205,0.8431081047744983,0.8424999973145969,-2.6854031220935326e-09,0.48120909189111166,0.9470403762131816,1.1102230246251565e-16,True
10000.0,0.015,0.0,0.015,2,0.75,0.125,0.8419036879000589,0.8431081082218829,0.8425000005336322,5.336321384774578e-10,0.4812096244593176,0.9470403779560823,1.1102230246251565e-16,True
10000.0,0.015,0.0,0.015,2,0.0,0.0625,0.8419036945037247,0.8431069472779892,0.842499395707039,-6.042929610039494e-07,0.48148015564703167,0.9470915371450583,1.1102230246251565e-16,True
10000.0,0.015,0.0,0.015,2,0.25,0.0625,0.8419036951923017,0.8431069492956904,0.8424993959871742,-6.0401282586664e-07,0.4814802034400645,0.9470915374656663,0.0,True
10000.0,0.015,0.0,0.015,2,0.5,0.0625,0.8419036948180262,0.8431069461595256,0.8424993940779509,-6.059220490906014e-07,0.4814798906574132,0.9470915369361815,1.1102230246251565e-16,True
10000.0,0.015,0.0,0.015,2,0.75,0.0625,0.8419036933465841,0.8431069447341787,0.8424993950987896,-6.049012104547558e-07,0.4814800571589111,0.9470915372075766,2.220446049250313e-16,True
10000.0,0.015,-0.001,0.013999999999999999,1,0.0,0.125,0.8419036886452012,0.8431081063982844,0.8424999999999999,-1.1102230246251565e-16,0.4812095183682728,0.9470403751405869,0.0,True
10000.0,0.015,-0.001,0.013999999999999999,1,0.25,0.125,0.8419036883474622,0.8431081059157652,0.8424999999264443,-7.355571707279296e-11,0.4812095039485514,0.9470403747811798,0.0,True
10000.0,0.015,-0.001,0.013999999999999999,1,0.5,0.125,0.8419036867777194,0.8431081047744952,0.8424999973146143,-2.685385691592046e-09,0.48120909189111294,0.9470403762131665,1.1102230246251565e-16,True
10000.0,0.015,-0.001,0.013999999999999999,1,0.75,0.125,0.8419036879000587,0.8431081082218899,0.8425000005336523,5.336522335142035e-10,0.48120962445931936,0.947040377956067,0.0,True
10000.0,0.015,-0.001,0.013999999999999999,1,0.0,0.0625,0.8419036945037245,0.8431069472779897,0.842499395707057,-6.042929430183364e-07,0.4814801556470329,0.9470915371450425,0.0,True
10000.0,0.015,-0.001,0.013999999999999999,1,0.25,0.0625,0.8419036951923029,0.843106949295692,0.8424993959871931,-6.040128068818262e-07,0.48148020344006587,0.9470915374656513,0.0,True
10000.0,0.015,-0.001,0.013999999999999999,1,0.5,0.0625,0.8419036948180235,0.8431069461595213,0.8424993940779665,-6.059220335474791e-07,0.481479890657414,0.9470915369361661,1.1102230246251565e-16,True
10000.0,0.015,-0.001,0.013999999999999999,1,0.75,0.0625,0.8419036933465834,0.8431069447341791,0.8424993950988078,-6.049011922470982e-07,0.48148005715891273,0.9470915372075615,1.1102230246251565e-16,True
10000.0,0.015,-0.001,0.013999999999999999,2,0.0,0.125,0.841903688645202,0.8431081063982859,0.8424999999999827,-1.7319479184152442e-14,0.48120951836827197,0.9470403751406028,1.1102230246251565e-16,True
10000.0,0.015,-0.001,0.013999999999999999,2,0.25,0.125,0.8419036883474625,0.8431081059157672,0.8424999999264257,-7.357436881960666e-11,0.4812095039485501,0.9470403747811951,0.0,True
10000.0,0.015,-0.001,0.013999999999999999,2,0.5,0.125,0.8419036867777205,0.8431081047744983,0.8424999973145969,-2.6854031220935326e-09,0.48120909189111166,0.9470403762131816,1.1102230246251565e-16,True
10000.0,0.015,-0.001,0.013999999999999999,2,0.75,0.125,0.8419036879000589,0.8431081082218829,0.8425000005336322,5.336321384774578e-10,0.4812096244593176,0.9470403779560823,1.1102230246251565e-16,True
10000.0,0.015,-0.001,0.013999999999999999,2,0.0,0.0625,0.8419036945037247,0.8431069472779892,0.842499395707039,-6.042929610039494e-07,0.48148015564703167,0.9470915371450583,1.1102230246251565e-16,True
10000.0,0.015,-0.001,0.013999999999999999,2,0.25,0.0625,0.8419036951923017,0.8431069492956904,0.8424993959871742,-6.0401282586664e-07,0.4814802034400645,0.9470915374656663,0.0,True
10000.0,0.015,-0.001,0.013999999999999999,2,0.5,0.0625,0.8419036948180262,0.8431069461595256,0.8424993940779509,-6.059220490906014e-07,0.4814798906574132,0.9470915369361815,1.1102230246251565e-16,True
10000.0,0.015,-0.001,0.013999999999999999,2,0.75,0.0625,0.8419036933465841,0.8431069447341787,0.8424993950987896,-6.049012104547558e-07,0.4814800571589111,0.9470915372075766,2.220446049250313e-16,True
10000.0,0.015,0.001,0.016,1,0.0,0.125,0.8419036886452012,0.8431081063982844,0.8424999999999999,-1.1102230246251565e-16,0.4812095183682728,0.9470403751405869,0.0,True
10000.0,0.015,0.001,0.016,1,0.25,0.125,0.8419036883474622,0.8431081059157652,0.8424999999264443,-7.355571707279296e-11,0.4812095039485514,0.9470403747811798,0.0,True
10000.0,0.015,0.001,0.016,1,0.5,0.125,0.8419036867777194,0.8431081047744952,0.8424999973146143,-2.685385691592046e-09,0.48120909189111294,0.9470403762131665,1.1102230246251565e-16,True
10000.0,0.015,0.001,0.016,1,0.75,0.125,0.8419036879000587,0.8431081082218899,0.8425000005336523,5.336522335142035e-10,0.48120962445931936,0.947040377956067,0.0,True
10000.0,0.015,0.001,0.016,1,0.0,0.0625,0.8419036945037245,0.8431069472779897,0.842499395707057,-6.042929430183364e-07,0.4814801556470329,0.9470915371450425,0.0,True
10000.0,0.015,0.001,0.016,1,0.25,0.0625,0.8419036951923029,0.843106949295692,0.8424993959871931,-6.040128068818262e-07,0.48148020344006587,0.9470915374656513,0.0,True
10000.0,0.015,0.001,0.016,1,0.5,0.0625,0.8419036948180235,0.8431069461595213,0.8424993940779665,-6.059220335474791e-07,0.481479890657414,0.9470915369361661,1.1102230246251565e-16,True
10000.0,0.015,0.001,0.016,1,0.75,0.0625,0.8419036933465834,0.8431069447341791,0.8424993950988078,-6.049011922470982e-07,0.48148005715891273,0.9470915372075615,1.1102230246251565e-16,True
10000.0,0.015,0.001,0.016,2,0.0,0.125,0.841903688645202,0.8431081063982859,0.8424999999999827,-1.7319479184152442e-14,0.48120951836827197,0.9470403751406028,1.1102230246251565e-16,True
10000.0,0.015,0.001,0.016,2,0.25,0.125,0.8419036883474625,0.8431081059157672,0.8424999999264257,-7.357436881960666e-11,0.4812095039485501,0.9470403747811951,0.0,True
10000.0,0.015,0.001,0.016,2,0.5,0.125,0.8419036867777205,0.8431081047744983,0.8424999973145969,-2.6854031220935326e-09,0.48120909189111166,0.9470403762131816,1.1102230246251565e-16,True
10000.0,0.015,0.001,0.016,2,0.75,0.125,0.8419036879000589,0.8431081082218829,0.8425000005336322,5.336321384774578e-10,0.4812096244593176,0.9470403779560823,1.1102230246251565e-16,True
10000.0,0.015,0.001,0.016,2,0.0,0.0625,0.8419036945037247,0.8431069472779892,0.842499395707039,-6.042929610039494e-07,0.48148015564703167,0.9470915371450583,1.1102230246251565e-16,True
10000.0,0.015,0.001,0.016,2,0.25,0.0625,0.8419036951923017,0.8431069492956904,0.8424993959871742,-6.0401282586664e-07,0.4814802034400645,0.9470915374656663,0.0,True
10000.0,0.015,0.001,0.016,2,0.5,0.0625,0.8419036948180262,0.8431069461595256,0.8424993940779509,-6.059220490906014e-07,0.4814798906574132,0.9470915369361815,1.1102230246251565e-16,True
10000.0,0.015,0.001,0.016,2,0.75,0.0625,0.8419036933465841,0.8431069447341787,0.8424993950987896,-6.049012104547558e-07,0.4814800571589111,0.9470915372075766,2.220446049250313e-16,True
10000.0,0.02,0.0,0.02,1,0.0,0.125,0.8419076862133885,0.8431118812322979,0.8425,0.0,0.3792871180460298,0.9470403751405869,1.1102230246251565e-16,True
10000.0,0.02,0.0,0.02,1,0.25,0.125,0.8419076859963524,0.843111881259803,0.8424999999455829,-5.44171374627922e-11,0.37928710286365297,0.9470403747811798,0.0,True
10000.0,0.02,0.0,0.02,1,0.5,0.125,0.8419076861850997,0.8431118800086903,0.8424999980027806,-1.9972193898709634e-09,0.3792866682206919,0.9470403762131665,0.0,True
10000.0,0.02,0.0,0.02,1,0.75,0.125,0.8419076856789879,0.8431118812799797,0.8425000003946022,3.946021287504209e-10,0.3792872297366223,0.947040377956067,0.0,True
10000.0,0.02,0.0,0.02,1,0.0,0.0625,0.8419077644912143,0.8431108268133871,0.842499483917013,-5.16082987012112e-07,0.3795690879250833,0.9470915371450425,0.0,True
10000.0,0.02,0.0,0.02,1,0.25,0.0625,0.8419077644546809,0.8431108279318761,0.8424994841241038,-5.158758962231502e-07,0.37956913831390166,0.9470915374656513,1.1102230246251565e-16,True
10000.0,0.02,0.0,0.02,1,0.5,0.0625,0.841907762108436,0.8431108275990084,0.8424994827068226,-5.172931774044542e-07,0.3795688084368585,0.9470915369361661,0.0,True
10000.0,0.02,0.0,0.02,1,0.75,0.0625,0.8419077658590064,0.843110828775163,0.8424994834670312,-5.165329688416875e-07,0.3795689840387995,0.9470915372075615,1.1102230246251565e-16,True
10000.0,0.02,0.0,0.02,2,0.0,0.125,0.8419076862133892,0.8431118812322964,0.842499999999981,-1.8984813721090177e-14,0.37928711804603604,0.9470403751406028,0.0,True
10000.0,0.02,0.0,0.02,2,0.25,0.125,0.8419076859963535,0.8431118812598051,0.8424999999455653,-5.4434678986581275e-11,0.3792871028636595,0.9470403747811951,0.0,True
10000.0,0.02,0.0,0.02,2,0.5,0.125,0.8419076861850994,0.8431118800086916,0.8424999980027619,-1.9972381526400795e-09,0.3792866682206978,0.9470403762131816,0.0,True
10000.0,0.02,0.0,0.02,2,0.75,0.125,0.8419076856789885,0.8431118812799829,0.8425000003945848,3.9458480927123674e-10,0.3792872297366288,0.9470403779560823,1.1102230246251565e-16,True
10000.0,0.02,0.0,0.02,2,0.0,0.0625,0.8419077644912155,0.8431108268133909,0.8424994839169954,-5.160830046646581e-07,0.37956908792508953,0.9470915371450583,0.0,True
10000.0,0.02,0.0,0.02,2,0.25,0.0625,0.8419077644546802,0.8431108279318802,0.8424994841240858,-5.158759142087632e-07,0.37956913831390776,0.9470915374656663,0.0,True
10000.0,0.02,0.0,0.02,2,0.5,0.0625,0.8419077621084359,0.8431108275990097,0.8424994827068043,-5.172931957231341e-07,0.37956880843686486,0.9470915369361815,1.1102230246251565e-16,True
10000.0,0.02,0.0,0.02,2,0.75,0.0625,0.8419077658590075,0.8431108287751637,0.8424994834670148,-5.165329852729883e-07,0.3795689840388064,0.9470915372075766,0.0,True
10000.0,0.02,-0.001,0.019,1,0.0,0.125,0.8419076862133885,0.8431118812322979,0.8425,0.0,0.3792871180460298,0.9470403751405869,1.1102230246251565e-16,True
10000.0,0.02,-0.001,0.019,1,0.25,0.125,0.8419076859963524,0.843111881259803,0.8424999999455829,-5.44171374627922e-11,0.37928710286365297,0.9470403747811798,0.0,True
10000.0,0.02,-0.001,0.019,1,0.5,0.125,0.8419076861850997,0.8431118800086903,0.8424999980027806,-1.9972193898709634e-09,0.3792866682206919,0.9470403762131665,0.0,True
10000.0,0.02,-0.001,0.019,1,0.75,0.125,0.8419076856789879,0.8431118812799797,0.8425000003946022,3.946021287504209e-10,0.3792872297366223,0.947040377956067,0.0,True
10000.0,0.02,-0.001,0.019,1,0.0,0.0625,0.8419077644912143,0.8431108268133871,0.842499483917013,-5.16082987012112e-07,0.3795690879250833,0.9470915371450425,0.0,True
10000.0,0.02,-0.001,0.019,1,0.25,0.0625,0.8419077644546809,0.8431108279318761,0.8424994841241038,-5.158758962231502e-07,0.37956913831390166,0.9470915374656513,1.1102230246251565e-16,True
10000.0,0.02,-0.001,0.019,1,0.5,0.0625,0.841907762108436,0.8431108275990084,0.8424994827068226,-5.172931774044542e-07,0.3795688084368585,0.9470915369361661,0.0,True
10000.0,0.02,-0.001,0.019,1,0.75,0.0625,0.8419077658590064,0.843110828775163,0.8424994834670312,-5.165329688416875e-07,0.3795689840387995,0.9470915372075615,1.1102230246251565e-16,True
10000.0,0.02,-0.001,0.019,2,0.0,0.125,0.8419076862133892,0.8431118812322964,0.842499999999981,-1.8984813721090177e-14,0.37928711804603604,0.9470403751406028,0.0,True
10000.0,0.02,-0.001,0.019,2,0.25,0.125,0.8419076859963535,0.8431118812598051,0.8424999999455653,-5.4434678986581275e-11,0.3792871028636595,0.9470403747811951,0.0,True
10000.0,0.02,-0.001,0.019,2,0.5,0.125,0.8419076861850994,0.8431118800086916,0.8424999980027619,-1.9972381526400795e-09,0.3792866682206978,0.9470403762131816,0.0,True
10000.0,0.02,-0.001,0.019,2,0.75,0.125,0.8419076856789885,0.8431118812799829,0.8425000003945848,3.9458480927123674e-10,0.3792872297366288,0.9470403779560823,1.1102230246251565e-16,True
10000.0,0.02,-0.001,0.019,2,0.0,0.0625,0.8419077644912155,0.8431108268133909,0.8424994839169954,-5.160830046646581e-07,0.37956908792508953,0.9470915371450583,0.0,True
10000.0,0.02,-0.001,0.019,2,0.25,0.0625,0.8419077644546802,0.8431108279318802,0.8424994841240858,-5.158759142087632e-07,0.37956913831390776,0.9470915374656663,0.0,True
10000.0,0.02,-0.001,0.019,2,0.5,0.0625,0.8419077621084359,0.8431108275990097,0.8424994827068043,-5.172931957231341e-07,0.37956880843686486,0.9470915369361815,1.1102230246251565e-16,True
10000.0,0.02,-0.001,0.019,2,0.75,0.0625,0.8419077658590075,0.8431108287751637,0.8424994834670148,-5.165329852729883e-07,0.3795689840388064,0.9470915372075766,0.0,True
10000.0,0.02,0.001,0.021,1,0.0,0.125,0.8419076862133885,0.8431118812322979,0.8425,0.0,0.3792871180460298,0.9470403751405869,1.1102230246251565e-16,True
10000.0,0.02,0.001,0.021,1,0.25,0.125,0.8419076859963524,0.843111881259803,0.8424999999455829,-5.44171374627922e-11,0.37928710286365297,0.9470403747811798,0.0,True
10000.0,0.02,0.001,0.021,1,0.5,0.125,0.8419076861850997,0.8431118800086903,0.8424999980027806,-1.9972193898709634e-09,0.3792866682206919,0.9470403762131665,0.0,True
10000.0,0.02,0.001,0.021,1,0.75,0.125,0.8419076856789879,0.8431118812799797,0.8425000003946022,3.946021287504209e-10,0.3792872297366223,0.947040377956067,0.0,True
10000.0,0.02,0.001,0.021,1,0.0,0.0625,0.8419077644912143,0.8431108268133871,0.842499483917013,-5.16082987012112e-07,0.3795690879250833,0.9470915371450425,0.0,True
10000.0,0.02,0.001,0.021,1,0.25,0.0625,0.8419077644546809,0.8431108279318761,0.8424994841241038,-5.158758962231502e-07,0.37956913831390166,0.9470915374656513,1.1102230246251565e-16,True
10000.0,0.02,0.001,0.021,1,0.5,0.0625,0.841907762108436,0.8431108275990084,0.8424994827068226,-5.172931774044542e-07,0.3795688084368585,0.9470915369361661,0.0,True
10000.0,0.02,0.001,0.021,1,0.75,0.0625,0.8419077658590064,0.843110828775163,0.8424994834670312,-5.165329688416875e-07,0.3795689840387995,0.9470915372075615,1.1102230246251565e-16,True
10000.0,0.02,0.001,0.021,2,0.0,0.125,0.8419076862133892,0.8431118812322964,0.842499999999981,-1.8984813721090177e-14,0.37928711804603604,0.9470403751406028,0.0,True
10000.0,0.02,0.001,0.021,2,0.25,0.125,0.8419076859963535,0.8431118812598051,0.8424999999455653,-5.4434678986581275e-11,0.3792871028636595,0.9470403747811951,0.0,True
10000.0,0.02,0.001,0.021,2,0.5,0.125,0.8419076861850994,0.8431118800086916,0.8424999980027619,-1.9972381526400795e-09,0.3792866682206978,0.9470403762131816,0.0,True
10000.0,0.02,0.001,0.021,2,0.75,0.125,0.8419076856789885,0.8431118812799829,0.8425000003945848,3.9458480927123674e-10,0.3792872297366288,0.9470403779560823,1.1102230246251565e-16,True
10000.0,0.02,0.001,0.021,2,0.0,0.0625,0.8419077644912155,0.8431108268133909,0.8424994839169954,-5.160830046646581e-07,0.37956908792508953,0.9470915371450583,0.0,True
10000.0,0.02,0.001,0.021,2,0.25,0.0625,0.8419077644546802,0.8431108279318802,0.8424994841240858,-5.158759142087632e-07,0.37956913831390776,0.9470915374656663,0.0,True
10000.0,0.02,0.001,0.021,2,0.5,0.0625,0.8419077621084359,0.8431108275990097,0.8424994827068043,-5.172931957231341e-07,0.37956880843686486,0.9470915369361815,1.1102230246251565e-16,True
10000.0,0.02,0.001,0.021,2,0.75,0.0625,0.8419077658590075,0.8431108287751637,0.8424994834670148,-5.165329852729883e-07,0.3795689840388064,0.9470915372075766,0.0,True
10000.0,0.025,0.0,0.025,1,0.0,0.125,0.8419285464844044,0.8431332698360677,0.8424999999999999,-1.1102230246251565e-16,0.08899075596086663,0.9470403751405869,0.0,True
10000.0,0.025,0.0,0.025,1,0.25,0.125,0.8419285466579011,0.8431332698259487,0.8424999999821361,-1.786393255542862e-11,0.08899074694385543,0.9470403747811798,1.1102230246251565e-16,True
10000.0,0.025,0.0,0.025,1,0.5,0.125,0.8419285458363651,0.843133268830055,0.8424999993038598,-6.961402565508479e-10,0.08899048795666192,0.9470403762131665,1.1102230246251565e-16,True
10000.0,0.025,0.0,0.025,1,0.75,0.125,0.8419285459497662,0.8431332689693916,0.8425000001287557,1.2875567279024835e-10,0.08899082228298591,0.947040377956067,0.0,True
10000.0,0.025,0.0,0.025,1,0.0,0.0625,0.841928666583428,0.8431322332740475,0.8424995387266653,-4.6127333475087795e-07,0.08915509486959537,0.9470915371450425,1.1102230246251565e-16,True
10000.0,0.025,0.0,0.025,1,0.25,0.0625,0.8419286665155863,0.8431322326526757,0.8424995387931531,-4.612068469356245e-07,0.08915512489227394,0.9470915374656513,1.1102230246251565e-16,True
10000.0,0.025,0.0,0.025,1,0.5,0.0625,0.841928666515737,0.8431322327760832,0.8424995383114102,-4.6168858980344396e-07,0.08915492823130539,0.9470915369361661,0.0,True
10000.0,0.025,0.0,0.025,1,0.75,0.0625,0.8419286669585752,0.8431322332134994,0.842499538581165,-4.614188350293702e-07,0.08915503291966648,0.9470915372075615,1.1102230246251565e-16,True
10000.0,0.025,0.0,0.025,2,0.0,0.125,0.8419285464844036,0.8431332698360704,0.8424999999999815,-1.8540724511240114e-14,0.08899075596086634,0.9470403751406028,0.0,True
10000.0,0.025,0.0,0.025,2,0.25,0.125,0.841928546657901,0.8431332698259442,0.8424999999821167,-1.788336145835956e-11,0.08899074694385507,0.9470403747811951,1.1102230246251565e-16,True
10000.0,0.025,0.0,0.025,2,0.5,0.125,0.841928545836366,0.843133268830055,0.8424999993038421,-6.961579090969394e-10,0.08899048795666165,0.9470403762131816,0.0,True
10000.0,0.025,0.0,0.025,2,0.75,0.125,0.8419285459497665,0.8431332689693942,0.8425000001287374,1.2873735411034204e-10,0.08899082228298573,0.9470403779560823,0.0,True
10000.0,0.025,0.0,0.025,2,0.0,0.0625,0.8419286665834288,0.843132233274047,0.8424995387266465,-4.6127335351364707e-07,0.08915509486959496,0.9470915371450583,1.1102230246251565e-16,True
10000.0,0.025,0.0,0.025,2,0.25,0.0625,0.841928666515587,0.8431322326526774,0.8424995387931341,-4.6120686592043825e-07,0.08915512489227367,0.9470915374656663,1.1102230246251565e-16,True
10000.0,0.025,0.0,0.025,2,0.5,0.0625,0.8419286665157371,0.8431322327760827,0.8424995383113917,-4.6168860834416847e-07,0.08915492823130505,0.9470915369361815,0.0,True
10000.0,0.025,0.0,0.025,2,0.75,0.0625,0.8419286669585749,0.8431322332134994,0.8424995385811461,-4.614188539031616e-07,0.08915503291966619,0.9470915372075766,1.1102230246251565e-16,True
10000.0,0.025,-0.001,0.024,1,0.0,0.125,0.8419285464844044,0.8431332698360677,0.8424999999999999,-1.1102230246251565e-16,0.08899075596086663,0.9470403751405869,0.0,True
10000.0,0.025,-0.001,0.024,1,0.25,0.125,0.8419285466579011,0.8431332698259487,0.8424999999821361,-1.786393255542862e-11,0.08899074694385543,0.9470403747811798,1.1102230246251565e-16,True
10000.0,0.025,-0.001,0.024,1,0.5,0.125,0.8419285458363651,0.843133268830055,0.8424999993038598,-6.961402565508479e-10,0.08899048795666192,0.9470403762131665,1.1102230246251565e-16,True
10000.0,0.025,-0.001,0.024,1,0.75,0.125,0.8419285459497662,0.8431332689693916,0.8425000001287557,1.2875567279024835e-10,0.08899082228298591,0.947040377956067,0.0,True
10000.0,0.025,-0.001,0.024,1,0.0,0.0625,0.841928666583428,0.8431322332740475,0.8424995387266653,-4.6127333475087795e-07,0.08915509486959537,0.9470915371450425,1.1102230246251565e-16,True
10000.0,0.025,-0.001,0.024,1,0.25,0.0625,0.8419286665155863,0.8431322326526757,0.8424995387931531,-4.612068469356245e-07,0.08915512489227394,0.9470915374656513,1.1102230246251565e-16,True
10000.0,0.025,-0.001,0.024,1,0.5,0.0625,0.841928666515737,0.8431322327760832,0.8424995383114102,-4.6168858980344396e-07,0.08915492823130539,0.9470915369361661,0.0,True
10000.0,0.025,-0.001,0.024,1,0.75,0.0625,0.8419286669585752,0.8431322332134994,0.842499538581165,-4.614188350293702e-07,0.08915503291966648,0.9470915372075615,1.1102230246251565e-16,True
10000.0,0.025,-0.001,0.024,2,0.0,0.125,0.8419285464844036,0.8431332698360704,0.8424999999999815,-1.8540724511240114e-14,0.08899075596086634,0.9470403751406028,0.0,True
10000.0,0.025,-0.001,0.024,2,0.25,0.125,0.841928546657901,0.8431332698259442,0.8424999999821167,-1.788336145835956e-11,0.08899074694385507,0.9470403747811951,1.1102230246251565e-16,True
10000.0,0.025,-0.001,0.024,2,0.5,0.125,0.841928545836366,0.843133268830055,0.8424999993038421,-6.961579090969394e-10,0.08899048795666165,0.9470403762131816,0.0,True
10000.0,0.025,-0.001,0.024,2,0.75,0.125,0.8419285459497665,0.8431332689693942,0.8425000001287374,1.2873735411034204e-10,0.08899082228298573,0.9470403779560823,0.0,True
10000.0,0.025,-0.001,0.024,2,0.0,0.0625,0.8419286665834288,0.843132233274047,0.8424995387266465,-4.6127335351364707e-07,0.08915509486959496,0.9470915371450583,1.1102230246251565e-16,True
10000.0,0.025,-0.001,0.024,2,0.25,0.0625,0.841928666515587,0.8431322326526774,0.8424995387931341,-4.6120686592043825e-07,0.08915512489227367,0.9470915374656663,1.1102230246251565e-16,True
10000.0,0.025,-0.001,0.024,2,0.5,0.0625,0.8419286665157371,0.8431322327760827,0.8424995383113917,-4.6168860834416847e-07,0.08915492823130505,0.9470915369361815,0.0,True
10000.0,0.025,-0.001,0.024,2,0.75,0.0625,0.8419286669585749,0.8431322332134994,0.8424995385811461,-4.614188539031616e-07,0.08915503291966619,0.9470915372075766,1.1102230246251565e-16,True
10000.0,0.025,0.001,0.026000000000000002,1,0.0,0.125,0.8419285464844044,0.8431332698360677,0.8424999999999999,-1.1102230246251565e-16,0.08899075596086663,0.9470403751405869,0.0,True
10000.0,0.025,0.001,0.026000000000000002,1,0.25,0.125,0.8419285466579011,0.8431332698259487,0.8424999999821361,-1.786393255542862e-11,0.08899074694385543,0.9470403747811798,1.1102230246251565e-16,True
10000.0,0.025,0.001,0.026000000000000002,1,0.5,0.125,0.8419285458363651,0.843133268830055,0.8424999993038598,-6.961402565508479e-10,0.08899048795666192,0.9470403762131665,1.1102230246251565e-16,True
10000.0,0.025,0.001,0.026000000000000002,1,0.75,0.125,0.8419285459497662,0.8431332689693916,0.8425000001287557,1.2875567279024835e-10,0.08899082228298591,0.947040377956067,0.0,True
10000.0,0.025,0.001,0.026000000000000002,1,0.0,0.0625,0.841928666583428,0.8431322332740475,0.8424995387266653,-4.6127333475087795e-07,0.08915509486959537,0.9470915371450425,1.1102230246251565e-16,True
10000.0,0.025,0.001,0.026000000000000002,1,0.25,0.0625,0.8419286665155863,0.8431322326526757,0.8424995387931531,-4.612068469356245e-07,0.08915512489227394,0.9470915374656513,1.1102230246251565e-16,True
10000.0,0.025,0.001,0.026000000000000002,1,0.5,0.0625,0.841928666515737,0.8431322327760832,0.8424995383114102,-4.6168858980344396e-07,0.08915492823130539,0.9470915369361661,0.0,True
10000.0,0.025,0.001,0.026000000000000002,1,0.75,0.0625,0.8419286669585752,0.8431322332134994,0.842499538581165,-4.614188350293702e-07,0.08915503291966648,0.9470915372075615,1.1102230246251565e-16,True
10000.0,0.025,0.001,0.026000000000000002,2,0.0,0.125,0.8419285464844036,0.8431332698360704,0.8424999999999815,-1.8540724511240114e-14,0.08899075596086634,0.9470403751406028,0.0,True
10000.0,0.025,0.001,0.026000000000000002,2,0.25,0.125,0.841928546657901,0.8431332698259442,0.8424999999821167,-1.788336145835956e-11,0.08899074694385507,0.9470403747811951,1.1102230246251565e-16,True
10000.0,0.025,0.001,0.026000000000000002,2,0.5,0.125,0.841928545836366,0.843133268830055,0.8424999993038421,-6.961579090969394e-10,0.08899048795666165,0.9470403762131816,0.0,True
10000.0,0.025,0.001,0.026000000000000002,2,0.75,0.125,0.8419285459497665,0.8431332689693942,0.8425000001287374,1.2873735411034204e-10,0.08899082228298573,0.9470403779560823,0.0,True
10000.0,0.025,0.001,0.026000000000000002,2,0.0,0.0625,0.8419286665834288,0.843132233274047,0.8424995387266465,-4.6127335351364707e-07,0.08915509486959496,0.9470915371450583,1.1102230246251565e-16,True
10000.0,0.025,0.001,0.026000000000000002,2,0.25,0.0625,0.841928666515587,0.8431322326526774,0.8424995387931341,-4.6120686592043825e-07,0.08915512489227367,0.9470915374656663,1.1102230246251565e-16,True
10000.0,0.025,0.001,0.026000000000000002,2,0.5,0.0625,0.8419286665157371,0.8431322327760827,0.8424995383113917,-4.6168860834416847e-07,0.08915492823130505,0.9470915369361815,0.0,True
10000.0,0.025,0.001,0.026000000000000002,2,0.75,0.0625,0.8419286669585749,0.8431322332134994,0.8424995385811461,-4.614188539031616e-07,0.08915503291966619,0.9470915372075766,1.1102230246251565e-16,True
15000.0,0.015,0.0,0.015,1,0.0,0.125,0.8419081703042329,0.843112352086642,0.8425000000000002,2.220446049250313e-16,0.3682137009785624,0.9643743775773426,0.0,True
15000.0,0.015,0.0,0.015,1,0.25,0.125,0.8419081703356004,0.8431123521350892,0.8424999999473457,-5.2654325344292374e-11,0.3682136857781535,0.9643743773333522,0.0,True
