tau_h_ms,theta_h,tau_depletion_ms,endpoint_residual_q,q_reserve,physical,evaluation_status,evaluation_error
5000.0,0.015,459.96439214938,0.01585186728004173,0.8355452402523486,True,physical,
5000.0,0.015,478.1762498950181,0.01650774684818035,0.8352714380821024,True,physical,
5000.0,0.015,497.1091890291479,0.01715545854673506,0.8349867390106416,True,physical,
5000.0,0.015,516.791760091536,0.017794486872718784,0.834690713696766,True,physical,
5000.0,0.015,537.2536440537377,0.018424361020124458,0.8343829157216623,True,physical,
5000.0,0.015,558.5256970774749,0.01904465406951794,0.8340628809154841,True,physical,
5000.0,0.015,580.6399970451882,0.019654981982733966,0.833730126657169,True,physical,
5000.0,0.015,603.6298919329228,0.02025500242931444,0.8333841511464846,True,physical,
5000.0,0.015,627.5300500984865,0.02084441346988375,0.8330244326471395,True,physical,
5000.0,0.015,652.376512560727,0.021422952120412897,0.8326504286998878,True,physical,
5000.0,0.015,678.2067473487565,0.021990392819529192,0.8322615753043497,True,physical,
5000.0,0.015,705.0597060030788,0.022546545819487118,0.8318572860684179,True,physical,
5000.0,0.015,732.9758823138297,0.02309125551993263,0.8314369513238781,True,physical,
5000.0,0.015,761.9973733847041,0.023624398761533993,0.8309999372069251,True,physical,
5000.0,0.015,792.1679431146445,0.024145883095483822,0.8305455847022519,True,physical,
5000.0,0.015,823.5330881930341,0.024655645042697683,0.8300732086491726,True,physical,
5000.0,0.015,856.1401067079089,0.02515364835561318,0.8295820967083585,True,physical,
5000.0,0.015,890.0381694706381,0.02563988229338343,0.8290715082875835,True,physical,
5000.0,0.015,925.2783941646471,0.0261143599205218,0.8285406734248555,True,physical,
5000.0,0.015,961.913922429989,0.026577116437144,0.82798879162729,True,physical,
5000.0,0.015,1000.0,0.027028207548301486,0.8274150306639547,True,physical,
5000.0,0.02,25.0,-0.01257899195259049,0.8418439652027251,True,physical,
5000.0,0.02,25.989851500272433,-0.012529829389644864,0.8418357740818887,True,physical,
5000.0,0.02,27.018895240248536,-0.012476637464158835,0.8418270133481947,True,physical,
5000.0,0.02,28.088682999819078,-0.012419309717703442,0.841817645577784,True,physical,
5000.0,0.02,29.200828000140977,-0.012357746419173532,0.8418076326767581,True,physical,
5000.0,0.02,30.35700733634646,-0.012291852094425515,0.8417969359713844,True,physical,
5000.0,0.02,31.558964506573005,-0.012221532426805126,0.8417855162830435,True,physical,
5000.0,0.02,32.80851204112804,-0.012146690548902161,0.8417733339865078,True,physical,
5000.0,0.02,34.1075342357527,-0.012067222771493302,0.8417603490507196,True,physical,
5000.0,0.02,35.45798999310682,-0.011983013823603006,0.8417465210617879,True,physical,
5000.0,0.02,36.861915776759695,-0.01189393170686015,0.8417318092283923,True,physical,
5000.0,0.02,38.32142868214136,-0.011799822296017615,0.8417161723702028,True,physical,
5000.0,0.02,39.83872962908539,-0.011700503844057852,0.841699568890216,True,physical,
5000.0,0.02,41.416106680777304,-0.01159576157279707,0.8416819567321717,True,physical,
5000.0,0.02,43.05593849411371,-0.011485342546388222,0.8416632933243555,True,physical,
5000.0,0.02,44.76069790667517,-0.011368951034468555,0.8416435355111931,True,physical,
5000.0,0.02,46.5329556657217,-0.011246244572292174,0.8416226394740675,True,physical,
5000.0,0.02,48.3753843048347,-0.011116830916755305,0.8416005606427632,True,physical,
5000.0,0.02,50.290762174050556,-0.010980266079354317,0.8415772535988822,True,physical,
5000.0,0.02,52.28197762956366,-0.010836053590577044,0.841552671972469,True,physical,
5000.0,0.02,54.352033389316986,-0.010683645115620477,0.8415267683329904,True,physical,
5000.0,0.02,56.50405106104791,-0.010522442500673579,0.8414994940756529,True,physical,
5000.0,0.02,58.741275849617836,-0.010351801283511208,0.8414707993039228,True,physical,
5000.0,0.02,61.06708145072426,-0.010171035654618743,0.8414406327089768,True,physical,
5000.0,0.02,63.484975138374615,-0.009979424807043946,0.8414089414466658,True,physical,
5000.0,0.02,65.99860305379376,-0.009776220567355054,0.8413756710124491,True,physical,
5000.0,0.02,68.61175570374104,-0.00956065615815127,0.8413407651146566,True,physical,
5000.0,0.02,71.32837367652797,-0.009331955906360268,0.8413041655462827,True,physical,
5000.0,0.02,74.15255358435614,-0.009089345682498973,0.8412658120554822,True,physical,
5000.0,0.02,77.0885542409364,-0.008832063834981918,0.8412256422147933,True,physical,
5000.0,0.02,80.14080308370534,-0.008559372371118923,0.8411835912890773,True,physical,
5000.0,0.02,83.31390285032309,-0.008270568132597078,0.8411395921020809,True,physical,
5000.0,0.02,86.61263851952083,-0.007964993717821556,0.8410935749014844,True,physical,
5000.0,0.02,90.04198452676486,-0.007642047915790595,0.8410454672222497,True,physical,
5000.0,0.02,93.60711226561791,-0.007301195435130636,0.8409951937480362,True,physical,
5000.0,0.02,97.31339788610957,-0.006941975736738937,0.8409426761704395,True,physical,
5000.0,0.02,101.16643040187648,-0.006564010807450171,0.8408878330457664,True,physical,
5000.0,0.02,105.17202011829669,-0.0061670117442402805,0.8408305796490635,True,physical,
5000.0,0.02,109.33620739432774,-0.00575078405231233,0.8407708278250462,True,physical,
5000.0,0.02,113.6652717512627,-0.00531523159458025,0.840708485835658,True,physical,
5000.0,0.02,118.16574134213718,-0.004860359163660122,0.8406434582038811,True,physical,
5000.0,0.02,122.84440279606997,-0.004386273679242825,0.8405756455534611,True,physical,
5000.0,0.02,127.70831145238044,-0.00389318404311656,0.8405049444442181,True,physical,
5000.0,0.02,132.76480199991624,-0.003381399710109201,0.8404312472025761,True,physical,
5000.0,0.02,138.02149953763586,-0.002851328055902602,0.8403544417469402,True,physical,
5000.0,0.02,143.4863310731231,-0.002303470641110028,0.8402744114075861,True,physical,
5000.0,0.02,149.16753747637568,-0.001738418485707105,0.8401910347406891,True,physical,
5000.0,0.02,155.07368590689313,-0.0011568464784337262,0.8401041853360984,True,physical,
5000.0,0.02,161.21368273280174,-0.000559507052542707,0.8400137316185238,True,physical,
5000.0,0.02,167.59678696150192,5.277673747261513e-05,0.8399195366417239,True,physical,
5000.0,0.02,174.23262420208926,0.0006791186038590524,0.8398214578753396,True,physical,
5000.0,0.02,181.13120118060297,0.0013185767466390441,0.8397193469839653,True,physical,
5000.0,0.02,188.30292082999352,0.0019701617816690886,0.8396130495980608,True,physical,
5000.0,0.02,195.75859797756357,0.0026328447571575264,0.8395024050763245,True,physical,
5000.0,0.02,203.50947565353638,0.0033055651488533844,0.8393872462590974,True,physical,
5000.0,0.02,211.5672420453486,0.00398723873472695,0.839267399212374,True,physical,
5000.0,0.02,219.94404812323222,0.0046767652606410914,0.8391426829620164,True,physical,
5000.0,0.02,228.65252596366324,0.00537303582018811,0.839012909217706,True,physical,
5000.0,0.02,237.70580779831158,0.006074939883377262,0.8388778820861891,True,physical,
5000.0,0.02,247.11754581721686,0.006781371920433377,0.8387373977733448,True,physical,
5000.0,0.02,256.90193275604946,0.007491237577944343,0.8385912442746203,True,physical,
5000.0,0.02,267.0737232985078,0.008203459375317856,0.8384392010533122,True,physical,
5000.0,0.02,277.64825632612275,0.00891698189914647,0.8382810387061724,True,physical,
5000.0,0.02,288.64147804902035,0.009630776482501213,0.8381165186158959,True,physical,
5000.0,0.02,300.0699660525271,0.010343845364095161,0.8379453925898113,True,physical,
5000.0,0.02,311.9509542958789,0.011055225329661966,0.8377674024843315,True,physical,
5000.0,0.02,324.3023591007267,0.011763990844271044,0.8375822798145264,True,physical,
5000.0,0.02,337.1428061686362,0.01246925668985377,0.8373897453482175,True,physical,
5000.0,0.02,350.49165866831993,0.013170180126647613,0.8371895086839823,True,physical,
5000.0,0.02,364.36904643495205,0.013865962601089743,0.8369812678124229,True,physical,
5000.0,0.02,378.79589632561067,0.01455585102563639,0.8367647086599811,True,physical,
5000.0,0.02,393.7939637766091,0.015239138658106444,0.8365395046146943,True,physical,
5000.0,0.02,409.3858656103089,0.015915165609860393,0.8363053160330686,True,physical,
5000.0,0.02,425.5951141408963,0.016583319012872133,0.8360617897273979,True,physical,
5000.0,0.02,442.44615263053623,0.017243032876260167,0.8358085584326682,True,physical,
5000.0,0.02,459.96439214938,0.017893787662876526,0.8355452402523486,True,physical,
5000.0,0.02,478.1762498950181,0.018535109615917977,0.8352714380821024,True,physical,
5000.0,0.02,497.1091890291479,0.01916656986493237,0.8349867390106416,True,physical,
5000.0,0.02,516.791760091536,0.019787783339493048,0.834690713696766,True,physical,
5000.0,0.02,537.2536440537377,0.02039840751748545,0.8343829157216623,True,physical,
5000.0,0.02,558.5256970774749,0.02099814103368436,0.8340628809154841,True,physical,
5000.0,0.02,580.6399970451882,0.021586722172473927,0.833730126657169,True,physical,
5000.0,0.02,603.6298919329228,0.02216392726737937,0.8333841511464846,True,physical,
5000.0,0.02,627.5300500984865,0.022729569027834406,0.8330244326471395,True,physical,
5000.0,0.02,652.376512560727,0.023283494812470273,0.8326504286998878,True,physical,
5000.0,0.02,678.2067473487565,0.023825584865979743,0.8322615753043497,True,physical,
5000.0,0.02,705.0597060030788,0.024355750535561826,0.8318572860684179,True,physical,
5000.0,0.02,732.9758823138297,0.0248739324806877,0.8314369513238781,True,physical,
5000.0,0.02,761.9973733847041,0.0253800988888363,0.8309999372069251,True,physical,
5000.0,0.02,792.1679431146445,0.025874243708260858,0.8305455847022519,True,physical,
5000.0,0.02,823.5330881930341,0.02635638490728276,0.8300732086491726,True,physical,
5000.0,0.02,856.1401067079089,0.026826562768443196,0.8295820967083585,True,physical,
5000.0,0.02,890.0381694706381,0.02728483822464256,0.8290715082875835,True,physical,
5000.0,0.02,925.2783941646471,0.02773129124311946,0.8285406734248555,True,physical,
5000.0,0.02,961.913922429989,0.02816601926215445,0.82798879162729,True,physical,
5000.0,0.02,1000.0,0.028589135684414235,0.8274150306639547,True,physical,
5000.0,0.025,25.0,-0.012426962942746034,0.8418439652027251,True,physical,
5000.0,0.025,25.989851500272433,-0.012365774362419368,0.8418357740818887,True,physical,
5000.0,0.025,27.018895240248536,-0.012300123998976398,0.8418270133481947,True,physical,
5000.0,0.025,28.088682999819078,-0.012229875061563922,0.841817645577784,True,physical,
5000.0,0.025,29.200828000140977,-0.012154879353600156,0.8418076326767581,True,physical,
5000.0,0.025,30.35700733634646,-0.012074972112732785,0.8417969359713844,True,physical,
5000.0,0.025,31.558964506573005,-0.01198996655248119,0.8417855162830435,True,physical,
5000.0,0.025,32.80851204112804,-0.011899648276137653,0.8417733339865078,True,physical,
5000.0,0.025,34.1075342357527,-0.011803769757324,0.8417603490507196,True,physical,
5000.0,0.025,35.45798999310682,-0.011702045098686664,0.8417465210617879,True,physical,
5000.0,0.025,36.861915776759695,-0.011594145289301583,0.8417318092283923,True,physical,
5000.0,0.025,38.32142868214136,-0.011479694181037892,0.8417161723702028,True,physical,
5000.0,0.025,39.83872962908539,-0.011358265394115108,0.841699568890216,True,physical,
5000.0,0.025,41.416106680777304,-0.011229380342108852,0.8416819567321717,True,physical,
5000.0,0.025,43.05593849411371,-0.011092507537508123,0.8416632933243555,True,physical,
5000.0,0.025,44.76069790667517,-0.010947063301733895,0.8416435355111931,True,physical,
5000.0,0.025,46.5329556657217,-0.010792413959750835,0.8416226394740675,True,physical,
5000.0,0.025,48.3753843048347,-0.01062787955145783,0.8416005606427632,True,physical,
5000.0,0.025,50.290762174050556,-0.010452739041628245,0.8415772535988822,True,physical,
5000.0,0.025,52.28197762956366,-0.010266236960144837,0.841552671972469,True,physical,
5000.0,0.025,54.352033389316986,-0.010067591356543337,0.8415267683329904,True,physical,
5000.0,0.025,56.50405106104791,-0.009856002909558015,0.8414994940756529,True,physical,
5000.0,0.025,58.741275849617836,-0.009630664995444072,0.8414707993039228,True,physical,
5000.0,0.025,61.06708145072426,-0.009390774489361431,0.8414406327089768,True,physical,
5000.0,0.025,63.484975138374615,-0.00913554305319031,0.8414089414466658,True,physical,
5000.0,0.025,65.99860305379376,-0.008864208651335082,0.8413756710124491,True,physical,
5000.0,0.025,68.61175570374104,-0.008576047033101553,0.8413407651146566,True,physical,
5000.0,0.025,71.32837367652797,-0.0082703829261207,0.8413041655462827,True,physical,
5000.0,0.025,74.15255358435614,-0.007946600698956474,0.8412658120554822,True,physical,
5000.0,0.025,77.0885542409364,-0.007604154271641739,0.8412256422147933,True,physical,
5000.0,0.025,80.14080308370534,-0.007242576079208196,0.8411835912890773,True,physical,
5000.0,0.025,83.31390285032309,-0.006861484924013284,0.8411395921020809,True,physical,
5000.0,0.025,86.61263851952083,-0.006460592586061797,0.8410935749014844,True,physical,
5000.0,0.025,90.04198452676486,-0.006039709095947865,0.8410454672222497,True,physical,
5000.0,0.025,93.60711226561791,-0.00559874661027393,0.8409951937480362,True,physical,
5000.0,0.025,97.31339788610957,-0.005137721864171385,0.8409426761704395,True,physical,
5000.0,0.025,101.16643040187648,-0.004656757207972428,0.8408878330457664,True,physical,
5000.0,0.025,105.17202011829669,-0.004156080265256157,0.8408305796490635,True,physical,
5000.0,0.025,109.33620739432774,-0.0036360222759332927,0.8407708278250462,True,physical,
5000.0,0.025,113.6652717512627,-0.003097015210638654,0.840708485835658,True,physical,
5000.0,0.025,118.16574134213718,-0.002539587761744233,0.8406434582038811,True,physical,
5000.0,0.025,122.84440279606997,-0.0019643603303385326,0.8405756455534611,True,physical,
5000.0,0.025,127.70831145238044,-0.0013720391392766373,0.8405049444442181,True,physical,
5000.0,0.025,132.76480199991624,-0.0007634096085726849,0.8404312472025761,True,physical,
5000.0,0.025,138.02149953763586,-0.00013932913234027122,0.8403544417469402,True,physical,
5000.0,0.025,143.4863310731231,0.0004992806041912434,0.8402744114075861,True,physical,
5000.0,0.025,149.16753747637568,0.0011514416323938903,0.8401910347406891,True,physical,
5000.0,0.025,155.07368590689313,0.0018161279036005284,0.8401041853360984,True,physical,
5000.0,0.025,161.21368273280174,0.0024922735667390894,0.8400137316185238,True,physical,
5000.0,0.025,167.59678696150192,0.003178781208692305,0.8399195366417239,True,physical,
5000.0,0.025,174.23262420208926,0.003874529956295669,0.8398214578753396,True,physical,
5000.0,0.025,181.13120118060297,0.004578383350580251,0.8397193469839653,True,physical,
5000.0,0.025,188.30292082999352,0.005289196915532313,0.8396130495980608,True,physical,
5000.0,0.025,195.75859797756357,0.006005825355921313,0.8395024050763245,True,physical,
5000.0,0.025,203.50947565353638,0.006727129330175496,0.8393872462590974,True,physical,
5000.0,0.025,211.5672420453486,0.007451981756092185,0.839267399212374,True,physical,
5000.0,0.025,219.94404812323222,0.00817927361766757,0.8391426829620164,True,physical,
5000.0,0.025,228.65252596366324,0.008907919251526897,0.839012909217706,True,physical,
5000.0,0.025,237.70580779831158,0.00963686110077755,0.8388778820861891,True,physical,
5000.0,0.025,247.11754581721686,0.010365073932177227,0.8387373977733448,True,physical,
5000.0,0.025,256.90193275604946,0.011091568520288253,0.8385912442746203,True,physical,
5000.0,0.025,267.0737232985078,0.011815394808314506,0.8384392010533122,True,physical,
5000.0,0.025,277.64825632612275,0.012535644561155745,0.8382810387061724,True,physical,
5000.0,0.025,288.64147804902035,0.013251453530591317,0.8381165186158959,True,physical,
5000.0,0.025,300.0699660525271,0.013962003156432257,0.8379453925898113,True,physical,
5000.0,0.025,311.9509542958789,0.01466652183008732,0.8377674024843315,True,physical,
5000.0,0.025,324.3023591007267,0.015364285749558615,0.8375822798145264,True,physical,
5000.0,0.025,337.1428061686362,0.016054619396008385,0.8373897453482175,True,physical,
5000.0,0.025,350.49165866831993,0.01673689566314429,0.8371895086839823,True,physical,
5000.0,0.025,364.36904643495205,0.017410535670956517,0.8369812678124229,True,physical,
5000.0,0.025,378.79589632561067,0.018075008295227568,0.8367647086599811,True,physical,
5000.0,0.025,393.7939637766091,0.01872982944372925,0.8365395046146943,True,physical,
5000.0,0.025,409.3858656103089,0.019374561109109956,0.8363053160330686,True,physical,
5000.0,0.025,425.5951141408963,0.020008810227598595,0.8360617897273979,True,physical,
5000.0,0.025,442.44615263053623,0.020632227370898426,0.8358085584326682,True,physical,
5000.0,0.025,459.96439214938,0.02124450529774191,0.8355452402523486,True,physical,
5000.0,0.025,478.1762498950181,0.02184537738929082,0.8352714380821024,True,physical,
5000.0,0.025,497.1091890291479,0.022434615991459905,0.8349867390106416,True,physical,
5000.0,0.025,516.791760091536,0.023012030685219287,0.834690713696766,True,physical,
5000.0,0.025,537.2536440537377,0.023577466504080102,0.8343829157216623,True,physical,
5000.0,0.025,558.5256970774749,0.024130802116575034,0.8340628809154841,True,physical,
5000.0,0.025,580.6399970451882,0.024671947989505227,0.833730126657169,True,physical,
5000.0,0.025,603.6298919329228,0.02520084454625715,0.8333841511464846,True,physical,
5000.0,0.025,627.5300500984865,0.025717460332772668,0.8330244326471395,True,physical,
5000.0,0.025,652.376512560727,0.0262217902024523,0.8326504286998878,True,physical,
5000.0,0.025,678.2067473487565,0.02671385352949862,0.8322615753043497,True,physical,
5000.0,0.025,705.0597060030788,0.02719369245930192,0.8318572860684179,True,physical,
5000.0,0.025,732.9758823138297,0.027661370202643254,0.8314369513238781,True,physical,
5000.0,0.025,761.9973733847041,0.028116969380037826,0.8309999372069251,True,physical,
5000.0,0.025,792.1679431146445,0.02856059042080894,0.8305455847022519,True,physical,
5000.0,0.025,823.5330881930341,0.0289923500208612,0.8300732086491726,True,physical,
5000.0,0.025,856.1401067079089,0.02941237966234267,0.8295820967083585,True,physical,
5000.0,0.025,890.0381694706381,0.029820824197064666,0.8290715082875835,True,physical,
5000.0,0.025,925.2783941646471,0.030217840495605497,0.8285406734248555,True,physical,
5000.0,0.025,961.913922429989,0.03060359616260311,0.82798879162729,True,physical,
5000.0,0.025,1000.0,0.030978268318749835,0.8274150306639547,True,physical,
10000.0,0.015,25.0,-0.012579437184033315,0.8418439652027251,True,physical,
10000.0,0.015,25.989851500272433,-0.012529954756521966,0.8418357740818887,True,physical,
10000.0,0.015,27.018895240248536,-0.012476272516450893,0.8418270133481947,True,physical,
10000.0,0.015,28.088682999819078,-0.012418227206495658,0.841817645577784,True,physical,
10000.0,0.015,29.200828000140977,-0.012355648743171299,0.8418076326767581,True,physical,
10000.0,0.015,30.35700733634646,-0.012288355975672127,0.8417969359713844,True,physical,
10000.0,0.015,31.558964506573005,-0.012216151974159373,0.8417855162830435,True,physical,
10000.0,0.015,32.80851204112804,-0.012138818979827937,0.8417733339865078,True,physical,
10000.0,0.015,34.1075342357527,-0.012056113179278127,0.8417603490507196,True,physical,
10000.0,0.015,35.45798999310682,-0.011967759491224084,0.8417465210617879,True,physical,
10000.0,0.015,36.861915776759695,-0.011873446572615909,0.8417318092283923,True,physical,
10000.0,0.015,38.32142868214136,-0.011772822262259619,0.8417161723702028,True,physical,
10000.0,0.015,39.83872962908539,-0.011665489681712549,0.841699568890216,True,physical,
10000.0,0.015,41.416106680777304,-0.011551004205016646,0.8416819567321717,True,physical,
10000.0,0.015,43.05593849411371,-0.0114288714906855,0.8416632933243555,True,physical,
10000.0,0.015,44.76069790667517,-0.01129854674166575,0.8416435355111931,True,physical,
10000.0,0.015,46.5329556657217,-0.011159435323084388,0.8416226394740675,True,physical,
10000.0,0.015,48.3753843048347,-0.011010894824875717,0.8416005606427632,True,physical,
10000.0,0.015,50.290762174050556,-0.010852238608953235,0.8415772535988822,True,physical,
10000.0,0.015,52.28197762956366,-0.010682740830672333,0.841552671972469,True,physical,
10000.0,0.015,54.352033389316986,-0.010501642874266026,0.8415267683329904,True,physical,
10000.0,0.015,56.50405106104791,-0.010308161093907753,0.8414994940756529,True,physical,
10000.0,0.015,58.741275849617836,-0.010101495708361385,0.8414707993039228,True,physical,
10000.0,0.015,61.06708145072426,-0.009880840659360568,0.8414406327089768,True,physical,
10000.0,0.015,63.484975138374615,-0.00964539421364452,0.8414089414466658,True,physical,
10000.0,0.015,65.99860305379376,-0.009394370066611035,0.8413756710124491,True,physical,
10000.0,0.015,68.61175570374104,-0.00912700869261096,0.8413407651146566,True,physical,
10000.0,0.015,71.32837367652797,-0.008842588683072083,0.8413041655462827,True,physical,
10000.0,0.015,74.15255358435614,-0.008540437818279845,0.8412658120554822,True,physical,
10000.0,0.015,77.0885542409364,-0.008219943631494697,0.8412256422147933,True,physical,
10000.0,0.015,80.14080308370534,-0.007880563243862104,0.8411835912890773,True,physical,
10000.0,0.015,83.31390285032309,-0.007521832274041129,0.8411395921020809,True,physical,
10000.0,0.015,86.61263851952083,-0.0071433726567102784,0.8410935749014844,True,physical,
10000.0,0.015,90.04198452676486,-0.006744899237044022,0.8410454672222497,True,physical,
10000.0,0.015,93.60711226561791,-0.0063262250433080425,0.8409951937480362,True,physical,
10000.0,0.015,97.31339788610957,-0.005887265174842393,0.8409426761704395,True,physical,
10000.0,0.015,101.16643040187648,-0.00542803927727975,0.8408878330457664,True,physical,
10000.0,0.015,105.17202011829669,-0.004948672609489058,0.8408305796490635,True,physical,
10000.0,0.015,109.33620739432774,-0.0044493957368295645,0.8407708278250462,True,physical,
10000.0,0.015,113.6652717512627,-0.003930542912026214,0.840708485835658,True,physical,
10000.0,0.015,118.16574134213718,-0.0033925492279474057,0.8406434582038811,True,physical,
10000.0,0.015,122.84440279606997,-0.0028359466455695204,0.8405756455534611,True,physical,
10000.0,0.015,127.70831145238044,-0.0022613590151587815,0.8405049444442181,True,physical,
10000.0,0.015,132.76480199991624,-0.0016694962193863905,0.8404312472025761,True,physical,
10000.0,0.015,138.02149953763586,-0.0010611475738384613,0.8403544417469402,True,physical,
