candidate,stage,topology,noise,comparison,description,layer,mode,contact,events,participation,patient_participation,rank_n,rank_mean,rank_median,rank_variance,rank_q05,rank_q95
curve_circle_out1_EI0.75,response,2511,847402,curve_circle_out1_EI1,圆核｜向外EE×1，核内EI×0.75,primary,TA,ICL8,57,1.0,0.8823395366502089,57,0.3027440395861448,0.3076923076923077,0.0034678453200720416,0.23076923076923078,0.38461538461538464
curve_circle_out1_EI0.75,response,2511,847402,curve_circle_out1_EI1,圆核｜向外EE×1，核内EI×0.75,primary,TA,SCL6,57,1.0,0.8318268135206989,57,0.1293297345928925,0.15384615384615385,0.0011668821132383889,0.08333333333333333,0.15384615384615385
curve_circle_out1_EI0.75,response,2511,847402,curve_circle_out1_EI1,圆核｜向外EE×1，核内EI×0.75,primary,TA,ICL7,57,1.0,0.7187998480820357,57,0.4531039136302294,0.46153846153846156,0.0019506050629532405,0.4166666666666667,0.5384615384615384
curve_circle_out1_EI0.75,response,2511,847402,curve_circle_out1_EI1,圆核｜向外EE×1，核内EI×0.75,primary,TA,ICL6,57,1.0,0.5595898214963919,57,0.5544309491677912,0.5384615384615384,0.002869239584826631,0.5,0.6153846153846154
curve_circle_out1_EI0.75,response,2511,847402,curve_circle_out1_EI1,圆核｜向外EE×1，核内EI×0.75,primary,TA,ICL5,57,1.0,0.7086213444739841,57,0.6950067476383266,0.6923076923076923,0.003092049650754106,0.6666666666666666,0.7692307692307693
curve_circle_out1_EI0.75,response,2511,847402,curve_circle_out1_EI1,圆核｜向外EE×1，核内EI×0.75,primary,TA,ICL4,57,1.0,0.9535890619065704,57,0.7837381916329285,0.7692307692307693,0.004573656775073778,0.75,1.0
curve_circle_out1_EI0.75,response,2511,847402,curve_circle_out1_EI1,圆核｜向外EE×1，核内EI×0.75,primary,TA,ICL3,57,1.0,0.9640714014432207,57,0.8373819163292847,0.8461538461538461,0.004104195399741959,0.8333333333333334,0.8615384615384613
curve_circle_out1_EI0.75,response,2511,847402,curve_circle_out1_EI1,圆核｜向外EE×1，核内EI×0.75,primary,TA,ICL2,57,1.0,0.8575769084694265,57,0.8869770580296896,0.9230769230769231,0.01274219201850781,0.6923076923076923,0.9230769230769231
curve_circle_out1_EI0.75,response,2511,847402,curve_circle_out1_EI1,圆核｜向外EE×1，核内EI×0.75,primary,TA,ICL1,57,1.0,0.7690087352829472,57,0.9824561403508771,1.0,0.004230250181667184,0.8461538461538461,1.0
curve_circle_out1_EI0.75,response,2511,847402,curve_circle_out1_EI1,圆核｜向外EE×1，核内EI×0.75,primary,TB,SCL9,109,0.5688073394495413,0.6775170325510976,62,1.0,1.0,0.0,1.0,1.0
curve_circle_out1_EI0.75,response,2511,847402,curve_circle_out1_EI1,圆核｜向外EE×1，核内EI×0.75,primary,TB,ICL11,109,1.0,0.8239212717638152,109,0.8531774036361192,0.8571428571428571,0.008598645404340981,0.6461538461538462,1.0
curve_circle_out1_EI0.75,response,2511,847402,curve_circle_out1_EI1,圆核｜向外EE×1，核内EI×0.75,primary,TB,SCL8,109,0.8256880733944955,0.8310370931112794,90,0.755982905982906,0.9285714285714286,0.08891539617863856,0.15384615384615385,0.9285714285714286
curve_circle_out1_EI0.75,response,2511,847402,curve_circle_out1_EI1,圆核｜向外EE×1，核内EI×0.75,primary,TB,ICL10,109,1.0,0.8405753217259652,109,0.8180176093020127,0.7142857142857143,0.01609962216360151,0.7142857142857143,1.0
curve_circle_out1_EI0.75,response,2511,847402,curve_circle_out1_EI1,圆核｜向外EE×1，核内EI×0.75,primary,TB,SCL7,109,1.0,0.8449659348978047,109,0.6429915650099136,0.7857142857142857,0.05198701589326764,0.19230769230769235,0.8410256410256409
curve_circle_out1_EI0.75,response,2511,847402,curve_circle_out1_EI1,圆核｜向外EE×1，核内EI×0.75,primary,TB,ICL9,109,1.0,0.8514761544284632,109,0.6166700272204859,0.5714285714285714,0.009793402556729955,0.5384615384615384,0.8333333333333334
curve_circle_out1_EI0.75,response,2511,847402,curve_circle_out1_EI1,圆核｜向外EE×1，核内EI×0.75,primary,TB,ICL8,109,1.0,0.8535957607872824,109,0.5725711597271231,0.5,0.013094364646450432,0.5,0.8410256410256409
curve_circle_out1_EI0.75,response,2511,847402,curve_circle_out1_EI1,圆核｜向外EE×1，核内EI×0.75,primary,TB,SCL6,109,1.0,0.7087055261165783,109,0.6146032866216354,0.6428571428571429,0.013751216057956213,0.39743589743589747,0.7692307692307693
curve_circle_out1_EI0.75,response,2511,847402,curve_circle_out1_EI1,圆核｜向外EE×1，核内EI×0.75,primary,TB,ICL7,109,1.0,0.6687358062074186,109,0.541057566286924,0.42857142857142855,0.030535288055927465,0.42857142857142855,0.9230769230769231
curve_circle_out1_EI0.75,response,2511,847402,curve_circle_out1_EI1,圆核｜向外EE×1，核内EI×0.75,primary,TB,ICL6,109,1.0,0.4834216502649508,109,0.4633783647545115,0.35714285714285715,0.0358202520379347,0.35714285714285715,0.9205128205128205
curve_circle_out1_EI0.75,response,2511,847402,curve_circle_out1_EI1,圆核｜向外EE×1，核内EI×0.75,primary,TB,ICL5,109,1.0,0.6319454958364875,109,0.36858554289746936,0.2857142857142857,0.027725623456249862,0.2857142857142857,0.8153846153846149
curve_circle_out1_EI0.75,response,2511,847402,curve_circle_out1_EI1,圆核｜向外EE×1，核内EI×0.75,primary,TB,ICL4,109,1.0,0.851778955336866,109,0.26061935006889136,0.21428571428571427,0.012752557034504699,0.21428571428571427,0.43076923076923035
