candidate,stage,topology,noise,comparison,description,layer,mode,n,SCL_any,SCL_upper_participation,ICL_contact_participation,both_rods,participation_mae,rank_correlation,rank_shared_contacts,lag_joint_n,SCL_minus_ICL_lag_median_ms,SCL_minus_ICL_lag_q05_ms,SCL_minus_ICL_lag_q95_ms,mean_contacts_per_event,pair_order_probability_mae,pair_order_supported_pairs,local_width_ms_n,local_width_ms_mean,local_width_ms_median,local_width_ms_variance,local_width_ms_q05,local_width_ms_q95,recruitment_span_ms_n,recruitment_span_ms_mean,recruitment_span_ms_median,recruitment_span_ms_variance,recruitment_span_ms_q05,recruitment_span_ms_q95,B_minus_A_t10_ms_n,B_minus_A_t10_ms_mean,B_minus_A_t10_ms_median,B_minus_A_t10_ms_variance,B_minus_A_t10_ms_q05,B_minus_A_t10_ms_q95,B_minus_A_t50_ms_n,B_minus_A_t50_ms_mean,B_minus_A_t50_ms_median,B_minus_A_t50_ms_variance,B_minus_A_t50_ms_q05,B_minus_A_t50_ms_q95,first_10pct_mass_core_share_n,first_10pct_mass_core_share_mean,first_10pct_mass_core_share_median,first_10pct_mass_core_share_variance,first_10pct_mass_core_share_q05,first_10pct_mass_core_share_q95,peak_active_components_n,peak_active_components_mean,peak_active_components_median,peak_active_components_variance,peak_active_components_q05,peak_active_components_q95,peak_largest_component_fraction_n,peak_largest_component_fraction_mean,peak_largest_component_fraction_median,peak_largest_component_fraction_variance,peak_largest_component_fraction_q05,peak_largest_component_fraction_q95,union_active_area_mm2_n,union_active_area_mm2_mean,union_active_area_mm2_median,union_active_area_mm2_variance,union_active_area_mm2_q05,union_active_area_mm2_q95,peak_active_area_mm2_n,peak_active_area_mm2_mean,peak_active_area_mm2_median,peak_active_area_mm2_variance,peak_active_area_mm2_q05,peak_active_area_mm2_q95,native_spatial_rms_mm_n,native_spatial_rms_mm_mean,native_spatial_rms_mm_median,native_spatial_rms_mm_variance,native_spatial_rms_mm_q05,native_spatial_rms_mm_q95
curve_circle_out1_EI0.75,response,2511,847402,curve_circle_out1_EI1,圆核｜向外EE×1，核内EI×0.75,primary,ALL,166,1.0,0.5662650602409638,1.0,1.0,0.1946851442187567,-0.682142857142857,15,166,1.8728513156765985,-21.998879143735394,35.76966943254274,14.132530120481928,0.3556172318789063,105,166,16.53614457831325,16.0,0.7471705001825483,16.0,18.0,166,56.036144578313255,52.0,261.8895947426068,28.0,76.0,166,-2.6460667127602835,-3.2257610252745508,2547.256387447711,-60.18983733856726,61.159227449701575,166,-2.749041988087912,-3.207805181547883,2514.093637118097,-59.803984078837175,60.595726489266326,166,0.3079325220379406,0.29130360477457323,0.0020378561783057406,0.27088724404016107,0.41762887769334134,166,2.0481927710843375,2.0,0.27645125958378974,1.0,3.0,166,0.9027736614428497,0.9406272756721936,0.018599967408762595,0.5351192805877281,1.0,166,363.71084337349396,361.0,98.497699890471,348.25,376.0,166,110.1987951807229,101.5,302.8390288426433,91.25,140.0,166,7.644918529202873,7.628180866252267,0.015913117576137545,7.462335218880984,7.803859742653269
curve_circle_out1_EI0.75,response,2511,847402,curve_circle_out1_EI1,圆核｜向外EE×1，核内EI×0.75,primary,TA,57,1.0,0.3157894736842105,1.0,1.0,0.2132688348291923,0.7582417582417583,14,57,-20.06911709849328,-23.851433729594646,-14.681562052234224,13.631578947368421,0.2350006416921568,91,57,16.105263157894736,16.0,0.16729323308270677,16.0,17.0,57,46.280701754385966,48.0,39.634085213032584,32.0,52.0,57,58.1126928225829,60.18786764705874,37.767696269727686,44.99361064548138,61.44417735515308,57,57.66230889041339,59.55890083632039,34.84253920885028,45.311729158666274,60.72368102589062,57,0.2886038704942694,0.28919525488938763,8.366309566758438e-05,0.2751950670274066,0.2990771658267064,57,1.9824561403508771,2.0,0.017543859649122806,2.0,2.0,57,0.9506855180312824,0.9476082004555809,0.00047788757028241057,0.9216977742625032,0.9980322259386009,57,358.4561403508772,359.0,8.645363408521305,354.0,362.0,57,102.73684210526316,101.0,88.73308270676692,92.8,124.99999999999997,57,7.526540077733572,7.538018173324342,0.0022669799226676603,7.44479153441405,7.583850758134501
curve_circle_out1_EI0.75,response,2511,847402,curve_circle_out1_EI1,圆核｜向外EE×1，核内EI×0.75,primary,TB,109,1.0,0.6972477064220184,1.0,1.0,0.2067459782807483,0.557142857142857,15,109,34.732627769224564,-12.25798819671345,35.82217284700746,14.394495412844037,0.3270571703926907,105,109,16.761467889908257,16.0,0.9055385660890245,16.0,18.0,109,61.137614678899084,72.0,303.06422018348627,26.8,76.0,109,-34.418996011059015,-53.59995920032816,904.833397749518,-60.27667270103848,17.421105299354966,109,-34.34029886950603,-54.091886337868345,889.5200392486856,-59.98142247140422,17.154453298166914,109,0.31804016550573194,0.2927891595418616,0.0027697240221232055,0.2684154330541214,0.4275242371066749,109,2.0825688073394497,2.0,0.4097859327217125,1.0,3.0,109,0.8777188373553209,0.9363966142684401,0.02632372849550016,0.5264614330430295,1.0,109,366.45871559633025,371.0,123.80615018688412,347.4,377.6,109,114.10091743119266,111.0,371.9063880394155,91.0,142.2,109,7.7068228570354425,7.732144220031193,0.01187261609901943,7.563819213497747,7.809452151602684
curve_circle_out1_EI0.75,response,2511,847402,curve_circle_out1_EI1,圆核｜向外EE×1，核内EI×0.75,all_detected,ALL,178,1.0,0.5842696629213483,1.0,1.0,0.1922845305280388,-0.7499999999999999,15,178,5.843833406997874,-21.97154740942642,35.793364966257194,14.168539325842696,0.3647371680797399,105,178,16.5561797752809,16.0,0.7680124420745255,16.0,18.0,178,56.87640449438202,54.0,260.0637338919571,28.0,76.0,178,-5.047887182457515,-10.008624567786228,2588.127941648392,-60.203503771637045,61.109360937091694,178,-5.132845007369011,-10.277985730635919,2553.98872019311,-59.821780497623465,60.592597015494995,178,0.3064164213150405,0.2907804543238263,0.0019374011634611611,0.27142125401400424,0.4172463305564159,178,2.050561797752809,2.0,0.27426521932330356,1.0,3.0,178,0.9050020605278231,0.9400022899015342,0.017437599641891,0.5365378681785602,1.0,178,364.20786516853934,361.0,97.53281914555956,348.85,376.0,178,109.48314606741573,101.0,295.79914936837423,91.85,140.0,178,7.650840783457336,7.636425249418316,0.016183431079431425,7.464654205838219,7.804442169696907
curve_circle_out1_EI0.75,response,2511,847402,curve_circle_out1_EI1,圆核｜向外EE×1，核内EI×0.75,all_detected,TA,59,1.0,0.3135593220338983,1.0,1.0,0.2135661883825672,0.7582417582417583,14,59,-20.01516424930378,-23.836156439931983,-14.717495307703942,13.627118644067796,0.23541562961829549,91,59,16.10169491525424,16.0,0.16189362945645824,16.0,17.0,59,46.33898305084746,48.0,38.50379894798363,32.0,52.0,59,58.18980057875625,60.19316594859265,36.63801016628665,45.25057513406173,61.44282802594789,59,57.736439396250745,59.64454258314436,33.80060083562345,45.56683205222835,60.711631610486435,59,0.28852173219226046,0.28919525488938763,8.30392755381616e-05,0.27527702364654516,0.2987451958567776,59,1.9830508474576272,2.0,0.01694915254237288,2.0,2.0,59,0.9502437777983431,0.9472588480222068,0.00046882585165612515,0.9217414567194734,0.9979364584587438,59,358.45762711864404,359.0,8.35593220338983,354.0,362.0,59,102.57627118644068,101.0,86.55873758036235,92.9,124.49999999999997,59,7.525950087653837,7.535248854295466,0.0022158970548044436,7.445444306362846,7.583314172000031
curve_circle_out1_EI0.75,response,2511,847402,curve_circle_out1_EI1,圆核｜向外EE×1，核内EI×0.75,all_detected,TB,119,1.0,0.7184873949579832,1.0,1.0,0.2051538919882866,0.5285714285714286,15,119,34.82958503608825,-12.043696890915863,35.82646701670092,14.436974789915967,0.3344702469382937,105,119,16.781512605042018,16.0,0.9179604045007834,16.0,18.0,119,62.10084033613445,72.0,288.12533827090164,27.8,76.0,119,-36.40102649263913,-58.35358095238098,873.3308052930906,-60.32307066436042,15.776548939052308,119,-36.30333055202082,-57.754508854047344,858.262704577216,-60.010338526194026,15.254774321223637,119,0.315288578107007,0.2918247944339026,0.0026257936368758415,0.26921271546377135,0.42354206960137286,119,2.0840336134453783,2.0,0.3996581683520867,1.0,3.0,119,0.8825712931415987,0.9340576995129262,0.02439514992852918,0.5268512300701241,1.0,119,367.05882352941177,372.0,117.4626121635095,347.9,377.1,119,112.90756302521008,103.0,365.4744338413331,91.0,141.2,119,7.712761380536383,7.742059424198422,0.011520480704318768,7.564222133608344,7.811279787055567
curve_circle_out1_EI0.75,response,2712,847402,curve_circle_out1_EI1,圆核｜向外EE×1，核内EI×0.75,primary,ALL,171,1.0,0.4122807017543859,0.9218500797448166,1.0,0.23788385142590082,-0.4928571428571427,15,171,2.605397281837213,-22.514552162374457,35.38431594014173,12.964912280701755,0.43606327975128834,105,171,16.760233918128655,16.0,0.9362917096663229,16.0,18.0,171,60.760233918128655,66.0,339.01864465084276,26.0,75.0,171,-1.953304064066608,-5.0746627697808435,2658.077397059722,-59.12787774072058,59.79996918917368,171,-1.7159407280694334,-4.9370162877530674,2598.7022675137105,-58.069246267117705,59.16931528661735,171,0.34327604639371184,0.33483226266952176,0.0007827594446194937,0.320710078430368,0.4099179275731986,171,1.2280701754385965,1.0,0.29473684210526313,1.0,3.0,171,0.9648933620211158,1.0,0.014338651805732332,0.5216465448736354,1.0,171,347.92397660818716,353.0,448.3883040935672,323.5,396.0,171,99.05847953216374,88.0,368.59656002751973,83.0,140.5,171,7.686018217465425,7.636630218743915,0.033312334839137425,7.430840586505295,8.091019246587095
curve_circle_out1_EI0.75,response,2712,847402,curve_circle_out1_EI1,圆核｜向外EE×1，核内EI×0.75,primary,TA,68,1.0,0.03676470588235294,0.8168449197860962,1.0,0.35441641905527876,0.6573426573426573,12,68,-20.841320211821767,-22.905522266975822,-12.509345121432398,11.058823529411764,0.23889756005945423,66,68,16.058823529411764,16.0,0.11589113257243194,16.0,16.0,68,48.76470588235294,48.0,455.88410886742764,26.0,100.7999999999999,68,55.44280878996916,58.84054733025141,75.55229128156893,31.523340175905105,59.96876971213287,68,55.06325115709477,58.36726865964283,70.6622055096723,31.735613436887434,59.42012016176413,68,0.3377960710859194,0.337299955350124,0.00012452910989302698,0.3221090872508979,0.356948685961831,68,1.0588235294117647,1.0,0.08604038630377522,1.0,1.0,68,0.9996847728046712,1.0,4.33493157225455e-06,1.0,1.0,68,350.02941176470586,359.0,245.07374890254607,323.0,360.0,68,90.72058823529412,86.0,117.87598770851623,83.0,117.0,68,7.68734785872701,7.77245878795112,0.028512320273462326,7.382083004347715,7.825219701206926
curve_circle_out1_EI0.75,response,2712,847402,curve_circle_out1_EI1,圆核｜向外EE×1，核内EI×0.75,primary,TB,103,1.0,0.6601941747572816,0.9911738746690204,1.0,0.2052139572599948,0.5107142857142856,15,103,34.27693486047792,-8.134085390202472,35.59039954318104,14.223300970873787,0.36995520548982563,105,103,17.223300970873787,18.0,0.9398438987245381,16.0,18.0,103,68.67961165048544,72.0,106.31791357319628,60.2,74.0,103,-39.84588342401255,-57.561021170608,734.3678216317622,-59.37522082781434,14.544213923898859,103,-39.20123245808075,-56.48051782189759,716.5809401424401,-58.33485961016631,14.874555086842152,103,0.34689389416973027,0.3341243110838947,0.0011895633108275744,0.3199278250651846,0.42427563001451,103,1.3398058252427185,1.0,0.4030078050637732,1.0,3.0,103,0.941924275290225,1.0,0.022555192757109765,0.5168309976649462,1.0,103,346.5339805825243,336.0,581.4277555682468,325.1,396.0,103,104.5631067961165,93.0,459.954311821816,85.0,143.0,103,7.685140396050008,7.626871916453298,0.036789920345648944,7.460110425243906,8.105333227874203
curve_circle_out1_EI0.75,response,2712,847402,curve_circle_out1_EI1,圆核｜向外EE×1，核内EI×0.75,all_detected,ALL,177,1.0,0.4124293785310734,0.9203903441191575,1.0,0.23896093207479238,-0.4678571428571427,15,177,-1.3070620137477817,-22.496835728491714,35.3799448396865,12.94915254237288,0.43241573612475975,105,177,16.768361581920903,16.0,0.9403569594247562,16.0,18.0,177,61.12994350282486,66.0,371.80688238315355,26.0,76.0,177,-1.2117141259466921,-1.0592198581543926,2689.7490833250754,-59.16128073097498,59.81732692849255,177,-0.9826053825338283,-0.9688969861526857,2629.1889410835383,-58.093923042762256,59.247107620722815,177,0.342267061712999,0.3341243110838947,0.0008062401656450665,0.32033047392670644,0.4071489892110975,177,1.2203389830508475,1.0,0.286402157164869,1.0,3.0,177,0.9660834175458239,1.0,0.013890426079913037,0.5219136237412794,1.0,177,347.97740112994353,354.0,438.1699409347715,323.8,396.0,177,98.5819209039548,88.0,362.676489470981,83.0,140.2,177,7.6881287133577985,7.637755110106656,0.03281684324610494,7.437062389559061,8.089541542846979
