subject,model,intervention,metric,nll_cost_vs_ordered
epilepsiae_253,full_history_gru,reset_after_rank_2,heldout_event_balanced_nll,0.13769233226776123
epilepsiae_253,full_history_gru,reset_after_rank_2,step0_prefix_balanced_nll,0.0
epilepsiae_253,full_history_gru,reset_after_rank_2,step1_prefix_balanced_nll,0.0
epilepsiae_253,full_history_gru,reset_after_rank_2,step2_prefix_balanced_nll,0.0
epilepsiae_253,full_history_gru,reset_after_rank_2,step3_prefix_balanced_nll,-0.004778493495997571
epilepsiae_253,full_history_gru,reset_after_rank_2,step4plus_prefix_balanced_nll,0.30324500458152137
epilepsiae_253,full_history_gru,reverse_prefix,heldout_event_balanced_nll,-0.00349152088165261
epilepsiae_253,full_history_gru,reverse_prefix,step0_prefix_balanced_nll,0.0
epilepsiae_253,full_history_gru,reverse_prefix,step1_prefix_balanced_nll,0.0
epilepsiae_253,full_history_gru,reverse_prefix,step2_prefix_balanced_nll,0.003692693099599742
epilepsiae_253,full_history_gru,reverse_prefix,step3_prefix_balanced_nll,0.021175125197236744
epilepsiae_253,full_history_gru,reverse_prefix,step4plus_prefix_balanced_nll,0.025559891467044737
epilepsiae_253,selected_ordered,drop_earliest,heldout_event_balanced_nll,-0.0012155771255493164
epilepsiae_253,selected_ordered,drop_earliest,step0_prefix_balanced_nll,0.0
epilepsiae_253,selected_ordered,drop_earliest,step1_prefix_balanced_nll,0.03873269367687793
epilepsiae_253,selected_ordered,drop_earliest,step2_prefix_balanced_nll,-0.049906417771512945
epilepsiae_253,selected_ordered,drop_earliest,step3_prefix_balanced_nll,-0.05717770731507854
epilepsiae_253,selected_ordered,drop_earliest,step4plus_prefix_balanced_nll,0.016920827905580138
epilepsiae_253,selected_ordered,reset_after_rank_0,heldout_event_balanced_nll,-0.0012155771255493164
epilepsiae_253,selected_ordered,reset_after_rank_0,step0_prefix_balanced_nll,0.0
epilepsiae_253,selected_ordered,reset_after_rank_0,step1_prefix_balanced_nll,0.03873269367687793
epilepsiae_253,selected_ordered,reset_after_rank_0,step2_prefix_balanced_nll,-0.049906417771512945
epilepsiae_253,selected_ordered,reset_after_rank_0,step3_prefix_balanced_nll,-0.05717770731507854
epilepsiae_253,selected_ordered,reset_after_rank_0,step4plus_prefix_balanced_nll,0.016920827905580138
epilepsiae_253,selected_ordered,reset_after_rank_1,heldout_event_balanced_nll,0.019846796989440918
epilepsiae_253,selected_ordered,reset_after_rank_1,step0_prefix_balanced_nll,0.0
epilepsiae_253,selected_ordered,reset_after_rank_1,step1_prefix_balanced_nll,0.0
epilepsiae_253,selected_ordered,reset_after_rank_1,step2_prefix_balanced_nll,-0.05245666203240473
epilepsiae_253,selected_ordered,reset_after_rank_1,step3_prefix_balanced_nll,-0.10051675129406568
epilepsiae_253,selected_ordered,reset_after_rank_1,step4plus_prefix_balanced_nll,0.07629850591503073
epilepsiae_253,selected_ordered,reset_after_rank_2,heldout_event_balanced_nll,0.12277579307556152
epilepsiae_253,selected_ordered,reset_after_rank_2,step0_prefix_balanced_nll,0.0
epilepsiae_253,selected_ordered,reset_after_rank_2,step1_prefix_balanced_nll,0.0
epilepsiae_253,selected_ordered,reset_after_rank_2,step2_prefix_balanced_nll,0.0
epilepsiae_253,selected_ordered,reset_after_rank_2,step3_prefix_balanced_nll,-0.08092996230853577
epilepsiae_253,selected_ordered,reset_after_rank_2,step4plus_prefix_balanced_nll,0.26986693751204993
epilepsiae_253,selected_ordered,reverse_prefix,heldout_event_balanced_nll,0.015387177467346191
epilepsiae_253,selected_ordered,reverse_prefix,step0_prefix_balanced_nll,0.0
epilepsiae_253,selected_ordered,reverse_prefix,step1_prefix_balanced_nll,0.0
epilepsiae_253,selected_ordered,reverse_prefix,step2_prefix_balanced_nll,-0.0036948518800030694
epilepsiae_253,selected_ordered,reverse_prefix,step3_prefix_balanced_nll,0.017686211346405356
epilepsiae_253,selected_ordered,reverse_prefix,step4plus_prefix_balanced_nll,0.03304672073378501
epilepsiae_384,full_history_gru,drop_earliest,heldout_event_balanced_nll,0.04219281673431419
epilepsiae_384,full_history_gru,drop_earliest,step0_prefix_balanced_nll,0.0
epilepsiae_384,full_history_gru,drop_earliest,step1_prefix_balanced_nll,0.09909468635511143
epilepsiae_384,full_history_gru,drop_earliest,step2_prefix_balanced_nll,0.042554984455414724
epilepsiae_384,full_history_gru,drop_earliest,step3_prefix_balanced_nll,-0.04927601429384021
epilepsiae_384,full_history_gru,drop_earliest,step4plus_prefix_balanced_nll,0.007235092369878071
epilepsiae_384,full_history_gru,reset_after_rank_0,heldout_event_balanced_nll,0.04219281673431419
epilepsiae_384,full_history_gru,reset_after_rank_0,step0_prefix_balanced_nll,0.0
epilepsiae_384,full_history_gru,reset_after_rank_0,step1_prefix_balanced_nll,0.09909468635511143
epilepsiae_384,full_history_gru,reset_after_rank_0,step2_prefix_balanced_nll,0.042554984455414724
epilepsiae_384,full_history_gru,reset_after_rank_0,step3_prefix_balanced_nll,-0.04927601429384021
epilepsiae_384,full_history_gru,reset_after_rank_0,step4plus_prefix_balanced_nll,0.007235092369878071
epilepsiae_384,full_history_gru,reset_after_rank_1,heldout_event_balanced_nll,0.0691792964935305
epilepsiae_384,full_history_gru,reset_after_rank_1,step0_prefix_balanced_nll,0.0
epilepsiae_384,full_history_gru,reset_after_rank_1,step1_prefix_balanced_nll,0.0
epilepsiae_384,full_history_gru,reset_after_rank_1,step2_prefix_balanced_nll,0.24012261209002084
epilepsiae_384,full_history_gru,reset_after_rank_1,step3_prefix_balanced_nll,-0.04251195885852832
epilepsiae_384,full_history_gru,reset_after_rank_1,step4plus_prefix_balanced_nll,0.04332675369209338
epilepsiae_384,full_history_gru,reset_after_rank_2,heldout_event_balanced_nll,0.07166838645935059
epilepsiae_384,full_history_gru,reset_after_rank_2,step0_prefix_balanced_nll,0.0
epilepsiae_384,full_history_gru,reset_after_rank_2,step1_prefix_balanced_nll,0.0
epilepsiae_384,full_history_gru,reset_after_rank_2,step2_prefix_balanced_nll,0.0
epilepsiae_384,full_history_gru,reset_after_rank_2,step3_prefix_balanced_nll,0.014572587227316358
epilepsiae_384,full_history_gru,reset_after_rank_2,step4plus_prefix_balanced_nll,0.12764531139212099
epilepsiae_384,full_history_gru,reverse_prefix,heldout_event_balanced_nll,0.07480156421661377
epilepsiae_384,full_history_gru,reverse_prefix,step0_prefix_balanced_nll,0.0
epilepsiae_384,full_history_gru,reverse_prefix,step1_prefix_balanced_nll,0.0
epilepsiae_384,full_history_gru,reverse_prefix,step2_prefix_balanced_nll,0.08158834403713078
epilepsiae_384,full_history_gru,reverse_prefix,step3_prefix_balanced_nll,0.07505285454284394
epilepsiae_384,full_history_gru,reverse_prefix,step4plus_prefix_balanced_nll,0.13303264037726348
epilepsiae_384,selected_ordered,drop_earliest,heldout_event_balanced_nll,0.012759923934936523
epilepsiae_384,selected_ordered,drop_earliest,step0_prefix_balanced_nll,0.0
epilepsiae_384,selected_ordered,drop_earliest,step1_prefix_balanced_nll,0.10896227797343827
epilepsiae_384,selected_ordered,drop_earliest,step2_prefix_balanced_nll,0.015021697508232235
epilepsiae_384,selected_ordered,drop_earliest,step3_prefix_balanced_nll,-0.032662525873567994
epilepsiae_384,selected_ordered,drop_earliest,step4plus_prefix_balanced_nll,-0.002095790273274112
epilepsiae_384,selected_ordered,reset_after_rank_0,heldout_event_balanced_nll,0.012759923934936523
epilepsiae_384,selected_ordered,reset_after_rank_0,step0_prefix_balanced_nll,0.0
epilepsiae_384,selected_ordered,reset_after_rank_0,step1_prefix_balanced_nll,0.10896227797343827
epilepsiae_384,selected_ordered,reset_after_rank_0,step2_prefix_balanced_nll,0.015021697508232235
epilepsiae_384,selected_ordered,reset_after_rank_0,step3_prefix_balanced_nll,-0.032662525873567994
epilepsiae_384,selected_ordered,reset_after_rank_0,step4plus_prefix_balanced_nll,-0.002095790273274112
epilepsiae_384,selected_ordered,reset_after_rank_1,heldout_event_balanced_nll,0.02768838405609131
epilepsiae_384,selected_ordered,reset_after_rank_1,step0_prefix_balanced_nll,0.0
epilepsiae_384,selected_ordered,reset_after_rank_1,step1_prefix_balanced_nll,0.0
epilepsiae_384,selected_ordered,reset_after_rank_1,step2_prefix_balanced_nll,0.14791138944694615
epilepsiae_384,selected_ordered,reset_after_rank_1,step3_prefix_balanced_nll,-0.03625771521856458
epilepsiae_384,selected_ordered,reset_after_rank_1,step4plus_prefix_balanced_nll,0.013047745254814114
epilepsiae_384,selected_ordered,reset_after_rank_2,heldout_event_balanced_nll,0.0484013557434082
epilepsiae_384,selected_ordered,reset_after_rank_2,step0_prefix_balanced_nll,0.0
epilepsiae_384,selected_ordered,reset_after_rank_2,step1_prefix_balanced_nll,0.0
epilepsiae_384,selected_ordered,reset_after_rank_2,step2_prefix_balanced_nll,0.0
epilepsiae_384,selected_ordered,reset_after_rank_2,step3_prefix_balanced_nll,0.04926166769570317
epilepsiae_384,selected_ordered,reset_after_rank_2,step4plus_prefix_balanced_nll,0.07125554195261574
epilepsiae_384,selected_ordered,reverse_prefix,heldout_event_balanced_nll,0.05727505683898926
epilepsiae_384,selected_ordered,reverse_prefix,step0_prefix_balanced_nll,0.0
epilepsiae_384,selected_ordered,reverse_prefix,step1_prefix_balanced_nll,0.0
epilepsiae_384,selected_ordered,reverse_prefix,step2_prefix_balanced_nll,0.015324899833627725
epilepsiae_384,selected_ordered,reverse_prefix,step3_prefix_balanced_nll,0.050719852806884624
epilepsiae_384,selected_ordered,reverse_prefix,step4plus_prefix_balanced_nll,0.11052691458524122
epilepsiae_442,full_history_gru,drop_earliest,heldout_event_balanced_nll,0.009892702102661133
epilepsiae_442,full_history_gru,drop_earliest,step0_prefix_balanced_nll,0.0
epilepsiae_442,full_history_gru,drop_earliest,step1_prefix_balanced_nll,0.10807838868559072
epilepsiae_442,full_history_gru,drop_earliest,step2_prefix_balanced_nll,0.026811278268192407
epilepsiae_442,full_history_gru,drop_earliest,step3_prefix_balanced_nll,0.023848287175210814
epilepsiae_442,full_history_gru,drop_earliest,step4plus_prefix_balanced_nll,-0.008692612037185521
epilepsiae_442,full_history_gru,reset_after_rank_0,heldout_event_balanced_nll,0.009892702102661133
epilepsiae_442,full_history_gru,reset_after_rank_0,step0_prefix_balanced_nll,0.0
epilepsiae_442,full_history_gru,reset_after_rank_0,step1_prefix_balanced_nll,0.10807838868559072
epilepsiae_442,full_history_gru,reset_after_rank_0,step2_prefix_balanced_nll,0.026811278268192407
epilepsiae_442,full_history_gru,reset_after_rank_0,step3_prefix_balanced_nll,0.023848287175210814
epilepsiae_442,full_history_gru,reset_after_rank_0,step4plus_prefix_balanced_nll,-0.008692612037185521
epilepsiae_442,full_history_gru,reset_after_rank_1,heldout_event_balanced_nll,0.0055811405181884766
epilepsiae_442,full_history_gru,reset_after_rank_1,step0_prefix_balanced_nll,0.0
epilepsiae_442,full_history_gru,reset_after_rank_1,step1_prefix_balanced_nll,0.0
epilepsiae_442,full_history_gru,reset_after_rank_1,step2_prefix_balanced_nll,0.12308053577437361
epilepsiae_442,full_history_gru,reset_after_rank_1,step3_prefix_balanced_nll,0.05252736695250304
epilepsiae_442,full_history_gru,reset_after_rank_1,step4plus_prefix_balanced_nll,-0.01715060794320622
epilepsiae_442,full_history_gru,reset_after_rank_2,heldout_event_balanced_nll,0.0106201171875
epilepsiae_442,full_history_gru,reset_after_rank_2,step0_prefix_balanced_nll,0.0
epilepsiae_442,full_history_gru,reset_after_rank_2,step1_prefix_balanced_nll,0.0
epilepsiae_442,full_history_gru,reset_after_rank_2,step2_prefix_balanced_nll,0.0
epilepsiae_442,full_history_gru,reset_after_rank_2,step3_prefix_balanced_nll,0.14888344811143073
epilepsiae_442,full_history_gru,reset_after_rank_2,step4plus_prefix_balanced_nll,-0.018512174051983354
epilepsiae_442,full_history_gru,reverse_prefix,heldout_event_balanced_nll,0.07960844039916992
epilepsiae_442,full_history_gru,reverse_prefix,step0_prefix_balanced_nll,0.0
epilepsiae_442,full_history_gru,reverse_prefix,step1_prefix_balanced_nll,0.0
epilepsiae_442,full_history_gru,reverse_prefix,step2_prefix_balanced_nll,0.015542783987209763
epilepsiae_442,full_history_gru,reverse_prefix,step3_prefix_balanced_nll,0.015979031052035797
epilepsiae_442,full_history_gru,reverse_prefix,step4plus_prefix_balanced_nll,0.11052086737530309
epilepsiae_442,selected_ordered,drop_earliest,heldout_event_balanced_nll,0.0053594112396240234
epilepsiae_442,selected_ordered,drop_earliest,step0_prefix_balanced_nll,0.0
epilepsiae_442,selected_ordered,drop_earliest,step1_prefix_balanced_nll,0.0863201484251559
epilepsiae_442,selected_ordered,drop_earliest,step2_prefix_balanced_nll,0.01594012685482893
epilepsiae_442,selected_ordered,drop_earliest,step3_prefix_balanced_nll,-0.009853784511152153
epilepsiae_442,selected_ordered,drop_earliest,step4plus_prefix_balanced_nll,-0.002968162840062627
epilepsiae_442,selected_ordered,reset_after_rank_0,heldout_event_balanced_nll,0.0053594112396240234
epilepsiae_442,selected_ordered,reset_after_rank_0,step0_prefix_balanced_nll,0.0
epilepsiae_442,selected_ordered,reset_after_rank_0,step1_prefix_balanced_nll,0.0863201484251559
epilepsiae_442,selected_ordered,reset_after_rank_0,step2_prefix_balanced_nll,0.01594012685482893
epilepsiae_442,selected_ordered,reset_after_rank_0,step3_prefix_balanced_nll,-0.009853784511152153
epilepsiae_442,selected_ordered,reset_after_rank_0,step4plus_prefix_balanced_nll,-0.002968162840062627
epilepsiae_442,selected_ordered,reset_after_rank_1,heldout_event_balanced_nll,0.0021066665649414062
epilepsiae_442,selected_ordered,reset_after_rank_1,step0_prefix_balanced_nll,0.0
epilepsiae_442,selected_ordered,reset_after_rank_1,step1_prefix_balanced_nll,0.0
epilepsiae_442,selected_ordered,reset_after_rank_1,step2_prefix_balanced_nll,0.11349409439144065
epilepsiae_442,selected_ordered,reset_after_rank_1,step3_prefix_balanced_nll,0.00124444854393424
epilepsiae_442,selected_ordered,reset_after_rank_1,step4plus_prefix_balanced_nll,-0.006173320184397202
epilepsiae_442,selected_ordered,reset_after_rank_2,heldout_event_balanced_nll,-0.004819631576538086
epilepsiae_442,selected_ordered,reset_after_rank_2,step0_prefix_balanced_nll,0.0
epilepsiae_442,selected_ordered,reset_after_rank_2,step1_prefix_balanced_nll,0.0
epilepsiae_442,selected_ordered,reset_after_rank_2,step2_prefix_balanced_nll,0.0
epilepsiae_442,selected_ordered,reset_after_rank_2,step3_prefix_balanced_nll,0.0946050136723322
epilepsiae_442,selected_ordered,reset_after_rank_2,step4plus_prefix_balanced_nll,-0.0098886679026704
epilepsiae_442,selected_ordered,reverse_prefix,heldout_event_balanced_nll,0.04755568504333496
epilepsiae_442,selected_ordered,reverse_prefix,step0_prefix_balanced_nll,0.0
epilepsiae_442,selected_ordered,reverse_prefix,step1_prefix_balanced_nll,0.0
epilepsiae_442,selected_ordered,reverse_prefix,step2_prefix_balanced_nll,0.005927982401758403
epilepsiae_442,selected_ordered,reverse_prefix,step3_prefix_balanced_nll,0.005493356940451388
epilepsiae_442,selected_ordered,reverse_prefix,step4plus_prefix_balanced_nll,0.08527059725821884
epilepsiae_548,full_history_gru,drop_earliest,heldout_event_balanced_nll,-0.010036230087280273
epilepsiae_548,full_history_gru,drop_earliest,step0_prefix_balanced_nll,0.0
epilepsiae_548,full_history_gru,drop_earliest,step1_prefix_balanced_nll,0.07127554039487549
epilepsiae_548,full_history_gru,drop_earliest,step2_prefix_balanced_nll,0.008577427355493938
epilepsiae_548,full_history_gru,drop_earliest,step3_prefix_balanced_nll,-0.031247935639847402
epilepsiae_548,full_history_gru,drop_earliest,step4plus_prefix_balanced_nll,0.0042883140782230544
epilepsiae_548,full_history_gru,reset_after_rank_0,heldout_event_balanced_nll,-0.010036230087280273
epilepsiae_548,full_history_gru,reset_after_rank_0,step0_prefix_balanced_nll,0.0
epilepsiae_548,full_history_gru,reset_after_rank_0,step1_prefix_balanced_nll,0.07127554039487549
epilepsiae_548,full_history_gru,reset_after_rank_0,step2_prefix_balanced_nll,0.008577427355493938
epilepsiae_548,full_history_gru,reset_after_rank_0,step3_prefix_balanced_nll,-0.031247935639847402
epilepsiae_548,full_history_gru,reset_after_rank_0,step4plus_prefix_balanced_nll,0.0042883140782230544
epilepsiae_548,full_history_gru,reset_after_rank_1,heldout_event_balanced_nll,0.0008115768432612747
epilepsiae_548,full_history_gru,reset_after_rank_1,step0_prefix_balanced_nll,0.0
epilepsiae_548,full_history_gru,reset_after_rank_1,step1_prefix_balanced_nll,0.0
epilepsiae_548,full_history_gru,reset_after_rank_1,step2_prefix_balanced_nll,0.06513349004703128
epilepsiae_548,full_history_gru,reset_after_rank_1,step3_prefix_balanced_nll,-0.03469361487506717
epilepsiae_548,full_history_gru,reset_after_rank_1,step4plus_prefix_balanced_nll,0.01944428920801422
epilepsiae_548,full_history_gru,reset_after_rank_2,heldout_event_balanced_nll,0.013138771057128906
epilepsiae_548,full_history_gru,reset_after_rank_2,step0_prefix_balanced_nll,0.0
epilepsiae_548,full_history_gru,reset_after_rank_2,step1_prefix_balanced_nll,0.0
epilepsiae_548,full_history_gru,reset_after_rank_2,step2_prefix_balanced_nll,0.0
epilepsiae_548,full_history_gru,reset_after_rank_2,step3_prefix_balanced_nll,0.026451159991276008
epilepsiae_548,full_history_gru,reset_after_rank_2,step4plus_prefix_balanced_nll,0.05431437853554799
epilepsiae_548,full_history_gru,reverse_prefix,heldout_event_balanced_nll,0.06342244148254439
epilepsiae_548,full_history_gru,reverse_prefix,step0_prefix_balanced_nll,0.0
epilepsiae_548,full_history_gru,reverse_prefix,step1_prefix_balanced_nll,0.0
epilepsiae_548,full_history_gru,reverse_prefix,step2_prefix_balanced_nll,0.013997694382773318
epilepsiae_548,full_history_gru,reverse_prefix,step3_prefix_balanced_nll,0.03420935311996676
epilepsiae_548,full_history_gru,reverse_prefix,step4plus_prefix_balanced_nll,0.19082995944507686
epilepsiae_548,selected_ordered,drop_earliest,heldout_event_balanced_nll,-0.006929159164428711
epilepsiae_548,selected_ordered,drop_earliest,step0_prefix_balanced_nll,0.0
epilepsiae_548,selected_ordered,drop_earliest,step1_prefix_balanced_nll,0.06684240888678872
epilepsiae_548,selected_ordered,drop_earliest,step2_prefix_balanced_nll,-0.006998508592631847
epilepsiae_548,selected_ordered,drop_earliest,step3_prefix_balanced_nll,-0.035620075681845886
epilepsiae_548,selected_ordered,drop_earliest,step4plus_prefix_balanced_nll,-0.01705556763411309
epilepsiae_548,selected_ordered,reset_after_rank_0,heldout_event_balanced_nll,-0.006929159164428711
epilepsiae_548,selected_ordered,reset_after_rank_0,step0_prefix_balanced_nll,0.0
epilepsiae_548,selected_ordered,reset_after_rank_0,step1_prefix_balanced_nll,0.06684240888678872
epilepsiae_548,selected_ordered,reset_after_rank_0,step2_prefix_balanced_nll,-0.006998508592631847
epilepsiae_548,selected_ordered,reset_after_rank_0,step3_prefix_balanced_nll,-0.035620075681845886
epilepsiae_548,selected_ordered,reset_after_rank_0,step4plus_prefix_balanced_nll,-0.01705556763411309
epilepsiae_548,selected_ordered,reset_after_rank_1,heldout_event_balanced_nll,-0.01747143268585183
epilepsiae_548,selected_ordered,reset_after_rank_1,step0_prefix_balanced_nll,0.0
epilepsiae_548,selected_ordered,reset_after_rank_1,step1_prefix_balanced_nll,0.0
epilepsiae_548,selected_ordered,reset_after_rank_1,step2_prefix_balanced_nll,0.06800322372228917
epilepsiae_548,selected_ordered,reset_after_rank_1,step3_prefix_balanced_nll,-0.05078995526476904
epilepsiae_548,selected_ordered,reset_after_rank_1,step4plus_prefix_balanced_nll,-0.03770494459207363
epilepsiae_548,selected_ordered,reset_after_rank_2,heldout_event_balanced_nll,-0.012978672981261985
epilepsiae_548,selected_ordered,reset_after_rank_2,step0_prefix_balanced_nll,0.0
epilepsiae_548,selected_ordered,reset_after_rank_2,step1_prefix_balanced_nll,0.0
epilepsiae_548,selected_ordered,reset_after_rank_2,step2_prefix_balanced_nll,0.0
epilepsiae_548,selected_ordered,reset_after_rank_2,step3_prefix_balanced_nll,0.02752208231855713
epilepsiae_548,selected_ordered,reset_after_rank_2,step4plus_prefix_balanced_nll,-0.04194433378684281
epilepsiae_548,selected_ordered,reverse_prefix,heldout_event_balanced_nll,0.10459423065185569
epilepsiae_548,selected_ordered,reverse_prefix,step0_prefix_balanced_nll,0.0
epilepsiae_548,selected_ordered,reverse_prefix,step1_prefix_balanced_nll,0.0
epilepsiae_548,selected_ordered,reverse_prefix,step2_prefix_balanced_nll,0.008029793020478682
epilepsiae_548,selected_ordered,reverse_prefix,step3_prefix_balanced_nll,0.031521414208599996
epilepsiae_548,selected_ordered,reverse_prefix,step4plus_prefix_balanced_nll,0.183601794756296
epilepsiae_583,full_history_gru,drop_earliest,heldout_event_balanced_nll,0.056987881660461204
epilepsiae_583,full_history_gru,drop_earliest,step0_prefix_balanced_nll,0.0
epilepsiae_583,full_history_gru,drop_earliest,step1_prefix_balanced_nll,-0.015371724563540079
epilepsiae_583,full_history_gru,drop_earliest,step2_prefix_balanced_nll,0.00944175330462893
epilepsiae_583,full_history_gru,drop_earliest,step3_prefix_balanced_nll,-0.05770640415859085
epilepsiae_583,full_history_gru,drop_earliest,step4plus_prefix_balanced_nll,0.14878503092553474
epilepsiae_583,full_history_gru,reset_after_rank_0,heldout_event_balanced_nll,0.056987881660461204
epilepsiae_583,full_history_gru,reset_after_rank_0,step0_prefix_balanced_nll,0.0
epilepsiae_583,full_history_gru,reset_after_rank_0,step1_prefix_balanced_nll,-0.015371724563540079
epilepsiae_583,full_history_gru,reset_after_rank_0,step2_prefix_balanced_nll,0.00944175330462893
epilepsiae_583,full_history_gru,reset_after_rank_0,step3_prefix_balanced_nll,-0.05770640415859085
epilepsiae_583,full_history_gru,reset_after_rank_0,step4plus_prefix_balanced_nll,0.14878503092553474
epilepsiae_583,full_history_gru,reset_after_rank_1,heldout_event_balanced_nll,0.12892937660217263
epilepsiae_583,full_history_gru,reset_after_rank_1,step0_prefix_balanced_nll,0.0
epilepsiae_583,full_history_gru,reset_after_rank_1,step1_prefix_balanced_nll,0.0
epilepsiae_583,full_history_gru,reset_after_rank_1,step2_prefix_balanced_nll,0.009526772821847995
epilepsiae_583,full_history_gru,reset_after_rank_1,step3_prefix_balanced_nll,-0.07169315245568697
epilepsiae_583,full_history_gru,reset_after_rank_1,step4plus_prefix_balanced_nll,0.42213739363037317
epilepsiae_583,full_history_gru,reset_after_rank_2,heldout_event_balanced_nll,0.22476685047149636
epilepsiae_583,full_history_gru,reset_after_rank_2,step0_prefix_balanced_nll,0.0
epilepsiae_583,full_history_gru,reset_after_rank_2,step1_prefix_balanced_nll,0.0
epilepsiae_583,full_history_gru,reset_after_rank_2,step2_prefix_balanced_nll,0.0
epilepsiae_583,full_history_gru,reset_after_rank_2,step3_prefix_balanced_nll,0.017778642637366948
epilepsiae_583,full_history_gru,reset_after_rank_2,step4plus_prefix_balanced_nll,0.8403001570199351
epilepsiae_583,full_history_gru,reverse_prefix,heldout_event_balanced_nll,0.0006656646728513405
epilepsiae_583,full_history_gru,reverse_prefix,step0_prefix_balanced_nll,0.0
epilepsiae_583,full_history_gru,reverse_prefix,step1_prefix_balanced_nll,0.0
epilepsiae_583,full_history_gru,reverse_prefix,step2_prefix_balanced_nll,-0.02366704441426193
epilepsiae_583,full_history_gru,reverse_prefix,step3_prefix_balanced_nll,0.03564719130709704
epilepsiae_583,full_history_gru,reverse_prefix,step4plus_prefix_balanced_nll,0.06501019434316335
epilepsiae_583,selected_ordered,drop_earliest,heldout_event_balanced_nll,-0.016600489616394043
epilepsiae_583,selected_ordered,drop_earliest,step0_prefix_balanced_nll,0.0
epilepsiae_583,selected_ordered,drop_earliest,step1_prefix_balanced_nll,-0.0800750630111986
epilepsiae_583,selected_ordered,drop_earliest,step2_prefix_balanced_nll,-0.05746976382278701
epilepsiae_583,selected_ordered,drop_earliest,step3_prefix_balanced_nll,-0.08727496306710436
epilepsiae_583,selected_ordered,drop_earliest,step4plus_prefix_balanced_nll,0.05983622937791355
epilepsiae_583,selected_ordered,reset_after_rank_0,heldout_event_balanced_nll,-0.016600489616394043
epilepsiae_583,selected_ordered,reset_after_rank_0,step0_prefix_balanced_nll,0.0
epilepsiae_583,selected_ordered,reset_after_rank_0,step1_prefix_balanced_nll,-0.0800750630111986
epilepsiae_583,selected_ordered,reset_after_rank_0,step2_prefix_balanced_nll,-0.05746976382278701
epilepsiae_583,selected_ordered,reset_after_rank_0,step3_prefix_balanced_nll,-0.08727496306710436
epilepsiae_583,selected_ordered,reset_after_rank_0,step4plus_prefix_balanced_nll,0.05983622937791355
epilepsiae_583,selected_ordered,reset_after_rank_1,heldout_event_balanced_nll,0.04319727420806907
epilepsiae_583,selected_ordered,reset_after_rank_1,step0_prefix_balanced_nll,0.0
epilepsiae_583,selected_ordered,reset_after_rank_1,step1_prefix_balanced_nll,0.0
epilepsiae_583,selected_ordered,reset_after_rank_1,step2_prefix_balanced_nll,-0.06254721844942313
epilepsiae_583,selected_ordered,reset_after_rank_1,step3_prefix_balanced_nll,-0.14683406532648124
epilepsiae_583,selected_ordered,reset_after_rank_1,step4plus_prefix_balanced_nll,0.24359511176892812
epilepsiae_583,selected_ordered,reset_after_rank_2,heldout_event_balanced_nll,0.20474910736083984
epilepsiae_583,selected_ordered,reset_after_rank_2,step0_prefix_balanced_nll,0.0
epilepsiae_583,selected_ordered,reset_after_rank_2,step1_prefix_balanced_nll,0.0
epilepsiae_583,selected_ordered,reset_after_rank_2,step2_prefix_balanced_nll,0.0
epilepsiae_583,selected_ordered,reset_after_rank_2,step3_prefix_balanced_nll,-0.0973051200272328
epilepsiae_583,selected_ordered,reset_after_rank_2,step4plus_prefix_balanced_nll,0.7950243640911081
epilepsiae_583,selected_ordered,reverse_prefix,heldout_event_balanced_nll,-0.001096963882446289
epilepsiae_583,selected_ordered,reverse_prefix,step0_prefix_balanced_nll,0.0
epilepsiae_583,selected_ordered,reverse_prefix,step1_prefix_balanced_nll,0.0
epilepsiae_583,selected_ordered,reverse_prefix,step2_prefix_balanced_nll,-0.00895361090376312
epilepsiae_583,selected_ordered,reverse_prefix,step3_prefix_balanced_nll,-0.045857004431168136
epilepsiae_583,selected_ordered,reverse_prefix,step4plus_prefix_balanced_nll,0.022882182457288347
epilepsiae_590,full_history_gru,drop_earliest,heldout_event_balanced_nll,0.042771100997924805
epilepsiae_590,full_history_gru,drop_earliest,step0_prefix_balanced_nll,0.0
epilepsiae_590,full_history_gru,drop_earliest,step1_prefix_balanced_nll,0.30494694532817146
epilepsiae_590,full_history_gru,drop_earliest,step2_prefix_balanced_nll,0.06885543103921199
epilepsiae_590,full_history_gru,drop_earliest,step3_prefix_balanced_nll,0.028794635860707185
epilepsiae_590,full_history_gru,drop_earliest,step4plus_prefix_balanced_nll,0.003097685203455658
epilepsiae_590,full_history_gru,reset_after_rank_0,heldout_event_balanced_nll,0.042771100997924805
epilepsiae_590,full_history_gru,reset_after_rank_0,step0_prefix_balanced_nll,0.0
epilepsiae_590,full_history_gru,reset_after_rank_0,step1_prefix_balanced_nll,0.30494694532817146
epilepsiae_590,full_history_gru,reset_after_rank_0,step2_prefix_balanced_nll,0.06885543103921199
epilepsiae_590,full_history_gru,reset_after_rank_0,step3_prefix_balanced_nll,0.028794635860707185
epilepsiae_590,full_history_gru,reset_after_rank_0,step4plus_prefix_balanced_nll,0.003097685203455658
epilepsiae_590,full_history_gru,reset_after_rank_1,heldout_event_balanced_nll,0.05723404884338423
epilepsiae_590,full_history_gru,reset_after_rank_1,step0_prefix_balanced_nll,0.0
epilepsiae_590,full_history_gru,reset_after_rank_1,step1_prefix_balanced_nll,0.0
