window_start_sec,window_end_sec,window_center_sec,n_seizures,mean_maxAB_abs_corr,median_maxAB_abs_corr,sd_maxAB_abs_corr,var_maxAB_abs_corr,q25_maxAB_abs_corr,q75_maxAB_abs_corr,mean_maxAB_signed_corr,median_maxAB_signed_corr,sd_maxAB_signed_corr,var_maxAB_signed_corr
-120.0,-110.0,-115.0,4,0.5555863537624779,0.5649969376753363,0.36536161252177746,0.13348910790451346,0.44586142817611907,0.6747218632616951,-0.22537455331284728,-0.2347851372257058,0.6908925031045036,0.47733245084600645
-118.0,-108.0,-113.0,4,0.7847687300036124,0.8178255044276903,0.2034772314456373,0.04140298371678145,0.7217430611280977,0.8808511733032048,0.10930643056728262,0.14236320499136051,0.9201205005256711,0.8466217354876114
-116.0,-106.0,-111.0,4,0.6851156252020957,0.6670878093649817,0.24673254254389854,0.0608769475501767,0.5451391080020592,0.8070643265650183,0.01802781583711391,-0.08861353950384729,0.828425115034412,0.6862881712197787
-114.0,-104.0,-109.0,4,0.7446431694380803,0.7782900485494599,0.2559381697000154,0.0655043467093939,0.5684093271091271,0.9545238908784132,-0.033646879111379646,-0.07702000704596432,0.8962809063747066,0.8033194631318655
-112.0,-102.0,-107.0,4,0.6351586925703481,0.7274916651814969,0.4043346377231615,0.1634864992627203,0.4332114982319085,0.9294388595199365,0.36334198785110455,0.5066478427683397,0.7248209333429622,0.5253653854121628
-110.0,-100.0,-105.0,4,0.5285435509849522,0.6198604421302334,0.3438367205241124,0.11822369038077657,0.4710567227502187,0.677347270364967,0.2023643188807359,0.293681210026017,0.6603784122428605,0.43609964735640144
-108.0,-98.0,-103.0,4,0.6087863979451775,0.7099221054315377,0.3072730299859405,0.0944167149567407,0.4999490035195513,0.8187594998571639,0.20304647965784156,0.391533632750699,0.7304843522295575,0.5336073888522362
-106.0,-96.0,-101.0,4,0.8888105280854517,0.934685920429262,0.13475758569375557,0.018159606902009878,0.8420789067643151,0.9814175417503987,0.39480494898539403,0.7940056422705992,0.9293244229142569,0.8636438830249166
-104.0,-94.0,-99.0,4,0.8923782505924908,0.97214210333065,0.17414753885248835,0.030327365288378937,0.8726742275033282,0.9918461264198125,0.576054165998882,0.97214210333065,0.8060157681932621,0.6496614185761745
-102.0,-92.0,-97.0,4,0.5445847003771978,0.5692309185917548,0.43949767449546157,0.19315820588691868,0.21001564672365458,0.9037999722452978,0.024646218214557092,0.08183604029836158,0.7666669978792023,0.5877782856371089
-100.0,-90.0,-95.0,4,0.7746392866133042,0.7957494602017343,0.14611560175027008,0.02134976907484353,0.7211158547642494,0.8492728920507892,-0.3630983272074598,-0.6738147079367189,0.803523868925743,0.6456506079333946
-98.0,-88.0,-93.0,4,0.8831834600254916,0.9123824107262185,0.09314097394325159,0.008675241027097472,0.8478901936860936,0.9476756770656166,0.02919895070072684,0.06337076319278989,1.0235017512513265,1.047555834814532
-96.0,-86.0,-91.0,4,0.7805294072306161,0.7748348830700775,0.1715360173283677,0.029424605240878064,0.6859565449227036,0.86940774537799,0.12870707005632687,0.12301254589578836,0.9053390522155783,0.8196387994666016
-94.0,-84.0,-89.0,4,0.7505955514069756,0.7815075962979419,0.21243461256041762,0.04512846461369474,0.6137254143695907,0.9183777333353267,0.03091204489096616,0.07704487770572221,0.8916535020083918,0.7950459676438291
-92.0,-82.0,-87.0,4,0.7767108019127318,0.8117626494827382,0.2017485367857189,0.04070247209517858,0.652664856094333,0.935808595301137,-0.0350518475700064,-0.08143434821311296,0.9183883650985073,0.8434371891483092
-90.0,-80.0,-85.0,4,0.693527706126278,0.7172072167375486,0.2618311323279883,0.06855554185615655,0.5704684088994941,0.8402665139643324,0.20381933725349294,0.5004054903611443,0.8089952726013021,0.6544733510912552
-88.0,-78.0,-83.0,4,0.7661414201206398,0.9023752658854881,0.34052565368772986,0.11595772081945571,0.7028835371946547,0.9656331488114733,0.1564499019861385,0.2926837477509868,0.9305657020741667,0.8659525258767867
-86.0,-76.0,-81.0,4,0.7106094905842126,0.9376245116436989,0.4622474794354382,0.21367273224441585,0.702027901813149,0.9462061004147624,-0.7019340739378976,-0.9376245116436989,0.479595597890017,0.23001193751548288
-84.0,-74.0,-79.0,4,0.8273748425457079,0.9573816778162555,0.2696844435227618,0.07272969907818169,0.8142342963323539,0.9705222240296096,-0.13063204062057787,-0.26063887589112544,0.9811773025975647,0.9627088991326332
-82.0,-72.0,-77.0,4,0.8135331566818536,0.9441254113849126,0.2887194356213404,0.08335891250550533,0.7932055135954141,0.964453054471352,-0.6226785325256465,-0.9441254113849126,0.6699520644857886,0.44883576870877023
-80.0,-70.0,-75.0,4,0.9030752008165784,0.9572318473552431,0.11476229282276655,0.013170383853938416,0.8987645246228952,0.9615425235489263,-0.5375291065681556,-0.9572318473552431,0.8457620357306167,0.715313421083197
-78.0,-68.0,-73.0,4,0.8537757315762246,0.9067230410629892,0.16556932641238015,0.027413201848649277,0.7894790179611749,0.9710197546780387,-0.542397779512162,-0.9067230410629892,0.7791427340312603,0.6070633999937073
-76.0,-66.0,-71.0,4,0.8229603524513178,0.9756726990521882,0.3079455886855349,0.09483048559088063,0.8204205028405793,0.9782125486629267,-0.3361895206291421,-0.6694303774446444,0.9204080342392392,0.8471509494921405
