subject,seed_dir,task,feature,k,metric,value,secondary_accuracy,selected_alpha,selected_temperature
epilepsiae_1073,seed_20260725,next_action,progress,0,event_first_nll,1.795901204457429,0.3162846020761246,0.1,0.25
epilepsiae_1073,seed_20260725,next_action,last_set,0,event_first_nll,1.653282660282483,0.4129541522491349,0.1,0.25
epilepsiae_1073,seed_20260725,next_action,unordered,0,event_first_nll,1.5066528895007825,0.5030276816608996,0.1,0.25
epilepsiae_1073,seed_20260725,next_action,unordered_plus_full_hidden,2,event_first_nll,1.5425653084950612,0.4559904844290657,10.0,0.25
epilepsiae_1073,seed_20260725,next_action,unordered_plus_full_hidden,4,event_first_nll,1.563619170619891,0.4544766435986159,1.0,0.25
epilepsiae_1073,seed_20260725,next_action,unordered_plus_full_hidden,8,event_first_nll,1.5713715055988802,0.4455017301038062,0.1,0.25
epilepsiae_1073,seed_20260725,future_participation,unordered_plus_full_hidden,8,event_first_candidate_brier,0.2267694802858247,,0.1,
epilepsiae_1073,seed_20260725,remaining_rank_score,unordered_plus_full_hidden,8,event_first_candidate_mse,0.1478589196855869,,0.1,
epilepsiae_1073,seed_20260725,next_action,unordered_plus_full_hidden,16,event_first_nll,1.5123864533560327,0.4781574394463668,1.0,0.25
epilepsiae_1073,seed_20260725,next_action,unordered_plus_full_hidden,32,event_first_nll,1.495593594434921,0.4781574394463668,1.0,0.25
epilepsiae_1073,seed_20260725,next_action,unordered_plus_rank_shuffle_hidden,2,event_first_nll,1.5431213425489396,0.4655060553633218,10.0,0.25
epilepsiae_1073,seed_20260725,next_action,unordered_plus_rank_shuffle_hidden,4,event_first_nll,1.5350804470274846,0.4669117647058823,10.0,0.25
epilepsiae_1073,seed_20260725,next_action,unordered_plus_rank_shuffle_hidden,8,event_first_nll,1.5087952273180143,0.4850778546712803,0.1,0.25
epilepsiae_1073,seed_20260725,future_participation,unordered_plus_rank_shuffle_hidden,8,event_first_candidate_brier,0.227798554003459,,0.1,
epilepsiae_1073,seed_20260725,remaining_rank_score,unordered_plus_rank_shuffle_hidden,8,event_first_candidate_mse,0.1455379956649171,,0.1,
epilepsiae_1073,seed_20260725,next_action,unordered_plus_rank_shuffle_hidden,16,event_first_nll,1.503957679604511,0.4783737024221453,0.1,0.25
epilepsiae_1073,seed_20260725,next_action,unordered_plus_rank_shuffle_hidden,32,event_first_nll,1.4809404555822263,0.4835640138408305,1.0,0.25
epilepsiae_1073,seed_20260725,future_participation,unordered,0,event_first_candidate_brier,0.2372597769819306,,100.0,
epilepsiae_1073,seed_20260725,remaining_rank_score,unordered,0,event_first_candidate_mse,0.149781856498466,,100.0,
epilepsiae_1073,seed_20260726,next_action,progress,0,event_first_nll,1.795901204457429,0.3162846020761246,0.1,0.25
epilepsiae_1073,seed_20260726,next_action,last_set,0,event_first_nll,1.653282660282483,0.4129541522491349,0.1,0.25
epilepsiae_1073,seed_20260726,next_action,unordered,0,event_first_nll,1.5066528895007825,0.5030276816608996,0.1,0.25
epilepsiae_1073,seed_20260726,next_action,unordered_plus_full_hidden,2,event_first_nll,1.5391724247545917,0.4772923875432526,10.0,0.25
epilepsiae_1073,seed_20260726,next_action,unordered_plus_full_hidden,4,event_first_nll,1.554008268786177,0.4488538062283737,10.0,0.25
epilepsiae_1073,seed_20260726,next_action,unordered_plus_full_hidden,8,event_first_nll,1.545064877100352,0.4357698961937716,10.0,0.25
epilepsiae_1073,seed_20260726,future_participation,unordered_plus_full_hidden,8,event_first_candidate_brier,0.2292416269624979,,0.1,
epilepsiae_1073,seed_20260726,remaining_rank_score,unordered_plus_full_hidden,8,event_first_candidate_mse,0.147195998948469,,1.0,
epilepsiae_1073,seed_20260726,next_action,unordered_plus_full_hidden,16,event_first_nll,1.5222990463618158,0.4792387543252595,10.0,0.25
epilepsiae_1073,seed_20260726,next_action,unordered_plus_full_hidden,32,event_first_nll,1.4889608977695592,0.4798875432525951,10.0,0.25
epilepsiae_1073,seed_20260726,next_action,unordered_plus_rank_shuffle_hidden,2,event_first_nll,1.536783639886989,0.4554498269896194,10.0,0.25
epilepsiae_1073,seed_20260726,next_action,unordered_plus_rank_shuffle_hidden,4,event_first_nll,1.529862307088051,0.4516652249134948,0.1,0.25
epilepsiae_1073,seed_20260726,next_action,unordered_plus_rank_shuffle_hidden,8,event_first_nll,1.520098704513036,0.4607482698961938,0.1,0.25
epilepsiae_1073,seed_20260726,future_participation,unordered_plus_rank_shuffle_hidden,8,event_first_candidate_brier,0.2290154454640704,,100.0,
epilepsiae_1073,seed_20260726,remaining_rank_score,unordered_plus_rank_shuffle_hidden,8,event_first_candidate_mse,0.1464679869293982,,0.1,
epilepsiae_1073,seed_20260726,next_action,unordered_plus_rank_shuffle_hidden,16,event_first_nll,1.5089096382793017,0.4744809688581315,1.0,0.25
epilepsiae_1073,seed_20260726,next_action,unordered_plus_rank_shuffle_hidden,32,event_first_nll,1.480538500410434,0.4855103806228373,1.0,0.25
epilepsiae_1073,seed_20260726,future_participation,unordered,0,event_first_candidate_brier,0.2372597769819306,,100.0,
epilepsiae_1073,seed_20260726,remaining_rank_score,unordered,0,event_first_candidate_mse,0.149781856498466,,100.0,
epilepsiae_1073,seed_20260727,next_action,progress,0,event_first_nll,1.795901204457429,0.3162846020761246,0.1,0.25
epilepsiae_1073,seed_20260727,next_action,last_set,0,event_first_nll,1.653282660282483,0.4129541522491349,0.1,0.25
epilepsiae_1073,seed_20260727,next_action,unordered,0,event_first_nll,1.5066528895007825,0.5030276816608996,0.1,0.25
epilepsiae_1073,seed_20260727,next_action,unordered_plus_full_hidden,2,event_first_nll,1.536681498193503,0.4675605536332179,100.0,0.25
epilepsiae_1073,seed_20260727,next_action,unordered_plus_full_hidden,4,event_first_nll,1.5468349591040207,0.4573961937716263,10.0,0.25
epilepsiae_1073,seed_20260727,next_action,unordered_plus_full_hidden,8,event_first_nll,1.5240780282970616,0.4695069204152249,0.1,0.25
epilepsiae_1073,seed_20260727,future_participation,unordered_plus_full_hidden,8,event_first_candidate_brier,0.2282603278207923,,100.0,
epilepsiae_1073,seed_20260727,remaining_rank_score,unordered_plus_full_hidden,8,event_first_candidate_mse,0.1471379690375527,,1.0,
epilepsiae_1073,seed_20260727,next_action,unordered_plus_full_hidden,16,event_first_nll,1.4928787734273403,0.4824826989619377,0.1,0.25
epilepsiae_1073,seed_20260727,next_action,unordered_plus_full_hidden,32,event_first_nll,1.4616522861861343,0.4992430795847751,0.1,0.25
epilepsiae_1073,seed_20260727,next_action,unordered_plus_rank_shuffle_hidden,2,event_first_nll,1.544588433105601,0.4658304498269896,10.0,0.25
epilepsiae_1073,seed_20260727,next_action,unordered_plus_rank_shuffle_hidden,4,event_first_nll,1.549463527272937,0.4578287197231834,10.0,0.25
epilepsiae_1073,seed_20260727,next_action,unordered_plus_rank_shuffle_hidden,8,event_first_nll,1.5353582659893823,0.4540441176470588,1.0,0.25
epilepsiae_1073,seed_20260727,future_participation,unordered_plus_rank_shuffle_hidden,8,event_first_candidate_brier,0.2273032104165564,,100.0,
epilepsiae_1073,seed_20260727,remaining_rank_score,unordered_plus_rank_shuffle_hidden,8,event_first_candidate_mse,0.1467550467506167,,0.1,
epilepsiae_1073,seed_20260727,next_action,unordered_plus_rank_shuffle_hidden,16,event_first_nll,1.5290740757509094,0.4823745674740484,0.1,0.25
epilepsiae_1073,seed_20260727,next_action,unordered_plus_rank_shuffle_hidden,32,event_first_nll,1.4889812118708388,0.4947015570934256,1.0,0.25
epilepsiae_1073,seed_20260727,future_participation,unordered,0,event_first_candidate_brier,0.2372597769819306,,100.0,
epilepsiae_1073,seed_20260727,remaining_rank_score,unordered,0,event_first_candidate_mse,0.149781856498466,,100.0,
epilepsiae_1077,seed_20260725,next_action,progress,0,event_first_nll,1.62879004968771,0.3858306836248013,0.1,0.25
epilepsiae_1077,seed_20260725,next_action,last_set,0,event_first_nll,1.5071932128425467,0.4662162162162162,0.1,0.25
epilepsiae_1077,seed_20260725,next_action,unordered,0,event_first_nll,1.352199847334885,0.5326907790143084,0.1,0.25
epilepsiae_1077,seed_20260725,next_action,unordered_plus_full_hidden,2,event_first_nll,1.3467329875965166,0.5238473767885533,0.1,0.25
epilepsiae_1077,seed_20260725,next_action,unordered_plus_full_hidden,4,event_first_nll,1.3339026181621003,0.5473966613672496,0.1,0.25
epilepsiae_1077,seed_20260725,next_action,unordered_plus_full_hidden,8,event_first_nll,1.3287389456523515,0.5477941176470589,0.1,0.25
epilepsiae_1077,seed_20260725,future_participation,unordered_plus_full_hidden,8,event_first_candidate_brier,0.1758885432035228,,0.1,
epilepsiae_1077,seed_20260725,remaining_rank_score,unordered_plus_full_hidden,8,event_first_candidate_mse,0.1317037841690238,,0.1,
epilepsiae_1077,seed_20260725,next_action,unordered_plus_full_hidden,16,event_first_nll,1.3193244590313968,0.5466017488076311,0.1,0.25
epilepsiae_1077,seed_20260725,next_action,unordered_plus_full_hidden,32,event_first_nll,1.2997994668761037,0.5452106518282989,0.1,0.25
epilepsiae_1077,seed_20260725,next_action,unordered_plus_rank_shuffle_hidden,2,event_first_nll,1.3473553139558183,0.5392488076311606,10.0,0.25
epilepsiae_1077,seed_20260725,next_action,unordered_plus_rank_shuffle_hidden,4,event_first_nll,1.3363395764727106,0.5401430842607313,0.1,0.25
epilepsiae_1077,seed_20260725,next_action,unordered_plus_rank_shuffle_hidden,8,event_first_nll,1.333000470383268,0.5437201907790143,0.1,0.25
epilepsiae_1077,seed_20260725,future_participation,unordered_plus_rank_shuffle_hidden,8,event_first_candidate_brier,0.1768488293539385,,0.1,
epilepsiae_1077,seed_20260725,remaining_rank_score,unordered_plus_rank_shuffle_hidden,8,event_first_candidate_mse,0.1317006767588335,,0.1,
epilepsiae_1077,seed_20260725,next_action,unordered_plus_rank_shuffle_hidden,16,event_first_nll,1.318802491988119,0.5453100158982512,0.1,0.25
epilepsiae_1077,seed_20260725,next_action,unordered_plus_rank_shuffle_hidden,32,event_first_nll,1.3029294962422826,0.5489864864864865,0.1,0.25
epilepsiae_1077,seed_20260725,future_participation,unordered,0,event_first_candidate_brier,0.1795152340744475,,100.0,
epilepsiae_1077,seed_20260725,remaining_rank_score,unordered,0,event_first_candidate_mse,0.1331896163710973,,0.1,
epilepsiae_1077,seed_20260726,next_action,progress,0,event_first_nll,1.62879004968771,0.3858306836248013,0.1,0.25
epilepsiae_1077,seed_20260726,next_action,last_set,0,event_first_nll,1.5071932128425467,0.4662162162162162,0.1,0.25
epilepsiae_1077,seed_20260726,next_action,unordered,0,event_first_nll,1.352199847334885,0.5326907790143084,0.1,0.25
epilepsiae_1077,seed_20260726,next_action,unordered_plus_full_hidden,2,event_first_nll,1.3487564489493271,0.5363672496025437,0.1,0.25
epilepsiae_1077,seed_20260726,next_action,unordered_plus_full_hidden,4,event_first_nll,1.3429208234746324,0.5409379968203497,10.0,0.25
epilepsiae_1077,seed_20260726,next_action,unordered_plus_full_hidden,8,event_first_nll,1.3354232588771846,0.5394475357710652,0.1,0.25
epilepsiae_1077,seed_20260726,future_participation,unordered_plus_full_hidden,8,event_first_candidate_brier,0.1765487137250742,,0.1,
epilepsiae_1077,seed_20260726,remaining_rank_score,unordered_plus_full_hidden,8,event_first_candidate_mse,0.131925415396355,,0.1,
epilepsiae_1077,seed_20260726,next_action,unordered_plus_full_hidden,16,event_first_nll,1.324480193795846,0.5444157392686805,1.0,0.25
epilepsiae_1077,seed_20260726,next_action,unordered_plus_full_hidden,32,event_first_nll,1.3045241159697487,0.546204292527822,0.1,0.25
epilepsiae_1077,seed_20260726,next_action,unordered_plus_rank_shuffle_hidden,2,event_first_nll,1.3423810366751074,0.5375596184419714,0.1,0.25
epilepsiae_1077,seed_20260726,next_action,unordered_plus_rank_shuffle_hidden,4,event_first_nll,1.339688695799097,0.5386526232114467,0.1,0.25
epilepsiae_1077,seed_20260726,next_action,unordered_plus_rank_shuffle_hidden,8,event_first_nll,1.3330705412923605,0.543918918918919,0.1,0.25
epilepsiae_1077,seed_20260726,future_participation,unordered_plus_rank_shuffle_hidden,8,event_first_candidate_brier,0.1770831341678256,,0.1,
epilepsiae_1077,seed_20260726,remaining_rank_score,unordered_plus_rank_shuffle_hidden,8,event_first_candidate_mse,0.1319383612585587,,0.1,
epilepsiae_1077,seed_20260726,next_action,unordered_plus_rank_shuffle_hidden,16,event_first_nll,1.3234225692140358,0.5429252782193958,0.1,0.25
epilepsiae_1077,seed_20260726,next_action,unordered_plus_rank_shuffle_hidden,32,event_first_nll,1.3022348755616306,0.5461049284578696,0.1,0.25
epilepsiae_1077,seed_20260726,future_participation,unordered,0,event_first_candidate_brier,0.1795152340744475,,100.0,
epilepsiae_1077,seed_20260726,remaining_rank_score,unordered,0,event_first_candidate_mse,0.1331896163710973,,0.1,
epilepsiae_1077,seed_20260727,next_action,progress,0,event_first_nll,1.62879004968771,0.3858306836248013,0.1,0.25
epilepsiae_1077,seed_20260727,next_action,last_set,0,event_first_nll,1.5071932128425467,0.4662162162162162,0.1,0.25
epilepsiae_1077,seed_20260727,next_action,unordered,0,event_first_nll,1.352199847334885,0.5326907790143084,0.1,0.25
epilepsiae_1077,seed_20260727,next_action,unordered_plus_full_hidden,2,event_first_nll,1.3411111276619485,0.5337837837837838,0.1,0.25
epilepsiae_1077,seed_20260727,next_action,unordered_plus_full_hidden,4,event_first_nll,1.3362221043170144,0.5419316375198728,1.0,0.25
epilepsiae_1077,seed_20260727,next_action,unordered_plus_full_hidden,8,event_first_nll,1.330553429399778,0.5423290937996821,0.1,0.25
epilepsiae_1077,seed_20260727,future_participation,unordered_plus_full_hidden,8,event_first_candidate_brier,0.1765079266401296,,0.1,
epilepsiae_1077,seed_20260727,remaining_rank_score,unordered_plus_full_hidden,8,event_first_candidate_mse,0.1321088320279021,,0.1,
epilepsiae_1077,seed_20260727,next_action,unordered_plus_full_hidden,16,event_first_nll,1.319625413513405,0.542627186009539,0.1,0.25
epilepsiae_1077,seed_20260727,next_action,unordered_plus_full_hidden,32,event_first_nll,1.2991112798768798,0.5515699523052464,0.1,0.25
epilepsiae_1077,seed_20260727,next_action,unordered_plus_rank_shuffle_hidden,2,event_first_nll,1.3463370087877795,0.5289149443561209,0.1,0.25
epilepsiae_1077,seed_20260727,next_action,unordered_plus_rank_shuffle_hidden,4,event_first_nll,1.3405013036958886,0.5410373608903021,0.1,0.25
epilepsiae_1077,seed_20260727,next_action,unordered_plus_rank_shuffle_hidden,8,event_first_nll,1.3315312996193618,0.5401430842607313,0.1,0.25
epilepsiae_1077,seed_20260727,future_participation,unordered_plus_rank_shuffle_hidden,8,event_first_candidate_brier,0.1763311901965978,,0.1,
epilepsiae_1077,seed_20260727,remaining_rank_score,unordered_plus_rank_shuffle_hidden,8,event_first_candidate_mse,0.1320578636063387,,0.1,
epilepsiae_1077,seed_20260727,next_action,unordered_plus_rank_shuffle_hidden,16,event_first_nll,1.310080941078923,0.5496820349761526,0.1,0.25
epilepsiae_1077,seed_20260727,next_action,unordered_plus_rank_shuffle_hidden,32,event_first_nll,1.300788224516919,0.5487877583465819,0.1,0.25
epilepsiae_1077,seed_20260727,future_participation,unordered,0,event_first_candidate_brier,0.1795152340744475,,100.0,
epilepsiae_1077,seed_20260727,remaining_rank_score,unordered,0,event_first_candidate_mse,0.1331896163710973,,0.1,
epilepsiae_1084,seed_20260725,next_action,progress,0,event_first_nll,2.3393489704867654,0.2203861394486131,0.1,0.25
epilepsiae_1084,seed_20260725,next_action,last_set,0,event_first_nll,2.2783278913084826,0.251327881291628,0.1,0.25
epilepsiae_1084,seed_20260725,next_action,unordered,0,event_first_nll,2.0768042577462755,0.3258578534693533,0.1,0.25
epilepsiae_1084,seed_20260725,next_action,unordered_plus_full_hidden,2,event_first_nll,2.063265406067944,0.3381671022679369,0.1,0.25
epilepsiae_1084,seed_20260725,next_action,unordered_plus_full_hidden,4,event_first_nll,2.0614332125060155,0.3415394991990557,0.1,0.25
epilepsiae_1084,seed_20260725,next_action,unordered_plus_full_hidden,8,event_first_nll,2.0490055359137536,0.3421296686620015,0.1,0.25
epilepsiae_1084,seed_20260725,future_participation,unordered_plus_full_hidden,8,event_first_candidate_brier,0.1655117166544815,,10.0,
epilepsiae_1084,seed_20260725,remaining_rank_score,unordered_plus_full_hidden,8,event_first_candidate_mse,0.1094790616836862,,0.1,
epilepsiae_1084,seed_20260725,next_action,unordered_plus_full_hidden,16,event_first_nll,2.0464433681038825,0.3452491358232864,0.1,0.25
epilepsiae_1084,seed_20260725,next_action,unordered_plus_full_hidden,32,event_first_nll,2.0365163010289304,0.3437315572042829,0.1,0.25
epilepsiae_1084,seed_20260725,next_action,unordered_plus_rank_shuffle_hidden,2,event_first_nll,2.0579914986344723,0.3357221144928758,0.1,0.25
epilepsiae_1084,seed_20260725,next_action,unordered_plus_rank_shuffle_hidden,4,event_first_nll,2.056138416626363,0.3374083129584352,0.1,0.25
epilepsiae_1084,seed_20260725,next_action,unordered_plus_rank_shuffle_hidden,8,event_first_nll,2.0532350131049064,0.3411179495826659,0.1,0.25
epilepsiae_1084,seed_20260725,future_participation,unordered_plus_rank_shuffle_hidden,8,event_first_candidate_brier,0.166222079785574,,0.1,
epilepsiae_1084,seed_20260725,remaining_rank_score,unordered_plus_rank_shuffle_hidden,8,event_first_candidate_mse,0.1097075971932487,,1.0,
epilepsiae_1084,seed_20260725,next_action,unordered_plus_rank_shuffle_hidden,16,event_first_nll,2.045918317761702,0.340780709889554,10.0,0.25
epilepsiae_1084,seed_20260725,next_action,unordered_plus_rank_shuffle_hidden,32,event_first_nll,2.036340233799013,0.3446589663603406,10.0,0.25
epilepsiae_1084,seed_20260725,future_participation,unordered,0,event_first_candidate_brier,0.1690587488475567,,100.0,
epilepsiae_1084,seed_20260725,remaining_rank_score,unordered,0,event_first_candidate_mse,0.1107809521910578,,100.0,
epilepsiae_1084,seed_20260726,next_action,progress,0,event_first_nll,2.3393489704867654,0.2203861394486131,0.1,0.25
epilepsiae_1084,seed_20260726,next_action,last_set,0,event_first_nll,2.2783278913084826,0.251327881291628,0.1,0.25
epilepsiae_1084,seed_20260726,next_action,unordered,0,event_first_nll,2.0768042577462755,0.3258578534693533,0.1,0.25
epilepsiae_1084,seed_20260726,next_action,unordered_plus_full_hidden,2,event_first_nll,2.060874260674809,0.3401905404266082,0.1,0.25
epilepsiae_1084,seed_20260726,next_action,unordered_plus_full_hidden,4,event_first_nll,2.057184410360761,0.3456706854396763,0.1,0.25
epilepsiae_1084,seed_20260726,next_action,unordered_plus_full_hidden,8,event_first_nll,2.0485041256812475,0.3409493297361099,0.1,0.25
epilepsiae_1084,seed_20260726,future_participation,unordered_plus_full_hidden,8,event_first_candidate_brier,0.1663018097995932,,0.1,
epilepsiae_1084,seed_20260726,remaining_rank_score,unordered_plus_full_hidden,8,event_first_candidate_mse,0.1096791008702548,,10.0,
epilepsiae_1084,seed_20260726,next_action,unordered_plus_full_hidden,16,event_first_nll,2.0426339537059355,0.3371553831886013,1.0,0.25
epilepsiae_1084,seed_20260726,next_action,unordered_plus_full_hidden,32,event_first_nll,2.032120612847815,0.3472725739819576,1.0,0.25
epilepsiae_1084,seed_20260726,next_action,unordered_plus_rank_shuffle_hidden,2,event_first_nll,2.0654768694316146,0.343394317511171,0.1,0.25
epilepsiae_1084,seed_20260726,next_action,unordered_plus_rank_shuffle_hidden,4,event_first_nll,2.055357255187247,0.3416238091223337,0.1,0.25
epilepsiae_1084,seed_20260726,next_action,unordered_plus_rank_shuffle_hidden,8,event_first_nll,2.049707948133997,0.3471039541354017,0.1,0.25
epilepsiae_1084,seed_20260726,future_participation,unordered_plus_rank_shuffle_hidden,8,event_first_candidate_brier,0.1666836650689013,,100.0,
epilepsiae_1084,seed_20260726,remaining_rank_score,unordered_plus_rank_shuffle_hidden,8,event_first_candidate_mse,0.1098031315080066,,100.0,
epilepsiae_1084,seed_20260726,next_action,unordered_plus_rank_shuffle_hidden,16,event_first_nll,2.0413461709725285,0.3453334457465644,0.1,0.25
epilepsiae_1084,seed_20260726,next_action,unordered_plus_rank_shuffle_hidden,32,event_first_nll,2.0326016876895543,0.3396846808869403,0.1,0.25
epilepsiae_1084,seed_20260726,future_participation,unordered,0,event_first_candidate_brier,0.1690587488475567,,100.0,
epilepsiae_1084,seed_20260726,remaining_rank_score,unordered,0,event_first_candidate_mse,0.1107809521910578,,100.0,
epilepsiae_1084,seed_20260727,next_action,progress,0,event_first_nll,2.3393489704867654,0.2203861394486131,0.1,0.25
epilepsiae_1084,seed_20260727,next_action,last_set,0,event_first_nll,2.2783278913084826,0.251327881291628,0.1,0.25
epilepsiae_1084,seed_20260727,next_action,unordered,0,event_first_nll,2.0768042577462755,0.3258578534693533,0.1,0.25
epilepsiae_1084,seed_20260727,next_action,unordered_plus_full_hidden,2,event_first_nll,2.060909153660752,0.3449118961301745,0.1,0.25
epilepsiae_1084,seed_20260727,next_action,unordered_plus_full_hidden,4,event_first_nll,2.059225402450898,0.3487058426776832,0.1,0.25
epilepsiae_1084,seed_20260727,next_action,unordered_plus_full_hidden,8,event_first_nll,2.0556525841030577,0.3437315572042829,0.1,0.25
epilepsiae_1084,seed_20260727,future_participation,unordered_plus_full_hidden,8,event_first_candidate_brier,0.1665188061875365,,0.1,
epilepsiae_1084,seed_20260727,remaining_rank_score,unordered_plus_full_hidden,8,event_first_candidate_mse,0.1096380448271826,,0.1,
epilepsiae_1084,seed_20260727,next_action,unordered_plus_full_hidden,16,event_first_nll,2.04524012705598,0.3420453587387235,0.1,0.25
epilepsiae_1084,seed_20260727,next_action,unordered_plus_full_hidden,32,event_first_nll,2.032262163228944,0.3445746564370626,1.0,0.25
epilepsiae_1084,seed_20260727,next_action,unordered_plus_rank_shuffle_hidden,2,event_first_nll,2.066346029211441,0.3425512182783913,0.1,0.25
epilepsiae_1084,seed_20260727,next_action,unordered_plus_rank_shuffle_hidden,4,event_first_nll,2.057678666253128,0.3450805159767304,0.1,0.25
epilepsiae_1084,seed_20260727,next_action,unordered_plus_rank_shuffle_hidden,8,event_first_nll,2.054238111828812,0.3402748503498862,1.0,0.25
epilepsiae_1084,seed_20260727,future_participation,unordered_plus_rank_shuffle_hidden,8,event_first_candidate_brier,0.1663633532214916,,0.1,
epilepsiae_1084,seed_20260727,remaining_rank_score,unordered_plus_rank_shuffle_hidden,8,event_first_candidate_mse,0.109851899845472,,0.1,
epilepsiae_1084,seed_20260727,next_action,unordered_plus_rank_shuffle_hidden,16,event_first_nll,2.038458525976385,0.3430570778180591,0.1,0.25
epilepsiae_1084,seed_20260727,next_action,unordered_plus_rank_shuffle_hidden,32,event_first_nll,2.029863492868352,0.3477784335216255,0.1,0.25
epilepsiae_1084,seed_20260727,future_participation,unordered,0,event_first_candidate_brier,0.1690587488475567,,100.0,
epilepsiae_1084,seed_20260727,remaining_rank_score,unordered,0,event_first_candidate_mse,0.1107809521910578,,100.0,
epilepsiae_1096,seed_20260725,next_action,progress,0,event_first_nll,1.8676900871917104,0.2790002491073652,0.1,0.25
epilepsiae_1096,seed_20260725,next_action,last_set,0,event_first_nll,1.7802366052966612,0.3574690691688117,0.1,0.25
epilepsiae_1096,seed_20260725,next_action,unordered,0,event_first_nll,1.6027165458353487,0.4248110935813335,0.1,0.25
epilepsiae_1096,seed_20260725,next_action,unordered_plus_full_hidden,2,event_first_nll,1.609666430677234,0.4186664452378975,100.0,0.25
epilepsiae_1096,seed_20260725,next_action,unordered_plus_full_hidden,4,event_first_nll,1.6090568064951691,0.4172548368346757,0.1,0.25
epilepsiae_1096,seed_20260725,next_action,unordered_plus_full_hidden,8,event_first_nll,1.6008970308317485,0.4155941210661795,0.1,0.25
epilepsiae_1096,seed_20260725,future_participation,unordered_plus_full_hidden,8,event_first_candidate_brier,0.2098158468767721,,100.0,
epilepsiae_1096,seed_20260725,remaining_rank_score,unordered_plus_full_hidden,8,event_first_candidate_mse,0.1439585269654974,,100.0,
epilepsiae_1096,seed_20260725,next_action,unordered_plus_full_hidden,16,event_first_nll,1.5953845247381893,0.4185834094494727,100.0,0.25
epilepsiae_1096,seed_20260725,next_action,unordered_plus_full_hidden,32,event_first_nll,1.5909342948381584,0.4199950178526945,100.0,0.25
epilepsiae_1096,seed_20260725,next_action,unordered_plus_rank_shuffle_hidden,2,event_first_nll,1.612070140762757,0.4168396578925517,10.0,0.25
epilepsiae_1096,seed_20260725,next_action,unordered_plus_rank_shuffle_hidden,4,event_first_nll,1.6101879026810564,0.4158432284314539,10.0,0.25
epilepsiae_1096,seed_20260725,next_action,unordered_plus_rank_shuffle_hidden,8,event_first_nll,1.602151901083679,0.414514655816657,100.0,0.25
epilepsiae_1096,seed_20260725,future_participation,unordered_plus_rank_shuffle_hidden,8,event_first_candidate_brier,0.2095780480190704,,100.0,
epilepsiae_1096,seed_20260725,remaining_rank_score,unordered_plus_rank_shuffle_hidden,8,event_first_candidate_mse,0.144129203089648,,100.0,
epilepsiae_1096,seed_20260725,next_action,unordered_plus_rank_shuffle_hidden,16,event_first_nll,1.5984395768606452,0.4158432284314539,100.0,0.25
epilepsiae_1096,seed_20260725,next_action,unordered_plus_rank_shuffle_hidden,32,event_first_nll,1.5961052324702425,0.4189985883915967,100.0,0.25
epilepsiae_1096,seed_20260725,future_participation,unordered,0,event_first_candidate_brier,0.2138880244810625,,100.0,
epilepsiae_1096,seed_20260725,remaining_rank_score,unordered,0,event_first_candidate_mse,0.1446675022425595,,100.0,
epilepsiae_1096,seed_20260726,next_action,progress,0,event_first_nll,1.8676900871917104,0.2790002491073652,0.1,0.25
epilepsiae_1096,seed_20260726,next_action,last_set,0,event_first_nll,1.7802366052966612,0.3574690691688117,0.1,0.25
epilepsiae_1096,seed_20260726,next_action,unordered,0,event_first_nll,1.6027165458353487,0.4248110935813335,0.1,0.25
epilepsiae_1096,seed_20260726,next_action,unordered_plus_full_hidden,2,event_first_nll,1.6141399486541828,0.4171718010462509,100.0,0.25
epilepsiae_1096,seed_20260726,next_action,unordered_plus_full_hidden,4,event_first_nll,1.611661794518062,0.4158432284314539,100.0,0.25
epilepsiae_1096,seed_20260726,next_action,unordered_plus_full_hidden,8,event_first_nll,1.6067864638710032,0.4177530515652246,100.0,0.25
epilepsiae_1096,seed_20260726,future_participation,unordered_plus_full_hidden,8,event_first_candidate_brier,0.2099843255735637,,100.0,
epilepsiae_1096,seed_20260726,remaining_rank_score,unordered_plus_full_hidden,8,event_first_candidate_mse,0.1440327952422589,,100.0,
epilepsiae_1096,seed_20260726,next_action,unordered_plus_full_hidden,16,event_first_nll,1.599010860689868,0.4171718010462509,100.0,0.25
epilepsiae_1096,seed_20260726,next_action,unordered_plus_full_hidden,32,event_first_nll,1.5931574982661272,0.4178360873536494,10.0,0.25
epilepsiae_1096,seed_20260726,next_action,unordered_plus_rank_shuffle_hidden,2,event_first_nll,1.6123706561981868,0.4144316200282322,10.0,0.25
epilepsiae_1096,seed_20260726,next_action,unordered_plus_rank_shuffle_hidden,4,event_first_nll,1.610359203526865,0.4155941210661795,10.0,0.25
epilepsiae_1096,seed_20260726,next_action,unordered_plus_rank_shuffle_hidden,8,event_first_nll,1.6038510477269905,0.4165075147388524,10.0,0.25
epilepsiae_1096,seed_20260726,future_participation,unordered_plus_rank_shuffle_hidden,8,event_first_candidate_brier,0.20878413140845,,0.1,
epilepsiae_1096,seed_20260726,remaining_rank_score,unordered_plus_rank_shuffle_hidden,8,event_first_candidate_mse,0.1442455466802904,,100.0,
epilepsiae_1096,seed_20260726,next_action,unordered_plus_rank_shuffle_hidden,16,event_first_nll,1.599351031322323,0.4160093000083036,10.0,0.25
epilepsiae_1096,seed_20260726,next_action,unordered_plus_rank_shuffle_hidden,32,event_first_nll,1.5955903948832182,0.4176700157767998,100.0,0.25
